step,epoch,loss,grad_norm,learning_rate
128,0.288,0.248,6.213299751281738,1.8084427699030104e-05
130,0.293,0.1411,6.297053337097168,1.8142214712958462e-05
132,0.297,0.0786,5.6800217628479,1.8199119447858685e-05
134,0.302,0.329,17.78190803527832,1.825516843996168e-05
136,0.306,0.1563,8.109268188476562,1.8310387046022035e-05
138,0.311,0.209,12.748614311218262,1.8364799512198866e-05
140,0.315,0.1117,9.593286514282227,1.8418429037980638e-05
142,0.32,0.0443,2.9803237915039062,1.8471297835575884e-05
144,0.324,0.1189,3.366037130355835,1.852342718515026e-05
146,0.329,0.3389,16.225610733032227,1.857483748625381e-05
148,0.333,0.283,20.31055450439453,1.8625548305749425e-05
150,0.338,0.1538,18.38019371032715,1.8675578422524318e-05
152,0.342,0.122,8.903509140014648,1.8724945869240224e-05
154,0.347,0.4238,21.825239181518555,1.8773667971354578e-05
156,0.351,0.1151,7.743124961853027,1.8821761383623976e-05
158,0.356,0.5558,17.63910675048828,1.8869242124282404e-05
160,0.36,0.4117,18.843982696533203,1.8916125607069677e-05
162,0.365,0.059,2.603332757949829,1.8962426671270413e-05
164,0.369,0.3939,13.56207275390625,1.9008159609909967e-05
166,0.374,0.4064,16.274560928344727,1.9053338196241366e-05
168,0.378,0.2652,17.696611404418945,1.9097975708646152e-05
170,0.383,0.3907,32.425323486328125,1.914208495406161e-05
172,0.387,0.2581,10.67982292175293,1.9185678290037947e-05
174,0.392,0.1879,9.259453773498535,1.9228767645520388e-05
176,0.396,0.2307,12.213091850280762,1.9271364540443614e-05
178,0.401,0.2119,10.215045928955078,1.9313480104219157e-05
180,0.405,0.2409,10.080965042114258,1.9355125093189832e-05
182,0.41,0.1613,10.438750267028809,1.9396309907119866e-05
184,0.414,0.2908,17.68922996520996,1.9437044604783795e-05
186,0.419,0.3263,6.8249030113220215,1.947733891871271e-05
188,0.423,0.1396,9.716377258300781,1.951720226915187e-05
190,0.428,0.3272,19.239421844482422,1.9556643777279797e-05
192,0.432,0.1843,6.56515645980835,1.9595672277735188e-05
194,0.437,0.1246,10.078852653503418,1.9634296330494785e-05
196,0.441,0.1077,10.524194717407227,1.9672524232142038e-05
198,0.446,0.2054,18.498271942138672,1.971036402656377e-05
200,0.45,0.1695,7.783161163330078,1.9747823515109247e-05
202,0.455,0.2292,16.110681533813477,1.9784910266243853e-05
204,0.459,0.0882,24.947294235229492,1.982163162472712e-05
206,0.464,0.2312,50.014427185058594,1.9857994720343102e-05
208,0.468,0.3286,12.8609619140625,1.9894006476208905e-05
210,0.473,0.081,5.115912437438965,1.992967361668572e-05
212,0.477,0.0326,4.042749404907227,1.996500267491486e-05
214,0.482,0.3817,45.40380859375,2e-05
216,0.486,0.3405,12.820540428161621,1.9996089166992572e-05
218,0.491,0.6119,14.10761833190918,1.998826750097771e-05
220,0.495,0.0239,2.040853261947632,1.998044583496285e-05
222,0.5,0.1782,2.987549066543579,1.9972624168947987e-05
