acc,epoch,loss,step,test_F1c,test_F1e,test_acc,test_loss,val_F1c,val_F1e,val_acc,val_loss
0.08920187503099442,0.0024,3.1521379947662354,1,,,,,,,,
0.07758620381355286,0.0048,3.0860369205474854,2,,,,,,,,
0.07987220585346222,0.0071,3.095670700073242,3,,,,,,,,
0.06008583679795265,0.0095,3.108382225036621,4,,,,,,,,
0.0517241396009922,0.0119,3.1302192211151123,5,,,,,,,,
0.01689189113676548,0.0143,1.466915249824524,6,,,,,,,,
0.0,0.0167,0.626533031463623,7,,,,,,,,
0.0,0.019,0.4266831576824188,8,,,,,,,,
0.0,0.0214,0.4747835099697113,9,,,,,,,,
0.0,0.0238,0.6222983598709106,10,,,,,,,,
0.0,0.0262,0.4641987681388855,11,,,,,,,,
0.0,0.0286,0.5015868544578552,12,,,,,,,,
0.0,0.031,0.4626481533050537,13,,,,,,,,
0.0,0.0333,0.40553197264671326,14,,,,,,,,
0.0,0.0357,0.4482187330722809,15,,,,,,,,
0.0,0.0381,0.38319891691207886,16,,,,,,,,
0.0,0.0405,0.36791396141052246,17,,,,,,,,
0.0,0.0429,0.38160380721092224,18,,,,,,,,
0.0,0.0452,0.2850239872932434,19,,,,,,,,
0.0,0.0476,0.39418351650238037,20,,,,,,,,
0.0,0.05,0.38021862506866455,21,,,,,,,,
0.0,0.0524,0.35216549038887024,22,,,,,,,,
0.0,0.0548,0.3406452238559723,23,,,,,,,,
0.0,0.0571,0.27870720624923706,24,,,,,,,,
0.0,0.0595,0.2928542196750641,25,,,,,,,,
0.0,0.0619,0.308866947889328,26,,,,,,,,
0.0,0.0643,0.2717269957065582,27,,,,,,,,
0.0,0.0667,0.24486249685287476,28,,,,,,,,
0.036866359412670135,0.069,0.21498624980449677,29,,,,,,,,
0.009345794096589088,0.0714,0.2203007936477661,30,,,,,,,,
0.028301887214183807,0.0738,0.2313314974308014,31,,,,,,,,
0.03333333507180214,0.0762,0.20950166881084442,32,,,,,,,,
0.05907173082232475,0.0786,0.22960545122623444,33,,,,,,,,
0.14912280440330505,0.081,0.2114543914794922,34,,,,,,,,
0.11934156715869904,0.0833,0.2073647379875183,35,,,,,,,,
0.1596638709306717,0.0857,0.2068595141172409,36,,,,,,,,
0.25628140568733215,0.0881,0.16073204576969147,37,,,,,,,,
0.29880478978157043,0.0905,0.20827838778495789,38,,,,,,,,
0.27927929162979126,0.0929,0.18329542875289917,39,,,,,,,,
0.34259259700775146,0.0952,0.16987480223178864,40,,,,,,,,
0.4810126721858978,0.0976,0.1474066823720932,41,,,,,,,,
0.3226950466632843,0.1,0.2086145430803299,42,,,,,,,,
0.5193132758140564,0.1024,0.15961895883083344,43,,,,,,,,
0.5401785969734192,0.1048,0.1409246176481247,44,,,,,,,,
0.5743243098258972,0.1071,0.17904502153396606,45,,,,,,,,
0.6419214010238647,0.1095,0.125154510140419,46,,,,,,,,
0.5223367810249329,0.1119,0.17229747772216797,47,,,,,,,,
0.6208053827285767,0.1143,0.18700844049453735,48,,,,,,,,
0.6088888645172119,0.1167,0.1257239282131195,49,,,,,,,,
0.6554054021835327,0.119,0.1459074169397354,50,,,,,,,,
0.6995515823364258,0.1214,0.10263092070817947,51,,,,,,,,
0.6885812878608704,0.1238,0.14364373683929443,52,,,,,,,,
0.6800000071525574,0.1262,0.11184491962194443,53,,,,,,,,
0.807272732257843,0.1286,0.10620483756065369,54,,,,,,,,
0.7080000042915344,0.131,0.11736886203289032,55,,,,,,,,
0.7461140155792236,0.1333,0.07845750451087952,56,,,,,,,,
0.7090163826942444,0.1357,0.10258694738149643,57,,,,,,,,
0.7067669034004211,0.1381,0.0920257568359375,58,,,,,,,,
0.6535714268684387,0.1405,0.13285675644874573,59,,,,,,,,
0.6243902444839478,0.1429,0.10581197589635849,60,,,,,,,,
0.7732558250427246,0.1452,0.1072109043598175,61,,,,,,,,
0.7565543055534363,0.1476,0.10049949586391449,62,,,,,,,,
0.78125,0.15,0.08620928972959518,63,,,,,,,,
0.7681159377098083,0.1524,0.07538996636867523,64,,,,,,,,
0.7689242959022522,0.1548,0.10080595314502716,65,,,,,,,,
0.7354497313499451,0.1571,0.07233881205320358,66,,,,,,,,
0.7080292105674744,0.1595,0.09932730346918106,67,,,,,,,,
0.7990430593490601,0.1619,0.06762053817510605,68,,,,,,,,
0.7902621626853943,0.1643,0.09492035210132599,69,,,,,,,,
0.7971698045730591,0.1667,0.06506790965795517,70,,,,,,,,
0.7972508668899536,0.169,0.07954462617635727,71,,,,,,,,
0.8518518805503845,0.1714,0.07172935456037521,72,,,,,,,,
