step,epoch,loss,grad_norm,learning_rate,eval_mit-movie,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second
28,0.008,0.207,6.216480731964111,8.917900987993241e-06,,,,,
29,0.008,0.2224,3.9869401454925537,9.011815066393688e-06,,,,,
30,0.008,0.2407,5.980946063995361,9.102544996162364e-06,,,,,
31,0.008,0.3909,7.090251445770264,9.190299632006698e-06,,,,,
32,0.009,0.2166,7.713822841644287,9.275267930681802e-06,,,,,
33,0.009,0.3916,7.799883842468262,9.357621401001066e-06,,,,,
34,0.009,0.2186,4.163281440734863,9.43751618799692e-06,,,,,
35,0.01,0.4297,8.544892311096191,9.51509485489209e-06,,,,,
36,0.01,0.2385,4.101227283477783,9.59048791398159e-06,,,,,
37,0.01,0.3135,7.007431507110596,9.663815147720117e-06,,,,,
38,0.01,0.4037,9.908539772033691,9.735186753597195e-06,,,,,
39,0.011,0.1784,7.612781047821045,9.80470434027349e-06,,,,,
40,0.011,0.2366,4.119845867156982,9.87246179758065e-06,,,,,
41,0.011,0.3245,5.346663475036621,9.938546059078822e-06,,,,,
42,0.011,0.2301,4.591589450836182,1.0003037772711317e-05,,,,,
43,0.012,0.3064,6.018515110015869,1.0066011892535466e-05,,,,,
44,0.012,0.3601,14.947444915771484,1.0127538202419353e-05,,,,,
45,0.012,0.5068,24.248125076293945,1.0187681780880439e-05,,,,,
46,0.013,0.355,21.95683479309082,1.0246503414829931e-05,,,,,
47,0.013,0.1633,5.5729756355285645,1.0304059968817648e-05,,,,,
48,0.013,0.3477,5.723310947418213,1.0360404715399876e-05,,,,,
49,0.013,0.325,6.058284282684326,1.0415587631441043e-05,,,,,
50,0.014,0.2561,4.2136921882629395,1.04696556644795e-05,,,,,
51,0.014,0.2344,3.923781633377075,1.0522652972714993e-05,,,,,
52,0.014,0.3098,7.240110874176025,1.0574621141691776e-05,,,,,
53,0.014,0.292,8.056160926818848,1.0625599380341274e-05,,,,,
54,0.015,0.2632,8.402450561523438,1.0675624698699664e-05,,,,,
55,0.015,0.1738,9.633135795593262,1.0724732069318202e-05,,,,,
56,0.015,0.2001,2.8902478218078613,1.0772954574129603e-05,,,,,
57,0.016,0.1492,2.4274983406066895,1.0820323538315269e-05,,,,,
58,0.016,0.2094,4.535337448120117,1.0866868652530047e-05,,,,,
59,0.016,0.2012,3.3036608695983887,1.091261808467882e-05,,,,,
60,0.016,0.2283,2.81278920173645,1.0957598582298723e-05,,,,,
61,0.017,0.2092,4.979366302490234,1.1001835566478843e-05,,,,,
62,0.017,0.2153,5.635408878326416,1.1045353218143058e-05,,,,,
63,0.017,0.1875,1.9546364545822144,1.108817455742939e-05,,,,,
64,0.017,0.2091,3.636655330657959,1.113032151681816e-05,,,,,
65,0.018,0.192,5.470937252044678,1.1171815008590623e-05,,,,,
66,0.018,0.2349,4.796416282653809,1.1212674987137427e-05,,,,,
67,0.018,0.2308,9.394745826721191,1.1252920506581701e-05,,,,,
68,0.019,0.2641,7.495950222015381,1.129256977413328e-05,,,,,
69,0.019,0.3818,8.630475044250488,1.1331640199548006e-05,,,,,
70,0.019,0.501,11.310973167419434,1.137014844102845e-05,,,,,
71,0.019,0.2803,4.859683513641357,1.1408110447868912e-05,,,,,
72,0.02,0.2874,6.080615997314453,1.1445541500117949e-05,,,,,
73,0.02,0.3303,12.384014129638672,1.1482456245505292e-05,,,,,
74,0.02,0.2644,4.7893967628479,1.1518868733856476e-05,,,,,
75,0.02,0.269,3.700615882873535,1.1554792449197572e-05,,,,,
76,0.021,0.1939,3.426036834716797,1.1590240339733555e-05,,,,,
77,0.021,0.0835,1.7980321645736694,1.1625224845867153e-05,,,,,
78,0.021,0.3682,4.67643928527832,1.1659757926409852e-05,,,,,
79,0.022,0.1845,2.5091238021850586,1.1693851083123284e-05,,,,,
80,0.022,0.2546,3.9184865951538086,1.172751538371701e-05,,,,,
81,0.022,0.2964,3.3289318084716797,1.176076148341774e-05,,,,,
82,0.022,0.3,8.394638061523438,1.1793599645215183e-05,,,,,
83,0.023,0.2637,9.577351570129395,1.1826039758880819e-05,,,,,
84,0.023,0.2275,2.2146658897399902,1.1858091358847676e-05,,,,,
85,0.023,0.2898,4.282463073730469,1.1889763641032129e-05,,,,,
86,0.023,0.2334,4.701513767242432,1.1921065478671825e-05,,,,,
87,0.024,0.1659,2.525805711746216,1.1952005437248122e-05,,,,,
88,0.024,0.1703,2.8842036724090576,1.1982591788555715e-05,,,,,
89,0.024,0.1783,3.0968563556671143,1.2012832523977333e-05,,,,,
90,0.025,0.2776,3.7524826526641846,1.2042735367016797e-05,,,,,
91,0.025,0.2273,3.659843921661377,1.2072307785139576e-05,,,,,
92,0.025,0.1736,3.33668851852417,1.2101557000966294e-05,,,,,
93,0.025,0.1981,9.168791770935059,1.2130490002861133e-05,,,,,
94,0.026,0.1459,1.8575745820999146,1.2159113554954009e-05,,,,,
95,0.026,0.1721,3.243906259536743,1.2187434206632404e-05,,,,,
96,0.026,0.2775,5.525712013244629,1.2215458301536237e-05,,,,,
97,0.026,0.2378,4.9727864265441895,1.2243191986086652e-05,,,,,
98,0.027,0.2623,7.992839336395264,1.2270641217577404e-05,,,,,
99,0.027,0.3269,7.861750602722168,1.2297811771855501e-05,,,,,
100,0.027,0.1799,4.027133464813232,1.232470925061586e-05,,,,,
101,0.028,0.3525,9.45871639251709,1.2351339088333012e-05,,,,,
102,0.028,0.3494,8.20030403137207,1.2377706558851352e-05,,,,,
103,0.028,0.2522,4.222342491149902,1.2403816781653895e-05,,,,,
104,0.028,0.1377,2.681891679763794,1.2429674727828137e-05,,,,,
105,0.029,0.3049,3.748507022857666,1.2455285225746523e-05,,,,,
106,0.029,0.1942,3.4246397018432617,1.2480652966477633e-05,,,,,
107,0.029,0.083,4.0124053955078125,1.250578250894333e-05,,,,,
108,0.029,0.3335,6.264589786529541,1.2530678284836025e-05,,,,,
109,0.03,0.3325,4.218133926391602,1.2555344603309339e-05,,,,,
110,0.03,0.2209,3.84775972366333,1.2579785655454562e-05,,,,,
111,0.03,0.2631,4.610935211181641,1.260400551857455e-05,,,,,
112,0.031,0.2366,3.224949359893799,1.262800816026596e-05,,,,,
113,0.031,0.2483,4.345503330230713,1.2651797442320054e-05,,,,,
114,0.031,0.0691,4.536582946777344,1.2675377124451631e-05,,,,,
115,0.031,0.2577,3.4901771545410156,1.269875086786514e-05,,,,,
116,0.032,0.28,4.192176818847656,1.2721922238666408e-05,,,,,
117,0.032,0.2189,3.4972686767578125,1.2744894711127925e-05,,,,,
118,0.032,0.2571,3.786318063735962,1.276767167081518e-05,,,,,
119,0.032,0.2067,6.451505661010742,1.279025641758108e-05,,,,,
120,0.033,0.2283,4.388242244720459,1.2812652168435084e-05,,,,,
121,0.033,0.1729,2.6010382175445557,1.2834862060293265e-05,,,,,
122,0.033,0.1376,1.94535231590271,1.2856889152615204e-05,,,,,
123,0.034,0.1753,3.559053897857666,1.2878736429933256e-05,,,,,
124,0.034,0.271,4.460813522338867,1.2900406804279419e-05,,,,,
125,0.034,0.1566,6.081179618835449,1.2921903117514707e-05,,,,,
126,0.034,0.2009,3.3821935653686523,1.2943228143565752e-05,,,,,
127,0.035,0.1693,8.594544410705566,1.2964384590572974e-05,,,,,
128,0.035,0.244,4.895824432373047,1.2985375102954523e-05,,,,,
129,0.035,0.1647,5.250234127044678,1.30062022633899e-05,,,,,
130,0.035,0.146,3.564244508743286,1.3026868594726985e-05,,,,,
131,0.036,0.4751,5.496978759765625,1.304737656181601e-05,,,,,
132,0.036,0.1624,4.133645057678223,1.3067728573273786e-05,,,,,
133,0.036,0.0731,0.9448758959770203,1.3087926983181356e-05,,,,,
134,0.037,0.1924,3.7124862670898438,1.310797409271806e-05,,,,,
135,0.037,0.1695,2.482771635055542,1.3127872151734874e-05,,,,,
136,0.037,0.2715,4.650824069976807,1.3147623360269642e-05,,,,,
137,0.037,0.1327,7.468196392059326,1.3167229870006865e-05,,,,,
138,0.038,0.1094,2.947063684463501,1.3186693785684366e-05,,,,,
139,0.038,0.0983,1.8327112197875977,1.320601716644917e-05,,,,,
140,0.038,0.2461,5.6334614753723145,1.322520202716481e-05,,,,,
141,0.038,0.2214,3.5793797969818115,1.3244250339672085e-05,,,,,
142,0.039,0.1708,4.233495235443115,1.3263164034005273e-05,,,,,
143,0.039,0.1289,2.138200521469116,1.3281944999565688e-05,,,,,
144,0.039,0.2455,9.584424018859863,1.3300595086254311e-05,,,,,
145,0.04,0.1868,3.598484992980957,1.3319116105565255e-05,,,,,
146,0.04,0.1258,3.262935161590576,1.333750983164165e-05,,,,,
147,0.04,0.2439,6.353196620941162,1.3355778002295476e-05,,,,,
148,0.04,0.1874,3.3772144317626953,1.3373922319992836e-05,,,,,
149,0.041,0.2976,4.345036506652832,1.3391944452806056e-05,,,,,
150,0.041,0.0541,4.3205246925354,1.3409846035333931e-05,,,,,
151,0.041,0.1718,2.955270767211914,1.3427628669591415e-05,,,,,
152,0.041,0.0628,1.7341980934143066,1.3445293925869918e-05,,,,,
153,0.042,0.1671,3.715613603591919,1.3462843343569427e-05,,,,,
154,0.042,0.2186,5.337276458740234,1.3480278432003515e-05,,,,,
155,0.042,0.3066,4.035767555236816,1.3497600671178268e-05,,,,,
156,0.043,0.1772,5.039182662963867,1.3514811512546211e-05,,,,,
157,0.043,0.1684,4.627861022949219,1.3531912379736113e-05,,,,,
158,0.043,0.2686,5.360354900360107,1.3548904669259643e-05,,,,,
159,0.043,0.1533,2.9530322551727295,1.3565789751195707e-05,,,,,
160,0.044,0.313,4.244140625,1.3582568969853369e-05,,,,,
161,0.044,0.2122,2.8027286529541016,1.3599243644414094e-05,,,,,
162,0.044,0.1774,2.8688268661499023,1.3615815069554097e-05,,,,,
163,0.044,0.0764,1.3689582347869873,1.3632284516047597e-05,,,,,
164,0.045,0.1901,2.772315502166748,1.3648653231351546e-05,,,,,
165,0.045,0.132,5.593438148498535,1.3664922440172635e-05,,,,,
166,0.045,0.1155,1.7297184467315674,1.3681093345017178e-05,,,,,
167,0.046,0.1054,1.3647818565368652,1.369716712672443e-05,,,,,
168,0.046,0.1409,3.507591485977173,1.3713144944984037e-05,,,,,
169,0.046,0.1953,6.504701614379883,1.372902793883811e-05,,,,,
170,0.046,0.1465,3.9947900772094727,1.374481722716849e-05,,,,,
171,0.047,0.1469,3.254913091659546,1.3760513909169706e-05,,,,,
172,0.047,0.2583,3.748084545135498,1.3776119064808184e-05,,,,,
173,0.047,0.1724,2.598466634750366,1.379163375526812e-05,,,,,
174,0.047,0.1644,3.5702664852142334,1.3807059023384482e-05,,,,,
175,0.048,0.1019,2.584423065185547,1.382239589406366e-05,,,,,
176,0.048,0.2429,6.9395012855529785,1.3837645374692072e-05,,,,,
177,0.048,0.1803,6.394219875335693,1.3852808455533251e-05,,,,,
178,0.049,0.0564,2.1020429134368896,1.3867886110113693e-05,,,,,
179,0.049,0.1605,4.49117374420166,1.3882879295597934e-05,,,,,
180,0.049,0.2053,3.5061867237091064,1.389778895315316e-05,,,,,
181,0.049,0.2345,7.031851291656494,1.3912616008303735e-05,,,,,
182,0.05,0.0855,1.9365094900131226,1.3927361371275937e-05,,,,,
183,0.05,0.1204,2.64969539642334,1.394202593733328e-05,,,,,
184,0.05,0.1289,2.998607635498047,1.3956610587102653e-05,,,,,
185,0.05,0.2859,6.248382568359375,1.3971116186891682e-05,,,,,
186,0.051,0.2382,5.874246120452881,1.3985543588997495e-05,,,,,
187,0.051,0.2561,5.241305828094482,1.3999893632007191e-05,,,,,
188,0.051,0.233,5.00407075881958,1.401416714109037e-05,,,,,
189,0.052,0.211,4.258733749389648,1.4028364928283825e-05,,,,,
190,0.052,0.2734,5.043618679046631,1.4042487792768765e-05,,,,,
191,0.052,0.2956,7.155457496643066,1.4056536521140753e-05,,,,,
192,0.052,0.175,3.7076685428619385,1.4070511887672597e-05,,,,,
193,0.053,0.2083,3.5254111289978027,1.4084414654570399e-05,,,,,
194,0.053,0.2258,3.0656614303588867,1.409824557222301e-05,,,,,
195,0.053,0.1496,2.9648683071136475,1.411200537944506e-05,,,,,
196,0.053,0.1552,2.58634352684021,1.412569480371376e-05,,,,,
197,0.054,0.2166,3.167412281036377,1.4139314561399723e-05,,,,,
198,0.054,0.1523,2.003739595413208,1.415286535799186e-05,,,,,
199,0.054,0.2237,3.6614062786102295,1.4166347888316719e-05,,,,,
200,0.055,0.2595,11.506628036499023,1.4179762836752217e-05,,,,,
201,0.055,0.1688,2.935605049133301,1.4193110877436136e-05,,,,,
202,0.055,0.0778,1.6973309516906738,1.4206392674469371e-05,,,,,
203,0.055,0.1213,1.9925243854522705,1.4219608882114208e-05,,,,,
204,0.056,0.1478,7.61007833480835,1.4232760144987715e-05,,,,,
205,0.056,0.111,3.0129923820495605,1.4245847098250391e-05,,,,,
206,0.056,0.0702,1.5455464124679565,1.4258870367790254e-05,,,,,
207,0.056,0.2837,6.8474907875061035,1.4271830570402439e-05,,,,,
208,0.057,0.0885,2.128896713256836,1.4284728313964497e-05,,,,,
209,0.057,0.2013,5.289486885070801,1.4297564197607467e-05,,,,,
210,0.057,0.2045,4.9498677253723145,1.4310338811882884e-05,,,,,
211,0.058,0.0983,3.713611364364624,1.4323052738925807e-05,,,,,
212,0.058,0.0446,1.6036280393600464,1.4335706552613995e-05,,,,,
213,0.058,0.2659,6.365489959716797,1.4348300818723349e-05,,,,,
214,0.058,0.1432,1.9672634601593018,1.4360836095079689e-05,,,,,
215,0.059,0.1649,4.830931186676025,1.4373312931707032e-05,,,,,
216,0.059,0.1076,2.5771877765655518,1.4385731870972385e-05,,,,,
217,0.059,0.1858,4.529513359069824,1.439809344772722e-05,,,,,
218,0.059,0.128,3.7106881141662598,1.4410398189445698e-05,,,,,
219,0.06,0.1328,1.8931130170822144,1.4422646616359725e-05,,,,,
220,0.06,0.1837,4.107018947601318,1.4434839241590923e-05,,,,,
221,0.06,0.1338,4.323722839355469,1.4446976571279615e-05,,,,,
222,0.061,0.1763,3.154529333114624,1.445905910471091e-05,,,,,
223,0.061,0.1775,3.3433024883270264,1.4471087334437936e-05,,,,,
224,0.061,0.2505,6.024937629699707,1.4483061746402323e-05,,,,,
225,0.061,0.091,2.490508794784546,1.4494982820052005e-05,,,,,
226,0.062,0.0878,2.2406301498413086,1.4506851028456417e-05,,,,,
227,0.062,0.1572,10.006290435791016,1.451866683841912e-05,,,,,
228,0.062,0.2074,3.199193239212036,1.4530430710587992e-05,,,,,
229,0.062,0.0904,1.9547138214111328,1.4542143099562977e-05,,,,,
230,0.063,0.1476,2.6544313430786133,1.4553804454001502e-05,,,,,
231,0.063,0.1783,3.02933931350708,1.4565415216721588e-05,,,,,
232,0.063,0.1572,3.4173929691314697,1.4576975824802769e-05,,,,,
233,0.064,0.1656,2.68377947807312,1.45884867096848e-05,,,,,
234,0.064,0.1097,3.769803524017334,1.4599948297264285e-05,,,,,
235,0.064,0.1834,4.55218505859375,1.4611361007989217e-05,,,,,
236,0.064,0.0789,3.446545362472534,1.462272525695154e-05,,,,,
237,0.065,0.1492,4.634006977081299,1.463404145397772e-05,,,,,
238,0.065,0.0753,1.3853192329406738,1.464531000371744e-05,,,,,
239,0.065,0.1781,3.8427746295928955,1.4656531305730428e-05,,,,,
240,0.065,0.209,3.2487480640411377,1.4667705754571445e-05,,,,,
241,0.066,0.2786,8.306488037109375,1.4678833739873555e-05,,,,,
242,0.066,0.1043,3.7012672424316406,1.4689915646429627e-05,,,,,
243,0.066,0.1971,5.390835285186768,1.4700951854272172e-05,,,,,
244,0.067,0.1668,2.4943318367004395,1.4711942738751564e-05,,,,,
245,0.067,0.1713,2.0078787803649902,1.4722888670612611e-05,,,,,
246,0.067,0.121,2.589067220687866,1.4733790016069616e-05,,,,,
247,0.067,0.0996,1.604315161705017,1.4744647136879892e-05,,,,,
248,0.068,0.149,3.0260190963745117,1.4755460390415781e-05,,,,,
249,0.068,0.1681,3.368713140487671,1.476623012973525e-05,,,,,
250,0.068,0.1062,3.5698182582855225,1.4776956703651066e-05,,,,,
251,0.068,0.2029,4.036125659942627,1.4787640456798566e-05,,,,,
252,0.069,0.2378,3.054382085800171,1.4798281729702111e-05,,,,,
253,0.069,0.1515,3.3661727905273438,1.4808880858840204e-05,,,,,
254,0.069,0.1365,4.1150007247924805,1.4819438176709333e-05,,,,,
255,0.07,0.0575,4.235984802246094,1.482995401188656e-05,,,,,
256,0.07,0.256,4.016998767852783,1.4840428689090882e-05,,,,,
257,0.07,0.131,4.206446170806885,1.4850862529243388e-05,,,,,
258,0.07,0.1403,1.6041278839111328,1.486125584952626e-05,,,,,
259,0.071,0.1201,2.399754524230957,1.4871608963440636e-05,,,,,
260,0.071,0.2131,3.1170270442962646,1.4881922180863344e-05,,,,,
261,0.071,0.1021,2.5747578144073486,1.4892195808102557e-05,,,,,
262,0.071,0.1472,2.4582040309906006,1.4902430147952372e-05,,,,,
263,0.072,0.1362,1.6730211973190308,1.4912625499746371e-05,,,,,
264,0.072,0.2542,3.2215304374694824,1.4922782159410147e-05,,,,,
265,0.072,0.1145,2.050693988800049,1.4932900419512844e-05,,,,,
266,0.073,0.2866,4.050613880157471,1.4942980569317718e-05,,,,,
267,0.073,0.1217,3.0748229026794434,1.4953022894831768e-05,,,,,
268,0.073,0.226,2.911263942718506,1.4963027678854423e-05,,,,,
269,0.073,0.1881,2.5632054805755615,1.4972995201025327e-05,,,,,
270,0.074,0.1842,2.527223825454712,1.4982925737871232e-05,,,,,
271,0.074,0.2191,4.861838340759277,1.4992819562852049e-05,,,,,
272,0.074,0.2061,2.4370830059051514,1.5002676946406001e-05,,,,,
273,0.074,0.1685,3.334341526031494,1.5012498155994011e-05,,,,,
274,0.075,0.1469,3.2868876457214355,1.5022283456143226e-05,,,,,
275,0.075,0.1337,2.2972593307495117,1.5032033108489772e-05,,,,,
276,0.075,0.0743,2.313199996948242,1.5041747371820725e-05,,,,,
277,0.076,0.1229,1.9641468524932861,1.5051426502115347e-05,,,,,
278,0.076,0.3094,4.331583499908447,1.5061070752585531e-05,,,,,
279,0.076,0.1504,4.762606143951416,1.5070680373715568e-05,,,,,
280,0.076,0.1376,2.368335247039795,1.5080255613301169e-05,,,,,
281,0.077,0.1985,2.771399736404419,1.5089796716487826e-05,,,,,
282,0.077,0.1697,4.3281121253967285,1.5099303925808444e-05,,,,,
283,0.077,0.2197,6.352513313293457,1.5108777481220351e-05,,,,,
284,0.077,0.2269,3.306945562362671,1.5118217620141635e-05,,,,,
285,0.078,0.1476,5.042572975158691,1.512762457748684e-05,,,,,
286,0.078,0.2537,2.6278860569000244,1.5136998585702047e-05,,,,,
287,0.078,0.1152,1.6792428493499756,1.5146339874799346e-05,,,,,
288,0.079,0.1526,4.034671306610107,1.515564867239067e-05,,,,,
289,0.079,0.1093,2.5301198959350586,1.5164925203721118e-05,,,,,
290,0.079,0.1865,6.322976112365723,1.5174169691701617e-05,,,,,
291,0.079,0.1349,2.727597236633301,1.5183382356941085e-05,,,,,
292,0.08,0.1081,2.0038411617279053,1.5192563417778013e-05,,,,,
293,0.08,0.0977,1.4758893251419067,1.5201713090311511e-05,,,,,
294,0.08,0.1729,3.344799280166626,1.5210831588431835e-05,,,,,
295,0.08,0.2668,3.069660186767578,1.5219919123850388e-05,,,,,
296,0.081,0.1637,7.0074944496154785,1.5228975906129195e-05,,,,,
297,0.081,0.1609,1.611375331878662,1.5238002142709936e-05,,,,,
298,0.081,0.1334,1.8215258121490479,1.5246998038942417e-05,,,,,
299,0.082,0.1035,3.444131374359131,1.5255963798112627e-05,,,,,
300,0.082,0.2197,2.876856803894043,1.5264899621470293e-05,,,,,
301,0.082,0.1333,3.045687198638916,1.5273805708255984e-05,,,,,
302,0.082,0.1707,3.0532169342041016,1.5282682255727774e-05,,,,,
303,0.083,0.1384,2.5113790035247803,1.5291529459187444e-05,,,,,
304,0.083,0.1841,5.917347431182861,1.530034751200628e-05,,,,,
305,0.083,0.2778,3.934155225753784,1.530913660565041e-05,,,,,
306,0.083,0.1527,3.0976223945617676,1.531789692970579e-05,,,,,
307,0.084,0.1889,2.0627005100250244,1.532662867190269e-05,,,,,
308,0.084,0.185,2.4255197048187256,1.533533201813987e-05,,,,,
309,0.084,0.3237,5.588874816894531,1.534400715250833e-05,,,,,
310,0.085,0.0795,2.261551856994629,1.5352654257314627e-05,,,,,
311,0.085,0.1117,1.889949083328247,1.5361273513103924e-05,,,,,
312,0.085,0.1282,1.597820520401001,1.536986509868257e-05,,,,,
313,0.085,0.1582,2.0659401416778564,1.537842919114037e-05,,,,,
314,0.086,0.1788,1.4514983892440796,1.5386965965872477e-05,,,,,
315,0.086,0.22,3.364131450653076,1.5395475596600958e-05,,,,,
316,0.086,0.2717,4.099254608154297,1.5403958255396004e-05,,,,,
317,0.086,0.1984,8.479938507080078,1.5412414112696795e-05,,,,,
318,0.087,0.2314,2.1503183841705322,1.542084333733207e-05,,,,,
319,0.087,0.1538,2.127713203430176,1.542924609654032e-05,,,,,
320,0.087,0.2058,5.15182638168335,1.543762255598973e-05,,,,,
321,0.088,0.1732,2.4767181873321533,1.5445972879797765e-05,,,,,
322,0.088,0.0677,1.6233224868774414,1.5454297230550453e-05,,,,,
323,0.088,0.1334,4.769117832183838,1.5462595769321394e-05,,,,,
324,0.088,0.1783,2.202800989151001,1.5470868655690458e-05,,,,,
325,0.089,0.1481,1.9384303092956543,1.547911604776219e-05,,,,,
326,0.089,0.1843,2.837808609008789,1.5487338102183958e-05,,,,,
327,0.089,0.207,3.7304413318634033,1.5495534974163774e-05,,,,,
328,0.089,0.1992,2.745878219604492,1.5503706817487904e-05,,,,,
329,0.09,0.2283,6.738505840301514,1.551185378453817e-05,,,,,
330,0.09,0.1118,1.6683968305587769,1.5519976026308997e-05,,,,,
331,0.09,0.0747,1.4814356565475464,1.55280736924242e-05,,,,,
332,0.091,0.2646,3.4093995094299316,1.553614693115354e-05,,,,,
333,0.091,0.158,3.5634801387786865,1.5544195889428985e-05,,,,,
334,0.091,0.0941,1.8208229541778564,1.5552220712860792e-05,,,,,
335,0.091,0.2642,4.258275032043457,1.556022154575327e-05,,,,,
336,0.092,0.165,3.597461700439453,1.5568198531120397e-05,,,,,
337,0.092,0.1819,5.973106384277344,1.5576151810701117e-05,,,,,
338,0.092,0.0934,1.6795786619186401,1.5584081524974473e-05,,,,,
339,0.092,0.1732,7.261694431304932,1.559198781317449e-05,,,,,
340,0.093,0.2163,3.063847780227661,1.5599870813304848e-05,,,,,
341,0.093,0.1608,3.432650566101074,1.560773066215333e-05,,,,,
342,0.093,0.0862,4.442168235778809,1.5615567495306063e-05,,,,,
343,0.094,0.2605,5.621184349060059,1.5623381447161563e-05,,,,,
344,0.094,0.1408,2.367894172668457,1.5631172650944546e-05,,,,,
345,0.094,0.0682,0.757914125919342,1.5638941238719576e-05,,,,,
346,0.094,0.2041,3.2219791412353516,1.564668734140448e-05,,,,,
347,0.095,0.1543,2.502298355102539,1.5654411088783602e-05,,,,,
348,0.095,0.1085,1.5287836790084839,1.5662112609520843e-05,,,,,
349,0.095,0.2342,5.353179931640625,1.566979203117251e-05,,,,,
350,0.095,0.1158,3.0752344131469727,1.5677449480200017e-05,,,,,
351,0.096,0.1781,2.909606695175171,1.568508508198236e-05,,,,,
352,0.096,0.1719,2.9075164794921875,1.5692698960828433e-05,,,,,
353,0.096,0.21,4.598384857177734,1.5700291239989193e-05,,,,,
354,0.097,0.1622,3.9192986488342285,1.570786204166961e-05,,,,,
355,0.097,0.0982,1.263185739517212,1.571541148704048e-05,,,,,
356,0.097,0.1392,2.6765804290771484,1.5722939696250056e-05,,,,,
357,0.097,0.2573,5.669204235076904,1.5730446788435513e-05,,,,,
358,0.098,0.1638,2.763998508453369,1.5737932881734293e-05,,,,,
359,0.098,0.1085,3.7627270221710205,1.5745398093295215e-05,,,,,
360,0.098,0.1317,2.099626064300537,1.575284253928952e-05,,,,,
361,0.098,0.0664,1.1059118509292603,1.576026633492167e-05,,,,,
362,0.099,0.2106,2.3191776275634766,1.5767669594440092e-05,,,,,
363,0.099,0.1727,4.151288032531738,1.5775052431147698e-05,,,,,
364,0.099,0.1505,3.8523380756378174,1.57824149574123e-05,,,,,
365,0.1,0.1904,7.960989952087402,1.578975728467686e-05,,,,,
366,0.1,0.0542,1.3690723180770874,1.5797079523469635e-05,,,,,
367,0.1,0.1519,2.9042017459869385,1.5804381783414148e-05,,,,,
368,0.1,0.2156,2.368283987045288,1.5811664173239015e-05,,,,,
369,0.101,0.0764,1.4627243280410767,1.581892680078769e-05,,,,,
370,0.101,0.0791,2.091353416442871,1.5826169773028044e-05,,,,,
371,0.101,0.1698,3.9116177558898926,1.5833393196061795e-05,,,,,
372,0.101,0.0763,1.5634517669677734,1.584059717513385e-05,,,,,
373,0.102,0.138,3.0180504322052,1.584778181464152e-05,,,,,
374,0.102,0.1212,2.2956082820892334,1.5854947218143552e-05,,,,,
375,0.102,0.1093,1.6773583889007568,1.586209348836914e-05,,,,,
376,0.103,0.0978,1.404754638671875,1.5869220727226732e-05,,,,,
377,0.103,0.1361,2.241393566131592,1.5876329035812745e-05,,,,,
378,0.103,0.2312,6.948414325714111,1.5883418514420185e-05,,,,,
379,0.103,0.1626,3.333024024963379,1.5890489262547135e-05,,,,,
380,0.104,0.2389,4.011460304260254,1.5897541378905126e-05,,,,,
381,0.104,0.193,8.846055030822754,1.590457496142741e-05,,,,,
382,0.104,0.2006,2.8842246532440186,1.5911590107277114e-05,,,,,
383,0.104,0.1828,3.9625203609466553,1.5918586912855314e-05,,,,,
384,0.105,0.1269,1.991219401359558,1.5925565473808956e-05,,,,,
385,0.105,0.1178,1.8922415971755981,1.5932525885038725e-05,,,,,
386,0.105,0.1196,2.040283441543579,1.5939468240706758e-05,,,,,
