epoch,eval_average,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant
0.5,0.1070829723314163,0.0,0.0,0.0,0.0,0.0,0.4232209737333312,0.3263598325865829
1.0,0.1729793319109168,0.0,0.0,0.0,0.0,0.0,0.7171314740535031,0.4937238493229146
1.5,0.21130807400701293,0.0,0.0,0.0,0.0788675429249166,0.0089485458539765,0.817427385841808,0.5739130434283894
2.0,0.2526880606415545,0.0,0.0,0.002840909083009,0.1597796142765769,0.1162444112803107,0.8232848232345072,0.6666666666164778
2.5,0.29164755585648294,0.0,0.039711191302617,0.0840840840402396,0.1415929203082643,0.1734693877055276,0.8456659618946761,0.7570093457440563
3.0,0.34872652440937335,0.0103359173101055,0.080560420279474,0.1669565216906137,0.2988348183203048,0.2685370740991987,0.8421052631075457,0.773755656058371
3.5,0.36772370758892237,0.0201005025048357,0.1249999999596736,0.2545168891881634,0.2625628140233813,0.2799999999515838,0.8510638297368719,0.7808219177579471
4.0,0.42167938227239893,0.0247524752372144,0.2433090023832466,0.3155006858212872,0.3412002696753339,0.3882017126061921,0.8607594936205265,0.7780320365629919
4.5,0.44399518854923453,0.029556650235167,0.2839378237845633,0.2670846394495788,0.3844086021023851,0.5060728744446639,0.8583509513238462,0.7785547785044378
5.0,0.4673231438786341,0.0735009670793725,0.3597430406353406,0.3681788296678748,0.4125435539582749,0.4117647058339687,0.8565400843378278,0.7889908256377789
5.5,0.47378826160953513,0.0967741935051669,0.228367528944319,0.3776595744185591,0.4447439352617702,0.4914400805147456,0.8728813558818345,0.8046511627403504
6.0,0.5130954107212948,0.1151315789006221,0.3946557039586378,0.4336700336203884,0.4740532958838905,0.5179999999508763,0.8625792811335696,0.7935779816010794
6.5,0.5150713843242677,0.1579689703310743,0.335227272678662,0.4477040815835624,0.4579310344342056,0.5352400408086477,0.868644067746243,0.8027842226874792
7.0,0.5300114792223253,0.1863905324951708,0.3696303695810754,0.4499999999505661,0.5079136690156291,0.54230377161222,0.8649789029032251,0.7888631089983905
7.5,0.5453347605784825,0.2583732056919358,0.3817097415014549,0.4423717521156702,0.5239477503136217,0.5603271983146214,0.8644067796106516,0.7862068965014222
8.0,0.5510409977751632,0.2271604937772656,0.3980099501995008,0.4892648015121598,0.5046197583021331,0.5571428570934932,0.8978723403751498,0.7832167831664403
8.5,0.565131921425503,0.2428940567974908,0.4071856286932243,0.5186666666170975,0.5585585585089807,0.5322580644669069,0.8879492599919099,0.8084112149029107
9.0,0.5635159809371121,0.2506142505643777,0.4078431372058185,0.453298497664552,0.5703758289852375,0.5829875518176808,0.8794926003724631,0.799999999949655
9.5,0.5802794896410476,0.2565320664586817,0.4157416750262705,0.5363276089333429,0.574660633434542,0.6046986720650176,0.8879492599919099,0.7860465115775684
10.0,0.5914825399173633,0.2535832414065342,0.4455645160796261,0.5581708136692464,0.5832705349918315,0.6165099268051392,0.8860759493167183,0.7972027971524476
10.5,0.5936491951160991,0.2435500515517748,0.4489795917872061,0.5454545454048852,0.5976154992053301,0.6276150627118792,0.8978723403751498,0.794457274776468
11.0,0.6032761905525895,0.3186046511133396,0.4426559355642976,0.5811732605232214,0.5775165319124249,0.6280814576136228,0.9063829786730186,0.7685185184682013
11.5,0.6203002949245716,0.3470873785909575,0.4626407369002861,0.5671641790547544,0.6296296295798184,0.6372239747137308,0.9002123141746712,0.7981438514577829
12.0,0.6213763978387171,0.3402854006098441,0.4719101123100075,0.5979661016451931,0.6102997693583672,0.6448202959333635,0.8945147678821156,0.7898383371321283
