epoch,eval_average,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant
0.5,0.1456890196751461,0.0,0.0,0.0,0.0,0.0,0.6471816283422317,0.3726415093837909
1.0,0.20958731592468574,0.0,0.0,0.0,0.0,0.0,0.7974683543800468,0.6696428570927535
1.5,0.21819331758114155,0.0,0.0,0.0,0.0,0.0,0.8025210083530322,0.7248322147149588
2.0,0.21949957797579905,0.0,0.0,0.0,0.0,0.0,0.8092243186079524,0.7272727272226409
2.5,0.2242759364636082,0.0,0.0,0.0,0.0,0.0,0.8210526315286072,0.7488789237166502
3.0,0.22886629003501224,0.0,0.0,0.0,0.0,0.0,0.8414376320849529,0.7606263981601328
3.5,0.22785764751377777,0.0,0.0,0.0,0.0,0.0045351473874239,0.8365180466587745,0.753950338550246
4.0,0.22915296776351515,0.0,0.0,0.0,0.0083449234770568,0.0045662100420737,0.8372093022752296,0.753950338550246
4.5,0.2453126503059385,0.0,0.0,0.0,0.0680851063367308,0.0134831460608953,0.8456659618946761,0.7899543378492672
5.0,0.2974461429420912,0.0,0.0,0.0,0.2100161550388712,0.2378048780035433,0.8668076109432932,0.7674943566089306
5.5,0.34597644868774136,0.0,0.0,0.0,0.3404568901496045,0.4376528116859661,0.8565400843378278,0.787185354640791
6.0,0.3725589412847584,0.0,0.0,0.0,0.4817726947329503,0.4739756367163428,0.8649789029032251,0.787185354640791
6.5,0.38433513181501106,0.0,0.0,0.0,0.4979591836251135,0.52689352355048,0.8710359407530163,0.794457274776468
7.0,0.3854062426732514,0.0,0.0,0.0164609053360723,0.4467353951405019,0.5856697818819145,0.867368421002272,0.781609195351999
7.5,0.4106241973858884,0.0,0.0354330708423662,0.0168067226787432,0.5720555961467302,0.6174636174140512,0.8637316561341349,0.7688787184851928
8.0,0.40890770837873774,0.0,0.0441988949964124,0.0189701896862761,0.5248226949865168,0.6197757389924283,0.8691983121859238,0.7853881278036071
8.5,0.4316962030570505,0.0,0.1127694858640253,0.047919293795589,0.5438723712343214,0.6659551760441123,0.8697478991093065,0.781609195351999
9.0,0.47159473002217606,0.0311111110854419,0.2797029702473146,0.1145374448957434,0.5596399099279232,0.6659663865049489,0.8739495797815735,0.776255707712287
9.5,0.5093329044766713,0.1150278292722137,0.3579418344018417,0.2196634189067042,0.5886792452333892,0.6387434554477431,0.8781512604538407,0.767123287620967
10.0,0.5372629870468918,0.2010869564717568,0.3912568305510982,0.2587601077689321,0.5820105819609404,0.683491061990272,0.8697478991093065,0.7744874714759369
10.5,0.5645152442424248,0.1659751036845547,0.4808510637799167,0.3999999999500196,0.6182634730043332,0.6624472573342572,0.8649789029032251,0.7590909090406673
11.0,0.587705061184416,0.3355176932657706,0.4765784113557808,0.3713872831869707,0.5958083831839772,0.6931330471604501,0.8715789473180596,0.7699316628199024
11.5,0.6197708877857169,0.3994811932054128,0.4954314720317299,0.4828051246974712,0.6366412213243141,0.6885593219841484,0.8655462184370393,0.7699316628199024
12.0,0.629727448932608,0.4439197165973647,0.5175983436356271,0.4889206575625718,0.6286149162364432,0.6793650793153401,0.8734177214686225,0.776255707712287
