step,epoch,loss,grad_norm,learning_rate,eval_crossner_literature,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.042,1.7414,8.780611038208008,7.927400573059717e-06,,,,,,,,,,,
10,0.084,1.5613,6.265625,1.1341546166334124e-05,,,,,,,,,,,
15,0.126,1.0945,3.3408823013305664,1.3338693310402031e-05,,,,,,,,,,,
20,0.168,0.701,2.0984184741973877,1.4755691759608524e-05,,,,,,,,,,,
25,0.21,0.5425,1.3871378898620605,1.5854801146119433e-05,,,,,,,,,,,
30,0.252,0.3623,0.9230773448944092,1.6752838903676433e-05,,,,,,,,,,,
35,0.294,0.2695,0.6515839099884033,1.751211900895989e-05,,,,,,,,,,,
40,0.336,0.2008,0.5616202354431152,1.8169837352882926e-05,,,,,,,,,,,
45,0.378,0.1724,0.5700786113739014,1.8749986047744344e-05,,,,,,,,,,,
50,0.42,0.1521,0.6315393447875977,1.926894673939384e-05,,,,,,,,,,,
55,0.462,0.1427,0.35545510053634644,1.9738403789064383e-05,,,,,,,,,,,
60,0.504,0.1206,0.35099905729293823,2e-05,,,,,,,,,,,
60,0.504,,,,0.0,0.0,105.7472,32.833,0.17,,,,,,
65,0.546,0.119,0.3286583721637726,2e-05,,,,,,,,,,,
70,0.588,0.1093,0.3215247690677643,2e-05,,,,,,,,,,,
75,0.63,0.1081,0.31799083948135376,2e-05,,,,,,,,,,,
80,0.672,0.0978,0.2674376964569092,2e-05,,,,,,,,,,,
85,0.714,0.0956,0.3060740828514099,2e-05,,,,,,,,,,,
90,0.756,0.089,0.2853373885154724,2e-05,,,,,,,,,,,
95,0.798,0.0928,0.2099328190088272,2e-05,,,,,,,,,,,
100,0.84,0.0869,0.3403491973876953,2e-05,,,,,,,,,,,
105,0.882,0.0844,0.2386867105960846,2e-05,,,,,,,,,,,
110,0.924,0.088,0.4157358705997467,2e-05,,,,,,,,,,,
115,0.966,0.0814,0.3041773736476898,2e-05,,,,,,,,,,,
119,1.0,,,,0.004504504501836297,0.004504504501836297,100.988,34.38,0.178,,,,,,
120,1.008,0.0804,0.2675197422504425,2e-05,,,,,,,,,,,
125,1.05,0.0733,0.2170293629169464,2e-05,,,,,,,,,,,
130,1.092,0.0765,0.22622409462928772,2e-05,,,,,,,,,,,
135,1.134,0.0726,0.24232745170593262,2e-05,,,,,,,,,,,
140,1.176,0.0785,0.35938647389411926,2e-05,,,,,,,,,,,
145,1.218,0.0693,0.20228184759616852,2e-05,,,,,,,,,,,
150,1.261,0.0712,0.29248949885368347,2e-05,,,,,,,,,,,
155,1.303,0.0649,0.18328554928302765,2e-05,,,,,,,,,,,
160,1.345,0.0688,0.24599353969097137,2e-05,,,,,,,,,,,
165,1.387,0.0632,0.1964147984981537,2e-05,,,,,,,,,,,
170,1.429,0.069,0.31834372878074646,2e-05,,,,,,,,,,,
175,1.471,0.0616,0.18242888152599335,2e-05,,,,,,,,,,,
178,1.496,,,,0.05714285711518476,0.05714285711518476,105.3424,32.959,0.171,,,,,,
180,1.513,0.0627,0.19188258051872253,2e-05,,,,,,,,,,,
185,1.555,0.0588,0.18650001287460327,2e-05,,,,,,,,,,,
190,1.597,0.0599,0.4324226677417755,2e-05,,,,,,,,,,,
195,1.639,0.0575,0.20739293098449707,2e-05,,,,,,,,,,,
200,1.681,0.0586,0.3066890835762024,2e-05,,,,,,,,,,,
205,1.723,0.0597,0.363914430141449,2e-05,,,,,,,,,,,
210,1.765,0.0549,0.4058634042739868,2e-05,,,,,,,,,,,
215,1.807,0.055,0.18615368008613586,2e-05,,,,,,,,,,,
220,1.849,0.0547,0.2880285382270813,2e-05,,,,,,,,,,,
225,1.891,0.0528,0.25332850217819214,2e-05,,,,,,,,,,,
230,1.933,0.0532,0.19728046655654907,2e-05,,,,,,,,,,,
235,1.975,0.0536,0.1947469562292099,2e-05,,,,,,,,,,,
238,2.0,,,,0.2931677018136701,0.2931677018136701,109.7459,31.637,0.164,,,,,,
240,2.017,0.0523,0.2133277952671051,2e-05,,,,,,,,,,,
245,2.059,0.0502,0.32260116934776306,2e-05,,,,,,,,,,,
250,2.101,0.049,0.2199326455593109,2e-05,,,,,,,,,,,
255,2.143,0.0499,0.3778018057346344,2e-05,,,,,,,,,,,
260,2.185,0.0506,0.25597020983695984,2e-05,,,,,,,,,,,
265,2.227,0.0453,0.4730373024940491,2e-05,,,,,,,,,,,
270,2.269,0.0453,0.2356206327676773,2e-05,,,,,,,,,,,
275,2.311,0.046,0.22374996542930603,2e-05,,,,,,,,,,,
280,2.353,0.0475,0.20340655744075775,2e-05,,,,,,,,,,,
