epoch,eval_average,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant
0.5,0.611959145755847,0.2888888888389788,0.5073280721032191,0.5709570956601249,0.6190858058842201,0.6563614743850655,0.8535031846630137,0.7875894987563069
1.0,0.7346892042806499,0.5148809523317363,0.6015538290287062,0.7529940119259406,0.7989949748242385,0.7290886391510879,0.9319148935666248,0.813397129136215
1.5,0.7504100219142212,0.6074074073580967,0.6347724620268892,0.7643979057090526,0.7074939564366503,0.7902665121166772,0.9211087419538718,0.8274231677983112
2.0,0.7726886726557362,0.7518987341270791,0.7030716723047895,0.7003773584404781,0.7602339180785279,0.7748571428069804,0.9098712445848064,0.8085106382474926
2.5,0.7808047866591866,0.6666666666168878,0.7260726072106322,0.736679536629513,0.8207236841604021,0.7919621748907247,0.9341825901831492,0.7893462469229978
3.0,0.7692007363574637,0.6760204081131255,0.6538461537960101,0.7505617977027028,0.7761944676782865,0.8066429418240876,0.9164882226476824,0.8046511627403504
3.5,0.7984629088551742,0.75690607729801,0.7555066078794112,0.7588279488604897,0.8211046990430297,0.7777777777276645,0.9256900211810296,0.7934272299965857
4.0,0.7819863323714596,0.7365661860572774,0.7308970099166602,0.7341772151397654,0.7455716585650795,0.8077803203159606,0.9217758984696968,0.7971360381357773
4.5,0.7877611466315239,0.6721311474908955,0.7485907553049685,0.7762762762261689,0.8053691274666447,0.803357314098537,0.9152542372377488,0.7933491685957041
5.0,0.7972189998747606,0.7009472259309231,0.7695749440214366,0.778115501469672,0.7931034482257452,0.7910798121563914,0.9211087419538718,0.8266033253652846
5.5,0.8034884353894526,0.7470511139733954,0.7513935339520895,0.81249999994988,0.7890365448003686,0.7981220656775165,0.9263157894232996,0.7999999999496191
6.0,0.8081811795070771,0.7584415583913646,0.7548460660843775,0.8333333332832115,0.7873754152322624,0.7910798121563914,0.91684434962978,0.8153477217721535
6.5,0.8121354004463127,0.777629826847278,0.7570621468424894,0.8346803820218864,0.7778695292644932,0.8385542168173331,0.9211087419538718,0.7780429593768365
7.0,0.7973862599244478,0.7702523239869906,0.7539863325238604,0.817365269410961,0.7970049916304003,0.7775330395975455,0.9067796609665658,0.7587822013548103
7.5,0.809881239585354,0.7714663143487436,0.7525655643740018,0.8212415855893732,0.7976490343747208,0.8259303720987139,0.912579957305688,0.7877358490062368
8.0,0.8116530801890914,0.7641633728088258,0.7499999999498402,0.8238805969648052,0.7993282954998254,0.8377088304987605,0.9214437366799698,0.7850467289216133
8.5,0.8127036764022206,0.7641633728088258,0.751964085247264,0.81547619042607,0.8040540540039252,0.850356294486638,0.91719745217891,0.7857142856639117
9.0,0.8120361964457529,0.7641633728088258,0.751964085247264,0.8270230140552969,0.8060453400002441,0.8372641508932087,0.91949152537334,0.7783018867420902
9.5,0.812081857033575,0.764783179976081,0.751964085247264,0.8213491474665572,0.8060453400002441,0.8443396225913202,0.9214437366799698,0.7746478872735899
10.0,0.8145064030232003,0.764783179976081,0.7528089887138881,0.8228317271552152,0.8108108107606808,0.8419811320252831,0.9214437366799698,0.7868852458512843
10.5,0.8129749768877348,0.764783179976081,0.7505617977026527,0.8228317271552152,0.8060453400002441,0.8349056603271716,0.9276595744176904,0.784037558635088
11.0,0.8140291699104711,0.764783179976081,0.7528089887138881,0.8228317271552152,0.8207705192128446,0.8372641508932087,0.9214437366799698,0.7783018867420902
11.5,0.813345763982692,0.764783179976081,0.7528089887138881,0.8228317271552152,0.8159866777183907,0.8372641508932087,0.9214437366799698,0.7783018867420902
12.0,0.8147030243579102,0.764783179976081,0.7528089887138881,0.8228317271552152,0.8207705192128446,0.8419811320252831,0.9214437366799698,0.7783018867420902
