step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.042,1.8988,9.050358772277832,7.927400573059717e-06,,,,,,,,,,,
10,0.084,1.8062,8.811944007873535,1.1341546166334124e-05,,,,,,,,,,,
15,0.126,1.4383,5.058716297149658,1.3338693310402031e-05,,,,,,,,,,,
20,0.168,1.0691,3.2347872257232666,1.4755691759608524e-05,,,,,,,,,,,
25,0.21,0.8248,2.1282403469085693,1.5854801146119433e-05,,,,,,,,,,,
30,0.252,0.673,1.8052929639816284,1.6752838903676433e-05,,,,,,,,,,,
35,0.294,0.5499,1.3759065866470337,1.751211900895989e-05,,,,,,,,,,,
40,0.336,0.4378,1.0192644596099854,1.8169837352882926e-05,,,,,,,,,,,
45,0.378,0.3473,0.7886913418769836,1.8749986047744344e-05,,,,,,,,,,,
50,0.42,0.2876,0.8916763067245483,1.926894673939384e-05,,,,,,,,,,,
55,0.462,0.2475,0.6685885190963745,1.9738403789064383e-05,,,,,,,,,,,
60,0.504,0.2169,0.7706571221351624,2e-05,,,,,,,,,,,
60,0.504,,,,0.11515151510272176,0.11515151510272176,115.2875,28.121,0.147,,,,,,
65,0.546,0.1878,0.5803020596504211,2e-05,,,,,,,,,,,
70,0.588,0.1639,0.4989740252494812,2e-05,,,,,,,,,,,
75,0.63,0.1487,0.48701581358909607,2e-05,,,,,,,,,,,
80,0.672,0.1411,0.4322821795940399,2e-05,,,,,,,,,,,
85,0.714,0.131,0.4288414418697357,2e-05,,,,,,,,,,,
90,0.756,0.1232,0.4164263606071472,2e-05,,,,,,,,,,,
95,0.798,0.109,0.43788665533065796,2e-05,,,,,,,,,,,
100,0.84,0.106,0.404738187789917,2e-05,,,,,,,,,,,
105,0.882,0.1062,0.4479720890522003,2e-05,,,,,,,,,,,
110,0.924,0.0987,0.38225698471069336,2e-05,,,,,,,,,,,
115,0.966,0.0947,0.4669845700263977,2e-05,,,,,,,,,,,
119,1.0,,,,0.44882860660850366,0.44882860660850366,92.3686,35.099,0.184,,,,,,
120,1.008,0.0928,0.4114883840084076,2e-05,,,,,,,,,,,
125,1.05,0.0873,0.3178906738758087,2e-05,,,,,,,,,,,
130,1.092,0.0841,0.380310982465744,2e-05,,,,,,,,,,,
135,1.134,0.0814,0.3390389680862427,2e-05,,,,,,,,,,,
140,1.176,0.0787,0.4167056381702423,2e-05,,,,,,,,,,,
145,1.218,0.0746,0.32023847103118896,2e-05,,,,,,,,,,,
150,1.261,0.0692,0.3317437469959259,2e-05,,,,,,,,,,,
