step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.001,1.916,37.48796844482422,0.0,,,,,,,,,,,
2,0.001,2.2129,41.18601608276367,2.031386949406506e-06,,,,,,,,,,,
3,0.002,1.6406,44.27849197387695,3.219672139263657e-06,,,,,,,,,,,
4,0.002,1.8691,36.441436767578125,4.062773898813012e-06,,,,,,,,,,,
5,0.003,2.0703,39.51836013793945,4.716734429414499e-06,,,,,,,,,,,
6,0.003,1.5723,29.54161262512207,5.2510590886701626e-06,,,,,,,,,,,
7,0.004,1.3467,28.502819061279297,5.702824151019936e-06,,,,,,,,,,,
8,0.004,0.8477,22.10724639892578,6.094160848219518e-06,,,,,,,,,,,
9,0.005,0.7031,25.394851684570312,6.439344278527314e-06,,,,,,,,,,,
10,0.005,0.603,17.860042572021484,6.748121378821006e-06,,,,,,,,,,,
11,0.006,0.4133,20.340421676635742,7.027444242464031e-06,,,,,,,,,,,
12,0.006,0.4253,15.745895385742188,7.2824460380766695e-06,,,,,,,,,,,
13,0.007,0.2781,10.673898696899414,7.517024950497304e-06,,,,,,,,,,,
14,0.007,0.4121,13.170475959777832,7.734211100426442e-06,,,,,,,,,,,
15,0.008,0.1921,8.393959045410156,7.936406568678157e-06,,,,,,,,,,,
16,0.008,0.2695,9.792558670043945,8.125547797626024e-06,,,,,,,,,,,
17,0.009,0.2313,6.361688137054443,8.303218671899978e-06,,,,,,,,,,,
18,0.009,0.3044,7.243947505950928,8.47073122793382e-06,,,,,,,,,,,
19,0.01,0.207,14.546126365661621,8.62918451283413e-06,,,,,,,,,,,
20,0.01,0.1893,8.266035079956055,8.779508328227511e-06,,,,,,,,,,,
21,0.011,0.1552,5.408220291137695,8.922496290283594e-06,,,,,,,,,,,
22,0.011,0.2254,9.126152992248535,9.058831191870537e-06,,,,,,,,,,,
23,0.012,0.1021,4.228540420532227,9.189104722365983e-06,,,,,,,,,,,
24,0.013,0.1675,5.50322151184082,9.313832987483176e-06,,,,,,,,,,,
25,0.013,0.1967,9.007290840148926,9.433468858828999e-06,,,,,,,,,,,
26,0.014,0.2183,13.367454528808594,9.54841189990381e-06,,,,,,,,,,,
