step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,1.375,25.08319664001465,0.0,,,,,,,,,,,
2,0.08,1.5469,30.08987045288086,5.578858913022597e-06,,,,,,,,,,,
3,0.12,1.5078,28.509489059448242,8.842282173954808e-06,,,,,,,,,,,
4,0.16,1.1807,27.323484420776367,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,0.8311,22.293195724487305,1.295370924755994e-05,,,,,,,,,,,
5,0.2,,,,0.0,0.0,6.7538,14.806,0.148,,,,,,
6,0.24,1.1348,2184.649658203125,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,1.6582,177.53668212890625,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,0.729,25.722963333129883,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,0.3984,8.590082168579102,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,0.4395,9.193676948547363,1.853256816058254e-05,,,,,,,,,,,
10,0.4,,,,0.005208333332294379,0.005208333332294379,6.6139,15.12,0.151,,,,,,
11,0.44,0.2666,6.000943660736084,1.929968091962688e-05,,,,,,,,,,,
12,0.48,0.3135,9.039810180664062,2e-05,,,,,,,,,,,
13,0.52,0.155,3.6918606758117676,2e-05,,,,,,,,,,,
14,0.56,0.2612,7.83105993270874,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,0.1423,3.929508924484253,1.9861111111111114e-05,,,,,,,,,,,
15,0.6,,,,0.1705069123930748,0.1705069123930748,6.5623,15.238,0.152,,,,,,
16,0.64,0.126,4.290204048156738,1.979166666666667e-05,,,,,,,,,,,
17,0.68,0.1324,5.69447135925293,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,0.1431,3.4651455879211426,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,0.1327,3.6965835094451904,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,0.1068,3.6586546897888184,1.951388888888889e-05,,,,,,,,,,,
20,0.8,,,,0.28493894160534927,0.28493894160534927,6.571,15.218,0.152,,,,,,
21,0.84,0.1001,4.667545795440674,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,0.0729,2.022312641143799,1.9375e-05,,,,,,,,,,,
23,0.92,0.0714,5.030153751373291,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,0.0979,2.6635115146636963,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,0.0941,3.07011342048645,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.22984562602678166,0.22984562602678166,5.5733,17.943,0.179,,,,,,
26,1.04,0.0471,1.501908302307129,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,0.0979,3.265630006790161,1.902777777777778e-05,,,,,,,,,,,
28,1.12,0.0753,3.348994255065918,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,0.0526,2.156468629837036,1.888888888888889e-05,,,,,,,,,,,
30,1.2,0.0477,1.996167778968811,1.8819444444444447e-05,,,,,,,,,,,
30,1.2,,,,0.31842576024283586,0.31842576024283586,6.268,15.954,0.16,,,,,,
31,1.24,0.0278,1.4821739196777344,1.8750000000000002e-05,,,,,,,,,,,
32,1.28,0.0252,1.494855284690857,1.8680555555555556e-05,,,,,,,,,,,
33,1.32,0.0581,1.7147225141525269,1.8611111111111114e-05,,,,,,,,,,,
34,1.36,0.0595,5.564783573150635,1.854166666666667e-05,,,,,,,,,,,
35,1.4,0.1543,6.9181084632873535,1.8472222222222224e-05,,,,,,,,,,,
35,1.4,,,,0.4219114218619237,0.4219114218619237,6.5582,15.248,0.152,,,,,,
36,1.44,0.0843,3.85446834564209,1.8402777777777778e-05,,,,,,,,,,,
37,1.48,0.0639,2.032726526260376,1.8333333333333333e-05,,,,,,,,,,,
38,1.52,0.0292,1.4383037090301514,1.826388888888889e-05,,,,,,,,,,,
