step,epoch,loss,grad_norm,learning_rate,eval_crossner_politics,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.02,1.3125,25.383134841918945,0.0,,,,,,,,,,,
2,0.04,1.0908,19.598384857177734,4.362085839710631e-06,,,,,,,,,,,
3,0.06,0.8965,17.51073455810547,6.9137424808681075e-06,,,,,,,,,,,
4,0.08,0.9062,16.365985870361328,8.724171679421262e-06,,,,,,,,,,,
5,0.1,0.8232,14.039667129516602,1.0128449663534445e-05,,,,,,,,,,,
6,0.12,0.5356,14.004476547241211,1.1275828320578736e-05,,,,,,,,,,,
7,0.14,0.5835,17.418148040771484,1.2245923152549418e-05,,,,,,,,,,,
8,0.16,0.2498,9.442991256713867,1.3086257519131893e-05,,,,,,,,,,,
9,0.18,0.2441,7.371912956237793,1.3827484961736215e-05,,,,,,,,,,,
10,0.2,0.2117,5.049445629119873,1.449053550324508e-05,,,,,,,,,,,
10,0.2,,,,0.012785388088111714,0.012785388088111714,7.1449,13.996,0.14,,,,,,
11,0.22,0.2234,10.751432418823242,1.5090337677104985e-05,,,,,,,,,,,
12,0.24,0.1487,4.1486639976501465,1.563791416028937e-05,,,,,,,,,,,
13,0.26,0.115,2.6491804122924805,1.6141635695206056e-05,,,,,,,,,,,
14,0.28,0.1296,3.831616163253784,1.660800899226005e-05,,,,,,,,,,,
15,0.3,0.0686,3.2868218421936035,1.7042192144402555e-05,,,,,,,,,,,
16,0.32,0.067,2.8800222873687744,1.7448343358842524e-05,,,,,,,,,,,
17,0.34,0.1031,3.3262722492218018,1.782986378016149e-05,,,,,,,,,,,
18,0.36,0.0821,2.643695831298828,1.8189570801446844e-05,,,,,,,,,,,
19,0.38,0.0749,3.934889793395996,1.8529824454509456e-05,,,,,,,,,,,
20,0.4,0.0446,1.9053916931152344,1.885262134295571e-05,,,,,,,,,,,
