step,epoch,loss,grad_norm,learning_rate,eval_crossner_music,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,1.1709,22.85086441040039,0.0,,,,,,,,,,,
2,0.08,1.041,20.558992385864258,5.578858913022597e-06,,,,,,,,,,,
3,0.12,0.9883,19.767658233642578,8.842282173954808e-06,,,,,,,,,,,
4,0.16,0.8867,16.336219787597656,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,0.8018,14.095890045166016,1.295370924755994e-05,,,,,,,,,,,
5,0.2,,,,0.0,0.0,6.538,15.295,0.153,,,,,,
6,0.24,0.6851,21.92359733581543,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,0.4644,13.955132484436035,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,0.3789,9.544071197509766,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,0.2227,6.585755825042725,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,0.2009,6.691575050354004,1.853256816058254e-05,,,,,,,,,,,
10,0.4,,,,0.0,0.0,7.0233,14.238,0.142,,,,,,
11,0.44,0.1863,6.70706033706665,1.929968091962688e-05,,,,,,,,,,,
12,0.48,0.1346,3.862088918685913,2e-05,,,,,,,,,,,
13,0.52,0.2061,6.5575761795043945,2e-05,,,,,,,,,,,
14,0.56,0.2211,5.6318440437316895,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,0.1169,3.7800686359405518,1.9861111111111114e-05,,,,,,,,,,,
15,0.6,,,,0.279776179007023,0.279776179007023,6.077,16.455,0.165,,,,,,
16,0.64,0.0815,3.9268553256988525,1.979166666666667e-05,,,,,,,,,,,
17,0.68,0.0836,2.4642274379730225,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,0.108,2.7030301094055176,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,0.1241,3.0044312477111816,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,0.0789,2.111074209213257,1.951388888888889e-05,,,,,,,,,,,
20,0.8,,,,0.3167701862854703,0.3167701862854703,6.0838,16.437,0.164,,,,,,
21,0.84,0.0972,2.5001702308654785,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,0.0862,2.3334548473358154,1.9375e-05,,,,,,,,,,,
23,0.92,0.0728,2.7041468620300293,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,0.0676,3.2045536041259766,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,0.0633,2.1286540031433105,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.41578148705163553,0.41578148705163553,6.0768,16.456,0.165,,,,,,
26,1.04,0.0731,2.1497676372528076,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,0.0602,1.742544412612915,1.902777777777778e-05,,,,,,,,,,,
28,1.12,0.0427,2.0592124462127686,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,0.1252,3.387118339538574,1.888888888888889e-05,,,,,,,,,,,
30,1.2,0.1281,2.913754940032959,1.8819444444444447e-05,,,,,,,,,,,
30,1.2,,,,0.2851674640690372,0.2851674640690372,6.0757,16.459,0.165,,,,,,
31,1.24,0.0664,5.842026710510254,1.8750000000000002e-05,,,,,,,,,,,
32,1.28,0.037,2.7777888774871826,1.8680555555555556e-05,,,,,,,,,,,
33,1.32,0.0617,1.4388748407363892,1.8611111111111114e-05,,,,,,,,,,,
34,1.36,0.0841,2.155186891555786,1.854166666666667e-05,,,,,,,,,,,
35,1.4,0.0353,1.1822763681411743,1.8472222222222224e-05,,,,,,,,,,,
35,1.4,,,,0.4723837208801817,0.4723837208801817,6.0756,16.459,0.165,,,,,,
36,1.44,0.0401,2.1419150829315186,1.8402777777777778e-05,,,,,,,,,,,
37,1.48,0.0346,1.0283509492874146,1.8333333333333333e-05,,,,,,,,,,,
38,1.52,0.0536,2.0998785495758057,1.826388888888889e-05,,,,,,,,,,,
39,1.56,0.0454,1.2682528495788574,1.8194444444444445e-05,,,,,,,,,,,
40,1.6,0.0316,1.1385722160339355,1.8125e-05,,,,,,,,,,,
40,1.6,,,,0.3766536964481238,0.3766536964481238,6.0811,16.444,0.164,,,,,,
41,1.64,0.0307,1.1165093183517456,1.8055555555555558e-05,,,,,,,,,,,
42,1.68,0.0568,2.236762762069702,1.7986111111111113e-05,,,,,,,,,,,
43,1.72,0.0592,1.7646687030792236,1.7916666666666667e-05,,,,,,,,,,,
44,1.76,0.029,0.6369539499282837,1.7847222222222225e-05,,,,,,,,,,,
45,1.8,0.04,1.0954716205596924,1.7777777777777777e-05,,,,,,,,,,,
45,1.8,,,,0.5314079421882223,0.5314079421882223,6.0763,16.457,0.165,,,,,,
46,1.84,0.0464,1.4634513854980469,1.7708333333333335e-05,,,,,,,,,,,
47,1.88,0.0454,1.3681282997131348,1.763888888888889e-05,,,,,,,,,,,
48,1.92,0.0544,1.9281268119812012,1.7569444444444447e-05,,,,,,,,,,,
49,1.96,0.0589,1.9579521417617798,1.7500000000000002e-05,,,,,,,,,,,
50,2.0,0.0356,2.37905216217041,1.7430555555555556e-05,,,,,,,,,,,
50,2.0,,,,0.48729184920663154,0.48729184920663154,6.0784,16.452,0.165,,,,,,
51,2.04,0.0574,4.156208038330078,1.7361111111111114e-05,,,,,,,,,,,
52,2.08,0.0333,2.4932713508605957,1.729166666666667e-05,,,,,,,,,,,
53,2.12,0.0241,1.139884114265442,1.7222222222222224e-05,,,,,,,,,,,
54,2.16,0.0172,0.7881230711936951,1.715277777777778e-05,,,,,,,,,,,
55,2.2,0.0296,2.684520959854126,1.7083333333333333e-05,,,,,,,,,,,
55,2.2,,,,0.5462822457769572,0.5462822457769572,6.0727,16.467,0.165,,,,,,
56,2.24,0.0204,0.7139970660209656,1.701388888888889e-05,,,,,,,,,,,
57,2.28,0.0113,0.49125397205352783,1.6944444444444446e-05,,,,,,,,,,,
58,2.32,0.0204,1.555395483970642,1.6875e-05,,,,,,,,,,,
59,2.36,0.0357,1.7786369323730469,1.6805555555555558e-05,,,,,,,,,,,
60,2.4,0.036,2.664537191390991,1.6736111111111113e-05,,,,,,,,,,,
60,2.4,,,,0.5647590360945071,0.5647590360945071,6.07,16.474,0.165,,,,,,
61,2.44,0.0756,3.5949833393096924,1.6666666666666667e-05,,,,,,,,,,,
62,2.48,0.0153,1.1066218614578247,1.6597222222222225e-05,,,,,,,,,,,
63,2.52,0.0315,1.6679807901382446,1.6527777777777777e-05,,,,,,,,,,,
64,2.56,0.0354,3.5292105674743652,1.6458333333333335e-05,,,,,,,,,,,
65,2.6,0.024,1.4923975467681885,1.638888888888889e-05,,,,,,,,,,,
65,2.6,,,,0.4894117646559786,0.4894117646559786,6.1494,16.262,0.163,,,,,,
66,2.64,0.0237,0.7026841044425964,1.6319444444444444e-05,,,,,,,,,,,
67,2.68,0.0431,1.4596196413040161,1.6250000000000002e-05,,,,,,,,,,,
68,2.72,0.0145,0.6086121797561646,1.6180555555555557e-05,,,,,,,,,,,
69,2.76,0.0258,1.3588587045669556,1.6111111111111115e-05,,,,,,,,,,,
70,2.8,0.0223,1.3852242231369019,1.604166666666667e-05,,,,,,,,,,,
70,2.8,,,,0.5675471697612529,0.5675471697612529,6.0741,16.463,0.165,,,,,,
71,2.84,0.0106,0.6939765214920044,1.5972222222222224e-05,,,,,,,,,,,
72,2.88,0.0103,1.2049403190612793,1.590277777777778e-05,,,,,,,,,,,
73,2.92,0.0531,0.9459011554718018,1.5833333333333333e-05,,,,,,,,,,,
74,2.96,0.009,0.5717683434486389,1.576388888888889e-05,,,,,,,,,,,
75,3.0,0.0316,1.2955659627914429,1.5694444444444446e-05,,,,,,,,,,,
75,3.0,,,,0.5442073170231296,0.5442073170231296,6.0714,16.471,0.165,,,,,,
76,3.04,0.004,0.31775963306427,1.5625e-05,,,,,,,,,,,
77,3.08,0.0061,0.4228433072566986,1.555555555555556e-05,,,,,,,,,,,
78,3.12,0.0041,0.27758872509002686,1.5486111111111113e-05,,,,,,,,,,,
79,3.16,0.0116,1.3966087102890015,1.5416666666666668e-05,,,,,,,,,,,
80,3.2,0.0083,0.7188390493392944,1.5347222222222226e-05,,,,,,,,,,,
80,3.2,,,,0.4083204930162731,0.4083204930162731,6.0706,16.473,0.165,,,,,,
81,3.24,0.0081,3.1469919681549072,1.5277777777777777e-05,,,,,,,,,,,
82,3.28,0.012,0.9076157212257385,1.5208333333333333e-05,,,,,,,,,,,
83,3.32,0.0085,0.7402698397636414,1.513888888888889e-05,,,,,,,,,,,
84,3.36,0.0033,0.31620821356773376,1.5069444444444446e-05,,,,,,,,,,,
85,3.4,0.0105,1.1105235815048218,1.5000000000000002e-05,,,,,,,,,,,
85,3.4,,,,0.5758241757740974,0.5758241757740974,6.0728,16.467,0.165,,,,,,
86,3.44,0.0134,1.7462644577026367,1.4930555555555557e-05,,,,,,,,,,,
87,3.48,0.0028,0.4068757891654968,1.4861111111111113e-05,,,,,,,,,,,
88,3.52,0.0112,0.33335596323013306,1.479166666666667e-05,,,,,,,,,,,
89,3.56,0.0175,0.9684407711029053,1.4722222222222224e-05,,,,,,,,,,,
90,3.6,0.034,1.1457839012145996,1.4652777777777779e-05,,,,,,,,,,,
90,3.6,,,,0.5243722303782833,0.5243722303782833,6.0714,16.471,0.165,,,,,,
91,3.64,0.0028,0.36241573095321655,1.4583333333333333e-05,,,,,,,,,,,
92,3.68,0.0168,1.2507810592651367,1.451388888888889e-05,,,,,,,,,,,
93,3.72,0.0069,2.9106974601745605,1.4444444444444446e-05,,,,,,,,,,,
94,3.76,0.0067,0.697594404220581,1.4375e-05,,,,,,,,,,,
95,3.8,0.0099,2.288966655731201,1.4305555555555557e-05,,,,,,,,,,,
95,3.8,,,,0.43702579661157165,0.43702579661157165,6.0743,16.463,0.165,,,,,,
96,3.84,0.0204,2.091341972351074,1.4236111111111113e-05,,,,,,,,,,,
97,3.88,0.0797,2.575131893157959,1.416666666666667e-05,,,,,,,,,,,
98,3.92,0.0093,0.6680759787559509,1.4097222222222224e-05,,,,,,,,,,,
99,3.96,0.004,0.4010644555091858,1.4027777777777779e-05,,,,,,,,,,,
100,4.0,0.0159,1.1830432415008545,1.3958333333333333e-05,,,,,,,,,,,
100,4.0,,,,0.365497075973347,0.365497075973347,6.0727,16.467,0.165,,,,,,
101,4.04,0.0083,0.5511451363563538,1.388888888888889e-05,,,,,,,,,,,
102,4.08,0.0074,1.6669566631317139,1.3819444444444446e-05,,,,,,,,,,,
103,4.12,0.0033,0.35874488949775696,1.375e-05,,,,,,,,,,,
104,4.16,0.004,0.48563462495803833,1.3680555555555557e-05,,,,,,,,,,,
105,4.2,0.0192,0.8270185589790344,1.3611111111111113e-05,,,,,,,,,,,
105,4.2,,,,0.4881769640994739,0.4881769640994739,6.0723,16.468,0.165,,,,,,
106,4.24,0.0128,0.9660022258758545,1.3541666666666668e-05,,,,,,,,,,,
107,4.28,0.0149,0.6118309497833252,1.3472222222222224e-05,,,,,,,,,,,
108,4.32,0.0728,2.784705400466919,1.3402777777777779e-05,,,,,,,,,,,
109,4.36,0.0031,0.39053845405578613,1.3333333333333333e-05,,,,,,,,,,,
110,4.4,0.0147,2.4500246047973633,1.326388888888889e-05,,,,,,,,,,,
110,4.4,,,,0.5279503105090402,0.5279503105090402,6.0748,16.462,0.165,,,,,,
111,4.44,0.0081,0.47673729062080383,1.3194444444444446e-05,,,,,,,,,,,
112,4.48,0.0044,0.6136212348937988,1.3125e-05,,,,,,,,,,,
113,4.52,0.0451,2.058602809906006,1.3055555555555557e-05,,,,,,,,,,,
114,4.56,0.003,0.32839235663414,1.2986111111111113e-05,,,,,,,,,,,
115,4.6,0.0036,0.9134809970855713,1.2916666666666668e-05,,,,,,,,,,,
115,4.6,,,,0.570353649310348,0.570353649310348,6.0675,16.481,0.165,,,,,,
116,4.64,0.0108,0.6995810270309448,1.2847222222222224e-05,,,,,,,,,,,
117,4.68,0.015,0.31544017791748047,1.2777777777777777e-05,,,,,,,,,,,
118,4.72,0.0009,0.04515994340181351,1.2708333333333333e-05,,,,,,,,,,,
119,4.76,0.0154,2.4494457244873047,1.263888888888889e-05,,,,,,,,,,,
120,4.8,0.0021,0.1849578619003296,1.2569444444444446e-05,,,,,,,,,,,
120,4.8,,,,0.5856929954789755,0.5856929954789755,6.0771,16.455,0.165,,,,,,
121,4.84,0.0012,0.09938174486160278,1.25e-05,,,,,,,,,,,
122,4.88,0.0018,0.3425138592720032,1.2430555555555557e-05,,,,,,,,,,,
123,4.92,0.0054,0.46664637327194214,1.2361111111111113e-05,,,,,,,,,,,
124,4.96,0.002,0.12483750283718109,1.2291666666666668e-05,,,,,,,,,,,
125,5.0,0.0064,0.5377248525619507,1.2222222222222224e-05,,,,,,,,,,,
125,5.0,,,,0.5589970500974112,0.5589970500974112,6.0742,16.463,0.165,,,,,,
126,5.04,0.0121,1.1796778440475464,1.2152777777777777e-05,,,,,,,,,,,
127,5.08,0.0007,0.058784276247024536,1.2083333333333333e-05,,,,,,,,,,,
128,5.12,0.0193,1.9689326286315918,1.201388888888889e-05,,,,,,,,,,,
129,5.16,0.0092,2.53717303276062,1.1944444444444444e-05,,,,,,,,,,,
