step,epoch,loss,grad_norm,learning_rate,eval_crossner_literature,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,1.3223,21.3494873046875,0.0,,,,,,,,,,,
2,0.08,1.1523,19.156728744506836,5.578858913022597e-06,,,,,,,,,,,
3,0.12,1.2188,20.966495513916016,8.842282173954808e-06,,,,,,,,,,,
4,0.16,1.4922,28.831897735595703,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,1.0244,15.467735290527344,1.295370924755994e-05,,,,,,,,,,,
5,0.2,,,,0.0,0.0,7.1887,13.911,0.139,,,,,,
6,0.24,0.7349,16.942365646362305,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,0.4565,8.874886512756348,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,0.3142,8.224425315856934,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,0.2134,4.602138519287109,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,0.2512,11.21752643585205,1.853256816058254e-05,,,,,,,,,,,
10,0.4,,,,0.008676789578368257,0.008676789578368257,6.3922,15.644,0.156,,,,,,
11,0.44,0.2659,123.24986267089844,1.929968091962688e-05,,,,,,,,,,,
12,0.48,0.2781,19.164386749267578,2e-05,,,,,,,,,,,
13,0.52,0.2625,7.160457134246826,2e-05,,,,,,,,,,,
14,0.56,0.2106,8.412814140319824,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,0.2157,8.615859031677246,1.9861111111111114e-05,,,,,,,,,,,
15,0.6,,,,0.07478005860741543,0.07478005860741543,6.3999,15.625,0.156,,,,,,
16,0.64,0.1569,3.8676273822784424,1.979166666666667e-05,,,,,,,,,,,
17,0.68,0.1086,2.647712230682373,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,0.1221,2.296544075012207,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,0.0854,2.1020257472991943,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,0.1025,2.2454283237457275,1.951388888888889e-05,,,,,,,,,,,
20,0.8,,,,0.2442396312863535,0.2442396312863535,6.3985,15.629,0.156,,,,,,
21,0.84,0.079,2.4047906398773193,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,0.1109,3.699857234954834,1.9375e-05,,,,,,,,,,,
23,0.92,0.1041,3.592322587966919,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,0.158,3.436957597732544,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,0.1128,3.1760141849517822,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.28035043799795367,0.28035043799795367,6.381,15.672,0.157,,,,,,
26,1.04,0.0878,2.0377907752990723,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,0.1227,3.9949700832366943,1.902777777777778e-05,,,,,,,,,,,
28,1.12,0.0641,1.566980242729187,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,0.0391,2.984431743621826,1.888888888888889e-05,,,,,,,,,,,
30,1.2,0.0371,1.45940101146698,1.8819444444444447e-05,,,,,,,,,,,
30,1.2,,,,0.2810810810311606,0.2810810810311606,6.2106,16.102,0.161,,,,,,
31,1.24,0.0601,2.375605583190918,1.8750000000000002e-05,,,,,,,,,,,
32,1.28,0.0401,1.372727632522583,1.8680555555555556e-05,,,,,,,,,,,
33,1.32,0.0739,1.3902944326400757,1.8611111111111114e-05,,,,,,,,,,,
34,1.36,0.0549,1.1900056600570679,1.854166666666667e-05,,,,,,,,,,,
35,1.4,0.0931,1.9322651624679565,1.8472222222222224e-05,,,,,,,,,,,
35,1.4,,,,0.4818976279153617,0.4818976279153617,6.2552,15.987,0.16,,,,,,
36,1.44,0.0603,2.928574323654175,1.8402777777777778e-05,,,,,,,,,,,
37,1.48,0.0934,2.0848214626312256,1.8333333333333333e-05,,,,,,,,,,,
38,1.52,0.0608,1.9445066452026367,1.826388888888889e-05,,,,,,,,,,,
39,1.56,0.077,1.9583654403686523,1.8194444444444445e-05,,,,,,,,,,,
40,1.6,0.0481,3.902609348297119,1.8125e-05,,,,,,,,,,,
40,1.6,,,,0.5251875669382841,0.5251875669382841,6.3919,15.645,0.156,,,,,,
41,1.64,0.0842,2.962923049926758,1.8055555555555558e-05,,,,,,,,,,,
42,1.68,0.1348,3.6435437202453613,1.7986111111111113e-05,,,,,,,,,,,
43,1.72,0.1385,3.9393773078918457,1.7916666666666667e-05,,,,,,,,,,,
44,1.76,0.0742,1.6347826719284058,1.7847222222222225e-05,,,,,,,,,,,
45,1.8,0.0764,1.34165620803833,1.7777777777777777e-05,,,,,,,,,,,
45,1.8,,,,0.448747152569488,0.448747152569488,6.3963,15.634,0.156,,,,,,
46,1.84,0.0602,1.653425693511963,1.7708333333333335e-05,,,,,,,,,,,
47,1.88,0.0731,2.853090763092041,1.763888888888889e-05,,,,,,,,,,,
48,1.92,0.0668,3.042217493057251,1.7569444444444447e-05,,,,,,,,,,,
49,1.96,0.0302,1.3437904119491577,1.7500000000000002e-05,,,,,,,,,,,
50,2.0,0.0578,1.6593211889266968,1.7430555555555556e-05,,,,,,,,,,,
50,2.0,,,,0.37916063671179545,0.37916063671179545,6.202,16.124,0.161,,,,,,
51,2.04,0.0412,2.535672426223755,1.7361111111111114e-05,,,,,,,,,,,
