wall_time,step,tag,value
1739933139.1374197,5,train/loss,0.9017000198364258
1739933154.0497541,10,train/loss,0.7006000280380249
1739933168.6926024,15,train/loss,0.4447000026702881
1739933183.5997703,20,train/loss,0.33239999413490295
1739933198.2013843,25,train/loss,0.250900000333786
1739933212.616968,30,train/loss,0.2046000063419342
1739933228.9774368,35,train/loss,0.16920000314712524
1739933243.461362,40,train/loss,0.14990000426769257
1739933258.54471,45,train/loss,0.13259999454021454
1739933272.8658834,50,train/loss,0.12770000100135803
1739933287.4832964,55,train/loss,0.11509999632835388
1739933303.0332139,60,train/loss,0.10719999670982361
1739933318.2605994,65,train/loss,0.10790000110864639
1739933332.6499925,70,train/loss,0.10409999638795853
1739933347.416995,75,train/loss,0.10209999978542328
1739933361.6822302,80,train/loss,0.0925000011920929
1739933376.1783943,85,train/loss,0.09269999712705612
1739933390.7464907,90,train/loss,0.08869999647140503
1739933405.1285384,95,train/loss,0.08330000191926956
1739933419.4719334,100,train/loss,0.0869000032544136
1739933433.6649508,105,train/loss,0.07930000126361847
1739933448.6358204,110,train/loss,0.08089999854564667
1739933463.6204484,115,train/loss,0.07509999722242355
1739933478.0242207,120,train/loss,0.07419999688863754
1739933492.5670843,125,train/loss,0.07440000027418137
1739933507.0124357,130,train/loss,0.0706000030040741
1739933521.3143935,135,train/loss,0.07029999792575836
1739933535.7363493,140,train/loss,0.07129999995231628
1739933550.3256052,145,train/loss,0.07029999792575836
1739933564.889344,150,train/loss,0.06909999996423721
1739933579.373591,155,train/loss,0.0681999996304512
1739933594.0879862,160,train/loss,0.06710000336170197
1739933608.5268245,165,train/loss,0.06610000133514404
1739933623.2374728,170,train/loss,0.0649000033736229
1739933637.5135505,175,train/loss,0.0625
1739933652.5195444,180,train/loss,0.0649000033736229
1739933666.7248259,185,train/loss,0.0617000013589859
1739933681.2811828,190,train/loss,0.06239999830722809
1739933695.789549,195,train/loss,0.05900000035762787
1739933710.242657,200,train/loss,0.05900000035762787
1739933724.7748744,205,train/loss,0.061000000685453415
1739933739.2700367,210,train/loss,0.060600001364946365
1739933753.491443,215,train/loss,0.05990000069141388
1739933768.0599272,220,train/loss,0.05620000138878822
1739933784.9384367,225,train/loss,0.06159999966621399
1739933799.7318835,230,train/loss,0.05869999900460243
1739933814.1484869,235,train/loss,0.059300001710653305
1739933828.9783049,240,train/loss,0.0551999993622303
1739933843.356277,245,train/loss,0.05469999834895134
1739933858.041811,250,train/loss,0.05570000037550926
1739933872.8777997,255,train/loss,0.0551999993622303
1739933887.4619267,260,train/loss,0.05570000037550926
1739933901.9537027,265,train/loss,0.05389999970793724
1739933917.033909,270,train/loss,0.05689999833703041
1739933931.5562992,275,train/loss,0.05339999869465828
1739933945.8185415,280,train/loss,0.05209999904036522
1739933960.3895922,285,train/loss,0.05310000106692314
1739933974.9489045,290,train/loss,0.05079999938607216
1739933989.809005,295,train/loss,0.05389999970793724
1739934004.2217655,300,train/loss,0.05420000106096268
1739934018.5961044,305,train/loss,0.05290000140666962
1739934033.1222389,310,train/loss,0.05510000139474869
1739934047.5991616,315,train/loss,0.04899999871850014
1739934062.0060947,320,train/loss,0.050599999725818634
1739934076.639518,325,train/loss,0.051100000739097595
1739934091.1971927,330,train/loss,0.05040000006556511
1739934105.5566773,335,train/loss,0.05079999938607216
1739934120.0749693,340,train/loss,0.049300000071525574
1739934134.4920208,345,train/loss,0.04969999939203262
1739934149.0785086,350,train/loss,0.05040000006556511
1739934163.3291752,355,train/loss,0.04960000142455101
1739934177.8981502,360,train/loss,0.05169999971985817
1739934192.30248,365,train/loss,0.05050000175833702
1739934206.4064405,370,train/loss,0.04919999837875366
1739934221.1742752,375,train/loss,0.04540000110864639
1739934235.9509237,380,train/loss,0.049800001084804535
1739934250.8419802,385,train/loss,0.048500001430511475
