acc,epoch,loss,step,test_acc,test_loss,val_acc,val_loss
0.5199999809265137,0.0007,0.6870898008346558,1,,,,
0.42000001668930054,0.0013,0.9598046541213989,2,,,,
0.6600000262260437,0.002,0.637011706829071,3,,,,
0.6200000047683716,0.0027,0.6280175447463989,4,,,,
0.48000001907348633,0.0033,0.782958984375,5,,,,
0.5299999713897705,0.004,0.6929394006729126,6,,,,
0.6899999976158142,0.0047,0.597119152545929,7,,,,
0.6800000071525574,0.0053,0.6038867235183716,8,,,,
0.6800000071525574,0.006,0.5936132669448853,9,,,,
0.7699999809265137,0.0067,0.5339062213897705,10,,,,
0.7999999523162842,0.0073,0.4866308569908142,11,,,,
0.7599999904632568,0.008,0.5200634598731995,12,,,,
0.8100000023841858,0.0087,0.4138818383216858,13,,,,
0.809999942779541,0.0093,0.4155224561691284,14,,,,
0.7999999523162842,0.01,0.4333251714706421,15,,,,
0.7599999904632568,0.0107,0.5642529726028442,16,,,,
0.8600000143051147,0.0113,0.39207762479782104,17,,,,
0.7899999618530273,0.012,0.471343994140625,18,,,,
0.7899999618530273,0.0127,0.4762658476829529,19,,,,
0.7400000095367432,0.0133,0.5207629203796387,20,,,,
0.8399999737739563,0.014,0.36708009243011475,21,,,,
0.7699999809265137,0.0147,0.4563891589641571,22,,,,
0.809999942779541,0.0153,0.39692628383636475,23,,,,
0.8299999833106995,0.016,0.37864744663238525,24,,,,
0.8199999928474426,0.0167,0.3915722668170929,25,,,,
0.8400000333786011,0.0173,0.3321862816810608,26,,,,
0.7899999618530273,0.018,0.4891687035560608,27,,,,
0.7899999618530273,0.0187,0.4020654261112213,28,,,,
0.8100000023841858,0.0193,0.3861010670661926,29,,,,
0.8799999952316284,0.02,0.3114575147628784,30,,,,
0.8600000143051147,0.0207,0.3564746081829071,31,,,,
0.8100000023841858,0.0213,0.3819567859172821,32,,,,
0.7699999809265137,0.022,0.4592529237270355,33,,,,
0.8700000047683716,0.0227,0.301199346780777,34,,,,
0.8300000429153442,0.0233,0.3918823301792145,35,,,,
0.7999999523162842,0.024,0.48567599058151245,36,,,,
0.7599999904632568,0.0247,0.6202971935272217,37,,,,
0.8899999856948853,0.0253,0.3102911412715912,38,,,,
0.8799999952316284,0.026,0.2819153070449829,39,,,,
0.800000011920929,0.0267,0.46202027797698975,40,,,,
0.7699999809265137,0.0273,0.4577557444572449,41,,,,
0.8100000023841858,0.028,0.4173358082771301,42,,,,
0.8600000143051147,0.0287,0.4158618152141571,43,,,,
0.8299999833106995,0.0293,0.36592650413513184,44,,,,
0.6899999976158142,0.03,0.5600109696388245,45,,,,
0.800000011920929,0.0307,0.420401006937027,46,,,,
0.8299999833106995,0.0313,0.36219727993011475,47,,,,
0.8700000047683716,0.032,0.3038671910762787,48,,,,
0.8600000143051147,0.0327,0.3853710889816284,49,,,,
0.8399999737739563,0.0333,0.3701111078262329,50,,,,
0.8500000238418579,0.034,0.31788817048072815,51,,,,
0.8600000143051147,0.0347,0.3952093720436096,52,,,,
0.8199999928474426,0.0353,0.4013909697532654,53,,,,
0.8700000047683716,0.036,0.30685240030288696,54,,,,
0.7999999523162842,0.0367,0.40814635157585144,55,,,,
0.8700000047683716,0.0373,0.2572363317012787,56,,,,
0.8600000143051147,0.038,0.35497191548347473,57,,,,
0.8299999833106995,0.0387,0.35193970799446106,58,,,,
0.8999999761581421,0.0393,0.32012939453125,59,,,,
0.8700000047683716,0.04,0.32426878809928894,60,,,,
0.8600000143051147,0.0407,0.32320070266723633,61,,,,
0.8500000238418579,0.0413,0.3401361107826233,62,,,,
