step,epoch,loss,grad_norm,learning_rate,eval_crossner_literature,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.042,3.2734,40.66764450073242,7.927400573059717e-06,,,,,,,,,,,
10,0.084,3.3227,24.148252487182617,1.1341546166334124e-05,,,,,,,,,,,
15,0.126,2.7094,23.14521026611328,1.3338693310402031e-05,,,,,,,,,,,
20,0.168,1.6336,12.451790809631348,1.4755691759608524e-05,,,,,,,,,,,
25,0.21,1.509,11.440403938293457,1.5854801146119433e-05,,,,,,,,,,,
30,0.252,1.1398,8.21519947052002,1.6752838903676433e-05,,,,,,,,,,,
35,0.294,1.0833,5.396302700042725,1.751211900895989e-05,,,,,,,,,,,
40,0.336,0.9373,4.7773966789245605,1.8169837352882926e-05,,,,,,,,,,,
45,0.378,0.8904,5.500622272491455,1.8749986047744344e-05,,,,,,,,,,,
50,0.42,0.8776,6.607036590576172,1.926894673939384e-05,,,,,,,,,,,
55,0.462,0.7252,5.684110641479492,1.9738403789064383e-05,,,,,,,,,,,
60,0.504,0.8393,4.384066581726074,2e-05,,,,,,,,,,,
60,0.504,,,,0.0,0.0,4.8485,716.099,3.712,,,,,,
65,0.546,0.6578,3.748621702194214,2e-05,,,,,,,,,,,
70,0.588,0.5938,3.6065242290496826,2e-05,,,,,,,,,,,
75,0.63,0.6132,3.1245062351226807,2e-05,,,,,,,,,,,
80,0.672,0.6355,5.84598970413208,2e-05,,,,,,,,,,,
85,0.714,0.6292,3.248469829559326,2e-05,,,,,,,,,,,
90,0.756,0.5537,4.774969100952148,2e-05,,,,,,,,,,,
95,0.798,0.5154,4.2492170333862305,2e-05,,,,,,,,,,,
100,0.84,0.5856,4.040615081787109,2e-05,,,,,,,,,,,
105,0.882,0.4466,3.0361404418945312,2e-05,,,,,,,,,,,
110,0.924,0.5901,4.9863505363464355,2e-05,,,,,,,,,,,
115,0.966,0.4684,3.1385281085968018,2e-05,,,,,,,,,,,
119,1.0,,,,0.362627196991509,0.362627196991509,5.6003,619.966,3.214,,,,,,
120,1.008,0.419,4.533944606781006,2e-05,,,,,,,,,,,
125,1.05,0.4425,3.285501003265381,2e-05,,,,,,,,,,,
130,1.092,0.4859,3.946713924407959,2e-05,,,,,,,,,,,
135,1.134,0.4786,4.326473712921143,2e-05,,,,,,,,,,,
140,1.176,0.4598,4.696354866027832,2e-05,,,,,,,,,,,
145,1.218,0.4839,5.6202006340026855,2e-05,,,,,,,,,,,
150,1.261,0.4112,3.8921966552734375,2e-05,,,,,,,,,,,
