step,epoch,loss,grad_norm,learning_rate,eval_crossner_literature,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,1.1328,7.737433910369873,0.0,,,,,,,,,,,
2,0.08,1.0186,6.789960861206055,5.578858913022597e-06,,,,,,,,,,,
3,0.12,0.8984,5.890352249145508,8.842282173954808e-06,,,,,,,,,,,
4,0.16,1.416,9.013644218444824,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,1.1152,7.965034484863281,1.295370924755994e-05,,,,,,,,,,,
6,0.24,0.9131,5.977179050445557,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,0.8184,5.453125,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,0.8076,5.474767684936523,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,0.6709,4.0090765953063965,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,0.7295,4.522042274475098,1.853256816058254e-05,,,,,,,,,,,
11,0.44,0.707,4.612575054168701,1.929968091962688e-05,,,,,,,,,,,
12,0.48,0.5088,3.453701972961426,2e-05,,,,,,,,,,,
12,0.48,,,,0.0,0.0,19.4345,5.145,0.051,,,,,,
13,0.52,0.709,4.547740459442139,2e-05,,,,,,,,,,,
14,0.56,0.5093,3.392970561981201,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,0.3057,2.405565023422241,1.9861111111111114e-05,,,,,,,,,,,
16,0.64,0.407,2.829523801803589,1.979166666666667e-05,,,,,,,,,,,
17,0.68,0.2607,1.830668568611145,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,0.3994,2.596439838409424,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,0.3655,2.3297226428985596,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,0.3516,2.320772171020508,1.951388888888889e-05,,,,,,,,,,,
21,0.84,0.2173,1.9608176946640015,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,0.3215,2.5842339992523193,1.9375e-05,,,,,,,,,,,
23,0.92,0.2209,1.8079938888549805,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,0.2683,1.763808250427246,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,0.2197,1.9894037246704102,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.1873111782029025,0.1873111782029025,19.2137,5.205,0.052,,,,,,
26,1.04,0.2781,1.6833029985427856,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,0.2145,1.3571311235427856,1.902777777777778e-05,,,,,,,,,,,
28,1.12,0.2698,2.098890542984009,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,0.2209,1.746027946472168,1.888888888888889e-05,,,,,,,,,,,
30,1.2,0.2393,2.1303532123565674,1.8819444444444447e-05,,,,,,,,,,,
31,1.24,0.1697,1.6056294441223145,1.8750000000000002e-05,,,,,,,,,,,
32,1.28,0.1273,1.3177069425582886,1.8680555555555556e-05,,,,,,,,,,,
