epoch,eval_average,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant
0.5,0.4977034691707319,0.3549571602928407,0.4522096607931583,0.3259152906894121,0.40243902434056,0.4183796855606193,0.8481012657724306,0.6819221967461023
1.0,0.628998220073174,0.5097192224136233,0.5033112582280895,0.6130160951215156,0.516576715447513,0.6150537633910111,0.8884297520157904,0.7568807338946743
1.5,0.676605850616044,0.6127864896968424,0.5396188565203374,0.5382963492699508,0.6285266457181133,0.7160220993974792,0.9113924050129102,0.7895981086966741
2.0,0.694890584763249,0.6061320754220458,0.6290491117579593,0.6272912423127889,0.7076438139768377,0.6730564429747048,0.8630705393687601,0.7579908675296471
2.5,0.7174816282471733,0.6618705035473158,0.6335025380215497,0.6843615494477995,0.7147435896935553,0.7191780821416334,0.8755364806363232,0.7331786542420358
3.0,0.698675841435788,0.6152073732224654,0.64962726299588,0.6238660153024882,0.6283333332832287,0.6826086956022382,0.904051172657504,0.7870370369867113
3.5,0.7205458669762891,0.6560975609256828,0.6539682539183822,0.680427046213325,0.6682730923194418,0.7260115606434754,0.9025423728309744,0.7565011819827417
4.0,0.7227421906094212,0.6610778442615804,0.6304801669648484,0.6622998543895112,0.7147487843907694,0.7286652078274769,0.8959660296736114,0.7659574467581511
4.5,0.7167922723830127,0.664102564052415,0.7139737990765771,0.6516853932084704,0.6197628457998445,0.7418263810096309,0.8893528183212539,0.7368421052128963
5.0,0.7326727488114557,0.6706161136943661,0.6737513283241655,0.7281831186910133,0.6891566264559846,0.713489409091509,0.8893617020772812,0.7641509433458704
5.5,0.7248688267888053,0.6572528882682067,0.6760259178765656,0.7087172217784835,0.6874003189292565,0.7085714285212814,0.883227176170432,0.7528868359774109
6.0,0.7326171761668586,0.6444444443944466,0.6609071273798086,0.717655468141524,0.7250803858020417,0.7282728272327134,0.8827292110370438,0.7692307691804326
6.5,0.7545581761417999,0.7102342786183035,0.7264864864364696,0.7020057306089794,0.7269815852181813,0.7570621468425243,0.9021276595240842,0.7570093457440563
7.0,0.752715068017422,0.686819830663546,0.7268817203801198,0.7174377223699033,0.7331189710110436,0.7418994412906929,0.8936170212262156,0.7692307691804326
7.5,0.7456974506932958,0.689655172363798,0.7215601299608075,0.7105449397943017,0.7300319488317656,0.7031963469818198,0.9148936169708872,0.7499999999496914
8.0,0.7534344845773552,0.7029702969796772,0.7172264354862691,0.7262247838116043,0.7281475540798721,0.7124856815076944,0.9148936169708872,0.7720930232054819
8.5,0.7565932780805183,0.6920245398273266,0.7159699892319195,0.727272727222656,0.7355769230268854,0.7539503385503245,0.9021276595240842,0.7692307691804326
9.0,0.7569317322358254,0.6944785275573875,0.7152034260742367,0.7339581830789852,0.7244979919178263,0.7471264367314442,0.9083155649815958,0.7749419953093017
9.5,0.7583269591578892,0.6970443349253725,0.725910064189866,0.7230989956457853,0.7218649517184411,0.7671232876210744,0.8983050846953831,0.7749419953093017
10.0,0.7621581752542895,0.7003699136368016,0.7268817203801198,0.7291066281920073,0.7297514033180436,0.7587768968921045,0.9106382978219528,0.779582366538998
10.5,0.7620132893785346,0.7054455445044291,0.7272727272227049,0.723618090402205,0.7288817376812433,0.7465753424155995,0.912579957305688,0.7897196261178727
11.0,0.7587134668840425,0.6970443349253725,0.7306034482258617,0.7271418286036424,0.7313552525562148,0.7448275861567321,0.912579957305688,0.7674418604147865
11.5,0.7620156928995468,0.7038413878062253,0.7213822893668367,0.7344877344376622,0.7331189710110436,0.75995449369274,0.9063829786730186,0.7749419953093017
12.0,0.7593999175603127,0.7003699136368016,0.7257019437944815,0.7193108398637992,0.7297514033180436,0.7597254004075049,0.9106382978219528,0.7703016240796056
