step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.004,1.3255,34.10578918457031,0.0,,,,,,,,,,,
2,0.008,1.2918,33.15253448486328,2.9163102105721076e-06,,,,,,,,,,,
3,0.013,1.1942,33.286739349365234,4.62224232422701e-06,,,,,,,,,,,
4,0.017,1.2184,37.80217742919922,5.832620421144215e-06,,,,,,,,,,,
5,0.021,0.872,29.59864616394043,6.7714626113342564e-06,,,,,,,,,,,
6,0.025,0.5159,21.634944915771484,7.538552534799117e-06,,,,,,,,,,,
7,0.029,0.3613,15.767587661743164,8.187117823896454e-06,,,,,,,,,,,
8,0.033,0.2628,8.647354125976562,8.748930631716322e-06,,,,,,,,,,,
9,0.037,0.193,6.435657501220703,9.24448464845402e-06,,,,,,,,,,,
10,0.042,0.1878,9.487283706665039,9.687772821906364e-06,,,,,,,,,,,
11,0.046,0.1332,6.576383113861084,1.0088775752207945e-05,,,,,,,,,,,
12,0.05,0.1702,7.333921432495117,1.0454862745371226e-05,,,,,,,,,,,
13,0.054,0.1079,5.085453510284424,1.079163013362144e-05,,,,,,,,,,,
14,0.058,0.0749,3.9536638259887695,1.1103428034468562e-05,,,,,,,,,,,
15,0.062,0.1182,7.114218235015869,1.1393704935561265e-05,,,,,,,,,,,
16,0.067,0.0488,2.507283926010132,1.166524084228843e-05,,,,,,,,,,,
17,0.071,0.0846,5.484944820404053,1.1920309619272443e-05,,,,,,,,,,,
18,0.075,0.095,5.077343463897705,1.2160794859026127e-05,,,,,,,,,,,
19,0.079,0.0875,6.342161178588867,1.2388274381225711e-05,,,,,,,,,,,
20,0.083,0.0924,3.605372428894043,1.260408303247847e-05,,,,,,,,,,,
21,0.087,0.1098,5.928435802459717,1.2809360148123464e-05,,,,,,,,,,,
22,0.092,0.0914,4.450187683105469,1.3005085962780053e-05,,,,,,,,,,,
23,0.096,0.0609,2.828665256500244,1.3192109920604603e-05,,,,,,,,,,,
24,0.1,0.0677,2.7567243576049805,1.3371172955943332e-05,,,,,,,,,,,
25,0.104,0.0535,1.4446232318878174,1.3542925222668513e-05,,,,,,,,,,,
