epoch,eval_average,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant
0.5,0.3730726955843857,0.0335392762130204,0.0,0.1471518986843853,0.4172779135603918,0.3817663817188058,0.8879310344323842,0.7438423644817128
1.0,0.5253602221725936,0.2578124999620118,0.159244264459039,0.4223227752139044,0.629568106262189,0.5556886227044029,0.890295358599417,0.7625899280071908
1.5,0.6084676444759892,0.5223097112359525,0.4626556016100716,0.4149812733581838,0.6291161178009168,0.5320886813967842,0.912579957305688,0.7855421686243276
2.0,0.621498440570032,0.5442536327107588,0.5086848634738241,0.4713150926260668,0.5607638888388712,0.5997638724410154,0.8803418802915051,0.7853658536081832
2.5,0.618818369772948,0.5476190475689083,0.409387222897448,0.5581027667485564,0.5257985257484574,0.5993413830455246,0.9178947367917244,0.773584905610017
3.0,0.6319590354640738,0.5034578146111558,0.4345794392022622,0.5682888539532284,0.6053962900004932,0.6170212765456126,0.9137931033978904,0.7811764705378746
3.5,0.6431892415442915,0.5724815724316205,0.4544456640553527,0.469888475786362,0.6389124893296864,0.680555555505399,0.8983050846953831,0.7877358490062368
4.0,0.6624598838670362,0.6051282050780711,0.559456398590873,0.5526116577849138,0.6041841003683092,0.624685138489231,0.8997867803334119,0.7913669064244433
4.5,0.6787411924303417,0.5137844611028443,0.5498891352049086,0.5870052277318424,0.6770237121330662,0.6935866982871502,0.9175475686599734,0.8123515438926073
5.0,0.6525057172784703,0.559218559168648,0.44688644683658,0.5668934239862162,0.6695278969456332,0.6272727272226105,0.915966386504245,0.7817745802853591
5.5,0.6710212907760303,0.5546218486895858,0.5507900676699724,0.5714285713784907,0.6754966886916134,0.6343195265770846,0.9152542372377488,0.7952380951877166
6.0,0.6768391539516935,0.5557046979364605,0.5748633879281072,0.5529061102330788,0.6950710108103684,0.6776084407470307,0.8817204300571534,0.799999999949655
6.5,0.6711711223053249,0.5748031495561488,0.5381165918781465,0.5324283559077039,0.669966996649566,0.6850299400696412,0.8959660296736114,0.8018867924024565
7.0,0.6845840149097171,0.6101265822283808,0.5618497109325372,0.5524528301386137,0.679628064193342,0.7030162412491412,0.8907563024706421,0.7942583731553629
7.5,0.6927634458578106,0.6340819021955435,0.5733333332832414,0.5351473922401893,0.6897689768475825,0.7043879907119645,0.8955223880093199,0.817102137716833
8.0,0.6936707650913442,0.6500655307493054,0.5573770491302968,0.571217712127038,0.6844296419149154,0.6612903225304971,0.91719745217891,0.8141176470084472
8.5,0.7011947881532823,0.6198243412297295,0.5751920965470935,0.6186317321187752,0.68223519594655,0.6914153131748978,0.9106382978219528,0.8104265402339773
9.0,0.6982704113698277,0.6206896551222579,0.5824175823675242,0.5842026825132529,0.687239366088334,0.689895470333115,0.91684434962978,0.8066037735345296
9.5,0.6984982009607801,0.6205997391936461,0.5805739513848054,0.5945945945445144,0.6899999999498851,0.6906976743684441,0.9083155649815958,0.8047058823025696
10.0,0.7003879763293454,0.6310432569473341,0.5821389194648143,0.592481202957441,0.6933333332832179,0.6906976743684441,0.9083155649815958,0.8047058823025696
10.5,0.6932560415112804,0.6132315521127331,0.5840707964100958,0.5580693815487255,0.6949999999498842,0.689895470333115,0.9106382978219528,0.8018867924024565
11.0,0.6929655923008128,0.6149936467097339,0.5790055248118018,0.556141672896427,0.6949999999498842,0.689895470333115,0.9110169491021574,0.8047058823025696
11.5,0.6943951813678659,0.6208651398989906,0.5847176079233372,0.5583145221470691,0.695579649657974,0.6906976743684441,0.9087048831767908,0.8018867924024565
12.0,0.6971725262207139,0.6216560509052914,0.5840707964100958,0.5774436089724808,0.6933333332832179,0.6922183507047754,0.9067796609665658,0.8047058823025696
