acc,epoch,loss,step,test_F1c,test_F1e,test_acc,test_loss,val_F1c,val_F1e,val_acc,val_loss
0.84555983543396,0.93,0.03627321869134903,93,,,,,,,,
0.8839778900146484,0.94,0.029867375269532204,94,,,,,,,,
0.8962264060974121,0.95,0.028194928541779518,95,,,,,,,,
0.9166666865348816,0.96,0.028358187526464462,96,,,,,,,,
0.8649517893791199,0.97,0.04864915832877159,97,,,,,,,,
0.8301886916160583,0.98,0.03586670756340027,98,,,,,,,,
0.9037656784057617,0.99,0.028305433690547943,99,,,,,,,,
0.8842592835426331,1.0,0.03492426499724388,100,,,,,,,,
,1.0,,100,,,,,86.40305113359994,74.34604456746463,0.9143865704536438,0.04085903242230415
0.9141631126403809,1.01,0.02407335676252842,101,,,,,,,,
0.890625,1.02,0.03442568704485893,102,,,,,,,,
0.8515625,1.03,0.03984452039003372,103,,,,,,,,
0.829351544380188,1.04,0.04198479279875755,104,,,,,,,,
0.8984962701797485,1.05,0.027692541480064392,105,,,,,,,,
0.8391304612159729,1.06,0.032507311552762985,106,,,,,,,,
0.8759124279022217,1.07,0.03167136758565903,107,,,,,,,,
0.9288889169692993,1.08,0.0255272313952446,108,,,,,,,,
0.8519999980926514,1.09,0.02658909372985363,109,,,,,,,,
0.9575289487838745,1.1,0.02268906682729721,110,,,,,,,,
0.8571428656578064,1.11,0.03276390582323074,111,,,,,,,,
0.943965494632721,1.12,0.02202620916068554,112,,,,,,,,
0.8992248177528381,1.13,0.031557805836200714,113,,,,,,,,
0.8697317838668823,1.14,0.033506959676742554,114,,,,,,,,
0.8785424828529358,1.15,0.02966669388115406,115,,,,,,,,
0.9266409277915955,1.16,0.02684791013598442,116,,,,,,,,
0.878923773765564,1.17,0.026888050138950348,117,,,,,,,,
0.913223147392273,1.18,0.02303687110543251,118,,,,,,,,
0.9282700419425964,1.19,0.02577030658721924,119,,,,,,,,
0.9502262473106384,1.2,0.021206354722380638,120,,,,,,,,
,1.2,,120,,,,,87.46123420387177,79.12510251688492,0.8914386630058289,0.04029242694377899
0.8957529067993164,1.21,0.026678500697016716,121,,,,,,,,
0.8374233245849609,1.22,0.0418216697871685,122,,,,,,,,
0.8965517282485962,1.23,0.032217301428318024,123,,,,,,,,
0.9130434989929199,1.24,0.0244448184967041,124,,,,,,,,
0.9004524946212769,1.25,0.022200042381882668,125,,,,,,,,
0.9296875,1.26,0.023034699261188507,126,,,,,,,,
0.8834080696105957,1.27,0.028808994218707085,127,,,,,,,,
0.8677685856819153,1.28,0.028873683884739876,128,,,,,,,,
0.9330855011940002,1.29,0.02504470758140087,129,,,,,,,,
0.9541984796524048,1.3,0.02553558349609375,130,,,,,,,,
0.9228295683860779,1.31,0.031246908009052277,131,,,,,,,,
0.92277991771698,1.32,0.022885780781507492,132,,,,,,,,
0.8918032646179199,1.33,0.03262802213430405,133,,,,,,,,
0.9612675905227661,1.34,0.022264545783400536,134,,,,,,,,
0.9497907757759094,1.35,0.023519961163401604,135,,,,,,,,
0.957446813583374,1.36,0.02306816540658474,136,,,,,,,,
0.890625,1.37,0.027949828654527664,137,,,,,,,,
0.9306930899620056,1.38,0.01654164120554924,138,,,,,,,,
0.9282700419425964,1.39,0.029385166242718697,139,,,,,,,,
0.9051383137702942,1.4,0.0238726157695055,140,,,,,,,,
,1.4,,140,,,,,89.2362256221567,83.33517370986473,0.9002647995948792,0.03819647431373596
0.8872727155685425,1.41,0.02638118900358677,141,,,,,,,,
0.914675772190094,1.42,0.029020410031080246,142,,,,,,,,
0.9498208165168762,1.43,0.0199714545160532,143,,,,,,,,
0.9152542352676392,1.44,0.019731098785996437,144,,,,,,,,
0.8951612710952759,1.45,0.029364971444010735,145,,,,,,,,
0.9018181562423706,1.46,0.026255743578076363,146,,,,,,,,
0.8940678238868713,1.47,0.02557557076215744,147,,,,,,,,
0.8627451062202454,1.48,0.028747927397489548,148,,,,,,,,
0.8868778347969055,1.49,0.023227199912071228,149,,,,,,,,
0.9201183319091797,1.5,0.030201343819499016,150,,,,,,,,
0.9234693646430969,1.51,0.01706400141119957,151,,,,,,,,
0.903553307056427,1.52,0.021507544443011284,152,,,,,,,,
0.930232584476471,1.53,0.01955854706466198,153,,,,,,,,
0.9330357313156128,1.54,0.02067049965262413,154,,,,,,,,
0.9063670635223389,1.55,0.028643520548939705,155,,,,,,,,
0.8645418286323547,1.56,0.04124581441283226,156,,,,,,,,
0.9069767594337463,1.57,0.02408037893474102,157,,,,,,,,
0.9446494579315186,1.58,0.021870972588658333,158,,,,,,,,
0.9228187799453735,1.59,0.0253047663718462,159,,,,,,,,
0.9533073902130127,1.6,0.0172434002161026,160,,,,,,,,
,1.6,,160,,,,,90.55744407400871,83.93979217109147,0.9020299911499023,0.03416399657726288
0.8796680569648743,1.61,0.023245256394147873,161,,,,,,,,
0.8844765424728394,1.62,0.030950918793678284,162,,,,,,,,
0.914814829826355,1.63,0.02355964668095112,163,,,,,,,,
0.868686854839325,1.64,0.03511732444167137,164,,,,,,,,
0.9675925970077515,1.65,0.017131812870502472,165,,,,,,,,
0.9466666579246521,1.66,0.020036334171891212,166,,,,,,,,
0.9209486246109009,1.67,0.028252102434635162,167,,,,,,,,
0.9377049207687378,1.68,0.0231397096067667,168,,,,,,,,
0.9174311757087708,1.69,0.0196611899882555,169,,,,,,,,
0.9360902309417725,1.7,0.02157290279865265,170,,,,,,,,
0.9233716726303101,1.71,0.02300095371901989,171,,,,,,,,
0.9141631126403809,1.72,0.024246297776699066,172,,,,,,,,
0.9336099624633789,1.73,0.017139611765742302,173,,,,,,,,
0.9041666388511658,1.74,0.024081606417894363,174,,,,,,,,
0.9234449863433838,1.75,0.021679742261767387,175,,,,,,,,
0.9409282803535461,1.76,0.01762223243713379,176,,,,,,,,
0.8807017803192139,1.77,0.032079607248306274,177,,,,,,,,
0.8913857936859131,1.78,0.026405958458781242,178,,,,,,,,
0.9246231317520142,1.79,0.02012771926820278,179,,,,,,,,
0.949999988079071,1.8,0.02013576775789261,180,,,,,,,,
,1.8,,180,,,,,89.99606162522771,82.32379204771738,0.9205648899078369,0.03492266684770584
0.9256505370140076,1.81,0.02070024237036705,181,,,,,,,,
0.9626556038856506,1.82,0.016319379210472107,182,,,,,,,,
0.8884615302085876,1.83,0.022480178624391556,183,,,,,,,,
0.8932384252548218,1.84,0.023674922063946724,184,,,,,,,,
0.917475700378418,1.85,0.024485066533088684,185,,,,,,,,
0.9147982001304626,1.86,0.02826809138059616,186,,,,,,,,
0.9365671873092651,1.87,0.01745297573506832,187,,,,,,,,
0.9611650705337524,1.88,0.014543757773935795,188,,,,,,,,
0.879365086555481,1.89,0.028534652665257454,189,,,,,,,,
0.9180327653884888,1.9,0.02469082921743393,190,,,,,,,,
0.8720930218696594,1.91,0.02498537115752697,191,,,,,,,,
0.898245632648468,1.92,0.026118256151676178,192,,,,,,,,
0.9186046719551086,1.93,0.021702175959944725,193,,,,,,,,
0.9322916865348816,1.94,0.019940003752708435,194,,,,,,,,
0.9519650936126709,1.95,0.01647176221013069,195,,,,,,,,
0.931034505367279,1.96,0.018852422013878822,196,,,,,,,,
0.9380530714988708,1.97,0.019099527969956398,197,,,,,,,,
0.9017543792724609,1.98,0.02909242920577526,198,,,,,,,,
0.9065743684768677,1.99,0.027608752250671387,199,,,,,,,,
0.9537814855575562,2.0,0.018810445442795753,200,,,,,,,,
,2.0,,200,,,,,89.62457743339735,82.8051283841685,0.9064430594444275,0.03255026787519455
,1.6,,160,90.55744407400871,83.93979217109147,0.9020299911499023,0.03416399657726288,,,,
