step,epoch,loss,grad_norm,learning_rate,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.023,2.3945,16.45012664794922,6.8884950399405484e-06,,,,,,,,,,,
10,0.045,2.2203,12.638071060180664,9.855208374047785e-06,,,,,,,,,,,
15,0.068,1.7918,9.512198448181152,1.159062442488995e-05,,,,,,,,,,,
20,0.09,1.3516,5.107619285583496,1.2821921708155018e-05,,,,,,,,,,,
25,0.113,0.9699,3.974616765975952,1.3776990079881097e-05,,,,,,,,,,,
30,0.135,0.6631,2.268794298171997,1.4557337758997188e-05,,,,,,,,,,,
35,0.158,0.5272,1.6904066801071167,1.521711232078042e-05,,,,,,,,,,,
40,0.18,0.3976,1.227168321609497,1.5788635042262254e-05,,,,,,,,,,,
45,0.203,0.3214,1.1519396305084229,1.6292753809839353e-05,,,,,,,,,,,
50,0.225,0.2443,0.9484598636627197,1.6743703413988334e-05,,,,,,,,,,,
55,0.248,0.1825,0.666790246963501,1.7151636951383997e-05,,,,,,,,,,,
60,0.27,0.168,0.5924514532089233,1.752405109310442e-05,,,,,,,,,,,
65,0.293,0.1465,0.6300557255744934,1.7866638893809745e-05,,,,,,,,,,,
70,0.315,0.1246,0.6144211292266846,1.818382565488766e-05,,,,,,,,,,,
75,0.338,0.1138,0.4407344460487366,1.8479119464830498e-05,,,,,,,,,,,
80,0.36,0.1147,0.4775078296661377,1.875534837636949e-05,,,,,,,,,,,
85,0.383,0.1059,0.41198909282684326,1.9014825553745778e-05,,,,,,,,,,,
90,0.405,0.0997,0.489651083946228,1.9259467143946592e-05,,,,,,,,,,,
95,0.428,0.0907,0.43740057945251465,1.9490878236394627e-05,,,,,,,,,,,
100,0.45,0.0855,0.3533569872379303,1.971041674809557e-05,,,,,,,,,,,
105,0.473,0.0832,0.3519219756126404,1.9919241705729823e-05,,,,,,,,,,,
110,0.495,0.0741,0.3819018006324768,2e-05,,,,,,,,,,,
111,0.5,,,,0.0,0.0,60.2389,54.168,0.282,,,,,,
115,0.518,0.0787,0.42928019165992737,2e-05,,,,,,,,,,,
120,0.541,0.0795,0.4366380572319031,2e-05,,,,,,,,,,,
125,0.563,0.0812,0.3370627164840698,2e-05,,,,,,,,,,,
130,0.586,0.0726,0.625796377658844,2e-05,,,,,,,,,,,
135,0.608,0.0724,0.3255501091480255,2e-05,,,,,,,,,,,
140,0.631,0.0749,0.4523772895336151,2e-05,,,,,,,,,,,
145,0.653,0.0693,0.34834346175193787,2e-05,,,,,,,,,,,
150,0.676,0.0635,0.4803723692893982,2e-05,,,,,,,,,,,
155,0.698,0.0671,0.44988298416137695,2e-05,,,,,,,,,,,
160,0.721,0.0591,0.3641699552536011,2e-05,,,,,,,,,,,
165,0.743,0.0681,0.3854002058506012,2e-05,,,,,,,,,,,
170,0.766,0.0595,0.3106076121330261,2e-05,,,,,,,,,,,
175,0.788,0.0598,0.3704915940761566,2e-05,,,,,,,,,,,
180,0.811,0.0592,0.47568920254707336,2e-05,,,,,,,,,,,
185,0.833,0.0572,0.4555377662181854,2e-05,,,,,,,,,,,
190,0.856,0.0558,0.2377089112997055,2e-05,,,,,,,,,,,
195,0.878,0.0538,0.23197704553604126,2e-05,,,,,,,,,,,
200,0.901,0.0563,0.4132915735244751,2e-05,,,,,,,,,,,
205,0.923,0.0528,0.28827518224716187,2e-05,,,,,,,,,,,
210,0.946,0.0529,0.31124675273895264,2e-05,,,,,,,,,,,
215,0.968,0.0483,0.1892799735069275,2e-05,,,,,,,,,,,
220,0.991,0.0529,0.35227033495903015,2e-05,,,,,,,,,,,
222,1.0,,,,0.0,0.0,58.7254,55.564,0.289,,,,,,
225,1.014,0.0472,0.32392996549606323,2e-05,,,,,,,,,,,
230,1.036,0.0475,0.40606868267059326,2e-05,,,,,,,,,,,
235,1.059,0.05,0.30071306228637695,2e-05,,,,,,,,,,,
240,1.081,0.0447,0.3184729218482971,2e-05,,,,,,,,,,,
245,1.104,0.0452,0.3642156422138214,2e-05,,,,,,,,,,,
250,1.126,0.0422,0.27889323234558105,2e-05,,,,,,,,,,,
255,1.149,0.0415,0.3039833605289459,2e-05,,,,,,,,,,,
260,1.171,0.0436,0.2511168420314789,2e-05,,,,,,,,,,,
265,1.194,0.0399,0.1754290908575058,2e-05,,,,,,,,,,,
270,1.216,0.0409,0.33408236503601074,2e-05,,,,,,,,,,,
275,1.239,0.035,0.29205092787742615,2e-05,,,,,,,,,,,
280,1.261,0.037,0.19075003266334534,2e-05,,,,,,,,,,,
285,1.284,0.0327,0.3377609848976135,2e-05,,,,,,,,,,,
290,1.306,0.034,0.5296815037727356,2e-05,,,,,,,,,,,
295,1.329,0.0316,0.37010064721107483,2e-05,,,,,,,,,,,
300,1.351,0.0317,0.2738885283470154,2e-05,,,,,,,,,,,
305,1.374,0.0323,0.20550589263439178,2e-05,,,,,,,,,,,
310,1.396,0.0314,0.49753883481025696,2e-05,,,,,,,,,,,
315,1.419,0.0324,0.2767632007598877,2e-05,,,,,,,,,,,
320,1.441,0.0298,0.32522469758987427,2e-05,,,,,,,,,,,
325,1.464,0.0315,0.28163212537765503,2e-05,,,,,,,,,,,
330,1.486,0.0293,0.2690732479095459,2e-05,,,,,,,,,,,
333,1.5,,,,0.00894854585397655,0.00894854585397655,60.5264,53.91,0.281,,,,,,
335,1.509,0.0312,0.39161059260368347,2e-05,,,,,,,,,,,
340,1.532,0.0233,0.20091000199317932,2e-05,,,,,,,,,,,
345,1.554,0.0266,0.23915094137191772,2e-05,,,,,,,,,,,
350,1.577,0.0243,0.27925625443458557,2e-05,,,,,,,,,,,
355,1.599,0.0256,0.1774407923221588,2e-05,,,,,,,,,,,
360,1.622,0.0263,0.30987781286239624,2e-05,,,,,,,,,,,
365,1.644,0.0262,0.1881047785282135,2e-05,,,,,,,,,,,
370,1.667,0.0315,0.17269481718540192,2e-05,,,,,,,,,,,
375,1.689,0.0286,0.44843634963035583,2e-05,,,,,,,,,,,
380,1.712,0.0268,0.17845550179481506,2e-05,,,,,,,,,,,
385,1.734,0.0285,0.4116232395172119,2e-05,,,,,,,,,,,
390,1.757,0.0256,0.22888165712356567,2e-05,,,,,,,,,,,
395,1.779,0.024,0.22894594073295593,2e-05,,,,,,,,,,,
400,1.802,0.026,0.3332906663417816,2e-05,,,,,,,,,,,
405,1.824,0.0258,0.3911551833152771,2e-05,,,,,,,,,,,
410,1.847,0.0261,0.3130810558795929,2e-05,,,,,,,,,,,
415,1.869,0.0223,0.15712861716747284,2e-05,,,,,,,,,,,
420,1.892,0.0229,0.17571444809436798,2e-05,,,,,,,,,,,
425,1.914,0.0239,0.20154348015785217,2e-05,,,,,,,,,,,
430,1.937,0.0218,0.21863067150115967,2e-05,,,,,,,,,,,
435,1.959,0.0248,0.25654882192611694,2e-05,,,,,,,,,,,
440,1.982,0.0223,0.23109565675258636,2e-05,,,,,,,,,,,
444,2.0,,,,0.11624441128031077,0.11624441128031077,61.2079,53.31,0.278,,,,,,
445,2.005,0.0198,0.1950972080230713,2e-05,,,,,,,,,,,
450,2.027,0.0214,0.2594184875488281,2e-05,,,,,,,,,,,
455,2.05,0.0218,0.18179161846637726,2e-05,,,,,,,,,,,
460,2.072,0.0222,0.18618901073932648,2e-05,,,,,,,,,,,
465,2.095,0.0214,0.32623031735420227,2e-05,,,,,,,,,,,
470,2.117,0.0218,0.6158689856529236,2e-05,,,,,,,,,,,
475,2.14,0.0207,0.14879462122917175,2e-05,,,,,,,,,,,
480,2.162,0.0215,0.22823648154735565,2e-05,,,,,,,,,,,
485,2.185,0.0213,0.15229354798793793,2e-05,,,,,,,,,,,
490,2.207,0.022,0.18367412686347961,2e-05,,,,,,,,,,,
495,2.23,0.0208,0.17205935716629028,2e-05,,,,,,,,,,,
500,2.252,0.0206,0.2341344654560089,2e-05,,,,,,,,,,,
505,2.275,0.0208,0.2064233422279358,2e-05,,,,,,,,,,,
510,2.297,0.0219,0.21309024095535278,2e-05,,,,,,,,,,,
515,2.32,0.0221,0.18638695776462555,2e-05,,,,,,,,,,,
520,2.342,0.0196,0.2055264413356781,2e-05,,,,,,,,,,,
525,2.365,0.0202,0.25388073921203613,2e-05,,,,,,,,,,,
530,2.387,0.0198,0.2835651934146881,2e-05,,,,,,,,,,,
535,2.41,0.0208,0.21972358226776123,2e-05,,,,,,,,,,,
540,2.432,0.0203,0.26984521746635437,2e-05,,,,,,,,,,,
545,2.455,0.0179,0.22445863485336304,2e-05,,,,,,,,,,,
550,2.477,0.0188,0.23554269969463348,2e-05,,,,,,,,,,,
555,2.5,0.0195,0.1806156039237976,2e-05,,,,,,,,,,,
555,2.5,,,,0.17346938770552767,0.17346938770552767,59.9223,54.454,0.284,,,,,,
560,2.523,0.0209,0.13927485048770905,2e-05,,,,,,,,,,,
565,2.545,0.0196,0.17600451409816742,2e-05,,,,,,,,,,,
570,2.568,0.0191,0.144290953874588,2e-05,,,,,,,,,,,
575,2.59,0.018,0.11650491505861282,2e-05,,,,,,,,,,,
580,2.613,0.02,0.1579418033361435,2e-05,,,,,,,,,,,
585,2.635,0.02,0.13837219774723053,2e-05,,,,,,,,,,,
590,2.658,0.0168,0.14026184380054474,2e-05,,,,,,,,,,,
595,2.68,0.0181,0.15823867917060852,2e-05,,,,,,,,,,,
600,2.703,0.0207,0.15172560513019562,2e-05,,,,,,,,,,,
605,2.725,0.0154,0.17105889320373535,2e-05,,,,,,,,,,,
610,2.748,0.0193,0.1911463588476181,2e-05,,,,,,,,,,,
615,2.77,0.0183,0.23081514239311218,2e-05,,,,,,,,,,,
620,2.793,0.0194,0.19812904298305511,2e-05,,,,,,,,,,,
625,2.815,0.0179,0.1316005140542984,2e-05,,,,,,,,,,,
630,2.838,0.0184,0.17702700197696686,2e-05,,,,,,,,,,,
635,2.86,0.017,0.16977286338806152,2e-05,,,,,,,,,,,
640,2.883,0.0166,0.13147303462028503,2e-05,,,,,,,,,,,
645,2.905,0.0181,0.23814301192760468,2e-05,,,,,,,,,,,
650,2.928,0.0196,0.33014655113220215,2e-05,,,,,,,,,,,
655,2.95,0.0154,0.17136581242084503,2e-05,,,,,,,,,,,
660,2.973,0.0174,0.2525549530982971,2e-05,,,,,,,,,,,
665,2.995,0.0187,0.2253563404083252,2e-05,,,,,,,,,,,
666,3.0,,,,0.26853707409919875,0.26853707409919875,60.4454,53.983,0.281,,,,,,
670,3.018,0.0206,0.1681739091873169,2e-05,,,,,,,,,,,
675,3.041,0.0175,0.11853858083486557,2e-05,,,,,,,,,,,
680,3.063,0.0168,0.20229937136173248,2e-05,,,,,,,,,,,
685,3.086,0.0163,0.22796796262264252,2e-05,,,,,,,,,,,
690,3.108,0.0166,0.17491857707500458,2e-05,,,,,,,,,,,
695,3.131,0.0164,0.15000654757022858,2e-05,,,,,,,,,,,
700,3.153,0.0179,0.15095415711402893,2e-05,,,,,,,,,,,
705,3.176,0.0165,0.2303847372531891,2e-05,,,,,,,,,,,
710,3.198,0.0166,0.17034442722797394,2e-05,,,,,,,,,,,
715,3.221,0.0148,0.11491970717906952,2e-05,,,,,,,,,,,
720,3.243,0.0157,0.197544664144516,2e-05,,,,,,,,,,,
725,3.266,0.0163,0.1828853040933609,2e-05,,,,,,,,,,,
730,3.288,0.0171,0.11982586234807968,2e-05,,,,,,,,,,,
735,3.311,0.0149,0.28699788451194763,2e-05,,,,,,,,,,,
740,3.333,0.0121,0.1958327293395996,2e-05,,,,,,,,,,,
745,3.356,0.0155,0.16596290469169617,2e-05,,,,,,,,,,,
750,3.378,0.0142,0.3047524392604828,2e-05,,,,,,,,,,,
755,3.401,0.016,0.11180587112903595,2e-05,,,,,,,,,,,
760,3.423,0.014,0.20090024173259735,2e-05,,,,,,,,,,,
765,3.446,0.0155,0.20417386293411255,2e-05,,,,,,,,,,,
770,3.468,0.014,0.13418403267860413,2e-05,,,,,,,,,,,
775,3.491,0.014,0.23741108179092407,2e-05,,,,,,,,,,,
777,3.5,,,,0.27999999995158387,0.27999999995158387,60.5641,53.877,0.281,,,,,,
780,3.514,0.017,0.1545083075761795,2e-05,,,,,,,,,,,
785,3.536,0.0178,0.12272189557552338,2e-05,,,,,,,,,,,
790,3.559,0.0146,0.22721660137176514,2e-05,,,,,,,,,,,
795,3.581,0.0149,0.196349635720253,2e-05,,,,,,,,,,,
800,3.604,0.0154,0.24869084358215332,2e-05,,,,,,,,,,,
805,3.626,0.014,0.22545872628688812,2e-05,,,,,,,,,,,
810,3.649,0.0138,0.2084771692752838,2e-05,,,,,,,,,,,
815,3.671,0.0159,0.3684353530406952,2e-05,,,,,,,,,,,
820,3.694,0.0154,0.1487780511379242,2e-05,,,,,,,,,,,
825,3.716,0.015,0.2097795158624649,2e-05,,,,,,,,,,,
830,3.739,0.0137,0.22463864088058472,2e-05,,,,,,,,,,,
835,3.761,0.0148,0.30873623490333557,2e-05,,,,,,,,,,,
840,3.784,0.0155,0.2225247472524643,2e-05,,,,,,,,,,,
845,3.806,0.0182,0.3615802526473999,2e-05,,,,,,,,,,,
850,3.829,0.0159,0.23461565375328064,2e-05,,,,,,,,,,,
855,3.851,0.0168,0.11207032203674316,2e-05,,,,,,,,,,,
860,3.874,0.0157,0.20064793527126312,2e-05,,,,,,,,,,,
865,3.896,0.015,0.1397586315870285,2e-05,,,,,,,,,,,
870,3.919,0.015,0.2081180363893509,2e-05,,,,,,,,,,,
875,3.941,0.0134,0.14537888765335083,2e-05,,,,,,,,,,,
880,3.964,0.0146,0.14977765083312988,2e-05,,,,,,,,,,,
885,3.986,0.0134,0.2651057243347168,2e-05,,,,,,,,,,,
888,4.0,,,,0.3882017126061921,0.3882017126061921,60.6054,53.84,0.281,,,,,,
890,4.009,0.0141,0.11395744234323502,2e-05,,,,,,,,,,,
895,4.032,0.0148,0.24219290912151337,2e-05,,,,,,,,,,,
