step,epoch,loss,grad_norm,learning_rate,eval_crossner_politics,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.019,2.2453,13.498164176940918,6.655682788551919e-06,,,,,,,,,,,
10,0.038,2.1293,12.2306489944458,9.522129343553784e-06,,,,,,,,,,,
15,0.057,1.757,8.57148265838623,1.1198893088551218e-05,,,,,,,,,,,
20,0.076,1.2781,5.48353910446167,1.2388575898555646e-05,,,,,,,,,,,
25,0.095,0.923,3.9291911125183105,1.3311365577103839e-05,,,,,,,,,,,
30,0.115,0.6783,2.4748637676239014,1.4065339643553083e-05,,,,,,,,,,,
35,0.134,0.4819,1.5902676582336426,1.4702815633551465e-05,,,,,,,,,,,
40,0.153,0.4085,1.3064837455749512,1.525502245355751e-05,,,,,,,,,,,
45,0.172,0.2997,1.0231101512908936,1.5742103388550514e-05,,,,,,,,,,,
50,0.191,0.2436,0.8926526308059692,1.6177812132105704e-05,,,,,,,,,,,
55,0.21,0.189,0.6016566753387451,1.657195863405932e-05,,,,,,,,,,,
60,0.229,0.1618,0.6551174521446228,1.6931786198554942e-05,,,,,,,,,,,
65,0.248,0.13,0.6424345374107361,1.726279547060952e-05,,,,,,,,,,,
70,0.267,0.1335,0.5353541374206543,1.756926218855333e-05,,,,,,,,,,,
75,0.286,0.1172,0.48979583382606506,1.7854575877103134e-05,,,,,,,,,,,
80,0.305,0.1078,0.46321994066238403,1.8121469008559374e-05,,,,,,,,,,,
85,0.324,0.1028,0.5510629415512085,1.8372176568552083e-05,,,,,,,,,,,
90,0.344,0.0982,0.48472946882247925,1.8608549943552376e-05,,,,,,,,,,,
95,0.363,0.0871,0.524918794631958,1.8832139975359918e-05,,,,,,,,,,,
100,0.382,0.0879,0.39167848229408264,1.904425868710757e-05,,,,,,,,,,,
105,0.401,0.0784,0.5662512183189392,1.924602593355076e-05,,,,,,,,,,,
110,0.42,0.0781,0.4068487584590912,1.9438405189061186e-05,,,,,,,,,,,
115,0.439,0.0744,0.3252769112586975,1.9622231373829038e-05,,,,,,,,,,,
120,0.458,0.0724,0.4682546555995941,1.9798232753556807e-05,,,,,,,,,,,
125,0.477,0.0651,0.27909377217292786,1.996704836565576e-05,,,,,,,,,,,
130,0.496,0.0684,0.32082974910736084,2e-05,,,,,,,,,,,
131,0.5,,,,0.0,0.0,87.6794,50.308,0.262,,,,,,
135,0.515,0.065,0.43099361658096313,2e-05,,,,,,,,,,,
140,0.534,0.063,0.25984987616539,2e-05,,,,,,,,,,,
145,0.553,0.0671,0.2997450530529022,2e-05,,,,,,,,,,,
150,0.573,0.0589,0.2604198753833771,2e-05,,,,,,,,,,,
155,0.592,0.0593,0.3946068286895752,2e-05,,,,,,,,,,,
160,0.611,0.0583,0.2978641986846924,2e-05,,,,,,,,,,,
165,0.63,0.0598,0.3503759801387787,2e-05,,,,,,,,,,,
170,0.649,0.0624,0.3127115070819855,2e-05,,,,,,,,,,,
175,0.668,0.0567,0.36272260546684265,2e-05,,,,,,,,,,,
180,0.687,0.0591,0.3583090603351593,2e-05,,,,,,,,,,,
185,0.706,0.0527,0.26414239406585693,2e-05,,,,,,,,,,,
190,0.725,0.0545,0.3647114634513855,2e-05,,,,,,,,,,,
195,0.744,0.0532,0.2511909604072571,2e-05,,,,,,,,,,,
200,0.763,0.0594,0.3103141188621521,2e-05,,,,,,,,,,,
205,0.782,0.0551,0.34395280480384827,2e-05,,,,,,,,,,,
