wall_time,step,tag,value
1737986757.6736784,10,train/loss,0.9521999955177307
1737986777.0328755,20,train/loss,0.1216999962925911
1737986797.9681537,30,train/loss,0.06790000200271606
1737987789.3654535,40,train/loss,0.05040000006556511
1737987811.2150612,50,train/loss,0.04470000043511391
1737987832.34717,60,train/loss,0.03709999844431877
1737987852.3804872,70,train/loss,0.03700000047683716
1737988757.0907116,80,train/loss,0.03530000150203705
1737988779.0757487,90,train/loss,0.03350000083446503
1737988801.4090133,100,train/loss,0.033799998462200165
1737989667.2909224,110,train/loss,0.03240000084042549
1737989688.808629,120,train/loss,0.031300000846385956
1737989710.969361,130,train/loss,0.03290000185370445
1737989732.8176615,140,train/loss,0.030300000682473183
1737986757.673717,10,train/grad_norm,0.9410480856895447
1737986777.0329134,20,train/grad_norm,0.26157593727111816
1737986797.968187,30,train/grad_norm,0.16284500062465668
1737987789.3654845,40,train/grad_norm,0.10695560276508331
1737987811.215093,50,train/grad_norm,0.14727866649627686
1737987832.347203,60,train/grad_norm,0.11394240707159042
1737987852.3805184,70,train/grad_norm,0.15978123247623444
1737988757.090744,80,train/grad_norm,0.09967628121376038
1737988779.0757809,90,train/grad_norm,0.09016779065132141
1737988801.4090433,100,train/grad_norm,0.08727610856294632
1737989667.2909565,110,train/grad_norm,0.11368416994810104
1737989688.8086593,120,train/grad_norm,0.08971200883388519
1737989710.9693923,130,train/grad_norm,0.10102005302906036
1737989732.8176913,140,train/grad_norm,0.1384081244468689
1737986757.6737304,10,train/learning_rate,1.9555554899852723e-05
1737986777.0329251,20,train/learning_rate,1.807407352316659e-05
1737986797.9681985,30,train/learning_rate,1.6592592146480456e-05
1737987789.3654969,40,train/learning_rate,1.5111110769794323e-05
1737987811.2151053,50,train/learning_rate,1.3629629393108189e-05
1737987832.3472147,60,train/learning_rate,1.2148148016422056e-05
1737987852.3805299,70,train/learning_rate,1.0666666639735922e-05
1737988757.0907552,80,train/learning_rate,9.185185263049789e-06
1737988779.0757964,90,train/learning_rate,7.703703886363655e-06
1737988801.409054,100,train/learning_rate,6.222222054930171e-06
1737989667.290967,110,train/learning_rate,4.7407406782440376e-06
1737989688.8086698,120,train/learning_rate,3.259259301557904e-06
1737989710.969403,130,train/learning_rate,1.777777811184933e-06
1737989732.8177018,140,train/learning_rate,2.9629629239025235e-07
1737986757.6737406,10,train/epoch,0.07054673880338669
1737986777.0329344,20,train/epoch,0.14109347760677338
1737986797.9682097,30,train/epoch,0.21164020895957947
1737987779.3602254,35,train/epoch,0.2469135820865631
1737987789.3655071,40,train/epoch,0.28218695521354675
