step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.009,2.8066,13.929932594299316,5.768873987190341e-06,,,,,,,,,,,
10,0.018,2.6416,10.988553047180176,8.253392779952611e-06,,,,,,,,,,,
15,0.027,2.0178,5.8400092124938965,9.706743106055534e-06,,,,,,,,,,,
20,0.036,1.4899,3.4811642169952393,1.0737911572714876e-05,,,,,,,,,,,
25,0.045,1.0114,2.650291681289673,1.1537747974380681e-05,,,,,,,,,,,
30,0.054,0.7907,1.917131781578064,1.21912618988178e-05,,,,,,,,,,,
35,0.064,0.5238,1.158828854560852,1.2743800048996109e-05,,,,,,,,,,,
40,0.073,0.409,0.7706125974655151,1.3222430365477144e-05,,,,,,,,,,,
45,0.082,0.3361,0.667207658290863,1.3644612224920727e-05,,,,,,,,,,,
50,0.091,0.2872,0.5565212368965149,1.4022266767142951e-05,,,,,,,,,,,
55,0.1,0.2627,0.42290785908699036,1.4363896855970699e-05,,,,,,,,,,,
60,0.109,0.2388,0.46440261602401733,1.4675780691580068e-05,,,,,,,,,,,
65,0.118,0.2152,0.35980719327926636,1.4962686008395792e-05,,,,,,,,,,,
70,0.127,0.2001,0.419132262468338,1.522831884175838e-05,,,,,,,,,,,
75,0.136,0.1889,0.3821583390235901,1.5475617093245874e-05,,,,,,,,,,,
80,0.145,0.1717,0.3574501872062683,1.570694915823941e-05,,,,,,,,,,,
85,0.154,0.1636,0.46552523970603943,1.5924252230994265e-05,,,,,,,,,,,
90,0.163,0.1526,0.3075728118419647,1.6129131017682994e-05,,,,,,,,,,,
95,0.172,0.1378,0.3300839364528656,1.6322929724632822e-05,,,,,,,,,,,
100,0.181,0.1315,0.3469068109989166,1.6506785559905222e-05,,,,,,,,,,,
105,0.191,0.1194,0.3102455735206604,1.66816691678613e-05,,,,,,,,,,,
110,0.2,0.1183,0.43127840757369995,1.6848415648732967e-05,,,,,,,,,,,
115,0.209,0.112,0.3073919117450714,1.7007748677238435e-05,,,,,,,,,,,
120,0.218,0.1141,0.37038010358810425,1.7160299484342336e-05,,,,,,,,,,,
125,0.227,0.0996,0.3826623857021332,1.7306621961571025e-05,,,,,,,,,,,
130,0.236,0.0985,0.3137829601764679,1.7447204801158062e-05,,,,,,,,,,,
135,0.245,0.0924,0.34050479531288147,1.7582481343785917e-05,,,,,,,,,,,
140,0.254,0.0895,0.3353341519832611,1.7712837634520643e-05,,,,,,,,,,,
145,0.263,0.079,0.28868985176086426,1.7838619064466737e-05,,,,,,,,,,,
150,0.272,0.0842,0.27274245023727417,1.7960135886008142e-05,,,,,,,,,,,
155,0.281,0.0757,0.3592546582221985,1.8077667823380024e-05,,,,,,,,,,,
160,0.29,0.0782,0.3711306154727936,1.819146795100168e-05,,,,,,,,,,,
165,0.299,0.0702,0.31567469239234924,1.8301765974835886e-05,,,,,,,,,,,
170,0.309,0.0683,0.3146049976348877,1.8408771023756533e-05,,,,,,,,,,,
175,0.318,0.0671,0.27703914046287537,1.8512674036186452e-05,,,,,,,,,,,
180,0.327,0.0675,0.25063079595565796,1.861364981044526e-05,,,,,,,,,,,
185,0.336,0.0638,0.2700168788433075,1.871185877411411e-05,,,,,,,,,,,
190,0.345,0.0672,0.2934628129005432,1.8807448517395087e-05,,,,,,,,,,,
195,0.354,0.0604,0.2197854220867157,1.8900555127260988e-05,,,,,,,,,,,
200,0.363,0.0657,0.2956227958202362,1.8991304352667487e-05,,,,,,,,,,,
205,0.372,0.0577,0.21571053564548492,1.907981262586513e-05,,,,,,,,,,,
210,0.381,0.0557,0.3039286732673645,1.916618796062357e-05,,,,,,,,,,,
215,0.39,0.0575,0.2516721487045288,1.925053074475124e-05,,,,,,,,,,,
220,0.399,0.0526,0.2857862412929535,1.9332934441495235e-05,,,,,,,,,,,
225,0.408,0.0532,0.3509705364704132,1.9413486212111068e-05,,,,,,,,,,,
230,0.417,0.0571,0.33555442094802856,1.9492267470000703e-05,,,,,,,,,,,
235,0.426,0.047,0.25609999895095825,1.956935437525122e-05,,,,,,,,,,,
240,0.436,0.0544,0.23875537514686584,1.9644818277104604e-05,,,,,,,,,,,
245,0.445,0.0524,0.18757516145706177,1.971872611080188e-05,,,,,,,,,,,
250,0.454,0.0494,0.2025732696056366,1.9791140754333293e-05,,,,,,,,,,,
255,0.463,0.0469,0.2067156881093979,1.9862121349859452e-05,,,,,,,,,,,
260,0.472,0.0496,0.19613957405090332,1.993172359392033e-05,,,,,,,,,,,
265,0.481,0.0464,0.28730058670043945,1.9999999999999998e-05,,,,,,,,,,,
270,0.49,0.0472,0.30710601806640625,2e-05,,,,,,,,,,,
275,0.499,0.0451,0.24646127223968506,2e-05,,,,,,,,,,,
276,0.501,,,,0.6108597284566348,0.6108597284566348,10.4514,90.418,0.478,,,,,,
280,0.508,0.0471,0.25063082575798035,2e-05,,,,,,,,,,,
285,0.517,0.0468,0.18695808947086334,2e-05,,,,,,,,,,,
290,0.526,0.0448,0.21784080564975739,2e-05,,,,,,,,,,,
295,0.535,0.0441,0.1860319823026657,2e-05,,,,,,,,,,,
300,0.544,0.0435,0.2346886843442917,2e-05,,,,,,,,,,,
305,0.554,0.041,0.2747500240802765,2e-05,,,,,,,,,,,
310,0.563,0.0423,0.2120532989501953,2e-05,,,,,,,,,,,
315,0.572,0.0405,0.21421045064926147,2e-05,,,,,,,,,,,
