step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
145,0.176,0.0379,0.5468865036964417,1.664065910385031e-05,,,,,,,,,,,,,,,,,
150,0.182,0.0378,0.3406648635864258,1.6754015412169146e-05,,,,,,,,,,,,,,,,,
155,0.188,0.0393,0.305560439825058,1.6863654442889655e-05,,,,,,,,,,,,,,,,,
160,0.194,0.0389,0.709934651851654,1.696981227511215e-05,,,,,,,,,,,,,,,,,
165,0.2,0.038,0.4553469121456146,1.7072703188798933e-05,,,,,,,,,,,,,,,,,
170,0.206,0.0386,0.4402814507484436,1.7172522268686466e-05,,,,,,,,,,,,,,,,,
175,0.212,0.0369,0.4144954979419708,1.7269447630647555e-05,,,,,,,,,,,,,,,,,
180,0.218,0.0379,0.35709768533706665,1.7363642334347193e-05,,,,,,,,,,,,,,,,,
185,0.224,0.0367,0.4880967140197754,1.7455256033784897e-05,,,,,,,,,,,,,,,,,
190,0.23,0.0358,0.35466328263282776,1.75444264076807e-05,,,,,,,,,,,,,,,,,
195,0.236,0.036,0.31103697419166565,1.7631280404029543e-05,,,,,,,,,,,,,,,,,
200,0.242,0.0361,0.4138535261154175,1.7715935327063138e-05,,,,,,,,,,,,,,,,,
205,0.248,0.0378,0.6836885809898376,1.7798499789975307e-05,,,,,,,,,,,,,,,,,
210,0.255,0.0369,0.5516701936721802,1.78790745528256e-05,,,,,,,,,,,,,,,,,
215,0.261,0.0385,0.39796844124794006,1.7957753261836987e-05,,,,,,,,,,,,,,,,,
220,0.267,0.0366,0.44762420654296875,1.8034623103692924e-05,,,,,,,,,,,,,,,,,
225,0.273,0.0372,0.35374191403388977,1.810976538629818e-05,,,,,,,,,,,,,,,,,
230,0.279,0.0365,0.29907068610191345,1.8183256055703488e-05,,,,,,,,,,,,,,,,,
235,0.285,0.0362,0.6014831066131592,1.8255166157433265e-05,,,,,,,,,,,,,,,,,
240,0.291,0.034,0.5096117258071899,1.8325562249241182e-05,,,,,,,,,,,,,,,,,
245,0.297,0.0347,0.5617567300796509,1.839450677130401e-05,,,,,,,,,,,,,,,,,
250,0.303,0.0351,0.3558465540409088,1.8462058379014124e-05,,,,,,,,,,,,,,,,,
255,0.309,0.0366,0.71063631772995,1.8528272242815496e-05,,,,,,,,,,,,,,,,,
260,0.315,0.0366,0.5253021717071533,1.8593200318923534e-05,,,,,,,,,,,,,,,,,
265,0.321,0.0345,0.40601053833961487,1.8656891594257228e-05,,,,,,,,,,,,,,,,,
270,0.327,0.0365,0.5746368169784546,1.8719392308476227e-05,,,,,,,,,,,,,,,,,
275,0.333,0.0361,0.5711379647254944,1.878074615564391e-05,,,,,,,,,,,,,,,,,
280,0.339,0.0353,0.6803319454193115,1.8840994467719588e-05,,,,,,,,,,,,,,,,,
285,0.345,0.0361,0.3054657280445099,1.8900176381809734e-05,,,,,,,,,,,,,,,,,
290,0.352,0.0339,0.2711184620857239,1.8958328992873333e-05,,,,,,,,,,,,,,,,,
295,0.358,0.0348,0.31115850806236267,1.9015487493373553e-05,,,,,,,,,,,,,,,,,
300,0.364,0.035,0.33295345306396484,1.9071685301192168e-05,,,,,,,,,,,,,,,,,
305,0.37,0.0349,0.3145270049571991,1.912695417697111e-05,,,,,,,,,,,,,,,,,
310,0.376,0.037,0.4976232051849365,1.9181324331912677e-05,,,,,,,,,,,,,,,,,
315,0.382,0.0343,0.545088529586792,1.9234824526954633e-05,,,,,,,,,,,,,,,,,
320,0.388,0.0329,0.3774203956127167,1.9287482164135173e-05,,,,,,,,,,,,,,,,,
325,0.394,0.0336,0.3258519470691681,1.933932337087452e-05,,,,,,,,,,,,,,,,,
330,0.4,0.0354,0.31861215829849243,1.9390373077821954e-05,,,,,,,,,,,,,,,,,
335,0.406,0.0339,0.2723672389984131,1.944065509084906e-05,,,,,,,,,,,,,,,,,
340,0.412,0.0333,0.48070028424263,1.9490192157709488e-05,,,,,,,,,,,,,,,,,
345,0.418,0.0343,0.459739625453949,1.9539006029832518e-05,,,,,,,,,,,,,,,,,
350,0.424,0.0353,0.3008536398410797,1.9587117519670574e-05,,,,,,,,,,,,,,,,,
355,0.43,0.0341,0.38889071345329285,1.963454655397911e-05,,,,,,,,,,,,,,,,,
360,0.436,0.0353,0.4915270209312439,1.968131222337022e-05,,,,,,,,,,,,,,,,,
365,0.442,0.0345,0.4057636559009552,1.9727432828448466e-05,,,,,,,,,,,,,,,,,
370,0.448,0.0332,0.32680678367614746,1.977292592280792e-05,,,,,,,,,,,,,,,,,
375,0.455,0.0315,0.2668668329715729,1.9817808353143154e-05,,,,,,,,,,,,,,,,,
380,0.461,0.0338,0.26270952820777893,1.9862096296703722e-05,,,,,,,,,,,,,,,,,
385,0.467,0.0331,0.2758481800556183,1.9905805296300364e-05,,,,,,,,,,,,,,,,,
390,0.473,0.0336,0.2486269325017929,1.9948950293052568e-05,,,,,,,,,,,,,,,,,
395,0.479,0.0336,0.43292659521102905,1.999154565705013e-05,,,,,,,,,,,,,,,,,
400,0.485,0.0333,0.32967817783355713,1.999368686868687e-05,,,,,,,,,,,,,,,,,
405,0.491,0.0321,0.29001298546791077,1.9983164983164986e-05,,,,,,,,,,,,,,,,,
410,0.497,0.0325,0.32173898816108704,1.99726430976431e-05,,,,,,,,,,,,,,,,,
412,0.499,,,,0.520146520096587,0.5606407322153182,0.7170349251102842,0.6584967319760383,0.6681034482257635,0.5561497325704369,0.3737704917594195,0.5791917974219782,20.8165,33.627,0.336,,,,,,
415,0.503,0.0324,0.35715827345848083,1.996212121212121e-05,,,,,,,,,,,,,,,,,
420,0.509,0.0323,0.2450762689113617,1.9951599326599327e-05,,,,,,,,,,,,,,,,,
425,0.515,0.0327,0.29769468307495117,1.9941077441077444e-05,,,,,,,,,,,,,,,,,
430,0.521,0.0333,0.3731805384159088,1.9930555555555556e-05,,,,,,,,,,,,,,,,,
435,0.527,0.0333,0.4432564377784729,1.9920033670033672e-05,,,,,,,,,,,,,,,,,
440,0.533,0.0332,0.31727364659309387,1.9909511784511785e-05,,,,,,,,,,,,,,,,,
445,0.539,0.0339,0.5506933331489563,1.98989898989899e-05,,,,,,,,,,,,,,,,,
450,0.545,0.0314,0.2608805000782013,1.9888468013468014e-05,,,,,,,,,,,,,,,,,
455,0.552,0.0324,0.28970998525619507,1.987794612794613e-05,,,,,,,,,,,,,,,,,
460,0.558,0.0304,0.2809615731239319,1.9867424242424246e-05,,,,,,,,,,,,,,,,,
465,0.564,0.0298,0.3160002827644348,1.985690235690236e-05,,,,,,,,,,,,,,,,,
470,0.57,0.034,0.5111832022666931,1.9846380471380475e-05,,,,,,,,,,,,,,,,,
475,0.576,0.0325,0.326456755399704,1.9835858585858587e-05,,,,,,,,,,,,,,,,,
480,0.582,0.0322,0.42159873247146606,1.98253367003367e-05,,,,,,,,,,,,,,,,,
485,0.588,0.0322,0.29852959513664246,1.9814814814814816e-05,,,,,,,,,,,,,,,,,
490,0.594,0.0331,0.2802867889404297,1.9804292929292932e-05,,,,,,,,,,,,,,,,,
495,0.6,0.0313,0.2572622001171112,1.9793771043771045e-05,,,,,,,,,,,,,,,,,
500,0.606,0.033,0.26064616441726685,1.978324915824916e-05,,,,,,,,,,,,,,,,,
505,0.612,0.0312,0.3742619752883911,1.9772727272727274e-05,,,,,,,,,,,,,,,,,
510,0.618,0.0328,0.5433458089828491,1.976220538720539e-05,,,,,,,,,,,,,,,,,
515,0.624,0.0303,0.26670128107070923,1.9751683501683503e-05,,,,,,,,,,,,,,,,,
520,0.63,0.0306,0.23925013840198517,1.974116161616162e-05,,,,,,,,,,,,,,,,,
525,0.636,0.0306,0.3795340061187744,1.973063973063973e-05,,,,,,,,,,,,,,,,,
530,0.642,0.0309,0.407589852809906,1.9720117845117847e-05,,,,,,,,,,,,,,,,,
535,0.648,0.032,0.4038148820400238,1.9709595959595963e-05,,,,,,,,,,,,,,,,,
540,0.655,0.0305,0.27322643995285034,1.9699074074074076e-05,,,,,,,,,,,,,,,,,
545,0.661,0.0309,0.25489315390586853,1.968855218855219e-05,,,,,,,,,,,,,,,,,
550,0.667,0.0317,0.5546852946281433,1.9678030303030305e-05,,,,,,,,,,,,,,,,,
555,0.673,0.0319,0.29473018646240234,1.9667508417508418e-05,,,,,,,,,,,,,,,,,
560,0.679,0.0308,0.2568839192390442,1.9656986531986534e-05,,,,,,,,,,,,,,,,,
565,0.685,0.0321,0.32141977548599243,1.964646464646465e-05,,,,,,,,,,,,,,,,,
570,0.691,0.0306,0.24373693764209747,1.9635942760942763e-05,,,,,,,,,,,,,,,,,
575,0.697,0.032,0.2891671359539032,1.962542087542088e-05,,,,,,,,,,,,,,,,,
580,0.703,0.0324,0.5750558376312256,1.961489898989899e-05,,,,,,,,,,,,,,,,,
585,0.709,0.0317,0.24102090299129486,1.9604377104377107e-05,,,,,,,,,,,,,,,,,
590,0.715,0.0319,0.31139931082725525,1.959385521885522e-05,,,,,,,,,,,,,,,,,
595,0.721,0.0317,0.38392558693885803,1.9583333333333333e-05,,,,,,,,,,,,,,,,,
600,0.727,0.0321,0.35479679703712463,1.957281144781145e-05,,,,,,,,,,,,,,,,,
605,0.733,0.03,0.26235559582710266,1.9562289562289565e-05,,,,,,,,,,,,,,,,,
610,0.739,0.0333,0.41770321130752563,1.9551767676767678e-05,,,,,,,,,,,,,,,,,
615,0.745,0.0311,0.3011866807937622,1.9541245791245794e-05,,,,,,,,,,,,,,,,,
620,0.752,0.0293,0.23577293753623962,1.9530723905723906e-05,,,,,,,,,,,,,,,,,
625,0.758,0.0313,0.2772422730922699,1.9520202020202022e-05,,,,,,,,,,,,,,,,,
630,0.764,0.0327,0.32617759704589844,1.9509680134680135e-05,,,,,,,,,,,,,,,,,
635,0.77,0.0306,0.2570483088493347,1.949915824915825e-05,,,,,,,,,,,,,,,,,
640,0.776,0.0301,0.375601202249527,1.9488636363636367e-05,,,,,,,,,,,,,,,,,
645,0.782,0.0328,0.3407788872718811,1.947811447811448e-05,,,,,,,,,,,,,,,,,
650,0.788,0.0305,0.20373927056789398,1.9467592592592596e-05,,,,,,,,,,,,,,,,,
655,0.794,0.0308,0.25077903270721436,1.945707070707071e-05,,,,,,,,,,,,,,,,,
660,0.8,0.0314,0.27440720796585083,1.944654882154882e-05,,,,,,,,,,,,,,,,,
665,0.806,0.0313,0.34862589836120605,1.9436026936026938e-05,,,,,,,,,,,,,,,,,
670,0.812,0.0327,0.27242010831832886,1.942550505050505e-05,,,,,,,,,,,,,,,,,
675,0.818,0.0314,0.2974311411380768,1.9414983164983166e-05,,,,,,,,,,,,,,,,,
680,0.824,0.0308,0.2687873840332031,1.9404461279461282e-05,,,,,,,,,,,,,,,,,
685,0.83,0.0312,0.32290545105934143,1.9393939393939395e-05,,,,,,,,,,,,,,,,,
690,0.836,0.0301,0.2659580707550049,1.938341750841751e-05,,,,,,,,,,,,,,,,,
695,0.842,0.0313,0.26104384660720825,1.9372895622895624e-05,,,,,,,,,,,,,,,,,
700,0.848,0.0306,0.2625015676021576,1.936237373737374e-05,,,,,,,,,,,,,,,,,
705,0.855,0.0308,0.21909096837043762,1.9351851851851853e-05,,,,,,,,,,,,,,,,,
710,0.861,0.0299,0.6454488039016724,1.9341329966329965e-05,,,,,,,,,,,,,,,,,
715,0.867,0.029,0.24899975955486298,1.9330808080808085e-05,,,,,,,,,,,,,,,,,
720,0.873,0.0319,0.28456464409828186,1.9320286195286198e-05,,,,,,,,,,,,,,,,,
725,0.879,0.0292,0.28144142031669617,1.930976430976431e-05,,,,,,,,,,,,,,,,,
730,0.885,0.0316,0.3047611713409424,1.9299242424242426e-05,,,,,,,,,,,,,,,,,
735,0.891,0.0307,0.38740065693855286,1.928872053872054e-05,,,,,,,,,,,,,,,,,
740,0.897,0.0302,0.453657865524292,1.9278198653198655e-05,,,,,,,,,,,,,,,,,
745,0.903,0.0317,0.30072638392448425,1.9267676767676768e-05,,,,,,,,,,,,,,,,,
750,0.909,0.0297,0.3334069848060608,1.9257154882154884e-05,,,,,,,,,,,,,,,,,
755,0.915,0.0294,0.411685973405838,1.9246632996633e-05,,,,,,,,,,,,,,,,,
760,0.921,0.0321,0.5461416244506836,1.9236111111111113e-05,,,,,,,,,,,,,,,,,
765,0.927,0.0296,0.3038751482963562,1.922558922558923e-05,,,,,,,,,,,,,,,,,
770,0.933,0.0317,0.3308413624763489,1.921506734006734e-05,,,,,,,,,,,,,,,,,
775,0.939,0.0283,0.3853442370891571,1.9204545454545454e-05,,,,,,,,,,,,,,,,,
780,0.945,0.0304,0.2355109006166458,1.919402356902357e-05,,,,,,,,,,,,,,,,,
785,0.952,0.0311,0.25554534792900085,1.9183501683501683e-05,,,,,,,,,,,,,,,,,
790,0.958,0.0317,0.38685283064842224,1.91729797979798e-05,,,,,,,,,,,,,,,,,
795,0.964,0.0304,0.41898226737976074,1.9162457912457915e-05,,,,,,,,,,,,,,,,,
800,0.97,0.0306,0.27706390619277954,1.9151936026936028e-05,,,,,,,,,,,,,,,,,
805,0.976,0.0306,0.257541686296463,1.9141414141414144e-05,,,,,,,,,,,,,,,,,
810,0.982,0.0297,0.3957936465740204,1.9130892255892257e-05,,,,,,,,,,,,,,,,,
815,0.988,0.0299,0.22699956595897675,1.9120370370370373e-05,,,,,,,,,,,,,,,,,
820,0.994,0.0302,0.24206435680389404,1.9109848484848485e-05,,,,,,,,,,,,,,,,,
825,1.0,0.0311,0.2516419291496277,1.90993265993266e-05,,,,,,,,,,,,,,,,,
825,1.0,,,,0.5594771241328611,0.5849056603272751,0.6920315864538805,0.6281945588946617,0.6608315097966942,0.5577464788240397,0.374581939756477,0.5796812654551271,20.7135,33.794,0.338,,,,,,
830,1.006,0.0255,0.4400379955768585,1.9090909090909094e-05,,,,,,,,,,,,,,,,,
835,1.012,0.0225,0.2648255527019501,1.9080387205387206e-05,,,,,,,,,,,,,,,,,
840,1.018,0.021,0.4055320620536804,1.9069865319865322e-05,,,,,,,,,,,,,,,,,
845,1.024,0.0221,0.2593342661857605,1.9059343434343435e-05,,,,,,,,,,,,,,,,,
850,1.03,0.0229,0.35960671305656433,1.904882154882155e-05,,,,,,,,,,,,,,,,,
855,1.036,0.0221,0.3963358700275421,1.9038299663299664e-05,,,,,,,,,,,,,,,,,
860,1.042,0.0217,0.4948763847351074,1.902777777777778e-05,,,,,,,,,,,,,,,,,
865,1.048,0.0219,0.4198768734931946,1.9017255892255896e-05,,,,,,,,,,,,,,,,,
870,1.055,0.0225,0.4277552366256714,1.900673400673401e-05,,,,,,,,,,,,,,,,,
875,1.061,0.0219,0.3041873276233673,1.8996212121212125e-05,,,,,,,,,,,,,,,,,
880,1.067,0.0227,0.2769505977630615,1.8985690235690237e-05,,,,,,,,,,,,,,,,,
885,1.073,0.0213,0.23667094111442566,1.897516835016835e-05,,,,,,,,,,,,,,,,,
890,1.079,0.0233,0.43135538697242737,1.8964646464646466e-05,,,,,,,,,,,,,,,,,
895,1.085,0.0219,0.32635658979415894,1.895412457912458e-05,,,,,,,,,,,,,,,,,
900,1.091,0.0216,0.40671712160110474,1.8943602693602695e-05,,,,,,,,,,,,,,,,,
905,1.097,0.0218,0.360250860452652,1.893308080808081e-05,,,,,,,,,,,,,,,,,
910,1.103,0.0227,0.3280063569545746,1.8922558922558924e-05,,,,,,,,,,,,,,,,,
915,1.109,0.0225,0.28214868903160095,1.891203703703704e-05,,,,,,,,,,,,,,,,,
920,1.115,0.0215,0.38145509362220764,1.8901515151515153e-05,,,,,,,,,,,,,,,,,
925,1.121,0.0231,0.22794072329998016,1.889099326599327e-05,,,,,,,,,,,,,,,,,
930,1.127,0.0211,0.22696715593338013,1.888047138047138e-05,,,,,,,,,,,,,,,,,
935,1.133,0.0224,0.2450752705335617,1.8869949494949494e-05,,,,,,,,,,,,,,,,,
940,1.139,0.0222,0.2649388909339905,1.8859427609427613e-05,,,,,,,,,,,,,,,,,
945,1.145,0.0224,0.2956222891807556,1.8848905723905726e-05,,,,,,,,,,,,,,,,,
950,1.152,0.0214,0.22416982054710388,1.883838383838384e-05,,,,,,,,,,,,,,,,,
955,1.158,0.0202,0.22547370195388794,1.8827861952861955e-05,,,,,,,,,,,,,,,,,
960,1.164,0.0233,0.2777990996837616,1.8817340067340068e-05,,,,,,,,,,,,,,,,,
965,1.17,0.0223,0.3015587031841278,1.8806818181818184e-05,,,,,,,,,,,,,,,,,
970,1.176,0.0225,0.221028670668602,1.8796296296296296e-05,,,,,,,,,,,,,,,,,
975,1.182,0.0225,0.27499160170555115,1.8785774410774412e-05,,,,,,,,,,,,,,,,,
980,1.188,0.0216,0.3166850805282593,1.877525252525253e-05,,,,,,,,,,,,,,,,,
985,1.194,0.0218,0.24268050491809845,1.876473063973064e-05,,,,,,,,,,,,,,,,,
990,1.2,0.0221,0.2744690179824829,1.8754208754208757e-05,,,,,,,,,,,,,,,,,
995,1.206,0.0205,0.362761914730072,1.874368686868687e-05,,,,,,,,,,,,,,,,,
1000,1.212,0.0223,0.4049486219882965,1.8733164983164983e-05,,,,,,,,,,,,,,,,,
1005,1.218,0.0219,0.3078119456768036,1.87226430976431e-05,,,,,,,,,,,,,,,,,
1010,1.224,0.0226,0.3626125454902649,1.871212121212121e-05,,,,,,,,,,,,,,,,,
1015,1.23,0.0223,0.2282802313566208,1.8701599326599328e-05,,,,,,,,,,,,,,,,,
1020,1.236,0.0205,0.25088784098625183,1.8691077441077444e-05,,,,,,,,,,,,,,,,,
1025,1.242,0.023,0.251303106546402,1.8680555555555556e-05,,,,,,,,,,,,,,,,,
1030,1.248,0.0225,0.30349820852279663,1.8670033670033672e-05,,,,,,,,,,,,,,,,,
1035,1.255,0.0223,0.27469730377197266,1.8659511784511785e-05,,,,,,,,,,,,,,,,,
1040,1.261,0.0216,0.30436843633651733,1.86489898989899e-05,,,,,,,,,,,,,,,,,
1045,1.267,0.0221,0.3041312098503113,1.8638468013468014e-05,,,,,,,,,,,,,,,,,
1050,1.273,0.022,0.2689203917980194,1.862794612794613e-05,,,,,,,,,,,,,,,,,
1055,1.279,0.0213,0.29724082350730896,1.8617424242424246e-05,,,,,,,,,,,,,,,,,
1060,1.285,0.0226,0.3023717403411865,1.860690235690236e-05,,,,,,,,,,,,,,,,,
1065,1.291,0.0217,0.2631073296070099,1.859638047138047e-05,,,,,,,,,,,,,,,,,
1070,1.297,0.0229,0.23508770763874054,1.8585858585858588e-05,,,,,,,,,,,,,,,,,
1075,1.303,0.0224,0.2794710099697113,1.85753367003367e-05,,,,,,,,,,,,,,,,,
1080,1.309,0.0219,0.48751217126846313,1.8564814814814816e-05,,,,,,,,,,,,,,,,,
1085,1.315,0.0225,0.3470744490623474,1.8554292929292932e-05,,,,,,,,,,,,,,,,,
1090,1.321,0.0215,0.3293347656726837,1.8543771043771045e-05,,,,,,,,,,,,,,,,,
1095,1.327,0.0227,0.28373968601226807,1.853324915824916e-05,,,,,,,,,,,,,,,,,
1100,1.333,0.0231,0.31946295499801636,1.8522727272727274e-05,,,,,,,,,,,,,,,,,
1105,1.339,0.0227,0.25139912962913513,1.851220538720539e-05,,,,,,,,,,,,,,,,,
1110,1.345,0.0217,0.31972330808639526,1.8501683501683503e-05,,,,,,,,,,,,,,,,,
1115,1.352,0.0215,0.5395520925521851,1.8491161616161615e-05,,,,,,,,,,,,,,,,,
1120,1.358,0.0235,0.40440139174461365,1.848063973063973e-05,,,,,,,,,,,,,,,,,
1125,1.364,0.0208,0.26157671213150024,1.8470117845117848e-05,,,,,,,,,,,,,,,,,
1130,1.37,0.0234,0.2564912736415863,1.845959595959596e-05,,,,,,,,,,,,,,,,,
1135,1.376,0.0222,0.2972109913825989,1.8449074074074076e-05,,,,,,,,,,,,,,,,,
1140,1.382,0.0224,0.25731217861175537,1.843855218855219e-05,,,,,,,,,,,,,,,,,
1145,1.388,0.0221,0.21306392550468445,1.8428030303030305e-05,,,,,,,,,,,,,,,,,
1150,1.394,0.0218,0.2847110629081726,1.8417508417508418e-05,,,,,,,,,,,,,,,,,
1155,1.4,0.0211,0.2902642488479614,1.8406986531986534e-05,,,,,,,,,,,,,,,,,
1160,1.406,0.0233,0.2736600935459137,1.839646464646465e-05,,,,,,,,,,,,,,,,,
1165,1.412,0.0225,0.2298624962568283,1.8385942760942763e-05,,,,,,,,,,,,,,,,,
1170,1.418,0.021,0.22921550273895264,1.837542087542088e-05,,,,,,,,,,,,,,,,,
1175,1.424,0.0228,0.255136102437973,1.836489898989899e-05,,,,,,,,,,,,,,,,,
1180,1.43,0.0221,0.3466205298900604,1.8354377104377104e-05,,,,,,,,,,,,,,,,,
1185,1.436,0.0225,0.26402780413627625,1.834385521885522e-05,,,,,,,,,,,,,,,,,
1190,1.442,0.0215,0.5900474786758423,1.8333333333333333e-05,,,,,,,,,,,,,,,,,
1195,1.448,0.0231,0.317525178194046,1.832281144781145e-05,,,,,,,,,,,,,,,,,
1200,1.455,0.0236,0.3154687285423279,1.8312289562289565e-05,,,,,,,,,,,,,,,,,
1205,1.461,0.0223,0.2829839885234833,1.8301767676767678e-05,,,,,,,,,,,,,,,,,
1210,1.467,0.0214,0.25394293665885925,1.8291245791245794e-05,,,,,,,,,,,,,,,,,
1215,1.473,0.0217,0.410250723361969,1.8280723905723906e-05,,,,,,,,,,,,,,,,,
1220,1.479,0.0219,0.5648049116134644,1.8270202020202023e-05,,,,,,,,,,,,,,,,,
1225,1.485,0.0215,0.2602587044239044,1.8259680134680135e-05,,,,,,,,,,,,,,,,,
1230,1.491,0.0224,0.20647259056568146,1.824915824915825e-05,,,,,,,,,,,,,,,,,
1235,1.497,0.0219,0.23807981610298157,1.8238636363636367e-05,,,,,,,,,,,,,,,,,
1238,1.501,,,,0.505494505444576,0.5803468207591225,0.6979388769932665,0.6214689265035891,0.5559174809488194,0.5246753246252305,0.45161290317783304,0.5624935483503481,21.134,33.122,0.331,,,,,,
1240,1.503,0.022,0.25991180539131165,1.822811447811448e-05,,,,,,,,,,,,,,,,,
1245,1.509,0.0235,0.2780468463897705,1.8217592592592593e-05,,,,,,,,,,,,,,,,,
1250,1.515,0.0225,0.25895485281944275,1.820707070707071e-05,,,,,,,,,,,,,,,,,
1255,1.521,0.021,0.3120538890361786,1.819654882154882e-05,,,,,,,,,,,,,,,,,
1260,1.527,0.0212,0.2695126533508301,1.8186026936026938e-05,,,,,,,,,,,,,,,,,
1265,1.533,0.0224,0.3700115978717804,1.817550505050505e-05,,,,,,,,,,,,,,,,,
1270,1.539,0.0211,0.46398699283599854,1.8164983164983166e-05,,,,,,,,,,,,,,,,,
1275,1.545,0.0218,0.3886953890323639,1.8154461279461283e-05,,,,,,,,,,,,,,,,,
1280,1.552,0.0215,0.2502823770046234,1.8143939393939395e-05,,,,,,,,,,,,,,,,,
1285,1.558,0.0226,0.28438419103622437,1.813341750841751e-05,,,,,,,,,,,,,,,,,
1290,1.564,0.0222,0.2821308374404907,1.8122895622895624e-05,,,,,,,,,,,,,,,,,
1295,1.57,0.0217,0.2962355315685272,1.811237373737374e-05,,,,,,,,,,,,,,,,,
1300,1.576,0.0221,0.22602900862693787,1.8101851851851853e-05,,,,,,,,,,,,,,,,,
1305,1.582,0.0206,0.22668851912021637,1.8091329966329965e-05,,,,,,,,,,,,,,,,,
1310,1.588,0.0221,0.21950723230838776,1.8080808080808085e-05,,,,,,,,,,,,,,,,,
1315,1.594,0.0229,0.24155132472515106,1.8070286195286198e-05,,,,,,,,,,,,,,,,,
1320,1.6,0.0217,0.3180074393749237,1.805976430976431e-05,,,,,,,,,,,,,,,,,
1325,1.606,0.0233,0.24955514073371887,1.8049242424242426e-05,,,,,,,,,,,,,,,,,
1330,1.612,0.0226,0.2189788669347763,1.803872053872054e-05,,,,,,,,,,,,,,,,,
1335,1.618,0.0222,0.29159337282180786,1.8028198653198655e-05,,,,,,,,,,,,,,,,,
1340,1.624,0.0212,0.2182127833366394,1.8017676767676768e-05,,,,,,,,,,,,,,,,,
1345,1.63,0.0233,0.356303870677948,1.8007154882154884e-05,,,,,,,,,,,,,,,,,
1350,1.636,0.0216,0.34199491143226624,1.7996632996633e-05,,,,,,,,,,,,,,,,,
1355,1.642,0.0217,0.28165844082832336,1.7986111111111113e-05,,,,,,,,,,,,,,,,,
1360,1.648,0.0209,0.19479770958423615,1.797558922558923e-05,,,,,,,,,,,,,,,,,
1365,1.655,0.0215,0.22598131000995636,1.796506734006734e-05,,,,,,,,,,,,,,,,,
1370,1.661,0.0232,0.2755233645439148,1.7954545454545454e-05,,,,,,,,,,,,,,,,,
