step,epoch,loss,grad_norm,learning_rate
447,1.375,0.0094,0.684701144695282,1.8450854700854702e-05
448,1.378,0.0052,0.3829736113548279,1.8445512820512824e-05
449,1.382,0.1571,2.4039881229400635,1.8440170940170943e-05
450,1.385,0.1566,1.713302731513977,1.843482905982906e-05
451,1.388,0.2512,2.869539737701416,1.842948717948718e-05
452,1.391,0.177,1.657386302947998,1.84241452991453e-05
453,1.394,0.3298,3.409485101699829,1.841880341880342e-05
454,1.397,0.0034,0.25230807065963745,1.841346153846154e-05
455,1.4,0.003,0.21776051819324493,1.840811965811966e-05
456,1.403,0.1372,1.6252546310424805,1.8402777777777778e-05
457,1.406,0.0033,0.24507597088813782,1.8397435897435897e-05
458,1.409,0.1717,2.1781232357025146,1.839209401709402e-05
459,1.412,0.0078,0.5733429193496704,1.8386752136752138e-05
460,1.415,0.0041,0.30588796734809875,1.8381410256410257e-05
461,1.418,0.0041,0.3043536841869354,1.8376068376068376e-05
462,1.422,0.186,2.6986708641052246,1.8370726495726498e-05
463,1.425,0.1094,1.6084108352661133,1.8365384615384617e-05
464,1.428,0.3558,5.484848499298096,1.8360042735042735e-05
465,1.431,0.0031,0.23332364857196808,1.8354700854700854e-05
466,1.434,0.1153,2.063955307006836,1.8349358974358976e-05
467,1.437,0.0017,0.12808586657047272,1.8344017094017095e-05
468,1.44,0.0794,0.8114392757415771,1.8338675213675214e-05
469,1.443,0.5876,5.542768478393555,1.8333333333333333e-05
470,1.446,0.0049,0.37549394369125366,1.8327991452991455e-05
471,1.449,0.0067,0.5117241740226746,1.8322649572649574e-05
472,1.452,0.1694,2.67875337600708,1.8317307692307693e-05
473,1.455,0.0036,0.2731104791164398,1.831196581196581e-05
474,1.458,0.3426,3.312990665435791,1.8306623931623934e-05
475,1.462,0.0034,0.25844794511795044,1.8301282051282052e-05
476,1.465,0.1714,1.9138150215148926,1.829594017094017e-05
477,1.468,0.0033,0.25039973855018616,1.829059829059829e-05
478,1.471,0.0019,0.1435173600912094,1.8285256410256412e-05
479,1.474,0.0034,0.26772868633270264,1.827991452991453e-05
480,1.477,0.2405,4.255374431610107,1.827457264957265e-05
481,1.48,0.0008,0.06028318777680397,1.826923076923077e-05
482,1.483,0.0014,0.10682843625545502,1.826388888888889e-05
483,1.486,0.0009,0.07309487462043762,1.825854700854701e-05
484,1.489,0.0008,0.06180452182888985,1.825320512820513e-05
485,1.492,0.286,2.4675965309143066,1.8247863247863247e-05
486,1.495,0.0008,0.06316426396369934,1.824252136752137e-05
487,1.498,0.1223,2.5235378742218018,1.8237179487179488e-05
488,1.502,0.0011,0.08401760458946228,1.8231837606837607e-05
489,1.505,0.0014,0.10919739305973053,1.822649572649573e-05
490,1.508,0.0011,0.08307599276304245,1.8221153846153848e-05
491,1.511,0.2516,3.089550733566284,1.8215811965811967e-05
492,1.514,0.2144,2.4906742572784424,1.8210470085470086e-05
493,1.517,0.003,0.22390048205852509,1.8205128205128208e-05
494,1.52,0.003,0.22434063255786896,1.8199786324786327e-05
495,1.523,0.2116,2.2848281860351562,1.8194444444444445e-05
496,1.526,0.004,0.30223461985588074,1.8189102564102564e-05
497,1.529,0.0051,0.3778258264064789,1.8183760683760686e-05
498,1.532,0.2524,4.185911655426025,1.8178418803418805e-05
499,1.535,0.0457,1.221726894378662,1.8173076923076924e-05
500,1.538,0.2347,4.519332408905029,1.8167735042735043e-05
501,1.542,0.1079,1.3259210586547852,1.8162393162393165e-05
502,1.545,0.1717,2.150360107421875,1.8157051282051284e-05
503,1.548,0.0055,0.4092516005039215,1.8151709401709403e-05
504,1.551,0.0085,0.6315125226974487,1.814636752136752e-05
505,1.554,0.1374,2.4198474884033203,1.8141025641025644e-05
506,1.557,0.2309,5.874561786651611,1.8135683760683762e-05
507,1.56,0.01,0.7811000943183899,1.813034188034188e-05
508,1.563,0.1882,1.8809465169906616,1.8125e-05
509,1.566,0.3612,3.390634775161743,1.8119658119658122e-05
510,1.569,0.1361,2.6683566570281982,1.811431623931624e-05
511,1.572,0.3203,2.7970569133758545,1.810897435897436e-05
512,1.575,0.1941,2.1722748279571533,1.810363247863248e-05
513,1.578,0.1379,1.9801174402236938,1.80982905982906e-05
514,1.582,0.0046,0.33749720454216003,1.809294871794872e-05
515,1.585,0.1872,2.1393544673919678,1.808760683760684e-05
516,1.588,0.1844,3.7023119926452637,1.8082264957264957e-05
517,1.591,0.2302,2.192445993423462,1.807692307692308e-05
518,1.594,0.2945,3.1834909915924072,1.80715811965812e-05
519,1.597,0.0154,1.115622878074646,1.8066239316239317e-05
520,1.6,0.0179,1.2845091819763184,1.8060897435897436e-05
521,1.603,0.234,6.847275257110596,1.8055555555555558e-05
522,1.606,0.0084,0.6091296672821045,1.8050213675213677e-05
523,1.609,0.0028,0.2019149214029312,1.8044871794871796e-05
524,1.612,0.13,1.1736509799957275,1.8039529914529918e-05
525,1.615,0.2507,2.7705442905426025,1.8034188034188037e-05
526,1.618,0.0005,0.03455217555165291,1.8028846153846156e-05
527,1.622,0.2171,2.5346004962921143,1.8023504273504274e-05
528,1.625,0.1869,1.9840329885482788,1.8018162393162397e-05
529,1.628,0.1742,1.9427614212036133,1.8012820512820515e-05
530,1.631,0.0007,0.05416405573487282,1.8007478632478634e-05
531,1.634,0.2644,4.811122894287109,1.8002136752136753e-05
532,1.637,0.1558,3.043088912963867,1.7996794871794875e-05
533,1.64,0.1495,2.119037389755249,1.7991452991452994e-05
534,1.643,0.4124,4.050159454345703,1.7986111111111113e-05
535,1.646,0.0025,0.18092915415763855,1.798076923076923e-05
536,1.649,0.1013,1.1063711643218994,1.7975427350427354e-05
537,1.652,0.1039,1.1270630359649658,1.7970085470085473e-05
538,1.655,0.0107,0.7677106857299805,1.796474358974359e-05
539,1.658,0.0118,0.8462933301925659,1.795940170940171e-05
540,1.662,0.0116,0.8349915742874146,1.7954059829059832e-05
541,1.665,0.1143,1.265945315361023,1.794871794871795e-05
542,1.668,0.004,0.2885270118713379,1.794337606837607e-05
543,1.671,0.0805,0.9091418385505676,1.793803418803419e-05
544,1.674,0.211,2.8118503093719482,1.793269230769231e-05
545,1.677,0.0009,0.062097035348415375,1.792735042735043e-05
546,1.68,0.0007,0.04778045415878296,1.792200854700855e-05
547,1.683,0.0005,0.035264819860458374,1.7916666666666667e-05
548,1.686,0.1067,2.057816743850708,1.791132478632479e-05
549,1.689,0.3577,4.097403526306152,1.790598290598291e-05
550,1.692,0.2116,2.3271677494049072,1.7900641025641027e-05
551,1.695,0.0659,0.8440172076225281,1.7895299145299146e-05
552,1.698,0.2487,1.839369535446167,1.7889957264957268e-05
553,1.702,0.0011,0.07871287316083908,1.7884615384615387e-05
554,1.705,0.0025,0.185008704662323,1.7879273504273506e-05
555,1.708,0.0022,0.1622149795293808,1.7873931623931628e-05
556,1.711,0.3719,12.56141471862793,1.7868589743589747e-05
557,1.714,0.1396,9.611660957336426,1.7863247863247866e-05
558,1.717,0.1477,3.5433261394500732,1.7857905982905984e-05
559,1.72,0.6367,6.215853691101074,1.7852564102564107e-05
560,1.723,0.1064,1.320419430732727,1.7847222222222225e-05
561,1.726,0.1127,3.948936939239502,1.7841880341880344e-05
562,1.729,0.1197,1.7092630863189697,1.7836538461538463e-05
563,1.732,0.0113,0.8088359832763672,1.7831196581196585e-05
564,1.735,0.0107,0.7565038204193115,1.7825854700854704e-05
565,1.738,0.1329,2.4591903686523438,1.7820512820512823e-05
566,1.742,0.0068,0.49794238805770874,1.781517094017094e-05
567,1.745,0.0025,0.17746800184249878,1.780982905982906e-05
568,1.748,0.0013,0.09561724960803986,1.780448717948718e-05
569,1.751,0.0005,0.038355614989995956,1.7799145299145298e-05
570,1.754,0.0004,0.026189472526311874,1.779380341880342e-05
571,1.757,0.0002,0.012313732877373695,1.778846153846154e-05
572,1.76,0.1466,2.5363550186157227,1.7783119658119658e-05
573,1.763,0.3067,2.211482048034668,1.7777777777777777e-05
574,1.766,0.169,2.1778054237365723,1.77724358974359e-05
575,1.769,0.0001,0.0073133730329573154,1.7767094017094018e-05
576,1.772,0.1134,1.265722393989563,1.7761752136752136e-05
577,1.775,0.0002,0.011775990948081017,1.775641025641026e-05
578,1.778,0.172,2.2486517429351807,1.7751068376068377e-05
579,1.782,0.177,1.693522334098816,1.7745726495726496e-05
580,1.785,0.1789,2.598231792449951,1.7740384615384615e-05
581,1.788,0.0007,0.049885306507349014,1.7735042735042737e-05
582,1.791,0.0008,0.05690494552254677,1.7729700854700856e-05
583,1.794,0.2003,1.6362245082855225,1.7724358974358975e-05
584,1.797,0.1621,1.9339157342910767,1.7719017094017094e-05
585,1.8,0.0743,1.4884551763534546,1.7713675213675216e-05
586,1.803,0.0056,0.41212669014930725,1.7708333333333335e-05
587,1.806,0.0077,0.5653967261314392,1.7702991452991453e-05
588,1.809,0.1345,1.8727657794952393,1.7697649572649572e-05
589,1.812,0.2256,3.073636054992676,1.7692307692307694e-05
590,1.815,0.4588,5.5266594886779785,1.7686965811965813e-05
591,1.818,0.185,1.660517930984497,1.7681623931623932e-05
592,1.822,0.1145,3.9343137741088867,1.767628205128205e-05
593,1.825,0.0208,1.509020209312439,1.7670940170940173e-05
594,1.828,0.3132,2.1226439476013184,1.7665598290598292e-05
595,1.831,0.0108,0.7976167798042297,1.766025641025641e-05
596,1.834,0.0059,0.4381493330001831,1.765491452991453e-05
597,1.837,0.0029,0.2173849642276764,1.764957264957265e-05
598,1.84,0.0012,0.08859080821275711,1.764423076923077e-05
599,1.843,0.0006,0.04499611631035805,1.763888888888889e-05
600,1.846,0.1605,3.5405466556549072,1.7633547008547008e-05
601,1.849,0.0003,0.019356273114681244,1.762820512820513e-05
602,1.852,0.0002,0.011330398730933666,1.762286324786325e-05
603,1.855,0.2159,2.6743340492248535,1.7617521367521368e-05
604,1.858,0.0001,0.008819537237286568,1.7612179487179487e-05
605,1.862,0.126,1.7259654998779297,1.760683760683761e-05
606,1.865,0.1466,1.9816843271255493,1.7601495726495728e-05
607,1.868,0.0001,0.010121245868504047,1.7596153846153846e-05
608,1.871,0.1109,1.7266149520874023,1.7590811965811965e-05
609,1.874,0.0003,0.017744701355695724,1.7585470085470087e-05
610,1.877,0.0002,0.012844445183873177,1.7580128205128206e-05
611,1.88,0.1603,2.5505900382995605,1.7574786324786325e-05
612,1.883,0.0007,0.04861995577812195,1.7569444444444447e-05
613,1.886,0.1696,2.2066218852996826,1.7564102564102566e-05
614,1.889,0.0011,0.07971758395433426,1.7558760683760685e-05
615,1.892,0.0009,0.06475923210382462,1.7553418803418804e-05
616,1.895,0.0016,0.11152226477861404,1.7548076923076926e-05
617,1.898,0.0824,1.1078212261199951,1.7542735042735045e-05
618,1.902,0.0025,0.18057826161384583,1.7537393162393163e-05
619,1.905,0.2341,2.4846041202545166,1.7532051282051282e-05
620,1.908,0.0032,0.22576983273029327,1.7526709401709404e-05
621,1.911,0.004,0.28540244698524475,1.7521367521367523e-05
622,1.914,0.2164,2.430211067199707,1.7516025641025642e-05
623,1.917,0.1577,2.2236855030059814,1.751068376068376e-05
624,1.92,0.0037,0.2754570245742798,1.7505341880341883e-05
625,1.923,0.2628,2.82983136177063,1.7500000000000002e-05
626,1.926,0.129,1.5572729110717773,1.749465811965812e-05
627,1.929,0.0058,0.42598438262939453,1.748931623931624e-05
628,1.932,0.0041,0.3038983643054962,1.748397435897436e-05
629,1.935,0.1203,1.4343509674072266,1.747863247863248e-05
630,1.938,0.0076,0.5606815218925476,1.74732905982906e-05
631,1.942,0.0931,2.9331092834472656,1.7467948717948718e-05
632,1.945,0.0117,0.9147517681121826,1.746260683760684e-05
633,1.948,0.0808,0.8708289265632629,1.745726495726496e-05
634,1.951,0.0727,0.8515746593475342,1.7451923076923078e-05
635,1.954,0.1739,1.9244530200958252,1.7446581196581197e-05
636,1.957,0.0024,0.17936038970947266,1.744123931623932e-05
637,1.96,0.0522,0.567847490310669,1.7435897435897438e-05
638,1.963,0.0032,0.24743039906024933,1.7430555555555556e-05
639,1.966,0.2127,3.326019525527954,1.7425213675213675e-05
640,1.969,0.1564,2.2006947994232178,1.7419871794871797e-05
641,1.972,0.1443,3.01112961769104,1.7414529914529916e-05
642,1.975,0.0139,1.040693759918213,1.7409188034188035e-05
643,1.978,0.1346,3.670438766479492,1.7403846153846157e-05
644,1.982,0.0051,0.3838889002799988,1.7398504273504276e-05
645,1.985,0.003,0.229360431432724,1.7393162393162395e-05
646,1.988,0.0017,0.13214705884456635,1.7387820512820514e-05
647,1.991,0.1976,6.22076416015625,1.7382478632478636e-05
648,1.994,0.0009,0.06502515077590942,1.7377136752136755e-05
649,1.997,0.0002,0.018924729898571968,1.7371794871794873e-05
650,2.0,0.0003,0.02429928071796894,1.7366452991452992e-05
651,2.003,0.091,1.946183204650879,1.7361111111111114e-05
652,2.006,0.0002,0.0158079843968153,1.7355769230769233e-05
653,2.009,0.0002,0.01593383401632309,1.7350427350427352e-05
654,2.012,0.1475,1.5804370641708374,1.734508547008547e-05
655,2.015,0.0001,0.006719478406012058,1.7339743589743593e-05
656,2.018,0.0001,0.010195491835474968,1.7334401709401712e-05
657,2.022,0.2296,4.637247562408447,1.732905982905983e-05
658,2.025,0.2247,2.13195538520813,1.732371794871795e-05
659,2.028,0.0002,0.014135601930320263,1.7318376068376072e-05
660,2.031,0.1066,2.3154993057250977,1.731303418803419e-05
661,2.034,0.4108,3.436272621154785,1.730769230769231e-05
662,2.037,0.1227,1.823933720588684,1.7302350427350428e-05
663,2.04,0.0016,0.12010885030031204,1.729700854700855e-05
664,2.043,0.2047,2.47525954246521,1.729166666666667e-05
665,2.046,0.1309,1.3375744819641113,1.7286324786324788e-05
666,2.049,0.1368,2.7996888160705566,1.7280982905982907e-05
667,2.052,0.0102,0.7417612671852112,1.727564102564103e-05
668,2.055,0.0931,1.298874855041504,1.7270299145299148e-05
669,2.058,0.0109,0.7788260579109192,1.7264957264957267e-05
670,2.062,0.1106,1.0537923574447632,1.7259615384615385e-05
671,2.065,0.2184,2.1900205612182617,1.7254273504273508e-05
672,2.068,0.0099,0.7107354998588562,1.7248931623931626e-05
673,2.071,0.0052,0.37837064266204834,1.7243589743589745e-05
674,2.074,0.1778,3.118354082107544,1.7238247863247864e-05
675,2.077,0.0737,0.981028139591217,1.7232905982905986e-05
676,2.08,0.0067,0.47485581040382385,1.7227564102564105e-05
677,2.083,0.0019,0.1355769783258438,1.7222222222222224e-05
678,2.086,0.0012,0.08957590907812119,1.7216880341880346e-05
679,2.089,0.0013,0.09666819125413895,1.7211538461538465e-05
680,2.092,0.1035,0.9490494132041931,1.7206196581196584e-05
681,2.095,0.1264,1.046500563621521,1.7200854700854702e-05
682,2.098,0.2186,1.810122013092041,1.7195512820512825e-05
683,2.102,0.1133,1.2567474842071533,1.7190170940170943e-05
684,2.105,0.0772,0.8727275133132935,1.718482905982906e-05
685,2.108,0.1292,1.809310793876648,1.717948717948718e-05
686,2.111,0.0016,0.11713040620088577,1.71741452991453e-05
687,2.114,0.2058,1.8312970399856567,1.716880341880342e-05
688,2.117,0.0561,0.4923521876335144,1.7163461538461537e-05
689,2.12,0.0979,4.14936637878418,1.715811965811966e-05
690,2.123,0.2773,2.899641752243042,1.715277777777778e-05
691,2.126,0.0153,1.0728660821914673,1.7147435897435897e-05
692,2.129,0.0143,1.0072485208511353,1.7142094017094016e-05
693,2.132,0.0657,0.8005156517028809,1.7136752136752138e-05
694,2.135,0.0083,0.5815843939781189,1.7131410256410257e-05
695,2.138,0.0015,0.10830213874578476,1.7126068376068376e-05
696,2.142,0.001,0.06871047616004944,1.7120726495726498e-05
697,2.145,0.0008,0.06037575751543045,1.7115384615384617e-05
698,2.148,0.136,6.095564842224121,1.7110042735042736e-05
699,2.151,0.1052,1.5815587043762207,1.7104700854700854e-05
700,2.154,0.1368,2.2672224044799805,1.7099358974358977e-05
701,2.157,0.0001,0.009442505426704884,1.7094017094017095e-05
702,2.16,0.0001,0.004067008383572102,1.7088675213675214e-05
703,2.163,0.1299,1.7122975587844849,1.7083333333333333e-05
704,2.166,0.17,1.6999837160110474,1.7077991452991455e-05
705,2.169,0.0001,0.00651564309373498,1.7072649572649574e-05
706,2.172,0.4009,3.3490521907806396,1.7067307692307693e-05
707,2.175,0.1524,1.3468726873397827,1.706196581196581e-05
708,2.178,0.131,1.3902722597122192,1.7056623931623934e-05
709,2.182,0.3995,3.3413455486297607,1.7051282051282053e-05
710,2.185,0.3332,2.4871456623077393,1.704594017094017e-05
711,2.188,0.1813,1.5630366802215576,1.704059829059829e-05
712,2.191,0.247,2.3788225650787354,1.7035256410256412e-05
713,2.194,0.0091,0.6350226402282715,1.702991452991453e-05
714,2.197,0.01,0.6928187608718872,1.702457264957265e-05
715,2.2,0.1784,4.466832637786865,1.701923076923077e-05
716,2.203,0.021,1.4294408559799194,1.701388888888889e-05
717,2.206,0.2728,3.7089641094207764,1.700854700854701e-05
718,2.209,0.1178,3.377824306488037,1.700320512820513e-05
719,2.212,0.023,1.567236065864563,1.6997863247863247e-05
720,2.215,0.173,2.3188159465789795,1.699252136752137e-05
721,2.218,0.0591,0.7615188956260681,1.698717948717949e-05
722,2.222,0.0053,0.3670159876346588,1.6981837606837607e-05
723,2.225,0.0041,0.2796246409416199,1.6976495726495726e-05
724,2.228,0.107,0.9562480449676514,1.6971153846153848e-05
725,2.231,0.0014,0.0964430719614029,1.6965811965811967e-05
726,2.234,0.0953,1.0614385604858398,1.6960470085470086e-05
727,2.237,0.0018,0.12470606714487076,1.6955128205128205e-05
728,2.24,0.1379,1.5363456010818481,1.6949786324786327e-05
729,2.243,0.001,0.07177338004112244,1.6944444444444446e-05
730,2.246,0.001,0.0701080933213234,1.6939102564102564e-05
731,2.249,0.186,2.1884260177612305,1.6933760683760687e-05
732,2.252,0.241,4.193502902984619,1.6928418803418805e-05
733,2.255,0.1349,1.4446115493774414,1.6923076923076924e-05
734,2.258,0.0029,0.1991826444864273,1.6917735042735043e-05
735,2.262,0.3372,4.295883655548096,1.6912393162393165e-05
736,2.265,0.1042,1.3969504833221436,1.6907051282051284e-05
737,2.268,0.0699,0.6145905256271362,1.6901709401709403e-05
738,2.271,0.0134,0.9178187847137451,1.689636752136752e-05
739,2.274,0.107,0.8171318769454956,1.6891025641025644e-05
740,2.277,0.1838,4.712822437286377,1.6885683760683763e-05
741,2.28,0.1312,2.5439722537994385,1.688034188034188e-05
742,2.283,0.1018,1.186736822128296,1.6875e-05
743,2.286,0.1869,3.2092537879943848,1.6869658119658122e-05
744,2.289,0.0999,1.3422116041183472,1.686431623931624e-05
745,2.292,0.014,0.9730494618415833,1.685897435897436e-05
746,2.295,0.1763,1.7315839529037476,1.685363247863248e-05
747,2.298,0.0992,1.2919937372207642,1.68482905982906e-05
748,2.302,0.089,1.7768737077713013,1.684294871794872e-05
749,2.305,0.2732,7.403395652770996,1.683760683760684e-05
750,2.308,0.0179,1.26218843460083,1.6832264957264957e-05
751,2.311,0.1114,2.419846773147583,1.682692307692308e-05
752,2.314,0.0029,0.20694664120674133,1.68215811965812e-05
753,2.317,0.0519,1.0389028787612915,1.6816239316239317e-05
754,2.32,0.1457,2.0349106788635254,1.6810897435897436e-05
755,2.323,0.0586,0.6781262159347534,1.6805555555555558e-05
756,2.326,0.2602,3.6294708251953125,1.6800213675213677e-05
757,2.329,0.4271,3.656283140182495,1.6794871794871796e-05
758,2.332,0.0041,0.3359336853027344,1.6789529914529915e-05
759,2.335,0.0517,1.0296107530593872,1.6784188034188037e-05
760,2.338,0.1114,1.8965401649475098,1.6778846153846156e-05
761,2.342,0.008,0.8332884907722473,1.6773504273504274e-05
762,2.345,0.0142,1.2348380088806152,1.6768162393162393e-05
763,2.348,0.1859,4.596828460693359,1.6762820512820515e-05
764,2.351,0.134,2.9064671993255615,1.6757478632478634e-05
765,2.354,0.0007,0.05028650164604187,1.6752136752136753e-05
766,2.357,0.1097,1.6487478017807007,1.6746794871794875e-05
767,2.36,0.0008,0.059903860092163086,1.6741452991452994e-05
768,2.363,0.0014,0.10302258282899857,1.6736111111111113e-05
769,2.366,0.0835,1.0401593446731567,1.673076923076923e-05
770,2.369,0.0996,2.0409128665924072,1.6725427350427354e-05
771,2.372,0.0784,1.4626864194869995,1.6720085470085473e-05
772,2.375,0.0007,0.04895153269171715,1.671474358974359e-05
773,2.378,0.0005,0.03998411074280739,1.670940170940171e-05
774,2.382,0.0009,0.0641443207859993,1.6704059829059832e-05
775,2.385,0.1166,1.2989954948425293,1.669871794871795e-05
776,2.388,0.1626,1.5145167112350464,1.669337606837607e-05
777,2.391,0.0008,0.06094164401292801,1.668803418803419e-05
778,2.394,0.0014,0.10059937089681625,1.668269230769231e-05
779,2.397,0.198,2.149170160293579,1.667735042735043e-05
780,2.4,0.0029,0.20958909392356873,1.667200854700855e-05
781,2.403,0.1839,2.1448636054992676,1.6666666666666667e-05
782,2.406,0.0872,1.1105194091796875,1.666132478632479e-05
783,2.409,0.0089,0.6290379166603088,1.665598290598291e-05
784,2.412,0.2371,2.0982015132904053,1.6650641025641027e-05
785,2.415,0.0819,0.7770872116088867,1.6645299145299146e-05
786,2.418,0.0132,0.9369490742683411,1.6639957264957268e-05
787,2.422,0.0859,0.8748703002929688,1.6634615384615387e-05
788,2.425,0.1988,2.688169240951538,1.6629273504273506e-05
789,2.428,0.0598,1.086371660232544,1.6623931623931625e-05
790,2.431,0.1273,1.3086426258087158,1.6618589743589747e-05
791,2.434,0.2695,2.4191477298736572,1.6613247863247866e-05
792,2.437,0.0094,0.6693583726882935,1.6607905982905984e-05
793,2.44,0.2892,2.6526224613189697,1.6602564102564103e-05
794,2.443,0.113,1.0961742401123047,1.6597222222222225e-05
795,2.446,0.1089,1.098576307296753,1.6591880341880344e-05
796,2.449,0.2066,2.072274923324585,1.6586538461538463e-05
797,2.452,0.0115,0.8065029382705688,1.6581196581196585e-05
798,2.455,0.0327,2.254612684249878,1.6575854700854704e-05
799,2.458,0.0144,1.0033562183380127,1.6570512820512823e-05
800,2.462,0.0033,0.23483063280582428,1.656517094017094e-05
801,2.465,0.107,1.6310440301895142,1.655982905982906e-05
802,2.468,0.0958,2.3650522232055664,1.655448717948718e-05
803,2.471,0.004,0.28769099712371826,1.6549145299145298e-05
804,2.474,0.0014,0.09860896319150925,1.654380341880342e-05
805,2.477,0.0017,0.1885603815317154,1.653846153846154e-05
806,2.48,0.0001,0.009902957826852798,1.6533119658119658e-05
807,2.483,0.0002,0.011296008713543415,1.6527777777777777e-05
808,2.486,0.127,1.7736740112304688,1.65224358974359e-05
809,2.489,0.1231,1.1808518171310425,1.6517094017094018e-05
810,2.492,0.2129,3.287649154663086,1.6511752136752137e-05
811,2.495,0.0,0.0012866443721577525,1.6506410256410255e-05
812,2.498,0.0,0.002000734442844987,1.6501068376068378e-05
813,2.502,0.1983,1.5998352766036987,1.6495726495726496e-05
814,2.505,0.0,0.0023447780404239893,1.6490384615384615e-05
815,2.508,0.2803,7.344241619110107,1.6485042735042734e-05
816,2.511,0.1028,1.0256520509719849,1.6479700854700856e-05
817,2.514,0.0003,0.02004953846335411,1.6474358974358975e-05
818,2.517,0.0928,1.0663583278656006,1.6469017094017094e-05
819,2.52,0.0694,1.565948247909546,1.6463675213675216e-05
820,2.523,0.0028,0.21506637334823608,1.6458333333333335e-05
821,2.526,0.1346,1.4255801439285278,1.6452991452991454e-05
822,2.529,0.0031,0.24750490486621857,1.6447649572649572e-05
823,2.532,0.0871,3.698084592819214,1.6442307692307695e-05
824,2.535,0.1418,2.530020236968994,1.6436965811965813e-05
825,2.538,0.1142,2.826840400695801,1.6431623931623932e-05
826,2.542,0.0037,0.261159211397171,1.642628205128205e-05
827,2.545,0.092,2.8246099948883057,1.6420940170940173e-05
828,2.548,0.0124,0.943597137928009,1.6415598290598292e-05
829,2.551,0.0094,0.666427731513977,1.641025641025641e-05
830,2.554,0.0997,1.476621389389038,1.640491452991453e-05
831,2.557,0.0045,0.31623712182044983,1.6399572649572652e-05
832,2.56,0.0995,5.199488639831543,1.639423076923077e-05
833,2.563,0.1233,1.56447434425354,1.638888888888889e-05
834,2.566,0.1226,2.012615203857422,1.6383547008547008e-05
835,2.569,0.1837,2.537719488143921,1.637820512820513e-05
836,2.572,0.0009,0.06720984727144241,1.637286324786325e-05
837,2.575,0.0004,0.02614232711493969,1.6367521367521368e-05
838,2.578,0.0009,0.07182877510786057,1.6362179487179487e-05
839,2.582,0.0005,0.036316800862550735,1.635683760683761e-05
840,2.585,0.2662,11.551084518432617,1.6351495726495728e-05
841,2.588,0.2495,4.231390953063965,1.6346153846153847e-05
842,2.591,0.0005,0.03338227421045303,1.6340811965811965e-05
843,2.594,0.0004,0.028754428029060364,1.6335470085470088e-05
844,2.597,0.0004,0.031471338123083115,1.6330128205128206e-05
845,2.6,0.1994,4.5739922523498535,1.6324786324786325e-05
846,2.603,0.097,1.1789861917495728,1.6319444444444444e-05
847,2.606,0.0949,1.2447617053985596,1.6314102564102566e-05
848,2.609,0.1155,1.1207860708236694,1.6308760683760685e-05
849,2.612,0.108,2.1848108768463135,1.6303418803418804e-05
850,2.615,0.0003,0.022607645019888878,1.6298076923076923e-05
851,2.618,0.0009,0.06735359132289886,1.6292735042735045e-05
852,2.622,0.0016,0.11910942196846008,1.6287393162393164e-05
853,2.625,0.142,1.9969581365585327,1.6282051282051282e-05
854,2.628,0.0022,0.1645466536283493,1.6276709401709405e-05
855,2.631,0.1106,1.2011624574661255,1.6271367521367523e-05
856,2.634,0.1508,4.588714599609375,1.6266025641025642e-05
857,2.637,0.0043,0.3229919970035553,1.626068376068376e-05
858,2.64,0.1472,1.5146828889846802,1.6255341880341883e-05
859,2.643,0.0087,0.6478362679481506,1.6250000000000002e-05
860,2.646,0.0056,0.4140375256538391,1.624465811965812e-05
861,2.649,0.1666,2.303901433944702,1.623931623931624e-05
862,2.652,0.1346,1.3317092657089233,1.6233974358974362e-05
863,2.655,0.125,3.4929287433624268,1.622863247863248e-05
864,2.658,0.1733,2.345278739929199,1.62232905982906e-05
865,2.662,0.0016,0.11323058605194092,1.6217948717948718e-05
866,2.665,0.1132,1.8336743116378784,1.621260683760684e-05
867,2.668,0.0011,0.075614795088768,1.620726495726496e-05
868,2.671,0.1131,1.2000517845153809,1.6201923076923078e-05
869,2.674,0.0017,0.12252217531204224,1.6196581196581197e-05
870,2.677,0.143,1.5760973691940308,1.619123931623932e-05
871,2.68,0.1133,2.1595523357391357,1.6185897435897438e-05
872,2.683,0.217,4.016524314880371,1.6180555555555557e-05
873,2.686,0.1732,1.8217947483062744,1.6175213675213675e-05
874,2.689,0.1721,2.428567409515381,1.6169871794871798e-05
875,2.692,0.2079,3.0819344520568848,1.6164529914529916e-05
876,2.695,0.1422,14.215521812438965,1.6159188034188035e-05
877,2.698,0.0411,2.7654826641082764,1.6153846153846154e-05
878,2.702,0.0843,9.0552339553833,1.6148504273504276e-05
879,2.705,0.0194,1.4310791492462158,1.6143162393162395e-05
880,2.708,0.1472,1.7126435041427612,1.6137820512820514e-05
881,2.711,0.0109,0.763034462928772,1.6132478632478633e-05
882,2.714,0.0136,0.9945842623710632,1.6127136752136755e-05
883,2.717,0.0019,0.13842394948005676,1.6121794871794874e-05
884,2.72,0.124,1.5726042985916138,1.6116452991452992e-05
885,2.723,0.0006,0.040372785180807114,1.6111111111111115e-05
886,2.726,0.0004,0.029896249994635582,1.6105769230769233e-05
887,2.729,0.2647,5.248344898223877,1.6100427350427352e-05
888,2.732,0.0002,0.014463271014392376,1.609508547008547e-05
889,2.735,0.0003,0.018595943227410316,1.6089743589743593e-05
890,2.738,0.0001,0.008601700887084007,1.6084401709401712e-05
891,2.742,0.0001,0.005051176529377699,1.607905982905983e-05
892,2.745,0.2862,2.8988399505615234,1.607371794871795e-05
