step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.009,3.7584,20.785358428955078,5.768873987190341e-06,,,,,,,,,,,
10,0.018,3.7111,19.321672439575195,8.253392779952611e-06,,,,,,,,,,,
15,0.027,3.1346,13.549302101135254,9.706743106055534e-06,,,,,,,,,,,
20,0.036,2.625,7.949902057647705,1.0737911572714876e-05,,,,,,,,,,,
25,0.045,2.0415,6.130927085876465,1.1537747974380681e-05,,,,,,,,,,,
30,0.054,1.7523,4.298055648803711,1.21912618988178e-05,,,,,,,,,,,
35,0.064,1.3381,3.4525411128997803,1.2743800048996109e-05,,,,,,,,,,,
40,0.073,1.109,2.700195550918579,1.3222430365477144e-05,,,,,,,,,,,
45,0.082,0.8899,2.119767665863037,1.3644612224920727e-05,,,,,,,,,,,
50,0.091,0.6868,1.4760414361953735,1.4022266767142951e-05,,,,,,,,,,,
55,0.1,0.5568,1.1499656438827515,1.4363896855970699e-05,,,,,,,,,,,
60,0.109,0.4815,0.9764115810394287,1.4675780691580068e-05,,,,,,,,,,,
65,0.118,0.4314,0.9146741032600403,1.4962686008395792e-05,,,,,,,,,,,
70,0.127,0.3973,0.7274801731109619,1.522831884175838e-05,,,,,,,,,,,
75,0.136,0.3538,0.6781044006347656,1.5475617093245874e-05,,,,,,,,,,,
80,0.145,0.3246,0.680952250957489,1.570694915823941e-05,,,,,,,,,,,
85,0.154,0.3076,0.5554448366165161,1.5924252230994265e-05,,,,,,,,,,,
90,0.163,0.2897,0.5429502129554749,1.6129131017682994e-05,,,,,,,,,,,
95,0.172,0.2747,0.4883420467376709,1.6322929724632822e-05,,,,,,,,,,,
100,0.181,0.27,0.4895409643650055,1.6506785559905222e-05,,,,,,,,,,,
105,0.191,0.255,0.4874393939971924,1.66816691678613e-05,,,,,,,,,,,
110,0.2,0.2547,0.4396434724330902,1.6848415648732967e-05,,,,,,,,,,,
115,0.209,0.2435,0.8216795325279236,1.7007748677238435e-05,,,,,,,,,,,
120,0.218,0.249,0.4286317825317383,1.7160299484342336e-05,,,,,,,,,,,
125,0.227,0.227,0.4148795008659363,1.7306621961571025e-05,,,,,,,,,,,
130,0.236,0.2221,0.38083359599113464,1.7447204801158062e-05,,,,,,,,,,,
135,0.245,0.2247,0.37664279341697693,1.7582481343785917e-05,,,,,,,,,,,
140,0.254,0.217,0.387053906917572,1.7712837634520643e-05,,,,,,,,,,,
145,0.263,0.2012,0.39494186639785767,1.7838619064466737e-05,,,,,,,,,,,
150,0.272,0.2099,0.3718167841434479,1.7960135886008142e-05,,,,,,,,,,,
155,0.281,0.1996,0.35926058888435364,1.8077667823380024e-05,,,,,,,,,,,
160,0.29,0.2031,0.4224689304828644,1.819146795100168e-05,,,,,,,,,,,
165,0.299,0.1918,0.46847161650657654,1.8301765974835886e-05,,,,,,,,,,,
170,0.309,0.1826,0.3631596863269806,1.8408771023756533e-05,,,,,,,,,,,
175,0.318,0.1846,0.43415457010269165,1.8512674036186452e-05,,,,,,,,,,,
180,0.327,0.179,0.33505555987358093,1.861364981044526e-05,,,,,,,,,,,
185,0.336,0.1759,0.3810272514820099,1.871185877411411e-05,,,,,,,,,,,
190,0.345,0.1801,0.40370166301727295,1.8807448517395087e-05,,,,,,,,,,,
195,0.354,0.173,0.2969088852405548,1.8900555127260988e-05,,,,,,,,,,,
200,0.363,0.1712,0.40797165036201477,1.8991304352667487e-05,,,,,,,,,,,
205,0.372,0.1613,0.41458651423454285,1.907981262586513e-05,,,,,,,,,,,
210,0.381,0.1616,0.36962229013442993,1.916618796062357e-05,,,,,,,,,,,
215,0.39,0.1603,0.3162768483161926,1.925053074475124e-05,,,,,,,,,,,
220,0.399,0.1546,0.41270172595977783,1.9332934441495235e-05,,,,,,,,,,,
225,0.408,0.1533,0.39643052220344543,1.9413486212111068e-05,,,,,,,,,,,
230,0.417,0.1523,0.34209930896759033,1.9492267470000703e-05,,,,,,,,,,,
235,0.426,0.1464,0.47792062163352966,1.956935437525122e-05,,,,,,,,,,,
240,0.436,0.1468,0.3040483295917511,1.9644818277104604e-05,,,,,,,,,,,
245,0.445,0.1448,0.3321000039577484,1.971872611080188e-05,,,,,,,,,,,
250,0.454,0.143,0.3728271722793579,1.9791140754333293e-05,,,,,,,,,,,
255,0.463,0.1395,0.27743223309516907,1.9862121349859452e-05,,,,,,,,,,,
260,0.472,0.1421,0.32885849475860596,1.993172359392033e-05,,,,,,,,,,,
265,0.481,0.1305,0.28709477186203003,1.9999999999999998e-05,,,,,,,,,,,
270,0.49,0.1341,0.306911438703537,2e-05,,,,,,,,,,,
275,0.499,0.1307,0.33437490463256836,2e-05,,,,,,,,,,,
276,0.501,,,,0.4459459458958912,0.4459459458958912,5.605,168.599,0.892,,,,,,
280,0.508,0.1291,0.31082063913345337,2e-05,,,,,,,,,,,
285,0.517,0.1303,0.33731240034103394,2e-05,,,,,,,,,,,
290,0.526,0.1251,0.33009520173072815,2e-05,,,,,,,,,,,
295,0.535,0.1236,0.25383251905441284,2e-05,,,,,,,,,,,
300,0.544,0.1217,0.3155900537967682,2e-05,,,,,,,,,,,
305,0.554,0.1139,0.2715994417667389,2e-05,,,,,,,,,,,
310,0.563,0.1154,0.31297051906585693,2e-05,,,,,,,,,,,
315,0.572,0.115,0.3614484965801239,2e-05,,,,,,,,,,,
320,0.581,0.1165,0.34542959928512573,2e-05,,,,,,,,,,,
325,0.59,0.1138,0.31707561016082764,2e-05,,,,,,,,,,,
330,0.599,0.1092,0.3574292063713074,2e-05,,,,,,,,,,,
335,0.608,0.1109,0.38987821340560913,2e-05,,,,,,,,,,,
340,0.617,0.105,0.24579161405563354,2e-05,,,,,,,,,,,
345,0.626,0.1009,0.26623865962028503,2e-05,,,,,,,,,,,
350,0.635,0.1029,0.3463800251483917,2e-05,,,,,,,,,,,
355,0.644,0.1031,0.3920513391494751,2e-05,,,,,,,,,,,
360,0.653,0.1019,0.24707631766796112,2e-05,,,,,,,,,,,
365,0.662,0.1005,0.2681131660938263,2e-05,,,,,,,,,,,
370,0.672,0.1,0.3593457043170929,2e-05,,,,,,,,,,,
375,0.681,0.0966,0.26797589659690857,2e-05,,,,,,,,,,,
380,0.69,0.099,0.37229400873184204,2e-05,,,,,,,,,,,
