step,epoch,loss,grad_norm,learning_rate,eval_crossner_politics,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.02,1.3145,25.378082275390625,0.0,,,,,,,,,,,
2,0.04,1.0908,19.585529327392578,4.362085839710631e-06,,,,,,,,,,,
3,0.06,0.8975,17.572416305541992,6.9137424808681075e-06,,,,,,,,,,,
4,0.08,0.9004,16.301563262939453,8.724171679421262e-06,,,,,,,,,,,
5,0.1,0.8242,13.948107719421387,1.0128449663534445e-05,,,,,,,,,,,
6,0.12,0.5327,14.447888374328613,1.1275828320578736e-05,,,,,,,,,,,
7,0.14,0.5825,17.51679039001465,1.2245923152549418e-05,,,,,,,,,,,
8,0.16,0.2495,9.526429176330566,1.3086257519131893e-05,,,,,,,,,,,
9,0.18,0.2437,7.425185203552246,1.3827484961736215e-05,,,,,,,,,,,
10,0.2,0.2114,5.058640956878662,1.449053550324508e-05,,,,,,,,,,,
11,0.22,0.2234,10.679980278015137,1.5090337677104985e-05,,,,,,,,,,,
12,0.24,0.1484,4.138473033905029,1.563791416028937e-05,,,,,,,,,,,
13,0.26,0.1148,2.7100491523742676,1.6141635695206056e-05,,,,,,,,,,,
14,0.28,0.1291,3.8819937705993652,1.660800899226005e-05,,,,,,,,,,,
15,0.3,0.0681,3.2633938789367676,1.7042192144402555e-05,,,,,,,,,,,
16,0.32,0.0652,2.8019940853118896,1.7448343358842524e-05,,,,,,,,,,,
17,0.34,0.1036,3.3295483589172363,1.782986378016149e-05,,,,,,,,,,,
18,0.36,0.0818,2.6005876064300537,1.8189570801446844e-05,,,,,,,,,,,
19,0.38,0.0743,3.9306583404541016,1.8529824454509456e-05,,,,,,,,,,,
20,0.4,0.045,2.041879892349243,1.885262134295571e-05,,,,,,,,,,,
21,0.42,0.0784,2.0291242599487305,1.9159665633417526e-05,,,,,,,,,,,
22,0.44,0.0456,1.4033174514770508,1.9452423516815614e-05,,,,,,,,,,,
23,0.46,0.0299,1.5055955648422241,1.9732165553570022e-05,,,,,,,,,,,
24,0.48,0.1785,8.422200202941895,2e-05,,,,,,,,,,,
25,0.5,0.0562,2.212031602859497,2e-05,,,,,,,,,,,
25,0.5,,,,0.40920295804361784,0.40920295804361784,9.1018,10.987,0.11,,,,,,
26,0.52,0.0418,2.1566319465637207,1.996527777777778e-05,,,,,,,,,,,
27,0.54,0.0427,3.205254077911377,1.9930555555555556e-05,,,,,,,,,,,
28,0.56,0.0423,1.6741032600402832,1.9895833333333334e-05,,,,,,,,,,,
29,0.58,0.056,2.3344788551330566,1.9861111111111114e-05,,,,,,,,,,,
30,0.6,0.1204,2.9081509113311768,1.982638888888889e-05,,,,,,,,,,,
31,0.62,0.1154,3.076479434967041,1.979166666666667e-05,,,,,,,,,,,
32,0.64,0.1288,5.859655380249023,1.9756944444444446e-05,,,,,,,,,,,
33,0.66,0.108,2.700469493865967,1.9722222222222224e-05,,,,,,,,,,,
34,0.68,0.0759,3.198991537094116,1.96875e-05,,,,,,,,,,,
35,0.7,0.0518,1.8663076162338257,1.9652777777777778e-05,,,,,,,,,,,
36,0.72,0.0616,2.6836869716644287,1.961805555555556e-05,,,,,,,,,,,
37,0.74,0.0517,1.9238481521606445,1.9583333333333333e-05,,,,,,,,,,,
38,0.76,0.05,1.0567786693572998,1.9548611111111113e-05,,,,,,,,,,,
39,0.78,0.0401,1.2567377090454102,1.951388888888889e-05,,,,,,,,,,,
40,0.8,0.0341,2.9691381454467773,1.9479166666666668e-05,,,,,,,,,,,
41,0.82,0.0452,1.3816219568252563,1.9444444444444445e-05,,,,,,,,,,,
42,0.84,0.049,1.5356032848358154,1.9409722222222226e-05,,,,,,,,,,,
43,0.86,0.0568,4.009930610656738,1.9375e-05,,,,,,,,,,,
44,0.88,0.0173,0.837519645690918,1.9340277777777777e-05,,,,,,,,,,,
45,0.9,0.0232,0.7071759700775146,1.9305555555555558e-05,,,,,,,,,,,
46,0.92,0.0161,0.9540780782699585,1.9270833333333335e-05,,,,,,,,,,,
47,0.94,0.0158,0.9372736811637878,1.9236111111111113e-05,,,,,,,,,,,
48,0.96,0.0576,1.9190829992294312,1.920138888888889e-05,,,,,,,,,,,
49,0.98,0.0505,1.5432345867156982,1.916666666666667e-05,,,,,,,,,,,
50,1.0,0.0243,2.051318407058716,1.9131944444444445e-05,,,,,,,,,,,
50,1.0,,,,0.615128844505177,0.615128844505177,7.6599,13.055,0.131,,,,,,
51,1.02,0.0063,1.0339239835739136,1.9097222222222225e-05,,,,,,,,,,,
52,1.04,0.0298,2.230658769607544,1.9062500000000003e-05,,,,,,,,,,,
53,1.06,0.0545,3.596540689468384,1.902777777777778e-05,,,,,,,,,,,
54,1.08,0.024,5.265194892883301,1.8993055555555557e-05,,,,,,,,,,,
55,1.1,0.0228,1.1975923776626587,1.8958333333333334e-05,,,,,,,,,,,
56,1.12,0.0264,1.3367828130722046,1.8923611111111112e-05,,,,,,,,,,,
57,1.14,0.0351,2.6819117069244385,1.888888888888889e-05,,,,,,,,,,,
58,1.16,0.0622,3.534653663635254,1.885416666666667e-05,,,,,,,,,,,
