step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.009,3.5875,20.16620445251465,5.768873987190341e-06,,,,,,,,,,,
10,0.018,3.5238,18.509857177734375,8.253392779952611e-06,,,,,,,,,,,
15,0.027,3.0398,13.067893981933594,9.706743106055534e-06,,,,,,,,,,,
20,0.036,2.5562,7.168121337890625,1.0737911572714876e-05,,,,,,,,,,,
25,0.045,1.9702,5.8353447914123535,1.1537747974380681e-05,,,,,,,,,,,
30,0.054,1.7059,4.351921558380127,1.21912618988178e-05,,,,,,,,,,,
35,0.064,1.3145,3.3441224098205566,1.2743800048996109e-05,,,,,,,,,,,
40,0.073,1.1112,2.478397846221924,1.3222430365477144e-05,,,,,,,,,,,
45,0.082,0.8848,1.8515838384628296,1.3644612224920727e-05,,,,,,,,,,,
50,0.091,0.6871,1.4137731790542603,1.4022266767142951e-05,,,,,,,,,,,
55,0.1,0.5708,1.1010372638702393,1.4363896855970699e-05,,,,,,,,,,,
60,0.109,0.4828,1.0752718448638916,1.4675780691580068e-05,,,,,,,,,,,
65,0.118,0.4359,0.8288912773132324,1.4962686008395792e-05,,,,,,,,,,,
70,0.127,0.3917,0.782534122467041,1.522831884175838e-05,,,,,,,,,,,
75,0.136,0.3672,0.62978196144104,1.5475617093245874e-05,,,,,,,,,,,
80,0.145,0.3228,0.6090214848518372,1.570694915823941e-05,,,,,,,,,,,
85,0.154,0.3072,0.613509476184845,1.5924252230994265e-05,,,,,,,,,,,
90,0.163,0.3,0.6165664196014404,1.6129131017682994e-05,,,,,,,,,,,
95,0.172,0.275,0.494769811630249,1.6322929724632822e-05,,,,,,,,,,,
100,0.181,0.2661,0.5741103887557983,1.6506785559905222e-05,,,,,,,,,,,
105,0.191,0.2502,0.5030005574226379,1.66816691678613e-05,,,,,,,,,,,
110,0.2,0.2491,0.39570847153663635,1.6848415648732967e-05,,,,,,,,,,,
115,0.209,0.2428,0.3682124614715576,1.7007748677238435e-05,,,,,,,,,,,
120,0.218,0.233,0.49396246671676636,1.7160299484342336e-05,,,,,,,,,,,
125,0.227,0.227,0.42351317405700684,1.7306621961571025e-05,,,,,,,,,,,
130,0.236,0.2263,0.4034358859062195,1.7447204801158062e-05,,,,,,,,,,,
135,0.245,0.2182,0.3849288523197174,1.7582481343785917e-05,,,,,,,,,,,
140,0.254,0.2094,0.33898645639419556,1.7712837634520643e-05,,,,,,,,,,,
145,0.263,0.1972,0.38432902097702026,1.7838619064466737e-05,,,,,,,,,,,
150,0.272,0.1992,0.32928839325904846,1.7960135886008142e-05,,,,,,,,,,,
155,0.281,0.195,0.32547757029533386,1.8077667823380024e-05,,,,,,,,,,,
160,0.29,0.1976,0.3746156394481659,1.819146795100168e-05,,,,,,,,,,,
165,0.299,0.1856,0.3399270176887512,1.8301765974835886e-05,,,,,,,,,,,
170,0.309,0.1855,0.515082836151123,1.8408771023756533e-05,,,,,,,,,,,
175,0.318,0.1793,0.3516269326210022,1.8512674036186452e-05,,,,,,,,,,,
180,0.327,0.1781,0.3396541476249695,1.861364981044526e-05,,,,,,,,,,,
185,0.336,0.1717,0.3855162262916565,1.871185877411411e-05,,,,,,,,,,,
190,0.345,0.1738,0.3121712803840637,1.8807448517395087e-05,,,,,,,,,,,
195,0.354,0.1666,0.28711605072021484,1.8900555127260988e-05,,,,,,,,,,,
200,0.363,0.1688,0.30917927622795105,1.8991304352667487e-05,,,,,,,,,,,
205,0.372,0.1621,0.49496355652809143,1.907981262586513e-05,,,,,,,,,,,
210,0.381,0.1626,0.3117779493331909,1.916618796062357e-05,,,,,,,,,,,
215,0.39,0.155,0.3035585582256317,1.925053074475124e-05,,,,,,,,,,,
220,0.399,0.1571,0.3322560787200928,1.9332934441495235e-05,,,,,,,,,,,
225,0.408,0.1547,0.3704320192337036,1.9413486212111068e-05,,,,,,,,,,,
230,0.417,0.1502,0.3679533004760742,1.9492267470000703e-05,,,,,,,,,,,
235,0.426,0.1516,0.37138745188713074,1.956935437525122e-05,,,,,,,,,,,
240,0.436,0.1453,0.3081401586532593,1.9644818277104604e-05,,,,,,,,,,,
245,0.445,0.1471,0.28665363788604736,1.971872611080188e-05,,,,,,,,,,,
250,0.454,0.1476,0.30999889969825745,1.9791140754333293e-05,,,,,,,,,,,
255,0.463,0.1399,0.29154470562934875,1.9862121349859452e-05,,,,,,,,,,,
260,0.472,0.1381,0.3057340979576111,1.993172359392033e-05,,,,,,,,,,,
265,0.481,0.1365,0.2807425856590271,1.9999999999999998e-05,,,,,,,,,,,
270,0.49,0.1354,0.3231162428855896,2e-05,,,,,,,,,,,
275,0.499,0.1309,0.29248011112213135,2e-05,,,,,,,,,,,
276,0.501,,,,0.42660550453702767,0.42660550453702767,4.3143,219.037,1.159,,,,,,
280,0.508,0.1336,0.34418749809265137,2e-05,,,,,,,,,,,
285,0.517,0.1343,0.34952855110168457,2e-05,,,,,,,,,,,
290,0.526,0.1332,0.320654034614563,2e-05,,,,,,,,,,,
295,0.535,0.127,0.32867783308029175,2e-05,,,,,,,,,,,
300,0.544,0.1283,0.381896048784256,2e-05,,,,,,,,,,,
305,0.554,0.1191,0.2430543601512909,2e-05,,,,,,,,,,,
310,0.563,0.1208,0.27857527136802673,2e-05,,,,,,,,,,,
315,0.572,0.1203,0.31182217597961426,2e-05,,,,,,,,,,,
320,0.581,0.1196,0.30689090490341187,2e-05,,,,,,,,,,,
325,0.59,0.1114,0.440481036901474,2e-05,,,,,,,,,,,
330,0.599,0.118,0.3731807470321655,2e-05,,,,,,,,,,,
335,0.608,0.1139,0.35948511958122253,2e-05,,,,,,,,,,,
340,0.617,0.1135,0.29395610094070435,2e-05,,,,,,,,,,,
345,0.626,0.1089,0.2690286338329315,2e-05,,,,,,,,,,,
350,0.635,0.1101,0.4455793499946594,2e-05,,,,,,,,,,,
355,0.644,0.1038,0.4394451081752777,2e-05,,,,,,,,,,,
