step,epoch,loss,grad_norm,learning_rate,eval_crossner_literature,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,0.8052,19.3309268951416,0.0,,,,,,,,,,,
2,0.08,0.7446,17.25089454650879,5.578858913022597e-06,,,,,,,,,,,
3,0.12,0.7292,16.33844757080078,8.842282173954808e-06,,,,,,,,,,,
4,0.16,0.9722,28.082687377929688,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,0.4678,13.8444242477417,1.295370924755994e-05,,,,,,,,,,,
6,0.24,0.6675,53.70051193237305,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,0.3555,16.12171173095703,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,0.2277,12.057720184326172,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,0.1764,13.819729804992676,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,0.1318,9.930801391601562,1.853256816058254e-05,,,,,,,,,,,
11,0.44,0.1829,9.79511547088623,1.929968091962688e-05,,,,,,,,,,,
12,0.48,0.108,6.145043849945068,2e-05,,,,,,,,,,,
12,0.48,,,,0.14440433209680303,0.14440433209680303,13.1405,7.61,0.076,,,,,,
13,0.52,0.2014,7.985972881317139,2e-05,,,,,,,,,,,
14,0.56,0.0537,3.5861785411834717,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,0.1059,6.808471202850342,1.9861111111111114e-05,,,,,,,,,,,
16,0.64,0.1349,7.453560829162598,1.979166666666667e-05,,,,,,,,,,,
17,0.68,0.0376,1.593519926071167,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,0.099,3.929976463317871,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,0.0642,4.539623260498047,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,0.0665,2.649780035018921,1.951388888888889e-05,,,,,,,,,,,
21,0.84,0.0695,3.6115522384643555,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,0.0873,3.0328075885772705,1.9375e-05,,,,,,,,,,,
23,0.92,0.0413,2.1154839992523193,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,0.0686,6.399288177490234,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,0.0524,2.6150131225585938,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.5402951191326258,0.5402951191326258,11.3362,8.821,0.088,,,,,,
26,1.04,0.0754,2.9342870712280273,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,0.0324,1.878296971321106,1.902777777777778e-05,,,,,,,,,,,
28,1.12,0.0915,5.5170745849609375,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,0.0358,3.7651207447052,1.888888888888889e-05,,,,,,,,,,,
30,1.2,0.081,13.306852340698242,1.8819444444444447e-05,,,,,,,,,,,
31,1.24,0.0929,15.92354679107666,1.8750000000000002e-05,,,,,,,,,,,
32,1.28,0.0703,6.96547794342041,1.8680555555555556e-05,,,,,,,,,,,
33,1.32,0.0314,2.0896153450012207,1.8611111111111114e-05,,,,,,,,,,,
34,1.36,0.0306,3.798093795776367,1.854166666666667e-05,,,,,,,,,,,
35,1.4,0.024,6.169620990753174,1.8472222222222224e-05,,,,,,,,,,,
36,1.44,0.0596,9.19128704071045,1.8402777777777778e-05,,,,,,,,,,,
37,1.48,0.1303,4.443896293640137,1.8333333333333333e-05,,,,,,,,,,,
