step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,2.6836,17.51544952392578,0.0,,,,,,,,,,,
2,0.08,2.627,16.856279373168945,5.578858913022597e-06,,,,,,,,,,,
3,0.12,2.4688,15.643507957458496,8.842282173954808e-06,,,,,,,,,,,
4,0.16,2.3223,15.801344871520996,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,2.4141,16.829113006591797,1.295370924755994e-05,,,,,,,,,,,
6,0.24,2.918,18.435808181762695,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,2.3438,16.619455337524414,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,2.1367,14.694269180297852,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,2.3516,15.224343299865723,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,1.9102,9.307381629943848,1.853256816058254e-05,,,,,,,,,,,
11,0.44,2.2109,13.126816749572754,1.929968091962688e-05,,,,,,,,,,,
12,0.48,2.2598,12.874494552612305,2e-05,,,,,,,,,,,
12,0.48,,,,0.0,0.0,7.1163,14.052,0.141,,,,,,
13,0.52,2.1328,11.89747428894043,2e-05,,,,,,,,,,,
14,0.56,1.9531,9.982611656188965,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,1.8672,11.900853157043457,1.9861111111111114e-05,,,,,,,,,,,
16,0.64,2.4004,12.813559532165527,1.979166666666667e-05,,,,,,,,,,,
17,0.68,1.8887,8.76282024383545,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,1.877,8.813328742980957,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,1.6191,7.737456798553467,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,1.8496,7.625217914581299,1.951388888888889e-05,,,,,,,,,,,
21,0.84,1.5039,8.131111145019531,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,1.6172,7.847494125366211,1.9375e-05,,,,,,,,,,,
23,0.92,1.793,7.902846813201904,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,1.5527,7.346223831176758,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,1.6523,6.640970230102539,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.0,0.0,7.0515,14.181,0.142,,,,,,
26,1.04,1.498,7.064687252044678,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,1.4355,6.866695404052734,1.902777777777778e-05,,,,,,,,,,,
28,1.12,1.4863,5.582490921020508,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,1.4297,6.717464447021484,1.888888888888889e-05,,,,,,,,,,,
