step,epoch,loss,grad_norm,learning_rate
177,0.738,0.0677,1.499343991279602,1.9565846599131693e-05
178,0.742,0.0688,3.0102739334106445,1.9558610709117223e-05
179,0.746,0.0567,0.9012504816055298,1.955137481910275e-05
180,0.75,0.0901,2.1190390586853027,1.954413892908828e-05
181,0.754,0.0738,1.2419285774230957,1.9536903039073807e-05
182,0.758,0.0881,1.5647711753845215,1.9529667149059334e-05
183,0.762,0.0612,0.9173513650894165,1.9522431259044864e-05
184,0.767,0.0668,1.070204734802246,1.9515195369030394e-05
185,0.771,0.0614,1.1707608699798584,1.950795947901592e-05
186,0.775,0.0585,1.051474928855896,1.950072358900145e-05
187,0.779,0.0517,0.8029412031173706,1.9493487698986977e-05
188,0.783,0.0842,1.3843293190002441,1.9486251808972504e-05
189,0.787,0.0676,1.6939070224761963,1.9479015918958034e-05
190,0.792,0.0646,2.2675349712371826,1.947178002894356e-05
191,0.796,0.0697,1.695581316947937,1.946454413892909e-05
192,0.8,0.0494,1.2819156646728516,1.9457308248914617e-05
193,0.804,0.0641,0.9570714235305786,1.9450072358900147e-05
194,0.808,0.0604,1.4085313081741333,1.9442836468885674e-05
195,0.812,0.0689,1.4854475259780884,1.9435600578871204e-05
196,0.817,0.0599,0.8761606812477112,1.942836468885673e-05
197,0.821,0.0523,0.7424793839454651,1.942112879884226e-05
198,0.825,0.0762,1.5671371221542358,1.9413892908827787e-05
199,0.829,0.0675,1.6339609622955322,1.9406657018813314e-05
200,0.833,0.0781,1.4807844161987305,1.9399421128798844e-05
201,0.838,0.0816,0.898055374622345,1.939218523878437e-05
202,0.842,0.0435,0.9167963862419128,1.93849493487699e-05
203,0.846,0.0428,0.8258557915687561,1.937771345875543e-05
204,0.85,0.072,1.324500322341919,1.9370477568740958e-05
205,0.854,0.0571,1.391196608543396,1.9363241678726484e-05
206,0.858,0.0534,0.8838719725608826,1.9356005788712014e-05
207,0.863,0.0727,1.4734301567077637,1.934876989869754e-05
208,0.867,0.0661,1.5576034784317017,1.934153400868307e-05
209,0.871,0.0624,1.0664052963256836,1.9334298118668598e-05
210,0.875,0.0558,1.0662486553192139,1.9327062228654124e-05
211,0.879,0.0637,0.9955683946609497,1.9319826338639654e-05
212,0.883,0.075,1.9723773002624512,1.931259044862518e-05
213,0.887,0.0602,1.2295830249786377,1.930535455861071e-05
214,0.892,0.067,0.846028745174408,1.929811866859624e-05
215,0.896,0.0401,0.7228935956954956,1.9290882778581768e-05
216,0.9,0.0679,1.5328809022903442,1.9283646888567295e-05
217,0.904,0.0699,1.939613699913025,1.9276410998552825e-05
218,0.908,0.066,1.1795037984848022,1.926917510853835e-05
219,0.912,0.0617,0.929378092288971,1.9261939218523878e-05
220,0.917,0.0443,0.8301780819892883,1.9254703328509408e-05
221,0.921,0.0618,1.3622759580612183,1.9247467438494935e-05
222,0.925,0.0478,0.685214638710022,1.9240231548480465e-05
223,0.929,0.0675,0.938941240310669,1.9232995658465995e-05
224,0.933,0.0501,0.6803279519081116,1.922575976845152e-05
225,0.938,0.0525,0.7559496760368347,1.9218523878437048e-05
226,0.942,0.0479,0.784010648727417,1.9211287988422578e-05
227,0.946,0.0628,0.6724167466163635,1.9204052098408105e-05
228,0.95,0.0749,0.9437001943588257,1.9196816208393635e-05
229,0.954,0.0554,0.7109666466712952,1.918958031837916e-05
230,0.958,0.0666,0.9043402671813965,1.9182344428364688e-05
231,0.963,0.0471,0.9906131029129028,1.917510853835022e-05
232,0.967,0.0586,0.6934035420417786,1.9167872648335745e-05
233,0.971,0.062,1.8565375804901123,1.9160636758321275e-05
234,0.975,0.0557,0.8701639771461487,1.9153400868306805e-05
235,0.979,0.0496,0.7411917448043823,1.9146164978292332e-05
236,0.983,0.0535,0.9668575525283813,1.913892908827786e-05
237,0.988,0.0439,0.6942856311798096,1.913169319826339e-05
238,0.992,0.0761,2.158360004425049,1.9124457308248915e-05
239,0.996,0.0719,1.4918922185897827,1.9117221418234445e-05
240,1.0,0.0637,0.9874337315559387,1.9109985528219972e-05
