wall_time,step,tag,value
1737986548.8139021,10,train/loss,0.9520999789237976
1737986557.6535327,20,train/loss,0.1216999962925911
1737986567.169399,30,train/loss,0.06790000200271606
1737987467.4115016,40,train/loss,0.05040000006556511
1737987477.2781298,50,train/loss,0.04490000009536743
1737987486.7770274,60,train/loss,0.03720000013709068
1737987495.7806726,70,train/loss,0.03700000047683716
1737988328.3298898,80,train/loss,0.03539999946951866
1737988338.405637,90,train/loss,0.03350000083446503
1737988348.4103265,100,train/loss,0.033799998462200165
1737989169.4075377,110,train/loss,0.03220000118017197
1737989179.161375,120,train/loss,0.031300000846385956
1737989189.1649215,130,train/loss,0.03290000185370445
1737989199.0126572,140,train/loss,0.030400000512599945
1737986548.8139732,10,train/grad_norm,0.9335680603981018
1737986557.6535919,20,train/grad_norm,0.24609221518039703
1737986567.16946,30,train/grad_norm,0.1631438136100769
1737987467.4115353,40,train/grad_norm,0.10654949396848679
1737987477.278161,50,train/grad_norm,0.1509842723608017
1737987486.7770696,60,train/grad_norm,0.11792944371700287
1737987495.7807252,70,train/grad_norm,0.15924274921417236
1737988328.329936,80,train/grad_norm,0.09462475031614304
1737988338.405675,90,train/grad_norm,0.08773896843194962
1737988348.4103591,100,train/grad_norm,0.09066957980394363
1737989169.407574,110,train/grad_norm,0.11337781697511673
1737989179.1614077,120,train/grad_norm,0.08961452543735504
1737989189.164963,130,train/grad_norm,0.10040893405675888
1737989199.01269,140,train/grad_norm,0.133585587143898
1737986548.8139887,10,train/learning_rate,1.9555554899852723e-05
1737986557.6536033,20,train/learning_rate,1.807407352316659e-05
1737986567.1694717,30,train/learning_rate,1.6592592146480456e-05
1737987467.4115493,40,train/learning_rate,1.5111110769794323e-05
1737987477.278173,50,train/learning_rate,1.3629629393108189e-05
1737987486.777081,60,train/learning_rate,1.2148148016422056e-05
1737987495.7807362,70,train/learning_rate,1.0666666639735922e-05
1737988328.3299472,80,train/learning_rate,9.185185263049789e-06
