step,epoch,loss,grad_norm,learning_rate,eval_crossner_politics,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.019,0.5039,9.439234733581543,6.655682788551919e-06,,,,,,,,,,,
10,0.038,0.2083,2.780402660369873,9.522129343553784e-06,,,,,,,,,,,
15,0.057,0.0563,1.4381229877471924,1.1198893088551218e-05,,,,,,,,,,,
20,0.076,0.0392,1.3179820775985718,1.2388575898555646e-05,,,,,,,,,,,
25,0.095,0.024,0.7276493906974792,1.3311365577103839e-05,,,,,,,,,,,
30,0.115,0.0187,0.44973820447921753,1.4065339643553083e-05,,,,,,,,,,,
35,0.134,0.0159,0.29833149909973145,1.4702815633551465e-05,,,,,,,,,,,
40,0.153,0.0137,0.7410614490509033,1.525502245355751e-05,,,,,,,,,,,
45,0.172,0.0138,0.7146379351615906,1.5742103388550514e-05,,,,,,,,,,,
50,0.191,0.0108,0.8436680436134338,1.6177812132105704e-05,,,,,,,,,,,
55,0.21,0.0119,0.4778543710708618,1.657195863405932e-05,,,,,,,,,,,
60,0.229,0.0102,0.7393723130226135,1.6931786198554942e-05,,,,,,,,,,,
65,0.248,0.0094,0.46113133430480957,1.726279547060952e-05,,,,,,,,,,,
70,0.267,0.0088,0.3727147877216339,1.756926218855333e-05,,,,,,,,,,,
75,0.286,0.0088,0.6188932061195374,1.7854575877103134e-05,,,,,,,,,,,
80,0.305,0.0085,0.27797931432724,1.8121469008559374e-05,,,,,,,,,,,
85,0.324,0.0079,0.26132121682167053,1.8372176568552083e-05,,,,,,,,,,,
90,0.344,0.0072,0.37301838397979736,1.8608549943552376e-05,,,,,,,,,,,
95,0.363,0.0108,0.5526312589645386,1.8832139975359918e-05,,,,,,,,,,,
100,0.382,0.0094,0.40074750781059265,1.904425868710757e-05,,,,,,,,,,,
105,0.401,0.0098,0.4279458224773407,1.924602593355076e-05,,,,,,,,,,,
110,0.42,0.0084,0.4215991795063019,1.9438405189061186e-05,,,,,,,,,,,
115,0.439,0.0098,0.4830573499202728,1.9622231373829038e-05,,,,,,,,,,,
120,0.458,0.0075,0.595227062702179,1.9798232753556807e-05,,,,,,,,,,,
125,0.477,0.0078,0.7693554162979126,1.996704836565576e-05,,,,,,,,,,,
130,0.496,0.0079,0.40165406465530396,1.9980119284294236e-05,,,,,,,,,,,
