step,epoch,loss,grad_norm,learning_rate,eval_crossner_music,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,0.9346,6.321590900421143,0.0,,,,,,,,,,,
2,0.08,0.9229,5.787972450256348,5.578858913022597e-06,,,,,,,,,,,
3,0.12,0.9219,7.294648170471191,8.842282173954808e-06,,,,,,,,,,,
4,0.16,0.8389,5.28422737121582,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,0.915,5.545751571655273,1.295370924755994e-05,,,,,,,,,,,
6,0.24,0.8408,5.403301239013672,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,0.833,5.30581521987915,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,0.9365,5.664610862731934,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,0.6689,3.5355634689331055,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,0.5337,3.687795639038086,1.853256816058254e-05,,,,,,,,,,,
11,0.44,0.6025,4.159158706665039,1.929968091962688e-05,,,,,,,,,,,
12,0.48,0.6377,5.145747184753418,2e-05,,,,,,,,,,,
12,0.48,,,,0.0,0.0,19.5076,5.126,0.051,,,,,,
13,0.52,0.4829,3.237239122390747,2e-05,,,,,,,,,,,
14,0.56,0.4512,2.630974292755127,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,0.4658,3.5137572288513184,1.9861111111111114e-05,,,,,,,,,,,
16,0.64,0.3491,3.024885416030884,1.979166666666667e-05,,,,,,,,,,,
17,0.68,0.3379,2.6023950576782227,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,0.3638,2.5275464057922363,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,0.3052,2.1458723545074463,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,0.3315,2.8835690021514893,1.951388888888889e-05,,,,,,,,,,,
21,0.84,0.2483,2.068549871444702,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,0.2837,2.0236852169036865,1.9375e-05,,,,,,,,,,,
23,0.92,0.2046,1.617977499961853,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,0.2668,2.1203224658966064,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,0.2273,1.7184549570083618,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.1125895598344398,0.1125895598344398,19.3033,5.18,0.052,,,,,,
26,1.04,0.2231,2.1315791606903076,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,0.2073,1.7995641231536865,1.902777777777778e-05,,,,,,,,,,,
28,1.12,0.1345,1.1307671070098877,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,0.2124,1.9413013458251953,1.888888888888889e-05,,,,,,,,,,,
30,1.2,0.2727,1.8758313655853271,1.8819444444444447e-05,,,,,,,,,,,
31,1.24,0.2008,2.6802735328674316,1.8750000000000002e-05,,,,,,,,,,,
32,1.28,0.149,1.621253490447998,1.8680555555555556e-05,,,,,,,,,,,
33,1.32,0.1438,1.3711929321289062,1.8611111111111114e-05,,,,,,,,,,,
34,1.36,0.1349,1.3987566232681274,1.854166666666667e-05,,,,,,,,,,,
35,1.4,0.1594,1.406617283821106,1.8472222222222224e-05,,,,,,,,,,,
