step,epoch,loss,grad_norm,learning_rate
2,0.005,5.4121,331.116455078125,2.583489671290015e-06
4,0.009,4.963,358.9410400390625,5.16697934258003e-06
6,0.014,1.9709,160.66506958007812,6.678223921285115e-06
8,0.018,0.4682,38.51765441894531,7.750469013870044e-06
10,0.023,0.5893,21.70054817199707,8.582166921909619e-06
12,0.027,0.3804,8.444448471069336,9.26171359257513e-06
14,0.032,0.3833,37.08978271484375,9.836262116071019e-06
16,0.036,0.479,32.731727600097656,1.033395868516006e-05
18,0.041,0.3473,29.910303115844727,1.0772958171280215e-05
20,0.045,0.3202,13.04123306274414,1.1165656593199631e-05
22,0.05,0.5242,22.931516647338867,1.1520895526573573e-05
24,0.054,0.2521,11.380558967590332,1.1845203263865145e-05
26,0.059,0.4328,13.565113067626953,1.2143537462338861e-05
28,0.063,0.1603,10.176161766052246,1.2419751787361035e-05
30,0.068,0.302,24.965988159179688,1.2676901171904718e-05
32,0.072,0.299,5.344110488891602,1.2917448356450076e-05
34,0.077,0.1637,6.862003326416016,1.3143407703442005e-05
36,0.081,0.4715,31.955718994140625,1.335644784257023e-05
38,0.086,0.2129,11.206459045410156,1.3557966526660194e-05
40,0.09,0.4478,32.74936294555664,1.3749146264489647e-05
42,0.095,0.2286,19.932334899902344,1.393099636606612e-05
44,0.099,0.2148,13.673571586608887,1.4104385197863585e-05
46,0.104,0.2484,15.203971862792969,1.4270065262203765e-05
48,0.108,0.3369,15.886605262756348,1.4428692935155161e-05
50,0.113,0.3814,46.88530731201172,1.458084417252922e-05
52,0.117,0.2516,22.302398681640625,1.4727027133628877e-05
54,0.122,0.3065,15.897113800048828,1.4867692421275316e-05
56,0.126,0.2785,18.872940063476562,1.5003241458651052e-05
58,0.131,0.3028,15.846820831298828,1.5134033395525285e-05
60,0.135,0.3819,20.515108108520508,1.5260390843194732e-05
62,0.14,0.3658,14.950925827026367,1.538260466871761e-05
64,0.144,0.2641,8.22934627532959,1.550093802774009e-05
66,0.149,0.4377,13.497321128845215,1.561562977656867e-05
68,0.153,0.3506,16.476913452148438,1.5726897374732023e-05
70,0.158,0.2753,10.880064964294434,1.5834939366690625e-05
72,0.162,0.1227,7.108532428741455,1.5939937513860243e-05
74,0.167,0.1902,44.41428756713867,1.6042058634459413e-05
76,0.171,0.1457,44.21927261352539,1.6141456197950208e-05
78,0.176,0.3312,13.017252922058105,1.623827171233396e-05
80,0.18,0.262,4.939157485961914,1.633263593577966e-05
82,0.185,0.3481,21.3581485748291,1.642466993861995e-05
84,0.189,0.2969,20.39264678955078,1.6514486037356136e-05
86,0.194,0.3873,10.466432571411133,1.660218861874793e-05
88,0.198,0.4133,19.85103416442871,1.66878748691536e-05
90,0.203,0.293,7.1198530197143555,1.6771635421899816e-05
92,0.207,0.1291,10.278939247131348,1.685355493349378e-05
94,0.212,0.1515,40.61543273925781,1.6933712597861854e-05
96,0.216,0.1644,2.818453550338745,1.7012182606445175e-05
98,0.221,0.6208,7.801918983459473,1.7089034560852026e-05
100,0.225,0.1985,10.820005416870117,1.7164333843819238e-05
102,0.23,0.2412,11.548993110656738,1.7238141953437103e-05
104,0.234,0.2095,14.11124324798584,1.731051680491889e-05
106,0.239,0.1788,6.815288543701172,1.738151300362485e-05
108,0.243,0.2292,11.658717155456543,1.745118209256533e-05
110,0.248,0.184,23.236587524414062,1.7519572777193174e-05
112,0.252,0.3849,63.18898391723633,1.7586731129941065e-05
114,0.257,0.2828,18.605466842651367,1.7652700776655295e-05
116,0.261,0.1647,6.745071887969971,1.77175230668153e-05
118,0.266,0.4376,84.13206481933594,1.778123722920233e-05
120,0.27,0.3541,5.7034454345703125,1.7843880514484745e-05
122,0.275,0.2914,30.729511260986328,1.7905488326017774e-05
124,0.279,0.4788,24.376392364501953,1.7966094340007625e-05
126,0.284,0.1789,20.537321090698242,1.802573061606122e-05
128,0.288,0.1043,10.392617225646973,1.8084427699030104e-05
130,0.293,0.0875,16.095922470092773,1.8142214712958462e-05
132,0.297,0.0868,6.794709205627441,1.8199119447858685e-05
134,0.302,0.551,15.208362579345703,1.825516843996168e-05
136,0.306,0.3304,4.054649353027344,1.8310387046022035e-05
138,0.311,0.1954,3.9210031032562256,1.8364799512198866e-05
140,0.315,0.2078,12.29703140258789,1.8418429037980638e-05
142,0.32,0.233,2.1108269691467285,1.8471297835575884e-05
144,0.324,0.0979,7.547719955444336,1.852342718515026e-05
146,0.329,0.2303,6.922332286834717,1.857483748625381e-05
148,0.333,0.1206,6.675578594207764,1.8625548305749425e-05
150,0.338,0.2226,17.068510055541992,1.8675578422524318e-05
152,0.342,0.1851,9.034686088562012,1.8724945869240224e-05
154,0.347,0.2388,12.903775215148926,1.8773667971354578e-05
156,0.351,0.1218,4.423276901245117,1.8821761383623976e-05
158,0.356,0.3595,8.28795337677002,1.8869242124282404e-05
160,0.36,0.3072,7.362634658813477,1.8916125607069677e-05
162,0.365,0.066,3.1662983894348145,1.8962426671270413e-05
164,0.369,0.2669,12.208820343017578,1.9008159609909967e-05
166,0.374,0.547,24.52224349975586,1.9053338196241366e-05
168,0.378,0.4035,33.56958770751953,1.9097975708646152e-05
170,0.383,0.2729,9.867300033569336,1.914208495406161e-05
172,0.387,0.1679,10.253401756286621,1.9185678290037947e-05
174,0.392,0.1575,24.961238861083984,1.9228767645520388e-05
176,0.396,0.2568,10.16440486907959,1.9271364540443614e-05
178,0.401,0.2391,7.883728504180908,1.9313480104219157e-05
180,0.405,0.2934,9.033848762512207,1.9355125093189832e-05
182,0.41,0.0856,5.145663261413574,1.9396309907119866e-05
184,0.414,0.3144,11.0565824508667,1.9437044604783795e-05
186,0.419,0.3427,4.500034332275391,1.947733891871271e-05
188,0.423,0.1079,10.599221229553223,1.951720226915187e-05
