step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.009,1.5784,33.795677185058594,5.768873987190341e-06,,,,,,,,,,,
10,0.018,0.4985,9.216297149658203,8.253392779952611e-06,,,,,,,,,,,
15,0.027,0.1689,8.450797080993652,9.706743106055534e-06,,,,,,,,,,,
20,0.036,0.1143,5.65059757232666,1.0737911572714876e-05,,,,,,,,,,,
25,0.045,0.0771,3.0781009197235107,1.1537747974380681e-05,,,,,,,,,,,
30,0.054,0.0565,1.6596412658691406,1.21912618988178e-05,,,,,,,,,,,
35,0.064,0.0538,2.032024621963501,1.2743800048996109e-05,,,,,,,,,,,
40,0.073,0.0461,1.807279348373413,1.3222430365477144e-05,,,,,,,,,,,
45,0.082,0.0444,1.1397426128387451,1.3644612224920727e-05,,,,,,,,,,,
50,0.091,0.0376,0.8602995872497559,1.4022266767142951e-05,,,,,,,,,,,
55,0.1,0.0407,1.4397029876708984,1.4363896855970699e-05,,,,,,,,,,,
60,0.109,0.0399,1.4767614603042603,1.4675780691580068e-05,,,,,,,,,,,
65,0.118,0.0363,0.8083189129829407,1.4962686008395792e-05,,,,,,,,,,,
70,0.127,0.035,0.6576223373413086,1.522831884175838e-05,,,,,,,,,,,
75,0.136,0.0365,0.5468976497650146,1.5475617093245874e-05,,,,,,,,,,,
80,0.145,0.0345,1.144504189491272,1.570694915823941e-05,,,,,,,,,,,
85,0.154,0.0297,1.0266869068145752,1.5924252230994265e-05,,,,,,,,,,,
90,0.163,0.0283,1.0549590587615967,1.6129131017682994e-05,,,,,,,,,,,
95,0.172,0.0308,0.9502149224281311,1.6322929724632822e-05,,,,,,,,,,,
100,0.181,0.0301,0.9555568695068359,1.6506785559905222e-05,,,,,,,,,,,
105,0.191,0.027,0.8538579940795898,1.66816691678613e-05,,,,,,,,,,,
110,0.2,0.029,0.9038311243057251,1.6848415648732967e-05,,,,,,,,,,,
115,0.209,0.0241,0.7532058358192444,1.7007748677238435e-05,,,,,,,,,,,
120,0.218,0.0259,0.7018833160400391,1.7160299484342336e-05,,,,,,,,,,,
125,0.227,0.0262,0.5872457027435303,1.7306621961571025e-05,,,,,,,,,,,
130,0.236,0.0254,0.5946460366249084,1.7447204801158062e-05,,,,,,,,,,,
135,0.245,0.0226,0.608933687210083,1.7582481343785917e-05,,,,,,,,,,,
140,0.254,0.023,0.3756014406681061,1.7712837634520643e-05,,,,,,,,,,,
145,0.263,0.0226,0.752096951007843,1.7838619064466737e-05,,,,,,,,,,,
150,0.272,0.0193,0.6812787652015686,1.7960135886008142e-05,,,,,,,,,,,
155,0.281,0.0229,0.5275501608848572,1.8077667823380024e-05,,,,,,,,,,,
160,0.29,0.0283,1.1255213022232056,1.819146795100168e-05,,,,,,,,,,,
165,0.299,0.0186,0.5519706606864929,1.8301765974835886e-05,,,,,,,,,,,
170,0.309,0.0175,0.6147903203964233,1.8408771023756533e-05,,,,,,,,,,,
175,0.318,0.0165,0.5845147371292114,1.8512674036186452e-05,,,,,,,,,,,
180,0.327,0.0144,0.39805716276168823,1.861364981044526e-05,,,,,,,,,,,
185,0.336,0.0173,0.402986079454422,1.871185877411411e-05,,,,,,,,,,,
190,0.345,0.0178,0.9345477819442749,1.8807448517395087e-05,,,,,,,,,,,
195,0.354,0.0201,0.6859021782875061,1.8900555127260988e-05,,,,,,,,,,,
200,0.363,0.0194,0.6145593523979187,1.8991304352667487e-05,,,,,,,,,,,
205,0.372,0.0166,0.46823734045028687,1.907981262586513e-05,,,,,,,,,,,
210,0.381,0.0184,0.5374207496643066,1.916618796062357e-05,,,,,,,,,,,
215,0.39,0.016,0.5195940136909485,1.925053074475124e-05,,,,,,,,,,,
220,0.399,0.0176,0.5318723320960999,1.9332934441495235e-05,,,,,,,,,,,
225,0.408,0.0161,0.43398743867874146,1.9413486212111068e-05,,,,,,,,,,,
230,0.417,0.0162,0.4208081364631653,1.9492267470000703e-05,,,,,,,,,,,
235,0.426,0.0127,0.5545052289962769,1.956935437525122e-05,,,,,,,,,,,
240,0.436,0.0135,0.4930863678455353,1.9644818277104604e-05,,,,,,,,,,,
245,0.445,0.0133,0.40469956398010254,1.971872611080188e-05,,,,,,,,,,,
250,0.454,0.0131,0.42187488079071045,1.9791140754333293e-05,,,,,,,,,,,
255,0.463,0.0111,0.5540819764137268,1.9862121349859452e-05,,,,,,,,,,,
260,0.472,0.0137,0.4888041913509369,1.993172359392033e-05,,,,,,,,,,,
265,0.481,0.0114,0.49433156847953796,1.9999999999999998e-05,,,,,,,,,,,
270,0.49,0.0109,0.4503854513168335,1.9987395619977943e-05,,,,,,,,,,,
275,0.499,0.0136,0.9993809461593628,1.9971640144950373e-05,,,,,,,,,,,
276,0.501,,,,0.7541766109281607,0.7541766109281607,17.475,54.077,0.286,,,,,,
280,0.508,0.0128,0.3857238292694092,1.99558846699228e-05,,,,,,,,,,,
285,0.517,0.0124,0.4781219959259033,1.994012919489523e-05,,,,,,,,,,,
290,0.526,0.0092,0.4900975823402405,1.9924373719867655e-05,,,,,,,,,,,
295,0.535,0.0131,0.3177044093608856,1.9908618244840085e-05,,,,,,,,,,,
300,0.544,0.0112,0.46617430448532104,1.989286276981251e-05,,,,,,,,,,,
305,0.554,0.0107,0.4854767620563507,1.9877107294784937e-05,,,,,,,,,,,
310,0.563,0.0102,0.49033331871032715,1.9861351819757367e-05,,,,,,,,,,,
315,0.572,0.0101,0.47821107506752014,1.9845596344729796e-05,,,,,,,,,,,
320,0.581,0.0104,0.37719815969467163,1.9829840869702223e-05,,,,,,,,,,,
325,0.59,0.0087,0.5475687980651855,1.9814085394674652e-05,,,,,,,,,,,
330,0.599,0.0111,0.4003097414970398,1.979832991964708e-05,,,,,,,,,,,
335,0.608,0.0086,0.48039668798446655,1.9782574444619508e-05,,,,,,,,,,,
340,0.617,0.0092,0.476799339056015,1.9766818969591934e-05,,,,,,,,,,,
345,0.626,0.0084,0.2368125468492508,1.975106349456436e-05,,,,,,,,,,,
350,0.635,0.0077,0.41720569133758545,1.973530801953679e-05,,,,,,,,,,,
355,0.644,0.0074,0.3729775846004486,1.971955254450922e-05,,,,,,,,,,,
360,0.653,0.0081,0.3720284104347229,1.9703797069481646e-05,,,,,,,,,,,
365,0.662,0.0062,0.26499003171920776,1.9688041594454076e-05,,,,,,,,,,,
370,0.672,0.0065,0.3801194727420807,1.9672286119426502e-05,,,,,,,,,,,
375,0.681,0.0058,0.6426804065704346,1.9656530644398932e-05,,,,,,,,,,,
380,0.69,0.0082,0.42807742953300476,1.9640775169371358e-05,,,,,,,,,,,
385,0.699,0.0061,0.174543097615242,1.9625019694343784e-05,,,,,,,,,,,
390,0.708,0.0084,0.5211232304573059,1.9609264219316214e-05,,,,,,,,,,,
395,0.717,0.0066,0.32906225323677063,1.9593508744288643e-05,,,,,,,,,,,
400,0.726,0.0067,0.29703018069267273,1.957775326926107e-05,,,,,,,,,,,
405,0.735,0.0069,0.3750183582305908,1.95619977942335e-05,,,,,,,,,,,
410,0.744,0.0065,0.3401850461959839,1.9546242319205926e-05,,,,,,,,,,,
415,0.753,0.0053,0.39584338665008545,1.9530486844178352e-05,,,,,,,,,,,
420,0.762,0.0039,0.2822558879852295,1.951473136915078e-05,,,,,,,,,,,
425,0.771,0.0059,0.8637717962265015,1.9498975894123208e-05,,,,,,,,,,,
430,0.78,0.0052,0.8575836420059204,1.9483220419095637e-05,,,,,,,,,,,
435,0.789,0.0056,0.4163818955421448,1.9467464944068067e-05,,,,,,,,,,,
