step,epoch,loss,grad_norm,learning_rate,eval_crossner_music,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.041,1.2155,14.051002502441406,7.861760963081327e-06,,,,,,,,,,,
10,0.081,0.5475,8.06967544555664,1.1247637115056958e-05,,,,,,,,,,,
15,0.122,0.1898,2.0965824127197266,1.3228247696048747e-05,,,,,,,,,,,
20,0.163,0.0992,1.7603228092193604,1.4633513267032583e-05,,,,,,,,,,,
25,0.203,0.0843,2.624699592590332,1.5723521926162654e-05,,,,,,,,,,,
30,0.244,0.0664,1.5652962923049927,1.6614123848024376e-05,,,,,,,,,,,
35,0.285,0.0583,0.6546552181243896,1.736711704380757e-05,,,,,,,,,,,
40,0.325,0.0505,1.1703482866287231,1.8019389419008214e-05,,,,,,,,,,,
45,0.366,0.0473,1.34591805934906,1.8594734429016163e-05,,,,,,,,,,,
50,0.407,0.0475,0.4685504734516144,1.9109398078138283e-05,,,,,,,,,,,
55,0.447,0.0434,0.4555141031742096,1.9574967980015803e-05,,,,,,,,,,,
60,0.488,0.0396,0.5506278276443481,2e-05,,,,,,,,,,,
62,0.504,,,,0.002936857560660771,0.002936857560660771,126.2732,33.119,0.166,,,,,,
65,0.528,0.0379,0.44590267539024353,1.9943502824858758e-05,,,,,,,,,,,
70,0.569,0.0336,0.38188624382019043,1.9872881355932205e-05,,,,,,,,,,,
75,0.61,0.0281,0.7046207189559937,1.980225988700565e-05,,,,,,,,,,,
80,0.65,0.0342,0.5143046975135803,1.9731638418079098e-05,,,,,,,,,,,
85,0.691,0.031,0.4450056254863739,1.9661016949152545e-05,,,,,,,,,,,
90,0.732,0.0268,0.7554046511650085,1.959039548022599e-05,,,,,,,,,,,
95,0.772,0.0217,0.4868893623352051,1.9519774011299438e-05,,,,,,,,,,,
100,0.813,0.0244,0.31727442145347595,1.944915254237288e-05,,,,,,,,,,,
105,0.854,0.0188,0.2622125744819641,1.937853107344633e-05,,,,,,,,,,,
110,0.894,0.0206,0.4523445963859558,1.9307909604519777e-05,,,,,,,,,,,
115,0.935,0.0194,1.37202787399292,1.923728813559322e-05,,,,,,,,,,,
120,0.976,0.0202,0.5045608282089233,1.916666666666667e-05,,,,,,,,,,,
123,1.0,,,,0.223659889047296,0.223659889047296,137.2422,30.472,0.153,,,,,,
125,1.016,0.0193,0.7152162194252014,1.9096045197740114e-05,,,,,,,,,,,
130,1.057,0.0172,0.2553616464138031,1.902542372881356e-05,,,,,,,,,,,
135,1.098,0.02,0.9741453528404236,1.8954802259887007e-05,,,,,,,,,,,
