step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
115,0.816,0.0281,0.35512804985046387,1.4142011834319526e-05,,,,,,,,,,,,,,,,,
120,0.851,0.0308,0.23633986711502075,1.3846153846153847e-05,,,,,,,,,,,,,,,,,
125,0.887,0.0339,0.28604066371917725,1.3550295857988167e-05,,,,,,,,,,,,,,,,,
130,0.922,0.0294,0.34799838066101074,1.3254437869822488e-05,,,,,,,,,,,,,,,,,
135,0.957,0.0285,0.34977731108665466,1.2958579881656806e-05,,,,,,,,,,,,,,,,,
140,0.993,0.0282,0.616866946220398,1.2662721893491126e-05,,,,,,,,,,,,,,,,,
141,1.0,,,,0.5808219177581955,0.6141367322789537,0.5654676258492366,0.66946308719823,0.657596371831958,0.8796068795564478,0.792362768446049,0.6799221975598673,37.0865,18.875,0.162,,,,,,
145,1.028,0.0244,0.1217135637998581,1.242603550295858e-05,,,,,,,,,,,,,,,,,
150,1.064,0.0207,0.08333998918533325,1.21301775147929e-05,,,,,,,,,,,,,,,,,
155,1.099,0.0191,0.11874228715896606,1.183431952662722e-05,,,,,,,,,,,,,,,,,
160,1.135,0.0233,0.10473311692476273,1.1538461538461538e-05,,,,,,,,,,,,,,,,,
165,1.17,0.0195,0.2646278440952301,1.1242603550295859e-05,,,,,,,,,,,,,,,,,
170,1.206,0.0216,0.09508567303419113,1.094674556213018e-05,,,,,,,,,,,,,,,,,
175,1.241,0.0192,0.1220155581831932,1.0650887573964498e-05,,,,,,,,,,,,,,,,,
180,1.277,0.0222,0.10426057875156403,1.0355029585798817e-05,,,,,,,,,,,,,,,,,
185,1.312,0.0229,0.10728807747364044,1.0059171597633138e-05,,,,,,,,,,,,,,,,,
188,1.333,,,,0.5867418899360763,0.5299539170005734,0.6714183891159928,0.695579649657984,0.5364161849210561,0.8878048779983486,0.7751196171745143,0.6690049322577922,37.0899,18.873,0.162,,,,,,
190,1.348,0.0211,0.14819349348545074,9.763313609467457e-06,,,,,,,,,,,,,,,,,
195,1.383,0.0195,0.10979851335287094,9.467455621301776e-06,,,,,,,,,,,,,,,,,
200,1.418,0.0204,0.1480664163827896,9.171597633136095e-06,,,,,,,,,,,,,,,,,
205,1.454,0.0195,0.1180904284119606,8.875739644970414e-06,,,,,,,,,,,,,,,,,
210,1.489,0.0188,0.25011056661605835,8.579881656804735e-06,,,,,,,,,,,,,,,,,
215,1.525,0.0212,0.14645300805568695,8.284023668639054e-06,,,,,,,,,,,,,,,,,
220,1.56,0.019,0.11282709985971451,7.988165680473373e-06,,,,,,,,,,,,,,,,,
225,1.596,0.0204,0.11394533514976501,7.692307692307694e-06,,,,,,,,,,,,,,,,,
230,1.631,0.0178,0.13142788410186768,7.396449704142013e-06,,,,,,,,,,,,,,,,,
235,1.667,0.0179,0.10190112888813019,7.100591715976332e-06,,,,,,,,,,,,,,,,,
235,1.667,,,,0.5852981968987325,0.615023474128299,0.6553254437370433,0.6926333615079283,0.6789413118026115,0.8734491314632219,0.8108108107604272,0.7016402471854661,37.0805,18.878,0.162,,,,,,
240,1.702,0.0186,0.14216068387031555,6.8047337278106515e-06,,,,,,,,,,,,,,,,,
245,1.738,0.0195,0.11549381166696548,6.5088757396449705e-06,,,,,,,,,,,,,,,,,
250,1.773,0.0219,0.060287706553936005,6.21301775147929e-06,,,,,,,,,,,,,,,,,
255,1.809,0.0169,0.07315536588430405,5.91715976331361e-06,,,,,,,,,,,,,,,,,
260,1.844,0.0191,0.11397653073072433,5.621301775147929e-06,,,,,,,,,,,,,,,,,
265,1.879,0.0197,0.12544764578342438,5.325443786982249e-06,,,,,,,,,,,,,,,,,
270,1.915,0.0184,0.10511144250631332,5.029585798816569e-06,,,,,,,,,,,,,,,,,
275,1.95,0.0186,0.12783245742321014,4.733727810650888e-06,,,,,,,,,,,,,,,,,
280,1.986,0.0201,0.10838524997234344,4.437869822485207e-06,,,,,,,,,,,,,,,,,
282,2.0,,,,0.5919540229388707,0.61809635717669,0.6837481697889487,0.7081581160138258,0.6795895096420116,0.8872549019103494,0.8095238094734343,0.7111892695634472,37.7931,18.522,0.159,,,,,,
285,2.021,0.0164,0.13964161276817322,4.142011834319527e-06,,,,,,,,,,,,,,,,,
290,2.057,0.0169,0.11111976951360703,3.846153846153847e-06,,,,,,,,,,,,,,,,,
295,2.092,0.0161,0.21472977101802826,3.550295857988166e-06,,,,,,,,,,,,,,,,,
300,2.128,0.0166,0.16846871376037598,3.2544378698224853e-06,,,,,,,,,,,,,,,,,
305,2.163,0.0196,0.22095082700252533,2.958579881656805e-06,,,,,,,,,,,,,,,,,
310,2.199,0.0159,0.1616213172674179,2.6627218934911246e-06,,,,,,,,,,,,,,,,,
315,2.234,0.0168,0.24520397186279297,2.366863905325444e-06,,,,,,,,,,,,,,,,,
320,2.27,0.0157,0.16249039769172668,2.0710059171597635e-06,,,,,,,,,,,,,,,,,
325,2.305,0.0167,0.14321081340312958,1.775147928994083e-06,,,,,,,,,,,,,,,,,
329,2.333,,,,0.5885558582605737,0.6226851851350507,0.680727272677248,0.7139323989605997,0.6727480045108843,0.8943488942984552,0.7846889951649401,0.7082409441439645,37.1776,18.829,0.161,,,,,,
330,2.34,0.0142,0.136374831199646,1.4792899408284026e-06,,,,,,,,,,,,,,,,,
335,2.376,0.0157,0.1402977555990219,1.183431952662722e-06,,,,,,,,,,,,,,,,,
340,2.411,0.0153,0.2694307863712311,8.875739644970415e-07,,,,,,,,,,,,,,,,,
345,2.447,0.0146,0.11631239950656891,5.91715976331361e-07,,,,,,,,,,,,,,,,,
350,2.482,0.0158,0.18696458637714386,2.958579881656805e-07,,,,,,,,,,,,,,,,,
353,2.504,,,,,,,,,,,,,,,593.0317,76.45,0.595,1.1224485060201677e+17,112.24485060201677,0.058208242691947784
