acc,epoch,loss,step,test_acc,test_loss,val_acc,val_loss
0.515625,0.0004,0.6912362575531006,1,,,,
0.5625,0.0009,0.6896567344665527,2,,,,
0.640625,0.0013,0.6500394344329834,3,,,,
0.703125,0.0017,0.6112356185913086,4,,,,
0.53125,0.0021,0.7097865343093872,5,,,,
0.671875,0.0026,0.5927455425262451,6,,,,
0.75,0.003,0.5453043580055237,7,,,,
0.828125,0.0034,0.5090203881263733,8,,,,
0.6875,0.0038,0.538436770439148,9,,,,
0.828125,0.0043,0.43636491894721985,10,,,,
0.75,0.0047,0.5161251425743103,11,,,,
0.78125,0.0051,0.5168716907501221,12,,,,
0.734375,0.0055,0.5412696599960327,13,,,,
0.8125,0.006,0.4557644724845886,14,,,,
0.828125,0.0064,0.4238622188568115,15,,,,
0.890625,0.0068,0.347860187292099,16,,,,
0.84375,0.0073,0.4343954026699066,17,,,,
0.921875,0.0077,0.3357144892215729,18,,,,
0.78125,0.0081,0.4526345729827881,19,,,,
0.796875,0.0085,0.4435848891735077,20,,,,
0.75,0.009,0.5785996317863464,21,,,,
0.734375,0.0094,0.5536206364631653,22,,,,
0.8125,0.0098,0.3848862648010254,23,,,,
0.921875,0.0102,0.3096141517162323,24,,,,
0.703125,0.0107,0.5136504173278809,25,,,,
0.8125,0.0111,0.447181761264801,26,,,,
0.796875,0.0115,0.465135782957077,27,,,,
0.890625,0.0119,0.4056137800216675,28,,,,
0.734375,0.0124,0.4962786138057709,29,,,,
0.796875,0.0128,0.45244359970092773,30,,,,
0.859375,0.0132,0.41373807191848755,31,,,,
0.796875,0.0137,0.4168764650821686,32,,,,
0.84375,0.0141,0.3804456889629364,33,,,,
0.90625,0.0145,0.31875333189964294,34,,,,
0.75,0.0149,0.4140635132789612,35,,,,
0.78125,0.0154,0.434655100107193,36,,,,
0.78125,0.0158,0.40676459670066833,37,,,,
0.90625,0.0162,0.260121613740921,38,,,,
0.84375,0.0166,0.3634151220321655,39,,,,
0.828125,0.0171,0.3518569767475128,40,,,,
0.875,0.0175,0.26806387305259705,41,,,,
0.84375,0.0179,0.30619126558303833,42,,,,
0.875,0.0183,0.29761892557144165,43,,,,
0.78125,0.0188,0.46860554814338684,44,,,,
0.75,0.0192,0.6021204590797424,45,,,,
0.8125,0.0196,0.41510728001594543,46,,,,
0.75,0.0201,0.49049410223960876,47,,,,
0.671875,0.0205,0.5860422849655151,48,,,,
0.75,0.0209,0.53661048412323,49,,,,
0.828125,0.0213,0.42348167300224304,50,,,,
0.875,0.0218,0.30266761779785156,51,,,,
0.734375,0.0222,0.5252251625061035,52,,,,
0.828125,0.0226,0.41736942529678345,53,,,,
0.875,0.023,0.3116750419139862,54,,,,
0.828125,0.0235,0.3336356580257416,55,,,,
0.765625,0.0239,0.44625845551490784,56,,,,
0.828125,0.0243,0.3028467893600464,57,,,,
0.828125,0.0247,0.41008085012435913,58,,,,
0.90625,0.0252,0.2425840198993683,59,,,,
0.796875,0.0256,0.4690249562263489,60,,,,
0.875,0.026,0.41950467228889465,61,,,,
0.8125,0.0265,0.5412532687187195,62,,,,
0.890625,0.0269,0.3253028392791748,63,,,,
0.890625,0.0273,0.2901751697063446,64,,,,
0.921875,0.0277,0.33436882495880127,65,,,,
0.859375,0.0282,0.2971177101135254,66,,,,
0.921875,0.0286,0.23747876286506653,67,,,,
0.75,0.029,0.5542050004005432,68,,,,
0.890625,0.0294,0.272493839263916,69,,,,
0.8125,0.0299,0.41618916392326355,70,,,,
0.84375,0.0303,0.3936552107334137,71,,,,
0.828125,0.0307,0.397919625043869,72,,,,
0.921875,0.0311,0.2127417027950287,73,,,,
0.84375,0.0316,0.3590681552886963,74,,,,
0.828125,0.032,0.3325769603252411,75,,,,
0.84375,0.0324,0.2906518280506134,76,,,,
0.875,0.0328,0.3292957842350006,77,,,,
0.828125,0.0333,0.40521806478500366,78,,,,
0.828125,0.0337,0.37743622064590454,79,,,,
0.90625,0.0341,0.2567480206489563,80,,,,
0.84375,0.0346,0.3933902978897095,81,,,,
0.875,0.035,0.25745248794555664,82,,,,
0.796875,0.0354,0.4143458604812622,83,,,,
0.84375,0.0358,0.36078161001205444,84,,,,
0.859375,0.0363,0.30516865849494934,85,,,,
0.84375,0.0367,0.4170581102371216,86,,,,
0.78125,0.0371,0.4903589189052582,87,,,,
0.875,0.0375,0.30935442447662354,88,,,,
0.828125,0.038,0.43302345275878906,89,,,,
0.828125,0.0384,0.41402319073677063,90,,,,
0.84375,0.0388,0.3412574529647827,91,,,,
0.859375,0.0392,0.30628207325935364,92,,,,
0.796875,0.0397,0.45468494296073914,93,,,,
0.921875,0.0401,0.2541680634021759,94,,,,
0.828125,0.0405,0.3801642656326294,95,,,,
0.828125,0.041,0.42820069193840027,96,,,,
0.65625,0.0414,0.5112897753715515,97,,,,
0.828125,0.0418,0.3880143165588379,98,,,,
0.859375,0.0422,0.3583427965641022,99,,,,
0.90625,0.0427,0.2252844274044037,100,,,,
0.765625,0.0431,0.4921324849128723,101,,,,
0.828125,0.0435,0.3760610520839691,102,,,,
0.828125,0.0439,0.34600701928138733,103,,,,
0.84375,0.0444,0.3549346625804901,104,,,,
0.84375,0.0448,0.3725990653038025,105,,,,
0.9375,0.0452,0.2023223340511322,106,,,,
0.875,0.0456,0.35048753023147583,107,,,,
0.890625,0.0461,0.257274329662323,108,,,,
0.90625,0.0465,0.23485375940799713,109,,,,
0.875,0.0469,0.3836728632450104,110,,,,
0.8125,0.0474,0.5460627675056458,111,,,,
0.9375,0.0478,0.2169448733329773,112,,,,
0.90625,0.0482,0.2833508849143982,113,,,,
0.78125,0.0486,0.5585016012191772,114,,,,
0.828125,0.0491,0.3225327730178833,115,,,,
0.78125,0.0495,0.3720436096191406,116,,,,
0.796875,0.0499,0.3958575427532196,117,,,,
0.859375,0.0503,0.2835971415042877,118,,,,
0.859375,0.0508,0.3958301842212677,119,,,,
0.875,0.0512,0.33566880226135254,120,,,,
0.734375,0.0516,0.4894990026950836,121,,,,
0.84375,0.052,0.42207005620002747,122,,,,
0.765625,0.0525,0.4519132077693939,123,,,,
0.75,0.0529,0.39738836884498596,124,,,,
0.9375,0.0533,0.31957098841667175,125,,,,
0.8125,0.0538,0.39443203806877136,126,,,,
0.859375,0.0542,0.31424984335899353,127,,,,
0.8125,0.0546,0.3704175353050232,128,,,,
0.796875,0.055,0.40210622549057007,129,,,,
0.828125,0.0555,0.38025006651878357,130,,,,
0.828125,0.0559,0.41924765706062317,131,,,,
0.8125,0.0563,0.46722033619880676,132,,,,
0.84375,0.0567,0.3265407979488373,133,,,,
0.921875,0.0572,0.25653183460235596,134,,,,
0.859375,0.0576,0.3354630768299103,135,,,,
0.890625,0.058,0.3737122714519501,136,,,,
0.84375,0.0584,0.44664883613586426,137,,,,
0.875,0.0589,0.314508855342865,138,,,,
0.890625,0.0593,0.26702314615249634,139,,,,
0.875,0.0597,0.32023748755455017,140,,,,
0.890625,0.0602,0.3419661819934845,141,,,,
0.859375,0.0606,0.35052958130836487,142,,,,
0.875,0.061,0.2964790463447571,143,,,,
0.84375,0.0614,0.361424058675766,144,,,,
0.828125,0.0619,0.320591002702713,145,,,,
0.84375,0.0623,0.35788071155548096,146,,,,
0.953125,0.0627,0.17854972183704376,147,,,,
0.921875,0.0631,0.23120389878749847,148,,,,
0.875,0.0636,0.3106560707092285,149,,,,
0.875,0.064,0.32118356227874756,150,,,,
0.84375,0.0644,0.4403066337108612,151,,,,
0.890625,0.0648,0.2801034152507782,152,,,,
0.71875,0.0653,0.6000227928161621,153,,,,
0.953125,0.0657,0.20992468297481537,154,,,,
0.78125,0.0661,0.4668581485748291,155,,,,
0.84375,0.0666,0.37091097235679626,156,,,,
0.859375,0.067,0.3407876193523407,157,,,,
0.90625,0.0674,0.320596307516098,158,,,,
0.796875,0.0678,0.44159287214279175,159,,,,
0.875,0.0683,0.31524986028671265,160,,,,
0.96875,0.0687,0.1771157681941986,161,,,,
0.890625,0.0691,0.29031920433044434,162,,,,
0.8125,0.0695,0.3222538232803345,163,,,,
0.828125,0.07,0.3515913486480713,164,,,,
0.875,0.0704,0.24605140089988708,165,,,,
0.921875,0.0708,0.2683619558811188,166,,,,
0.859375,0.0712,0.38260209560394287,167,,,,
0.84375,0.0717,0.4379226863384247,168,,,,
0.875,0.0721,0.26521575450897217,169,,,,
0.84375,0.0725,0.5350148677825928,170,,,,
0.828125,0.073,0.33897432684898376,171,,,,
0.875,0.0734,0.27663376927375793,172,,,,
0.78125,0.0738,0.40805017948150635,173,,,,
0.875,0.0742,0.31057843565940857,174,,,,
0.890625,0.0747,0.2763490378856659,175,,,,
0.875,0.0751,0.30386584997177124,176,,,,
0.875,0.0755,0.34505489468574524,177,,,,
0.953125,0.0759,0.18339842557907104,178,,,,
0.84375,0.0764,0.3682873547077179,179,,,,
0.875,0.0768,0.29527008533477783,180,,,,
0.828125,0.0772,0.413279265165329,181,,,,
0.859375,0.0776,0.31094563007354736,182,,,,
0.984375,0.0781,0.15701687335968018,183,,,,
0.828125,0.0785,0.37083616852760315,184,,,,
0.8125,0.0789,0.4364594519138336,185,,,,
0.8125,0.0794,0.3657287061214447,186,,,,
0.828125,0.0798,0.4767255187034607,187,,,,
0.828125,0.0802,0.41799578070640564,188,,,,
0.84375,0.0806,0.32914647459983826,189,,,,
0.890625,0.0811,0.2226467877626419,190,,,,
0.859375,0.0815,0.3082673251628876,191,,,,
0.828125,0.0819,0.38921570777893066,192,,,,
0.90625,0.0823,0.2648147940635681,193,,,,
0.859375,0.0828,0.2989262044429779,194,,,,
0.84375,0.0832,0.35720765590667725,195,,,,
0.8125,0.0836,0.33907830715179443,196,,,,
0.890625,0.084,0.28064942359924316,197,,,,
0.890625,0.0845,0.23991098999977112,198,,,,
0.875,0.0849,0.24774013459682465,199,,,,
0.859375,0.0853,0.406725138425827,200,,,,
0.875,0.0858,0.2421046793460846,201,,,,
0.890625,0.0862,0.3300228416919708,202,,,,
0.90625,0.0866,0.3095158338546753,203,,,,
0.875,0.087,0.3281954228878021,204,,,,
0.84375,0.0875,0.3344331383705139,205,,,,
0.796875,0.0879,0.36732420325279236,206,,,,
0.875,0.0883,0.29271525144577026,207,,,,
0.953125,0.0887,0.1445634514093399,208,,,,
0.9375,0.0892,0.14323176443576813,209,,,,
0.90625,0.0896,0.273003488779068,210,,,,
0.859375,0.09,0.3549661636352539,211,,,,
0.90625,0.0904,0.23520885407924652,212,,,,
0.875,0.0909,0.2570982575416565,213,,,,
0.828125,0.0913,0.4039110839366913,214,,,,
0.875,0.0917,0.3116711974143982,215,,,,
0.859375,0.0922,0.27431848645210266,216,,,,
0.84375,0.0926,0.3463510572910309,217,,,,
0.78125,0.093,0.3705759644508362,218,,,,
0.859375,0.0934,0.3464204668998718,219,,,,
0.828125,0.0939,0.4356881380081177,220,,,,
0.703125,0.0943,0.5946788787841797,221,,,,
0.84375,0.0947,0.36127763986587524,222,,,,
0.875,0.0951,0.30265045166015625,223,,,,
0.859375,0.0956,0.33839407563209534,224,,,,
0.765625,0.096,0.4666907489299774,225,,,,
0.90625,0.0964,0.27205780148506165,226,,,,
0.890625,0.0968,0.2726009488105774,227,,,,
0.90625,0.0973,0.23644036054611206,228,,,,
0.8125,0.0977,0.3444676399230957,229,,,,
0.90625,0.0981,0.2543037235736847,230,,,,
0.84375,0.0985,0.3075779676437378,231,,,,
0.875,0.099,0.31960079073905945,232,,,,
0.859375,0.0994,0.27614402770996094,233,,,,
0.84375,0.0998,0.33292677998542786,234,,,,
0.859375,0.1003,0.2640005052089691,235,,,,
0.921875,0.1007,0.19006302952766418,236,,,,
0.828125,0.1011,0.47037944197654724,237,,,,
0.890625,0.1015,0.29598820209503174,238,,,,
0.890625,0.102,0.29422760009765625,239,,,,
0.90625,0.1024,0.2533206641674042,240,,,,
0.921875,0.1028,0.2013934701681137,241,,,,
0.828125,0.1032,0.381597101688385,242,,,,
0.890625,0.1037,0.25178059935569763,243,,,,
0.859375,0.1041,0.3216550648212433,244,,,,
0.828125,0.1045,0.351725697517395,245,,,,
0.875,0.1049,0.26383161544799805,246,,,,
0.90625,0.1054,0.21007241308689117,247,,,,
0.84375,0.1058,0.35927462577819824,248,,,,
0.875,0.1062,0.32594385743141174,249,,,,
0.90625,0.1067,0.2581518292427063,250,,,,
0.875,0.1071,0.3547385334968567,251,,,,
0.859375,0.1075,0.3431369960308075,252,,,,
0.84375,0.1079,0.35622820258140564,253,,,,
0.78125,0.1084,0.3751313090324402,254,,,,
0.90625,0.1088,0.3123027980327606,255,,,,
0.8125,0.1092,0.36539506912231445,256,,,,
0.828125,0.1096,0.2746334671974182,257,,,,
0.921875,0.1101,0.1660936325788498,258,,,,
0.890625,0.1105,0.2207881212234497,259,,,,
0.8125,0.1109,0.48650243878364563,260,,,,
0.859375,0.1113,0.3336073160171509,261,,,,
0.875,0.1118,0.3204740285873413,262,,,,
0.90625,0.1122,0.28190743923187256,263,,,,
0.796875,0.1126,0.5030190348625183,264,,,,
0.828125,0.1131,0.3521868884563446,265,,,,
0.890625,0.1135,0.33382606506347656,266,,,,
0.890625,0.1139,0.21684041619300842,267,,,,
0.90625,0.1143,0.28854939341545105,268,,,,
0.828125,0.1148,0.3846302330493927,269,,,,
0.875,0.1152,0.33107805252075195,270,,,,
0.875,0.1156,0.27357205748558044,271,,,,
0.828125,0.116,0.37746337056159973,272,,,,
0.921875,0.1165,0.22871629893779755,273,,,,
0.75,0.1169,0.4217432141304016,274,,,,
0.921875,0.1173,0.2004806101322174,275,,,,
0.796875,0.1177,0.3777972459793091,276,,,,
0.9375,0.1182,0.2021666318178177,277,,,,
0.875,0.1186,0.3313765823841095,278,,,,
0.828125,0.119,0.3735727369785309,279,,,,
0.84375,0.1195,0.3330826163291931,280,,,,
0.875,0.1199,0.3251928687095642,281,,,,
0.9375,0.1203,0.19925633072853088,282,,,,
0.84375,0.1207,0.3617357611656189,283,,,,
0.828125,0.1212,0.46786609292030334,284,,,,
0.921875,0.1216,0.20703832805156708,285,,,,
0.84375,0.122,0.34380701184272766,286,,,,
0.90625,0.1224,0.22138649225234985,287,,,,
0.84375,0.1229,0.34706997871398926,288,,,,
0.9375,0.1233,0.20017589628696442,289,,,,
0.921875,0.1237,0.24478811025619507,290,,,,
0.890625,0.1241,0.22767946124076843,291,,,,
0.828125,0.1246,0.30150148272514343,292,,,,
0.875,0.125,0.35228440165519714,293,,,,
0.84375,0.1254,0.26610925793647766,294,,,,
0.890625,0.1259,0.3455564081668854,295,,,,
0.859375,0.1263,0.26104068756103516,296,,,,
0.890625,0.1267,0.2248852699995041,297,,,,
0.90625,0.1271,0.24172541499137878,298,,,,
0.890625,0.1276,0.25431111454963684,299,,,,
0.875,0.128,0.438163161277771,300,,,,
0.84375,0.1284,0.3513745963573456,301,,,,
0.859375,0.1288,0.2694886326789856,302,,,,
0.890625,0.1293,0.34331852197647095,303,,,,
0.9375,0.1297,0.24769151210784912,304,,,,
0.875,0.1301,0.3227957487106323,305,,,,
0.90625,0.1305,0.23318803310394287,306,,,,
0.875,0.131,0.33602839708328247,307,,,,
0.890625,0.1314,0.32579243183135986,308,,,,
0.890625,0.1318,0.2780419886112213,309,,,,
0.890625,0.1323,0.3320479989051819,310,,,,
0.84375,0.1327,0.38837766647338867,311,,,,
0.890625,0.1331,0.282368540763855,312,,,,
0.90625,0.1335,0.24998752772808075,313,,,,
0.921875,0.134,0.23125633597373962,314,,,,
0.90625,0.1344,0.2608059346675873,315,,,,
