step,epoch,loss,grad_norm,learning_rate,eval_crossner_politics,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.02,0.5557,6.690213203430176,0.0,,,,,,,,,,,
2,0.04,0.6357,5.696485996246338,4.362085839710631e-06,,,,,,,,,,,
3,0.06,0.5503,5.705357074737549,6.9137424808681075e-06,,,,,,,,,,,
4,0.08,0.7236,10.019805908203125,8.724171679421262e-06,,,,,,,,,,,
5,0.1,0.6733,6.613280773162842,1.0128449663534445e-05,,,,,,,,,,,
6,0.12,0.5884,7.5322160720825195,1.1275828320578736e-05,,,,,,,,,,,
7,0.14,0.5933,5.934402942657471,1.2245923152549418e-05,,,,,,,,,,,
8,0.16,0.3059,3.623244285583496,1.3086257519131893e-05,,,,,,,,,,,
9,0.18,0.3103,3.3288559913635254,1.3827484961736215e-05,,,,,,,,,,,
10,0.2,0.3481,3.6856751441955566,1.449053550324508e-05,,,,,,,,,,,
11,0.22,0.3088,3.375089168548584,1.5090337677104985e-05,,,,,,,,,,,
12,0.24,0.2756,3.297490119934082,1.563791416028937e-05,,,,,,,,,,,
13,0.26,0.2476,3.156175136566162,1.6141635695206056e-05,,,,,,,,,,,
14,0.28,0.2075,2.4146230220794678,1.660800899226005e-05,,,,,,,,,,,
15,0.3,0.2175,2.201735496520996,1.7042192144402555e-05,,,,,,,,,,,
16,0.32,0.1497,1.8214596509933472,1.7448343358842524e-05,,,,,,,,,,,
17,0.34,0.1254,1.48368239402771,1.782986378016149e-05,,,,,,,,,,,
18,0.36,0.1404,1.8570916652679443,1.8189570801446844e-05,,,,,,,,,,,
19,0.38,0.1748,2.1867473125457764,1.8529824454509456e-05,,,,,,,,,,,
20,0.4,0.0926,1.4275670051574707,1.885262134295571e-05,,,,,,,,,,,
21,0.42,0.1191,1.315351963043213,1.9159665633417526e-05,,,,,,,,,,,
