step,epoch,loss,grad_norm,learning_rate,eval_crossner_literature,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,1.8867,11.912396430969238,0.0,,,,,,,,,,,
2,0.08,1.9863,12.946892738342285,5.578858913022597e-06,,,,,,,,,,,
3,0.12,1.4961,10.579876899719238,8.842282173954808e-06,,,,,,,,,,,
4,0.16,2.1855,16.449939727783203,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,1.8418,11.851765632629395,1.295370924755994e-05,,,,,,,,,,,
6,0.24,1.707,9.905030250549316,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,1.668,9.055669784545898,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,1.4453,9.484652519226074,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,1.3867,7.759304046630859,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,1.3066,7.239660739898682,1.853256816058254e-05,,,,,,,,,,,
11,0.44,1.2852,7.064576148986816,1.929968091962688e-05,,,,,,,,,,,
12,0.48,1.1592,6.175117015838623,2e-05,,,,,,,,,,,
12,0.48,,,,0.0,0.0,10.8363,9.228,0.092,,,,,,
13,0.52,1.3809,6.278334140777588,2e-05,,,,,,,,,,,
14,0.56,1.126,4.705754280090332,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,0.8516,4.321827411651611,1.9861111111111114e-05,,,,,,,,,,,
16,0.64,0.9482,4.493679046630859,1.979166666666667e-05,,,,,,,,,,,
17,0.68,0.7393,4.045776844024658,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,0.8438,3.952615261077881,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,0.8125,4.0751237869262695,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,0.8379,4.4764509201049805,1.951388888888889e-05,,,,,,,,,,,
21,0.84,0.6426,3.7251179218292236,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,0.731,3.362807035446167,1.9375e-05,,,,,,,,,,,
23,0.92,0.6587,3.6332876682281494,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,0.7578,4.322445869445801,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,0.6304,3.409111261367798,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.0,0.0,9.9026,10.098,0.101,,,,,,
26,1.04,0.7109,4.541352272033691,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,0.5596,2.790658950805664,1.902777777777778e-05,,,,,,,,,,,
28,1.12,0.7158,3.483534097671509,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,0.4951,2.673513174057007,1.888888888888889e-05,,,,,,,,,,,
30,1.2,0.5986,3.4634487628936768,1.8819444444444447e-05,,,,,,,,,,,
31,1.24,0.4092,3.061326503753662,1.8750000000000002e-05,,,,,,,,,,,
32,1.28,0.4399,3.1799798011779785,1.8680555555555556e-05,,,,,,,,,,,
33,1.32,0.4775,2.9601359367370605,1.8611111111111114e-05,,,,,,,,,,,
34,1.36,0.4624,2.650258779525757,1.854166666666667e-05,,,,,,,,,,,
35,1.4,0.5654,2.848891019821167,1.8472222222222224e-05,,,,,,,,,,,
36,1.44,0.4966,2.3282222747802734,1.8402777777777778e-05,,,,,,,,,,,
37,1.48,0.4087,2.787499189376831,1.8333333333333333e-05,,,,,,,,,,,
38,1.52,0.5054,2.725435972213745,1.826388888888889e-05,,,,,,,,,,,
38,1.52,,,,0.008830022068648063,0.008830022068648063,9.8817,10.12,0.101,,,,,,
39,1.56,0.3799,2.218170642852783,1.8194444444444445e-05,,,,,,,,,,,
40,1.6,0.4717,3.300795316696167,1.8125e-05,,,,,,,,,,,
41,1.64,0.3652,2.2328593730926514,1.8055555555555558e-05,,,,,,,,,,,
42,1.68,0.4541,2.5318541526794434,1.7986111111111113e-05,,,,,,,,,,,
43,1.72,0.4175,2.6929492950439453,1.7916666666666667e-05,,,,,,,,,,,
44,1.76,0.4302,2.9597527980804443,1.7847222222222225e-05,,,,,,,,,,,
45,1.8,0.437,2.780695915222168,1.7777777777777777e-05,,,,,,,,,,,
46,1.84,0.3647,2.340207576751709,1.7708333333333335e-05,,,,,,,,,,,
47,1.88,0.2896,1.6158323287963867,1.763888888888889e-05,,,,,,,,,,,
48,1.92,0.2971,2.087559700012207,1.7569444444444447e-05,,,,,,,,,,,
49,1.96,0.3889,3.138766050338745,1.7500000000000002e-05,,,,,,,,,,,
50,2.0,0.2883,1.7478649616241455,1.7430555555555556e-05,,,,,,,,,,,
50,2.0,,,,0.016293279003138365,0.016293279003138365,9.9013,10.1,0.101,,,,,,
51,2.04,0.2495,2.0701000690460205,1.7361111111111114e-05,,,,,,,,,,,
52,2.08,0.3186,1.8603193759918213,1.729166666666667e-05,,,,,,,,,,,
53,2.12,0.3955,2.328906774520874,1.7222222222222224e-05,,,,,,,,,,,
54,2.16,0.2524,1.997410535812378,1.715277777777778e-05,,,,,,,,,,,
55,2.2,0.292,1.859305739402771,1.7083333333333333e-05,,,,,,,,,,,
56,2.24,0.3149,2.2219300270080566,1.701388888888889e-05,,,,,,,,,,,
57,2.28,0.3149,1.682532787322998,1.6944444444444446e-05,,,,,,,,,,,
58,2.32,0.2925,1.6443359851837158,1.6875e-05,,,,,,,,,,,
59,2.36,0.2451,1.8451368808746338,1.6805555555555558e-05,,,,,,,,,,,
60,2.4,0.3394,2.4093825817108154,1.6736111111111113e-05,,,,,,,,,,,
61,2.44,0.176,1.3948159217834473,1.6666666666666667e-05,,,,,,,,,,,
62,2.48,0.241,1.8896321058273315,1.6597222222222225e-05,,,,,,,,,,,
62,2.48,,,,0.137026239020851,0.137026239020851,9.8805,10.121,0.101,,,,,,
63,2.52,0.2815,1.7085942029953003,1.6527777777777777e-05,,,,,,,,,,,
64,2.56,0.3354,3.3766911029815674,1.6458333333333335e-05,,,,,,,,,,,
65,2.6,0.2101,1.7335339784622192,1.638888888888889e-05,,,,,,,,,,,
66,2.64,0.23,2.3071672916412354,1.6319444444444444e-05,,,,,,,,,,,
67,2.68,0.3159,3.169717788696289,1.6250000000000002e-05,,,,,,,,,,,
68,2.72,0.2605,1.7057188749313354,1.6180555555555557e-05,,,,,,,,,,,
69,2.76,0.2866,1.8997089862823486,1.6111111111111115e-05,,,,,,,,,,,
70,2.8,0.2788,2.174379587173462,1.604166666666667e-05,,,,,,,,,,,
71,2.84,0.2314,1.6703450679779053,1.5972222222222224e-05,,,,,,,,,,,
72,2.88,0.272,2.0420620441436768,1.590277777777778e-05,,,,,,,,,,,
73,2.92,0.2336,1.800846815109253,1.5833333333333333e-05,,,,,,,,,,,
74,2.96,0.3081,1.829691767692566,1.576388888888889e-05,,,,,,,,,,,
75,3.0,0.2595,1.8711965084075928,1.5694444444444446e-05,,,,,,,,,,,
