step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.042,0.7796,10.236804962158203,7.927400573059717e-06,,,,,,,,,,,
10,0.084,0.2734,2.385061740875244,1.1341546166334124e-05,,,,,,,,,,,
15,0.126,0.1176,2.3131601810455322,1.3338693310402031e-05,,,,,,,,,,,
20,0.168,0.0746,1.5119022130966187,1.4755691759608524e-05,,,,,,,,,,,
25,0.21,0.0652,1.877144455909729,1.5854801146119433e-05,,,,,,,,,,,
30,0.252,0.0648,1.7013455629348755,1.6752838903676433e-05,,,,,,,,,,,
35,0.294,0.0506,1.1757609844207764,1.751211900895989e-05,,,,,,,,,,,
40,0.336,0.0503,3.6656253337860107,1.8169837352882926e-05,,,,,,,,,,,
45,0.378,0.053,1.1149213314056396,1.8749986047744344e-05,,,,,,,,,,,
50,0.42,0.0532,2.0480082035064697,1.926894673939384e-05,,,,,,,,,,,
55,0.462,0.0455,0.5155704021453857,1.9738403789064383e-05,,,,,,,,,,,
60,0.504,0.0413,0.8051568865776062,1.9985401459854017e-05,,,,,,,,,,,
60,0.504,,,,0.014051522229380956,0.014051522229380956,59.8173,54.198,0.284,,,,,,
65,0.546,0.0367,0.7866781949996948,1.9912408759124088e-05,,,,,,,,,,,
70,0.588,0.035,0.5334611535072327,1.9839416058394162e-05,,,,,,,,,,,
75,0.63,0.0289,0.8445101380348206,1.9766423357664237e-05,,,,,,,,,,,
80,0.672,0.0297,2.0329883098602295,1.969343065693431e-05,,,,,,,,,,,
85,0.714,0.023,0.808275043964386,1.962043795620438e-05,,,,,,,,,,,
90,0.756,0.0259,1.0639820098876953,1.9547445255474453e-05,,,,,,,,,,,
95,0.798,0.0214,0.6498905420303345,1.9474452554744527e-05,,,,,,,,,,,
100,0.84,0.0207,0.7542129755020142,1.9401459854014598e-05,,,,,,,,,,,
105,0.882,0.0198,0.731490433216095,1.9328467153284672e-05,,,,,,,,,,,
110,0.924,0.0187,0.48122304677963257,1.9255474452554746e-05,,,,,,,,,,,
115,0.966,0.0198,0.9643602967262268,1.918248175182482e-05,,,,,,,,,,,
119,1.0,,,,0.46383467274054474,0.46383467274054474,61.1318,53.033,0.278,,,,,,
120,1.008,0.0182,1.4492260217666626,1.910948905109489e-05,,,,,,,,,,,
125,1.05,0.0136,0.5529024600982666,1.9036496350364966e-05,,,,,,,,,,,
130,1.092,0.015,0.8337422609329224,1.8963503649635036e-05,,,,,,,,,,,
135,1.134,0.0143,0.8212147951126099,1.889051094890511e-05,,,,,,,,,,,
140,1.176,0.0138,0.7288710474967957,1.8817518248175185e-05,,,,,,,,,,,
145,1.218,0.0165,0.7926128506660461,1.874452554744526e-05,,,,,,,,,,,
150,1.261,0.0146,0.5114352107048035,1.867153284671533e-05,,,,,,,,,,,
155,1.303,0.0123,0.39661315083503723,1.85985401459854e-05,,,,,,,,,,,
160,1.345,0.0122,0.5174509882926941,1.8525547445255475e-05,,,,,,,,,,,
165,1.387,0.0121,0.3804165720939636,1.845255474452555e-05,,,,,,,,,,,
170,1.429,0.0124,1.0251951217651367,1.8379562043795624e-05,,,,,,,,,,,
175,1.471,0.0118,0.5531296133995056,1.8306569343065695e-05,,,,,,,,,,,
178,1.496,,,,0.5965346534153472,0.5965346534153472,60.2679,53.793,0.282,,,,,,
180,1.513,0.0085,0.49556446075439453,1.823357664233577e-05,,,,,,,,,,,
185,1.555,0.0116,0.5862132906913757,1.816058394160584e-05,,,,,,,,,,,
190,1.597,0.0103,0.5848565697669983,1.8087591240875914e-05,,,,,,,,,,,
195,1.639,0.011,0.533233642578125,1.801459854014599e-05,,,,,,,,,,,
200,1.681,0.0108,0.5971398949623108,1.794160583941606e-05,,,,,,,,,,,
205,1.723,0.0092,0.6352110505104065,1.7868613138686133e-05,,,,,,,,,,,
210,1.765,0.01,1.0108028650283813,1.7795620437956204e-05,,,,,,,,,,,
215,1.807,0.0111,0.5379172563552856,1.772262773722628e-05,,,,,,,,,,,
220,1.849,0.0095,0.39627668261528015,1.764963503649635e-05,,,,,,,,,,,
225,1.891,0.0091,0.4156190752983093,1.7576642335766424e-05,,,,,,,,,,,
230,1.933,0.0081,0.3549171984195709,1.7503649635036498e-05,,,,,,,,,,,
235,1.975,0.0088,0.6551504731178284,1.7430656934306572e-05,,,,,,,,,,,
238,2.0,,,,0.5436654366044145,0.5436654366044145,59.9478,54.08,0.284,,,,,,
240,2.017,0.0088,0.8280439972877502,1.7357664233576643e-05,,,,,,,,,,,
245,2.059,0.0086,0.47710373997688293,1.7284671532846717e-05,,,,,,,,,,,
250,2.101,0.0067,0.3468608558177948,1.7211678832116788e-05,,,,,,,,,,,
255,2.143,0.0068,0.4771932363510132,1.7138686131386862e-05,,,,,,,,,,,
260,2.185,0.0052,0.4180254340171814,1.7065693430656937e-05,,,,,,,,,,,
265,2.227,0.007,0.36546191573143005,1.699270072992701e-05,,,,,,,,,,,
270,2.269,0.0066,0.2492339313030243,1.6919708029197082e-05,,,,,,,,,,,
275,2.311,0.005,0.7088529467582703,1.6846715328467153e-05,,,,,,,,,,,
280,2.353,0.0075,0.5393843054771423,1.6773722627737227e-05,,,,,,,,,,,
285,2.395,0.0069,0.7075406908988953,1.67007299270073e-05,,,,,,,,,,,
290,2.437,0.0057,0.23329396545886993,1.6627737226277376e-05,,,,,,,,,,,
295,2.479,0.0061,0.629457950592041,1.6554744525547446e-05,,,,,,,,,,,
298,2.504,,,,0.5677267372884123,0.5677267372884123,65.6425,49.389,0.259,,,,,,
