step,epoch,loss,grad_norm,learning_rate,eval_crossner_music,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,0.4564,19.17392921447754,0.0,,,,,,,,,,,
2,0.08,0.4392,19.653371810913086,5.578858913022597e-06,,,,,,,,,,,
3,0.12,0.3559,19.645160675048828,8.842282173954808e-06,,,,,,,,,,,
4,0.16,0.1878,8.784087181091309,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,0.1359,8.207412719726562,1.295370924755994e-05,,,,,,,,,,,
6,0.24,0.152,10.459931373596191,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,0.2732,14.437369346618652,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,0.1322,6.593297004699707,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,0.0866,4.464568138122559,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,0.0469,4.051807880401611,1.853256816058254e-05,,,,,,,,,,,
11,0.44,0.1204,18.708541870117188,1.929968091962688e-05,,,,,,,,,,,
12,0.48,0.0452,4.956811904907227,2e-05,,,,,,,,,,,
12,0.48,,,,0.6630286493363071,0.6630286493363071,10.1896,9.814,0.098,,,,,,
13,0.52,0.1221,5.559990406036377,2e-05,,,,,,,,,,,
14,0.56,0.0706,4.690289497375488,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,0.0784,4.783046245574951,1.9861111111111114e-05,,,,,,,,,,,
16,0.64,0.0765,5.163045406341553,1.979166666666667e-05,,,,,,,,,,,
17,0.68,0.1034,6.431059837341309,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,0.0483,3.010058641433716,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,0.0713,6.8577423095703125,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,0.0908,7.676724433898926,1.951388888888889e-05,,,,,,,,,,,
21,0.84,0.0773,3.8032164573669434,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,0.1366,5.092900276184082,1.9375e-05,,,,,,,,,,,
23,0.92,0.0365,2.891310930252075,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,0.0406,2.5005836486816406,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,0.0706,2.8346662521362305,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.6641791044275156,0.6641791044275156,111.3236,0.898,0.009,,,,,,
26,1.04,0.0405,2.401902198791504,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,0.0456,3.3723769187927246,1.902777777777778e-05,,,,,,,,,,,
28,1.12,0.0445,5.696828842163086,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,0.1153,5.591681003570557,1.888888888888889e-05,,,,,,,,,,,
30,1.2,0.0949,5.135260105133057,1.8819444444444447e-05,,,,,,,,,,,
31,1.24,0.0688,3.816281318664551,1.8750000000000002e-05,,,,,,,,,,,
32,1.28,0.0186,4.825878620147705,1.8680555555555556e-05,,,,,,,,,,,
33,1.32,0.0148,1.7182419300079346,1.8611111111111114e-05,,,,,,,,,,,
34,1.36,0.0345,3.7174575328826904,1.854166666666667e-05,,,,,,,,,,,
35,1.4,0.0443,2.2411069869995117,1.8472222222222224e-05,,,,,,,,,,,
36,1.44,0.0149,2.144871473312378,1.8402777777777778e-05,,,,,,,,,,,
37,1.48,0.0278,2.993163824081421,1.8333333333333333e-05,,,,,,,,,,,
38,1.52,0.0187,1.5012974739074707,1.826388888888889e-05,,,,,,,,,,,
38,1.52,,,,0.7175452399186089,0.7175452399186089,111.5098,0.897,0.009,,,,,,
39,1.56,0.1069,27.89462661743164,1.8194444444444445e-05,,,,,,,,,,,
40,1.6,0.0129,2.180927276611328,1.8125e-05,,,,,,,,,,,
41,1.64,0.024,2.6776909828186035,1.8055555555555558e-05,,,,,,,,,,,
42,1.68,0.0106,2.666123628616333,1.7986111111111113e-05,,,,,,,,,,,
43,1.72,0.038,4.1170244216918945,1.7916666666666667e-05,,,,,,,,,,,
44,1.76,0.0779,3.093223810195923,1.7847222222222225e-05,,,,,,,,,,,
45,1.8,0.0241,1.6978108882904053,1.7777777777777777e-05,,,,,,,,,,,
46,1.84,0.0641,3.2896411418914795,1.7708333333333335e-05,,,,,,,,,,,
47,1.88,0.0189,1.8127264976501465,1.763888888888889e-05,,,,,,,,,,,
48,1.92,0.0399,3.4205408096313477,1.7569444444444447e-05,,,,,,,,,,,
49,1.96,0.0694,4.717828750610352,1.7500000000000002e-05,,,,,,,,,,,
50,2.0,0.0454,2.865858554840088,1.7430555555555556e-05,,,,,,,,,,,
50,2.0,,,,0.7511380879620551,0.7511380879620551,110.3319,0.906,0.009,,,,,,
51,2.04,0.0239,2.431331157684326,1.7361111111111114e-05,,,,,,,,,,,
52,2.08,0.0253,5.640785217285156,1.729166666666667e-05,,,,,,,,,,,
53,2.12,0.0165,1.9267150163650513,1.7222222222222224e-05,,,,,,,,,,,
54,2.16,0.0105,1.3090037107467651,1.715277777777778e-05,,,,,,,,,,,
55,2.2,0.0259,1.4057056903839111,1.7083333333333333e-05,,,,,,,,,,,
56,2.24,0.0293,2.0527520179748535,1.701388888888889e-05,,,,,,,,,,,
57,2.28,0.0359,1.1978864669799805,1.6944444444444446e-05,,,,,,,,,,,
58,2.32,0.0361,3.088136911392212,1.6875e-05,,,,,,,,,,,
59,2.36,0.0842,4.1932172775268555,1.6805555555555558e-05,,,,,,,,,,,
60,2.4,0.0782,3.2203118801116943,1.6736111111111113e-05,,,,,,,,,,,
61,2.44,0.0092,1.3601133823394775,1.6666666666666667e-05,,,,,,,,,,,
62,2.48,0.0183,2.657667875289917,1.6597222222222225e-05,,,,,,,,,,,
62,2.48,,,,0.7412378821273711,0.7412378821273711,110.3363,0.906,0.009,,,,,,
63,2.52,0.0098,1.031391978263855,1.6527777777777777e-05,,,,,,,,,,,
64,2.56,0.038,2.5231833457946777,1.6458333333333335e-05,,,,,,,,,,,
65,2.6,0.0345,2.6177549362182617,1.638888888888889e-05,,,,,,,,,,,
66,2.64,0.0154,2.5512397289276123,1.6319444444444444e-05,,,,,,,,,,,
67,2.68,0.0187,1.5222275257110596,1.6250000000000002e-05,,,,,,,,,,,
68,2.72,0.0094,1.666568398475647,1.6180555555555557e-05,,,,,,,,,,,
69,2.76,0.0285,2.1223740577697754,1.6111111111111115e-05,,,,,,,,,,,
70,2.8,0.0062,1.919792652130127,1.604166666666667e-05,,,,,,,,,,,
71,2.84,0.0283,2.894462823867798,1.5972222222222224e-05,,,,,,,,,,,
72,2.88,0.04,2.596067190170288,1.590277777777778e-05,,,,,,,,,,,
73,2.92,0.0234,0.845235288143158,1.5833333333333333e-05,,,,,,,,,,,
74,2.96,0.0376,2.838275909423828,1.576388888888889e-05,,,,,,,,,,,
75,3.0,0.0254,1.4481106996536255,1.5694444444444446e-05,,,,,,,,,,,
75,3.0,,,,0.756211180074222,0.756211180074222,111.529,0.897,0.009,,,,,,
76,3.04,0.0105,0.836842954158783,1.5625e-05,,,,,,,,,,,
77,3.08,0.0187,2.609096050262451,1.555555555555556e-05,,,,,,,,,,,
78,3.12,0.0226,9.044548034667969,1.5486111111111113e-05,,,,,,,,,,,
79,3.16,0.0508,4.093121528625488,1.5416666666666668e-05,,,,,,,,,,,
80,3.2,0.0455,4.589402198791504,1.5347222222222226e-05,,,,,,,,,,,
81,3.24,0.0086,1.1051417589187622,1.5277777777777777e-05,,,,,,,,,,,
82,3.28,0.0132,1.2057185173034668,1.5208333333333333e-05,,,,,,,,,,,
83,3.32,0.0139,1.484902024269104,1.513888888888889e-05,,,,,,,,,,,
84,3.36,0.0054,0.4135134816169739,1.5069444444444446e-05,,,,,,,,,,,
85,3.4,0.0178,2.2590110301971436,1.5000000000000002e-05,,,,,,,,,,,
86,3.44,0.014,1.119605541229248,1.4930555555555557e-05,,,,,,,,,,,
87,3.48,0.0343,3.153635263442993,1.4861111111111113e-05,,,,,,,,,,,
88,3.52,0.0253,2.423081874847412,1.479166666666667e-05,,,,,,,,,,,
88,3.52,,,,0.7446651949462134,0.7446651949462134,111.4812,0.897,0.009,,,,,,
89,3.56,0.0343,3.068016290664673,1.4722222222222224e-05,,,,,,,,,,,
90,3.6,0.0229,1.5437676906585693,1.4652777777777779e-05,,,,,,,,,,,
91,3.64,0.0042,0.48907461762428284,1.4583333333333333e-05,,,,,,,,,,,
92,3.68,0.0093,1.1005779504776,1.451388888888889e-05,,,,,,,,,,,
93,3.72,0.0134,0.9138463139533997,1.4444444444444446e-05,,,,,,,,,,,
94,3.76,0.0057,0.7532354593276978,1.4375e-05,,,,,,,,,,,
95,3.8,0.012,2.1078712940216064,1.4305555555555557e-05,,,,,,,,,,,
96,3.84,0.0667,3.058399200439453,1.4236111111111113e-05,,,,,,,,,,,
97,3.88,0.0055,1.254686951637268,1.416666666666667e-05,,,,,,,,,,,
98,3.92,0.005,0.8898337483406067,1.4097222222222224e-05,,,,,,,,,,,
99,3.96,0.0041,0.45583540201187134,1.4027777777777779e-05,,,,,,,,,,,
100,4.0,0.0043,0.9989830851554871,1.3958333333333333e-05,,,,,,,,,,,
100,4.0,,,,0.7650602409137539,0.7650602409137539,9.6528,10.36,0.104,,,,,,
101,4.04,0.0049,0.4539002776145935,1.388888888888889e-05,,,,,,,,,,,
102,4.08,0.0151,1.6977171897888184,1.3819444444444446e-05,,,,,,,,,,,
103,4.12,0.0004,0.06447776407003403,1.375e-05,,,,,,,,,,,
104,4.16,0.0118,1.1248953342437744,1.3680555555555557e-05,,,,,,,,,,,
105,4.2,0.0077,0.9424710869789124,1.3611111111111113e-05,,,,,,,,,,,
106,4.24,0.0009,0.13534487783908844,1.3541666666666668e-05,,,,,,,,,,,
107,4.28,0.0037,0.9680688977241516,1.3472222222222224e-05,,,,,,,,,,,
108,4.32,0.0036,0.9584181308746338,1.3402777777777779e-05,,,,,,,,,,,
109,4.36,0.0468,1.762378215789795,1.3333333333333333e-05,,,,,,,,,,,
110,4.4,0.0227,4.062899112701416,1.326388888888889e-05,,,,,,,,,,,
111,4.44,0.0096,1.376051902770996,1.3194444444444446e-05,,,,,,,,,,,
112,4.48,0.0082,2.3349502086639404,1.3125e-05,,,,,,,,,,,
112,4.48,,,,0.7461368652920558,0.7461368652920558,9.9653,10.035,0.1,,,,,,
113,4.52,0.0264,2.5147972106933594,1.3055555555555557e-05,,,,,,,,,,,
114,4.56,0.0012,0.30138441920280457,1.2986111111111113e-05,,,,,,,,,,,
115,4.6,0.0005,0.11216641962528229,1.2916666666666668e-05,,,,,,,,,,,
116,4.64,0.0024,0.8493194580078125,1.2847222222222224e-05,,,,,,,,,,,
117,4.68,0.0138,2.262086868286133,1.2777777777777777e-05,,,,,,,,,,,
118,4.72,0.0002,0.025276150554418564,1.2708333333333333e-05,,,,,,,,,,,
119,4.76,0.0043,1.2926218509674072,1.263888888888889e-05,,,,,,,,,,,
120,4.8,0.0146,0.42393046617507935,1.2569444444444446e-05,,,,,,,,,,,
121,4.84,0.0002,0.12855985760688782,1.25e-05,,,,,,,,,,,
122,4.88,0.0093,1.1489717960357666,1.2430555555555557e-05,,,,,,,,,,,
123,4.92,0.0017,0.546573281288147,1.2361111111111113e-05,,,,,,,,,,,
124,4.96,0.013,1.2226263284683228,1.2291666666666668e-05,,,,,,,,,,,
125,5.0,0.0569,2.460096836090088,1.2222222222222224e-05,,,,,,,,,,,
125,5.0,,,,0.6972612878847598,0.6972612878847598,9.675,10.336,0.103,,,,,,
126,5.04,0.0007,0.11547532677650452,1.2152777777777777e-05,,,,,,,,,,,
127,5.08,0.0005,0.06157531216740608,1.2083333333333333e-05,,,,,,,,,,,
128,5.12,0.0058,0.8834205269813538,1.201388888888889e-05,,,,,,,,,,,
129,5.16,0.1288,5.021092414855957,1.1944444444444444e-05,,,,,,,,,,,
130,5.2,0.0083,1.2277898788452148,1.1875e-05,,,,,,,,,,,
131,5.24,0.0044,0.7950038909912109,1.1805555555555557e-05,,,,,,,,,,,
132,5.28,0.0018,0.33359667658805847,1.1736111111111113e-05,,,,,,,,,,,
133,5.32,0.0025,0.5294718146324158,1.1666666666666668e-05,,,,,,,,,,,
