acc,epoch,loss,step,test_acc,test_loss,val_acc,val_loss
0.4399999976158142,0.0003,0.7195654511451721,1,,,,
0.5199999809265137,0.0007,0.8227783441543579,2,,,,
0.3400000035762787,0.001,0.8075634837150574,3,,,,
0.5,0.0013,0.6897607445716858,4,,,,
0.5,0.0017,0.7881811261177063,5,,,,
0.46000000834465027,0.002,0.7789990305900574,6,,,,
0.6399999856948853,0.0023,0.6304150223731995,7,,,,
0.6600000262260437,0.0027,0.6448095440864563,8,,,,
0.5600000023841858,0.003,0.6852197051048279,9,,,,
0.5799999833106995,0.0033,0.6861962676048279,10,,,,
0.47999998927116394,0.0037,0.7069628834724426,11,,,,
0.47999998927116394,0.004,0.716381847858429,12,,,,
0.5199999809265137,0.0043,0.6806493997573853,13,,,,
0.3799999952316284,0.0047,0.7366161942481995,14,,,,
0.5600000023841858,0.005,0.6810547113418579,15,,,,
0.5400000214576721,0.0053,0.697314441204071,16,,,,
0.41999998688697815,0.0057,0.7558203339576721,17,,,,
0.6399999856948853,0.006,0.6628466844558716,18,,,,
0.46000000834465027,0.0063,0.7148974537849426,19,,,,
0.46000000834465027,0.0067,0.7214453220367432,20,,,,
0.5199999809265137,0.007,0.6865918040275574,21,,,,
0.5,0.0073,0.6921142339706421,22,,,,
0.5799999833106995,0.0077,0.6782373189926147,23,,,,
0.4399999976158142,0.008,0.7681445479393005,24,,,,
0.46000000834465027,0.0083,0.7629345655441284,25,,,,
0.5,0.0087,0.7100439667701721,26,,,,
0.47999998927116394,0.009,0.6989452838897705,27,,,,
0.4399999976158142,0.0093,0.6982421875,28,,,,
0.5600000023841858,0.0097,0.6789599657058716,29,,,,
0.5600000023841858,0.01,0.6847900152206421,30,,,,
0.46000000834465027,0.0103,0.754589855670929,31,,,,
0.46000000834465027,0.0107,0.7772558331489563,32,,,,
0.4399999976158142,0.011,0.7510547041893005,33,,,,
0.6800000071525574,0.0113,0.6434960961341858,34,,,,
0.5600000023841858,0.0117,0.7162744402885437,35,,,,
0.6399999856948853,0.012,0.6316455006599426,36,,,,
0.6600000262260437,0.0123,0.6193481683731079,37,,,,
0.5799999833106995,0.0127,0.6632055640220642,38,,,,
0.5600000023841858,0.013,0.7163525223731995,39,,,,
0.6800000071525574,0.0133,0.5935913324356079,40,,,,
0.7200000286102295,0.0137,0.5864574909210205,41,,,,
0.800000011920929,0.014,0.4530981481075287,42,,,,
0.7599999904632568,0.0143,0.5141626000404358,43,,,,
0.6399999856948853,0.0147,0.615161120891571,44,,,,
0.7599999904632568,0.015,0.5281396508216858,45,,,,
0.7400000095367432,0.0153,0.5247156023979187,46,,,,
0.8199999928474426,0.0157,0.45305052399635315,47,,,,
0.8799999952316284,0.016,0.3550640940666199,48,,,,
0.8399999737739563,0.0163,0.3904193043708801,49,,,,
0.699999988079071,0.0167,0.6071515083312988,50,,,,
0.800000011920929,0.017,0.42433106899261475,51,,,,
0.8399999737739563,0.0173,0.3626953065395355,52,,,,
0.8799999952316284,0.0177,0.37904176115989685,53,,,,
0.7599999904632568,0.018,0.5039941668510437,54,,,,
0.8199999928474426,0.0183,0.4361468553543091,55,,,,
0.800000011920929,0.0187,0.4729815721511841,56,,,,
0.8199999928474426,0.019,0.4412844777107239,57,,,,
0.7599999904632568,0.0193,0.5508126616477966,58,,,,
0.7599999904632568,0.0197,0.5164794921875,59,,,,
0.8600000143051147,0.02,0.37068480253219604,60,,,,
0.7799999713897705,0.0203,0.4917730689048767,61,,,,
0.7799999713897705,0.0207,0.4439025819301605,62,,,,
0.8999999761581421,0.021,0.3715136647224426,63,,,,
0.800000011920929,0.0213,0.4553784132003784,64,,,,
0.699999988079071,0.0217,0.6372137665748596,65,,,,
0.7400000095367432,0.022,0.5745904445648193,66,,,,
0.8199999928474426,0.0223,0.3229296803474426,67,,,,
0.699999988079071,0.0227,0.5151434540748596,68,,,,
0.6800000071525574,0.023,0.5199786424636841,69,,,,
0.8199999928474426,0.0233,0.396340936422348,70,,,,
0.699999988079071,0.0237,0.5226873755455017,71,,,,
0.6200000047683716,0.024,0.6922030448913574,72,,,,
0.800000011920929,0.0243,0.4797161817550659,73,,,,
0.7200000286102295,0.0247,0.5598669648170471,74,,,,
0.8600000143051147,0.025,0.38880065083503723,75,,,,
0.8199999928474426,0.0253,0.362112432718277,76,,,,
0.6399999856948853,0.0257,0.6897222995758057,77,,,,
