wall_time,step,tag,value
1737765574.5834184,5,train/loss,1.361899971961975
1737765585.3048756,10,train/loss,0.3000999987125397
1737765595.0033984,15,train/loss,0.13019999861717224
1737765604.7484407,20,train/loss,0.08720000088214874
1737765614.9214969,25,train/loss,0.07289999723434448
1737765625.832936,30,train/loss,0.06689999997615814
1737765574.5834582,5,train/grad_norm,1.5425233840942383
1737765585.3049119,10,train/grad_norm,0.42139026522636414
1737765595.0034337,15,train/grad_norm,0.4314423203468323
1737765604.7484744,20,train/grad_norm,0.23745200037956238
1737765614.9215293,25,train/grad_norm,0.2298942655324936
1737765625.8329675,30,train/grad_norm,0.17830562591552734
1737765574.583474,5,train/learning_rate,1.8571428881841712e-05
1737765585.3049242,10,train/learning_rate,1.4999999621068127e-05
1737765595.003445,15,train/learning_rate,1.1428571269789245e-05
1737765604.7484858,20,train/learning_rate,7.857142918510363e-06
1737765614.9215405,25,train/learning_rate,4.285714112484129e-06
1737765625.8329787,30,train/learning_rate,7.142857043618278e-07
1737765574.5834854,5,train/epoch,0.035273369401693344
1737765585.3049338,10,train/epoch,0.07054673880338669
1737765595.0034556,15,train/epoch,0.10582010447978973
1737765604.748495,20,train/epoch,0.14109347760677338
1737765614.9215503,25,train/epoch,0.17636683583259583
1737765625.8329885,30,train/epoch,0.21164020895957947
1737765666.321795,30,train/epoch,0.21164020895957947
1737765666.3371947,30,train/epoch,0.21164020895957947
1737765666.3216987,30,eval/crossner_ai_prec,0.2049180269241333
1737765666.3217325,30,eval/crossner_ai_rec,0.11210761964321136
1737765666.3217456,30,eval/crossner_ai_f1,0.14492753148078918
1737765666.3217561,30,eval/AVERAGE_f1,0.14492753148078918
1737765666.3217661,30,eval/runtime,40.487701416015625
1737765666.3217762,30,eval/samples_per_second,1.6050000190734863
1737765666.321786,30,eval/steps_per_second,0.07400000095367432
1737765666.3371363,30,train/train_runtime,103.52449798583984
1737765666.3371563,30,train/train_samples_per_second,37.09299850463867
1737765666.3371668,30,train/train_steps_per_second,0.28999999165534973
1737765666.3371766,30,train/total_flos,9427917071187968.0
1737765666.3371859,30,train/train_loss,0.3365371823310852
