acc,epoch,loss,step,test_F1c,test_F1e,test_acc,test_loss,val_F1c,val_F1e,val_acc,val_loss
0.061032865196466446,0.0024,3.1784441471099854,1,,,,,,,,
0.06034482643008232,0.0048,3.0750482082366943,2,,,,,,,,
0.08945687115192413,0.0071,3.0818119049072266,3,,,,,,,,
0.055793993175029755,0.0095,3.1303904056549072,4,,,,,,,,
0.08189655095338821,0.0119,3.118091106414795,5,,,,,,,,
0.027027027681469917,0.0143,1.442065715789795,6,,,,,,,,
0.0,0.0167,0.6165823340415955,7,,,,,,,,
0.0,0.019,0.42885932326316833,8,,,,,,,,
0.0,0.0214,0.48006492853164673,9,,,,,,,,
0.0,0.0238,0.6210926175117493,10,,,,,,,,
0.0,0.0262,0.4541970193386078,11,,,,,,,,
0.0,0.0286,0.4951463043689728,12,,,,,,,,
0.0,0.031,0.4530399441719055,13,,,,,,,,
0.0,0.0333,0.39552387595176697,14,,,,,,,,
0.0,0.0357,0.42829734086990356,15,,,,,,,,
0.0,0.0381,0.3837025761604309,16,,,,,,,,
0.0,0.0405,0.37015002965927124,17,,,,,,,,
0.0,0.0429,0.3833129107952118,18,,,,,,,,
0.0,0.0452,0.2780453562736511,19,,,,,,,,
0.0,0.0476,0.39990314841270447,20,,,,,,,,
0.0,0.05,0.3806072175502777,21,,,,,,,,
0.0,0.0524,0.35198086500167847,22,,,,,,,,
0.0,0.0548,0.3395538032054901,23,,,,,,,,
0.0,0.0571,0.2744453549385071,24,,,,,,,,
0.0,0.0595,0.2923513352870941,25,,,,,,,,
0.0,0.0619,0.3044021725654602,26,,,,,,,,
0.0,0.0643,0.26816657185554504,27,,,,,,,,
0.018018018454313278,0.0667,0.240297332406044,28,,,,,,,,
0.036866359412670135,0.069,0.21316257119178772,29,,,,,,,,
0.04672897234559059,0.0714,0.21468113362789154,30,,,,,,,,
0.033018868416547775,0.0738,0.2275656908750534,31,,,,,,,,
0.07619047909975052,0.0762,0.2007066160440445,32,,,,,,,,
0.12236286699771881,0.0786,0.21433916687965393,33,,,,,,,,
0.16228070855140686,0.081,0.20062965154647827,34,,,,,,,,
0.20987653732299805,0.0833,0.18869051337242126,35,,,,,,,,
0.2310924381017685,0.0857,0.1926746815443039,36,,,,,,,,
0.31658291816711426,0.0881,0.1450507789850235,37,,,,,,,,
0.394422322511673,0.0905,0.1912778615951538,38,,,,,,,,
0.37387385964393616,0.0929,0.17048358917236328,39,,,,,,,,
0.43981480598449707,0.0952,0.15070325136184692,40,,,,,,,,
0.6033755540847778,0.0976,0.13636477291584015,41,,,,,,,,
0.44680851697921753,0.1,0.18906539678573608,42,,,,,,,,
,0.1,,42,,,,,52.200093455408336,35.318266409868855,0.6472484469413757,0.17313626408576965
0.5879828333854675,0.1024,0.1460805982351303,43,,,,,,,,
0.6071428656578064,0.1048,0.12888909876346588,44,,,,,,,,
0.587837815284729,0.1071,0.17564712464809418,45,,,,,,,,
0.7030567526817322,0.1095,0.10943936556577682,46,,,,,,,,
0.5876288414001465,0.1119,0.15462270379066467,47,,,,,,,,
0.6275168061256409,0.1143,0.1677398681640625,48,,,,,,,,
0.7111111283302307,0.1167,0.11069311201572418,49,,,,,,,,
0.712837815284729,0.119,0.12547887861728668,50,,,,,,,,
0.7399103045463562,0.1214,0.0897255688905716,51,,,,,,,,
0.6955017447471619,0.1238,0.12737350165843964,52,,,,,,,,
0.7200000286102295,0.1262,0.10203272104263306,53,,,,,,,,
0.8254545331001282,0.1286,0.10782014578580856,54,,,,,,,,
0.7720000147819519,0.131,0.1095869168639183,55,,,,,,,,
0.7927461266517639,0.1333,0.06682184338569641,56,,,,,,,,
0.7254098653793335,0.1357,0.09356117993593216,57,,,,,,,,
0.7706766724586487,0.1381,0.07983533293008804,58,,,,,,,,
0.6785714030265808,0.1405,0.13543134927749634,59,,,,,,,,
0.7219512462615967,0.1429,0.09282101690769196,60,,,,,,,,
0.8313953280448914,0.1452,0.09834232926368713,61,,,,,,,,
0.8426966071128845,0.1476,0.08119335770606995,62,,,,,,,,
0.8046875,0.15,0.07941343635320663,63,,,,,,,,
0.8405796885490417,0.1524,0.05997268110513687,64,,,,,,,,
0.7729083895683289,0.1548,0.09334665536880493,65,,,,,,,,
0.761904776096344,0.1571,0.07302495092153549,66,,,,,,,,
0.7299270033836365,0.1595,0.09029600769281387,67,,,,,,,,
0.7751196026802063,0.1619,0.0672004297375679,68,,,,,,,,
0.7977527976036072,0.1643,0.08817100524902344,69,,,,,,,,
0.849056601524353,0.1667,0.04691355302929878,70,,,,,,,,
0.80756014585495,0.169,0.07296967506408691,71,,,,,,,,
0.9012345671653748,0.1714,0.05413302406668663,72,,,,,,,,
0.8804348111152649,0.1738,0.07324700057506561,73,,,,,,,,
0.8898305296897888,0.1762,0.04943665862083435,74,,,,,,,,
0.9248826503753662,0.1786,0.04254584759473801,75,,,,,,,,
0.9438202381134033,0.181,0.049491267651319504,76,,,,,,,,
0.8884297609329224,0.1833,0.04403897374868393,77,,,,,,,,
0.8669725060462952,0.1857,0.058944281190633774,78,,,,,,,,
0.8489795923233032,0.1881,0.05665486305952072,79,,,,,,,,
0.817829430103302,0.1905,0.07658340781927109,80,,,,,,,,
0.8235294222831726,0.1929,0.05192213132977486,81,,,,,,,,
0.8817734122276306,0.1952,0.05425889790058136,82,,,,,,,,
0.9201680421829224,0.1976,0.0389443077147007,83,,,,,,,,
0.8602620363235474,0.2,0.04650988429784775,84,,,,,,,,
,0.2,,84,,,,,87.83694406025272,78.17043406521313,0.904500424861908,0.05999709293246269
0.9492753744125366,0.2024,0.04685990512371063,85,,,,,,,,
