experiment_id,best_average,best_epoch,crossner_ai,crossner_literature,crossner_music,crossner_politics,crossner_science,mit-movie,mit-restaurant
FlanT5-1B-BL,0.6932727739705319,12.0,0.528535980098888,0.5954545454044112,0.625294579682999,0.675630252050729,0.6735632183406564,0.9230769230265295,0.8313539191895104
FlanT5-1B-WQ=1,0.7545040890330308,10.0,0.6730310262032126,0.6744186046012941,0.7349823321054786,0.7112840466427255,0.7478448275363142,0.9156118142956088,0.8243559718465828
FlanT5-1B-WQ=2,0.7453319032903453,8.0,0.6518518518018522,0.6702014845736521,0.7060458651342487,0.698535080906236,0.737430167547677,0.9156118142956088,0.8376470587731422
FlanT5-1B-WQ=3,0.7447601736740855,11.5,0.6090047392867979,0.6399999999500019,0.7187948349571204,0.7604084838463621,0.7625272330655019,0.9188034187530272,0.803782505859788
"FlanT5-1B-WQ=4,1",0.7255242498148924,12.0,0.6056338027672926,0.6044538705757869,0.7056338027669236,0.7401448108912174,0.7538126361156128,0.8799999999496351,0.7889908256377789
"FlanT5-1B-WQ=4,2",0.7263663569066969,12.0,0.625152625102698,0.6082365363809868,0.6917188586835595,0.7477696674276156,0.7505518763296541,0.8739495797815735,0.787185354640791
"FlanT5-1B-WQ=4,3",0.7276254363225355,11.5,0.6509900989598881,0.6072961372891059,0.7139815471465795,0.7374301675477439,0.7450980391657235,0.8595387840167363,0.7790432801319712
FlanT5-1B-WQ=5,0.808972787970532,11.5,0.7521793274717239,0.7120535713784374,0.794740686582472,0.8484848484347272,0.8159090908589314,0.923404255268756,0.8160377357986762
