epoch,eval_average,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant
0.5,0.4076540265458139,0.0140515222293809,0.2531645569130569,0.0816326530113378,0.4499664203682361,0.5412026725557597,0.8392484341876632,0.6743119265552626
1.0,0.6088533286209453,0.4638346727405447,0.5013876040220107,0.4673768308425936,0.5694760819548776,0.6481481480979991,0.8773388772885387,0.7344110854000524
1.5,0.6384859966014588,0.5965346534153472,0.5689467969098221,0.5143658023326944,0.5039872407793654,0.6682027649268087,0.8713692945554786,0.7459954232906953
2.0,0.6545478239631348,0.5436654366044145,0.5405405404911903,0.6011560693141051,0.6225680933353462,0.6643913537610212,0.8749999999496572,0.7345132742862088
2.5,0.6682577998427754,0.5677267372884123,0.5166498485883086,0.6443046819906011,0.647154471494644,0.687356321788929,0.8713692945554786,0.7432432431930547
3.0,0.6783397991225687,0.6015228425894876,0.5753715498439662,0.6219765030600212,0.6522435896935654,0.6890951275600493,0.8631578946864843,0.7450110864244069
3.5,0.6892461506373876,0.6226650061766129,0.6280087526851789,0.6230661040288027,0.6285714285214498,0.7038724373074917,0.8499999999496676,0.7685393257925092
4.0,0.6816308266437449,0.59305210913113,0.6035242290248191,0.6266952176516185,0.6543110394342414,0.711159737367962,0.8541666666163326,0.728506787280111
4.5,0.6898754695542282,0.5785536159100678,0.5955176093417603,0.6062322945675742,0.6923682139547767,0.728476821142021,0.8619246861421219,0.7660550458212756
5.0,0.7021631072316753,0.6157760813748189,0.621978021927955,0.6666666666166455,0.6842948717448423,0.7270718231543829,0.8601252609099925,0.7392290248930888
5.5,0.7129437748398544,0.6519607842637688,0.6571741510999929,0.6681065514258252,0.6794258372705655,0.7307692307191024,0.8684759915989243,0.7346938775008006
6.0,0.7040522062176497,0.6134347274530634,0.6452328159144218,0.6638537270949012,0.6793953857893018,0.7321016165780088,0.8589211617754008,0.73542600891845
6.5,0.7083329374157052,0.6424242423743601,0.6673819741989643,0.6398852223315936,0.6918138041233177,0.7200929151646993,0.8601252609099925,0.7366071428070092
7.0,0.7099694854968429,0.6363636363135382,0.6659459458959421,0.6614509245588046,0.6724960253872088,0.7216494844859282,0.8726513569433904,0.7392290248930888
7.5,0.7081380234180997,0.6388206387706705,0.6503198293743868,0.6348754447898438,0.6761904761404899,0.738041002227757,0.8726513569433904,0.7460674156801597
8.0,0.7135343086906596,0.6381969157272747,0.6483050846958849,0.6613946800362172,0.688550840622511,0.7446083994958299,0.885177452976788,0.728506787280111
8.5,0.7167771911385625,0.6593137254402375,0.6462212485808276,0.6623931623431418,0.7008821170309592,0.7536889897341933,0.860706860656529,0.7342342341840497
9.0,0.7191722289469967,0.6642156862245502,0.6428571428070242,0.6590584878244397,0.6891566264559846,0.7516778522988975,0.8828451882341634,0.7443946187839169
9.5,0.7221619236479538,0.6559802712200432,0.6586433259893296,0.6623840113703857,0.6865912762019606,0.7536557929757555,0.8833333332829871,0.7545454544952149
10.0,0.7163771742861232,0.6546329722726706,0.6263736263235585,0.6771653542806682,0.7021791767053893,0.744081172441423,0.8726513569433904,0.7375565610357631
10.5,0.725018435619308,0.6820950060402089,0.6401766003914146,0.6699928723662267,0.700964630175036,0.7454954954453773,0.8846960167211283,0.7517084281957649
11.0,0.7201431079563514,0.6707466339769741,0.6447368420551997,0.6647564469413629,0.6976744185546165,0.7325842696128136,0.8805031446037297,0.7499999999497625
11.5,0.7221288830332596,0.6740196077931752,0.6467331117992924,0.6638176637676432,0.6986410870802737,0.7485907553050073,0.8805031446037297,0.7425968108836962
12.0,0.7229257190124535,0.673992673942735,0.6378737541027273,0.669521770114139,0.7025723472168364,0.7505617977026973,0.8805031446037297,0.74545454540431
