[avg]_f1,[mem],crossner_ai_f1,crossner_ai_prec,crossner_ai_rec,crossner_literature_f1,crossner_literature_prec,crossner_literature_rec,crossner_music_f1,crossner_music_prec,crossner_music_rec,crossner_politics_f1,crossner_politics_prec,crossner_politics_rec,crossner_science_f1,crossner_science_prec,crossner_science_rec,epoch,loss,mit-movie_f1,mit-movie_prec,mit-movie_rec,mit-restaurant_f1,mit-restaurant_prec,mit-restaurant_rec,step
,18.59375,,,,,,,,,,,,,,,,0.0015,0.6287981271743774,,,,,,,1
,20.5546875,,,,,,,,,,,,,,,,0.003,0.510267436504364,,,,,,,2
,20.5546875,,,,,,,,,,,,,,,,0.0045,0.5623441934585571,,,,,,,3
,21.55859375,,,,,,,,,,,,,,,,0.0061,0.3126559853553772,,,,,,,4
,21.560546875,,,,,,,,,,,,,,,,0.0076,3.250041961669922,,,,,,,5
,21.560546875,,,,,,,,,,,,,,,,0.0091,0.5076248049736023,,,,,,,6
,21.560546875,,,,,,,,,,,,,,,,0.0106,0.3579060733318329,,,,,,,7
,21.578125,,,,,,,,,,,,,,,,0.0121,0.24982796609401703,,,,,,,8
,21.578125,,,,,,,,,,,,,,,,0.0136,0.3293543756008148,,,,,,,9
,21.578125,,,,,,,,,,,,,,,,0.0151,0.22612129151821136,,,,,,,10
,21.578125,,,,,,,,,,,,,,,,0.0166,0.21056239306926727,,,,,,,11
,21.578125,,,,,,,,,,,,,,,,0.0182,0.21443775296211243,,,,,,,12
,21.578125,,,,,,,,,,,,,,,,0.0197,0.1895889788866043,,,,,,,13
,21.578125,,,,,,,,,,,,,,,,0.0212,0.17343910038471222,,,,,,,14
,21.578125,,,,,,,,,,,,,,,,0.0227,0.1680365651845932,,,,,,,15
,21.578125,,,,,,,,,,,,,,,,0.0242,0.16830626130104065,,,,,,,16
,21.578125,,,,,,,,,,,,,,,,0.0257,0.15847145020961761,,,,,,,17
,21.578125,,,,,,,,,,,,,,,,0.0272,0.1642652451992035,,,,,,,18
,21.578125,,,,,,,,,,,,,,,,0.0287,0.14049369096755981,,,,,,,19
,21.578125,,,,,,,,,,,,,,,,0.0303,0.13097022473812103,,,,,,,20
,21.578125,,,,,,,,,,,,,,,,0.0318,0.13286130130290985,,,,,,,21
,21.578125,,,,,,,,,,,,,,,,0.0333,0.1259634643793106,,,,,,,22
,21.578125,,,,,,,,,,,,,,,,0.0348,0.11489241570234299,,,,,,,23
,21.578125,,,,,,,,,,,,,,,,0.0363,0.12357089668512344,,,,,,,24
,25.134765625,,,,,,,,,,,,,,,,0.0378,0.12116127461194992,,,,,,,25
,25.134765625,,,,,,,,,,,,,,,,0.0393,0.12036881595849991,,,,,,,26
,25.134765625,,,,,,,,,,,,,,,,0.0408,0.11027250438928604,,,,,,,27
,25.134765625,,,,,,,,,,,,,,,,0.0424,0.10476849228143692,,,,,,,28
,25.134765625,,,,,,,,,,,,,,,,0.0439,0.10236143320798874,,,,,,,29
,25.134765625,,,,,,,,,,,,,,,,0.0454,0.09634124487638474,,,,,,,30
,25.134765625,,,,,,,,,,,,,,,,0.0469,0.10057880729436874,,,,,,,31
,25.134765625,,,,,,,,,,,,,,,,0.0484,0.10077238082885742,,,,,,,32
,25.134765625,,,,,,,,,,,,,,,,0.0499,0.10334064811468124,,,,,,,33
,25.134765625,,,,,,,,,,,,,,,,0.0514,0.08677612990140915,,,,,,,34
,25.134765625,,,,,,,,,,,,,,,,0.053,0.08879978954792023,,,,,,,35
