step,epoch,loss,grad_norm,learning_rate,eval_crossner_literature,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,1.1252,28.770889282226562,0.0,,,,,,,,,,,
2,0.08,0.9932,27.475177764892578,5.578858913022597e-06,,,,,,,,,,,
3,0.12,1.0306,31.713823318481445,8.842282173954808e-06,,,,,,,,,,,
4,0.16,1.3771,43.69318389892578,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,0.7983,19.961313247680664,1.295370924755994e-05,,,,,,,,,,,
6,0.24,0.6726,38.55352783203125,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,0.4973,26.7636775970459,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,0.3529,26.869688034057617,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,0.2063,17.7950439453125,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,0.2812,24.278499603271484,1.853256816058254e-05,,,,,,,,,,,
11,0.44,0.3682,18.834178924560547,1.929968091962688e-05,,,,,,,,,,,
12,0.48,0.1995,7.93975830078125,2e-05,,,,,,,,,,,
12,0.48,,,,0.25172074724688015,0.25172074724688015,4.8583,20.583,0.206,,,,,,
13,0.52,0.1718,7.538560390472412,2e-05,,,,,,,,,,,
14,0.56,0.1191,8.8790864944458,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,0.1206,9.200613975524902,1.9861111111111114e-05,,,,,,,,,,,
16,0.64,0.1331,6.492846965789795,1.979166666666667e-05,,,,,,,,,,,
17,0.68,0.0804,4.438879489898682,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,0.158,13.448261260986328,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,0.1016,6.328733444213867,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,0.1063,6.023866653442383,1.951388888888889e-05,,,,,,,,,,,
21,0.84,0.0742,6.422918796539307,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,0.0923,4.964632987976074,1.9375e-05,,,,,,,,,,,
23,0.92,0.0531,5.606320858001709,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,0.0832,6.201453685760498,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,0.0557,2.9705657958984375,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.44888366622490833,0.44888366622490833,6.7259,14.868,0.149,,,,,,
26,1.04,0.1027,8.781760215759277,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,0.1603,10.451088905334473,1.902777777777778e-05,,,,,,,,,,,
28,1.12,0.0818,5.31109094619751,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,0.0302,4.22826623916626,1.888888888888889e-05,,,,,,,,,,,
30,1.2,0.0288,1.898720145225525,1.8819444444444447e-05,,,,,,,,,,,
31,1.24,0.0268,3.2450673580169678,1.8750000000000002e-05,,,,,,,,,,,
32,1.28,0.0516,13.394537925720215,1.8680555555555556e-05,,,,,,,,,,,
33,1.32,0.0698,13.73279857635498,1.8611111111111114e-05,,,,,,,,,,,
34,1.36,0.0507,4.608075141906738,1.854166666666667e-05,,,,,,,,,,,
35,1.4,0.0664,7.922679424285889,1.8472222222222224e-05,,,,,,,,,,,
36,1.44,0.1036,7.260581016540527,1.8402777777777778e-05,,,,,,,,,,,
37,1.48,0.1068,8.71648120880127,1.8333333333333333e-05,,,,,,,,,,,
38,1.52,0.0474,4.38983678817749,1.826388888888889e-05,,,,,,,,,,,
38,1.52,,,,0.6063720451713384,0.6063720451713384,6.7752,14.76,0.148,,,,,,
39,1.56,0.0741,13.176458358764648,1.8194444444444445e-05,,,,,,,,,,,
40,1.6,0.0382,3.5410475730895996,1.8125e-05,,,,,,,,,,,
41,1.64,0.0877,4.989680767059326,1.8055555555555558e-05,,,,,,,,,,,
42,1.68,0.1057,8.783426284790039,1.7986111111111113e-05,,,,,,,,,,,
43,1.72,0.1041,7.970437526702881,1.7916666666666667e-05,,,,,,,,,,,
44,1.76,0.0824,4.4298577308654785,1.7847222222222225e-05,,,,,,,,,,,
45,1.8,0.0995,4.534383773803711,1.7777777777777777e-05,,,,,,,,,,,
46,1.84,0.092,6.814393997192383,1.7708333333333335e-05,,,,,,,,,,,
47,1.88,0.0446,4.161416053771973,1.763888888888889e-05,,,,,,,,,,,
48,1.92,0.0613,5.058112621307373,1.7569444444444447e-05,,,,,,,,,,,
49,1.96,0.0331,2.513634443283081,1.7500000000000002e-05,,,,,,,,,,,
50,2.0,0.0345,2.4880635738372803,1.7430555555555556e-05,,,,,,,,,,,
50,2.0,,,,0.567534076777982,0.567534076777982,6.633,15.076,0.151,,,,,,
51,2.04,0.0238,2.1990506649017334,1.7361111111111114e-05,,,,,,,,,,,
52,2.08,0.0379,2.6894540786743164,1.729166666666667e-05,,,,,,,,,,,
53,2.12,0.0347,3.4292542934417725,1.7222222222222224e-05,,,,,,,,,,,
54,2.16,0.0164,2.394014596939087,1.715277777777778e-05,,,,,,,,,,,
55,2.2,0.0183,1.6299086809158325,1.7083333333333333e-05,,,,,,,,,,,
56,2.24,0.0106,1.2211672067642212,1.701388888888889e-05,,,,,,,,,,,
57,2.28,0.042,3.2013728618621826,1.6944444444444446e-05,,,,,,,,,,,
58,2.32,0.0204,1.5864475965499878,1.6875e-05,,,,,,,,,,,
59,2.36,0.022,3.0622172355651855,1.6805555555555558e-05,,,,,,,,,,,
60,2.4,0.0406,3.251593828201294,1.6736111111111113e-05,,,,,,,,,,,
61,2.44,0.1275,11.439924240112305,1.6666666666666667e-05,,,,,,,,,,,
62,2.48,0.0581,7.152156352996826,1.6597222222222225e-05,,,,,,,,,,,
62,2.48,,,,0.5947867298077509,0.5947867298077509,6.7432,14.83,0.148,,,,,,
63,2.52,0.0722,3.9959285259246826,1.6527777777777777e-05,,,,,,,,,,,
64,2.56,0.1,7.022421360015869,1.6458333333333335e-05,,,,,,,,,,,
65,2.6,0.0713,4.272947311401367,1.638888888888889e-05,,,,,,,,,,,
66,2.64,0.0055,1.1429013013839722,1.6319444444444444e-05,,,,,,,,,,,
67,2.68,0.0621,2.959780693054199,1.6250000000000002e-05,,,,,,,,,,,
68,2.72,0.0616,4.758618354797363,1.6180555555555557e-05,,,,,,,,,,,
69,2.76,0.0706,6.940536975860596,1.6111111111111115e-05,,,,,,,,,,,
70,2.8,0.041,2.7366271018981934,1.604166666666667e-05,,,,,,,,,,,
71,2.84,0.009,0.9006089568138123,1.5972222222222224e-05,,,,,,,,,,,
72,2.88,0.0681,3.27282452583313,1.590277777777778e-05,,,,,,,,,,,
73,2.92,0.043,2.9903433322906494,1.5833333333333333e-05,,,,,,,,,,,
74,2.96,0.0505,3.5064640045166016,1.576388888888889e-05,,,,,,,,,,,
75,3.0,0.019,1.3009583950042725,1.5694444444444446e-05,,,,,,,,,,,
75,3.0,,,,0.6902050113393646,0.6902050113393646,4.5414,22.02,0.22,,,,,,
76,3.04,0.0075,0.6758509278297424,1.5625e-05,,,,,,,,,,,
77,3.08,0.0083,2.432745933532715,1.555555555555556e-05,,,,,,,,,,,
