step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
150,0.182,0.1687,0.24010683596134186,1.6754015412169146e-05,,,,,,,,,,,,,,,,,
155,0.188,0.1672,0.20409193634986877,1.6863654442889655e-05,,,,,,,,,,,,,,,,,
160,0.194,0.1594,0.2341354489326477,1.696981227511215e-05,,,,,,,,,,,,,,,,,
165,0.2,0.1545,0.20770524442195892,1.7072703188798933e-05,,,,,,,,,,,,,,,,,
170,0.206,0.1568,0.22512178122997284,1.7172522268686466e-05,,,,,,,,,,,,,,,,,
175,0.212,0.1505,0.22916853427886963,1.7269447630647555e-05,,,,,,,,,,,,,,,,,
180,0.218,0.1538,0.20115238428115845,1.7363642334347193e-05,,,,,,,,,,,,,,,,,
185,0.224,0.1489,0.20741894841194153,1.7455256033784897e-05,,,,,,,,,,,,,,,,,
190,0.23,0.1497,0.20122955739498138,1.75444264076807e-05,,,,,,,,,,,,,,,,,
195,0.236,0.1388,0.21524739265441895,1.7631280404029543e-05,,,,,,,,,,,,,,,,,
200,0.242,0.1385,0.2007366418838501,1.7715935327063138e-05,,,,,,,,,,,,,,,,,
205,0.248,0.1383,0.18823440372943878,1.7798499789975307e-05,,,,,,,,,,,,,,,,,
210,0.255,0.1411,0.17765071988105774,1.78790745528256e-05,,,,,,,,,,,,,,,,,
215,0.261,0.1342,0.2408422827720642,1.7957753261836987e-05,,,,,,,,,,,,,,,,,
220,0.267,0.1284,0.17795483767986298,1.8034623103692924e-05,,,,,,,,,,,,,,,,,
225,0.273,0.135,0.2203710377216339,1.810976538629818e-05,,,,,,,,,,,,,,,,,
230,0.279,0.1366,0.17267049849033356,1.8183256055703488e-05,,,,,,,,,,,,,,,,,
235,0.285,0.1317,0.2057940810918808,1.8255166157433265e-05,,,,,,,,,,,,,,,,,
240,0.291,0.1259,0.18540549278259277,1.8325562249241182e-05,,,,,,,,,,,,,,,,,
245,0.297,0.1248,0.16339805722236633,1.839450677130401e-05,,,,,,,,,,,,,,,,,
250,0.303,0.1249,0.1832202821969986,1.8462058379014124e-05,,,,,,,,,,,,,,,,,
255,0.309,0.1245,0.16647426784038544,1.8528272242815496e-05,,,,,,,,,,,,,,,,,
260,0.315,0.1236,0.1584421843290329,1.8593200318923534e-05,,,,,,,,,,,,,,,,,
265,0.321,0.1206,0.19571547210216522,1.8656891594257228e-05,,,,,,,,,,,,,,,,,
270,0.327,0.1271,0.20566871762275696,1.8719392308476227e-05,,,,,,,,,,,,,,,,,
275,0.333,0.1184,0.17092950642108917,1.878074615564391e-05,,,,,,,,,,,,,,,,,
280,0.339,0.114,0.1428927332162857,1.8840994467719588e-05,,,,,,,,,,,,,,,,,
285,0.345,0.1148,0.17646346986293793,1.8900176381809734e-05,,,,,,,,,,,,,,,,,
290,0.352,0.1133,0.1649862676858902,1.8958328992873333e-05,,,,,,,,,,,,,,,,,
