step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.009,2.9215,16.653959274291992,5.768873987190341e-06,,,,,,,,,,,
10,0.018,2.8736,14.986900329589844,8.253392779952611e-06,,,,,,,,,,,
15,0.027,2.3774,10.598051071166992,9.706743106055534e-06,,,,,,,,,,,
20,0.036,1.9629,6.125002384185791,1.0737911572714876e-05,,,,,,,,,,,
25,0.045,1.4936,5.074295520782471,1.1537747974380681e-05,,,,,,,,,,,
30,0.054,1.2728,3.7521233558654785,1.21912618988178e-05,,,,,,,,,,,
35,0.064,0.9747,2.516571044921875,1.2743800048996109e-05,,,,,,,,,,,
40,0.073,0.8128,1.6941226720809937,1.3222430365477144e-05,,,,,,,,,,,
45,0.082,0.6613,1.446460247039795,1.3644612224920727e-05,,,,,,,,,,,
50,0.091,0.5011,0.9603282809257507,1.4022266767142951e-05,,,,,,,,,,,
55,0.1,0.4001,0.8865797519683838,1.4363896855970699e-05,,,,,,,,,,,
60,0.109,0.3461,0.7728591561317444,1.4675780691580068e-05,,,,,,,,,,,
65,0.118,0.2994,0.660132646560669,1.4962686008395792e-05,,,,,,,,,,,
70,0.127,0.2629,0.6112733483314514,1.522831884175838e-05,,,,,,,,,,,
75,0.136,0.2397,0.5431029200553894,1.5475617093245874e-05,,,,,,,,,,,
80,0.145,0.2149,0.5089344382286072,1.570694915823941e-05,,,,,,,,,,,
85,0.154,0.2029,0.4488396942615509,1.5924252230994265e-05,,,,,,,,,,,
90,0.163,0.1915,0.46925365924835205,1.6129131017682994e-05,,,,,,,,,,,
95,0.172,0.1794,0.4493117332458496,1.6322929724632822e-05,,,,,,,,,,,
100,0.181,0.1708,0.40288349986076355,1.6506785559905222e-05,,,,,,,,,,,
105,0.191,0.1596,0.4023491144180298,1.66816691678613e-05,,,,,,,,,,,
110,0.2,0.1529,0.35198166966438293,1.6848415648732967e-05,,,,,,,,,,,
115,0.209,0.1456,0.34975308179855347,1.7007748677238435e-05,,,,,,,,,,,
120,0.218,0.1423,0.358248770236969,1.7160299484342336e-05,,,,,,,,,,,
125,0.227,0.1326,0.37014251947402954,1.7306621961571025e-05,,,,,,,,,,,
130,0.236,0.1299,0.3273133337497711,1.7447204801158062e-05,,,,,,,,,,,
135,0.245,0.1242,0.3059747517108917,1.7582481343785917e-05,,,,,,,,,,,
