step,epoch,loss,grad_norm,learning_rate,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.023,5.1842,73.2048110961914,6.8884950399405484e-06,,,,,,,,,,,
10,0.045,1.663,15.78622055053711,9.855208374047785e-06,,,,,,,,,,,
15,0.068,0.404,6.041015148162842,1.159062442488995e-05,,,,,,,,,,,
20,0.09,0.2071,7.9694623947143555,1.2821921708155018e-05,,,,,,,,,,,
25,0.113,0.1638,5.27264928817749,1.3776990079881097e-05,,,,,,,,,,,
30,0.135,0.1846,5.541842460632324,1.4557337758997188e-05,,,,,,,,,,,
35,0.158,0.168,3.9524307250976562,1.521711232078042e-05,,,,,,,,,,,
40,0.18,0.1253,4.191035270690918,1.5788635042262254e-05,,,,,,,,,,,
45,0.203,0.1488,2.1855907440185547,1.6292753809839353e-05,,,,,,,,,,,
50,0.225,0.135,1.8803884983062744,1.6743703413988334e-05,,,,,,,,,,,
55,0.248,0.1255,5.045202255249023,1.7151636951383997e-05,,,,,,,,,,,
60,0.27,0.21,4.016164302825928,1.752405109310442e-05,,,,,,,,,,,
65,0.293,0.1126,1.8780629634857178,1.7866638893809745e-05,,,,,,,,,,,
70,0.315,0.1326,1.8232407569885254,1.818382565488766e-05,,,,,,,,,,,
75,0.338,0.1226,2.8465847969055176,1.8479119464830498e-05,,,,,,,,,,,
80,0.36,0.1497,2.864821672439575,1.875534837636949e-05,,,,,,,,,,,
85,0.383,0.1411,2.267383337020874,1.9014825553745778e-05,,,,,,,,,,,
90,0.405,0.1315,2.911263942718506,1.9259467143946592e-05,,,,,,,,,,,
95,0.428,0.1377,3.319716691970825,1.9490878236394627e-05,,,,,,,,,,,
100,0.45,0.1158,3.9418869018554688,1.971041674809557e-05,,,,,,,,,,,
105,0.473,0.0993,5.173885345458984,1.9919241705729823e-05,,,,,,,,,,,
110,0.495,0.1252,2.841630697250366,1.9984356667970278e-05,,,,,,,,,,,
111,0.5,,,,0.47990815149984034,0.47990815149984034,28.4758,114.589,0.597,,,,,,
115,0.518,0.1051,3.5068249702453613,1.9945248337895972e-05,,,,,,,,,,,
120,0.541,0.0912,5.007988452911377,1.9906140007821667e-05,,,,,,,,,,,
125,0.563,0.1389,4.633707523345947,1.986703167774736e-05,,,,,,,,,,,
130,0.586,0.1054,1.6572524309158325,1.9827923347673055e-05,,,,,,,,,,,
135,0.608,0.0967,2.894299030303955,1.978881501759875e-05,,,,,,,,,,,
140,0.631,0.0812,2.422466516494751,1.9749706687524444e-05,,,,,,,,,,,
145,0.653,0.0701,2.2226734161376953,1.971059835745014e-05,,,,,,,,,,,
150,0.676,0.1411,4.53349494934082,1.9671490027375833e-05,,,,,,,,,,,
155,0.698,0.095,3.7564404010772705,1.9632381697301527e-05,,,,,,,,,,,
160,0.721,0.0921,2.148165464401245,1.959327336722722e-05,,,,,,,,,,,
165,0.743,0.0838,2.3044893741607666,1.9554165037152916e-05,,,,,,,,,,,
170,0.766,0.0803,2.141073703765869,1.951505670707861e-05,,,,,,,,,,,
175,0.788,0.0961,2.727687358856201,1.9475948377004304e-05,,,,,,,,,,,
180,0.811,0.1178,1.9748444557189941,1.9436840046929995e-05,,,,,,,,,,,
185,0.833,0.1107,7.859412670135498,1.9397731716855693e-05,,,,,,,,,,,
190,0.856,0.0899,4.710970878601074,1.9358623386781384e-05,,,,,,,,,,,
195,0.878,0.0796,1.1565871238708496,1.9319515056707082e-05,,,,,,,,,,,
200,0.901,0.0847,3.97940731048584,1.9280406726632773e-05,,,,,,,,,,,
