epoch,eval_average,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant
0.5,0.40016851231475487,0.2327365728399925,0.1415384614944624,0.0775547444829179,0.3757178014265733,0.3461538461038195,0.8812095031893716,0.7462686566661468
1.0,0.5567193762370514,0.4564907274823706,0.3688430698239138,0.5004048582499476,0.4179850124395227,0.4999999999523131,0.8888888888385774,0.764423076872714
1.5,0.6334056981714182,0.5177398159814022,0.4593716142512219,0.5347758886671671,0.6119273983942094,0.6139534883219503,0.920168067176512,0.7759036144074647
2.0,0.6399579219543339,0.4538577911764928,0.4667535853485412,0.5614307931071126,0.6782464846479895,0.6368159203480941,0.8884120171170045,0.794188861935102
2.5,0.6901209384767217,0.6082603253567022,0.5597189695049372,0.5804464972556074,0.7216666666165467,0.6824324323823284,0.9090909090405268,0.7692307691804041
3.0,0.6723489293048466,0.6051282050780711,0.474770642151727,0.6347490346990269,0.6588628762040706,0.6307339449039933,0.8974358973855148,0.8047619047115215
3.5,0.7152943938377163,0.6591760299124889,0.5817361893523567,0.6451138867978145,0.7041264266400894,0.6878824968899945,0.9071729957302116,0.8218527315410588
4.0,0.6931228490028721,0.6276041666165046,0.5219454329274141,0.6471030849762507,0.70243084655508,0.6688741721354117,0.9021276595240842,0.7817745802853591
4.5,0.698216232230196,0.6598726114148358,0.6046511627406085,0.5768321512503493,0.717518859966645,0.6222760290056242,0.9148936169708872,0.7914691942624223
5.0,0.6953504618518431,0.6343283581589212,0.5592417061110768,0.5644804715785104,0.713073005043272,0.7083825265141892,0.9198312235783076,0.7681159419786251
5.5,0.7143264556613869,0.6515723269939373,0.6247191010734675,0.6467513068953883,0.7352445193427986,0.6934911242102068,0.8931623931120124,0.755344418001898
6.0,0.7144238671607489,0.6624365481732286,0.6216530849324128,0.6568047336777135,0.7265029635400649,0.6477541370656997,0.9191489361198216,0.7666666666163018
6.5,0.715573781616354,0.6599241465997017,0.626423690154869,0.6534216335039899,0.736318407910079,0.6547486033018854,0.9017094016590174,0.7764705881849358
7.0,0.7168762901381703,0.6533665834910964,0.6198830408855578,0.6701183431451673,0.7278911564124787,0.6754176610477253,0.8978723403751498,0.773584905610017
7.5,0.7264820517645945,0.6583229035794681,0.6389850057168707,0.668652270984898,0.7288135592719219,0.7103448275360502,0.8888888888385099,0.7913669064244433
8.0,0.7275608139173139,0.6583229035794681,0.6294184720137106,0.6691285080739783,0.7317073170230505,0.7236994219151522,0.904458598675731,0.7761904761401066
8.5,0.7289469753612303,0.6608040200504173,0.6272727272225858,0.6701260192234366,0.7361344537313911,0.7211981566318657,0.8993576016626791,0.7877358490062368
9.0,0.7305239093014925,0.6608040200504173,0.6214039124930133,0.675074183926161,0.7348993288089383,0.7222222221720561,0.9021276595240842,0.7971360381357773
9.5,0.7312322897013945,0.6633165828644871,0.6226851851350507,0.6828908554071274,0.7365771811579312,0.7270615562796802,0.9002123141746712,0.7858823528908135
10.0,0.7300220922637217,0.6633165828644871,0.624999999949865,0.6819188191380918,0.73260687337821,0.716937354938233,0.8997867803334119,0.7905882352437525
10.5,0.7317223692652731,0.6608040200504173,0.6226851851350507,0.6824224519439912,0.7365771811579312,0.7268518518016848,0.9021276595240842,0.7905882352437525
11.0,0.7298993624233436,0.6608040200504173,0.6296296295794935,0.6794682421950994,0.7319932997823737,0.7260115606434754,0.9002123141746712,0.7811764705378746
11.5,0.7307249438351736,0.6633165828644871,0.6265895953255858,0.6799704360178966,0.7319932997823737,0.7228637412893275,0.904458598675731,0.7858823528908135
12.0,0.7315011016096932,0.6633165828644871,0.6303592120008502,0.6833948338982392,0.7342833193128282,0.7230590961259629,0.9002123141746712,0.7858823528908135
