epoch,eval_average,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant
0.5,0.312323709884506,0.0,0.0,0.0,,,0.8476821191549943,0.7139364302675355
0.6,0.0,,,,0.0,0.0,,
1.0,0.2321851449892267,0.0,0.0,0.0,0.0,0.0,0.8704883226672527,0.7548076922573341
1.4,0.04023552500029735,,,,0.0804710500005947,0.0,,
1.5,0.34412362769925553,0.0,0.0,0.0260869564717589,,,0.9164882226476824,0.7780429593768365
2.0,0.3143920428911949,0.0,0.0171094101439315,0.0257142857073906,0.2765714285281786,0.1708333333145989,0.9191489361198216,0.7913669064244433
2.5,0.40116685836829635,0.0311640696153476,0.1213307240459128,0.1637337413425309,,,0.9110169491021574,0.7785888077355332
2.6,0.4323327624883179,,,,0.4641350210469741,0.4005305039296618,,
3.0,0.5098365230917431,0.1734104045853527,0.2314720811688394,0.3412322274419964,0.6031195840054274,0.5677867902163812,0.8959660296736114,0.7558685445505939
3.4,0.5608410539998552,,,,0.6179966043641709,0.5036855036355395,,
3.5,0.5607984666500795,0.3463414633647829,0.3814569535935673,0.4017595307417352,,,0.904458598675731,0.769975786874581
4.0,0.5830184880468078,0.3166397414712196,0.3143893590794828,0.5023112480239628,0.6767422333671844,0.6063454758605564,0.8936170212262156,0.7710843372990333
4.5,0.6129292989320602,0.495575221188871,0.4370860926651901,0.4803149605800439,,,0.904051172657504,0.7476190475686917
4.6,0.6999882793685234,,,,0.7240506328612761,0.6759259258757706,,
5.0,0.6222311234266114,0.4301994301496977,0.4814814814316945,0.4680851063329409,0.7154882154380985,0.6036446468747128,0.9025423728309744,0.7541766109281607
5.4,0.6780235193123305,,,,0.7086481947441732,0.6473988438804879,,
5.5,0.6374310168522452,0.535141800196645,0.4747474746979173,0.5167173251779184,,,0.8931623931120124,0.7673860910767328
6.0,0.6639911753196924,0.5244215937802156,0.490307867680789,0.5570007650609099,0.6903973509432666,0.6738351253979055,0.9090909090405268,0.802884615334234
6.5,0.6624234636478288,0.5442359248828591,0.5129358829645184,0.5694444443944433,,,0.8997867803334119,0.7857142856639117
6.6,0.6760070597799538,,,,0.6990931574107333,0.6529209621491743,,
7.0,0.6590665128524333,0.5610738254532376,0.50582750577741,0.5372217958057002,0.6827643629806942,0.6382488478761245,0.9036402569089298,0.7846889951649367
7.4,0.6642466568503234,,,,0.6789606034704234,0.6495327102302232,,
7.5,0.6568870163017245,0.5627476881929202,0.5159010600206003,0.5502645502144877,,,0.8936170212262156,0.7619047618543991
8.0,0.6673574688080183,0.5540897097123898,0.5225433525510433,0.5550527902968405,0.6767676767175663,0.658682634680426,0.9110169491021574,0.7933491685957041
8.5,0.6663778845106189,0.549738219845144,0.5325714285213069,0.5544703230152911,,,0.9036402569089298,0.7914691942624223
8.6,0.6664058304063747,,,,0.6734177214688798,0.6593939393438696,,
9.0,0.6620768819281613,0.5523560208922638,0.5302013422317808,0.5499999999499425,0.6638513513012462,0.6626506023595442,0.8974358973855148,0.7780429593768365
9.4,0.6659476914608113,,,,0.6700421940427199,0.6618531888789028,,
9.5,0.6658189905974103,0.5580182528833625,0.5294771968353432,0.5497342444450123,,,0.9059829059325198,0.7858823528908135
10.0,0.6655115279693486,0.5557011795042449,0.5306577479989615,0.570128885469274,0.6739864864363796,0.6459330143039537,0.9059829059325198,0.7761904761401066
10.5,0.6686162574580828,0.5624178711719292,0.5278396436024738,0.5648503453068471,,,0.9059829059325198,0.7819905212766447
10.6,0.6600340837750512,,,,0.6717428087485418,0.6483253588015607,,
11.0,0.6691418332524888,0.5643044618921095,0.5371809100498083,0.5605483624785148,0.6756756756255684,0.655502392294382,0.904051172657504,0.7867298577695334
11.4,0.666400250503066,,,,0.6717428087485418,0.66105769225759,,
11.5,0.668735186293436,0.560943643462304,0.5284280935953946,0.561591430707428,,,0.9059829059325198,0.7867298577695334
12.0,0.6673210660424047,0.5571616293848083,0.5377777777276938,0.5556408288064647,0.671174978817181,0.6587112171336481,0.904051172657504,0.7867298577695334
