step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.004,7.4352,87.9996566772461,0.0,,,,,,,,,,,
2,0.008,7.3222,91.29725646972656,2.9163102105721076e-06,,,,,,,,,,,
3,0.013,7.4224,91.04328155517578,4.62224232422701e-06,,,,,,,,,,,
4,0.017,7.5034,82.83850860595703,5.832620421144215e-06,,,,,,,,,,,
5,0.021,7.105,75.4313735961914,6.7714626113342564e-06,,,,,,,,,,,
6,0.025,5.9153,67.18692016601562,7.538552534799117e-06,,,,,,,,,,,
7,0.029,5.2474,98.68917083740234,8.187117823896454e-06,,,,,,,,,,,
8,0.033,4.9914,79.12373352050781,8.748930631716322e-06,,,,,,,,,,,
9,0.037,4.3809,85.16203308105469,9.24448464845402e-06,,,,,,,,,,,
10,0.042,3.7652,46.48433303833008,9.687772821906364e-06,,,,,,,,,,,
11,0.046,3.2215,35.32622528076172,1.0088775752207945e-05,,,,,,,,,,,
12,0.05,2.844,41.65803527832031,1.0454862745371226e-05,,,,,,,,,,,
13,0.054,2.4157,46.23379898071289,1.079163013362144e-05,,,,,,,,,,,
14,0.058,1.7687,52.217323303222656,1.1103428034468562e-05,,,,,,,,,,,
15,0.062,1.482,37.27421569824219,1.1393704935561265e-05,,,,,,,,,,,
16,0.067,1.2824,84.88035583496094,1.166524084228843e-05,,,,,,,,,,,
17,0.071,0.9745,50.018882751464844,1.1920309619272443e-05,,,,,,,,,,,
18,0.075,1.0439,52.3187141418457,1.2160794859026127e-05,,,,,,,,,,,
19,0.079,0.6335,37.393550872802734,1.2388274381225711e-05,,,,,,,,,,,
20,0.083,0.6698,36.2131462097168,1.260408303247847e-05,,,,,,,,,,,
21,0.087,0.5435,29.014169692993164,1.2809360148123464e-05,,,,,,,,,,,
22,0.092,0.4494,63.5611686706543,1.3005085962780053e-05,,,,,,,,,,,
23,0.096,0.4906,24.826011657714844,1.3192109920604603e-05,,,,,,,,,,,
24,0.1,0.3834,12.751105308532715,1.3371172955943332e-05,,,,,,,,,,,
