step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.04,1.375,25.078163146972656,0.0,,,,,,,,,,,
2,0.08,1.5469,30.07647705078125,5.578858913022597e-06,,,,,,,,,,,
3,0.12,1.5078,28.676536560058594,8.842282173954808e-06,,,,,,,,,,,
4,0.16,1.1836,27.386573791503906,1.1157717826045193e-05,,,,,,,,,,,
5,0.2,0.832,22.907852172851562,1.295370924755994e-05,,,,,,,,,,,
6,0.24,1.1553,2663.688232421875,1.4421141086977404e-05,,,,,,,,,,,
7,0.28,1.668,167.4460906982422,1.5661837028938922e-05,,,,,,,,,,,
8,0.32,0.7134,24.336612701416016,1.6736576739067793e-05,,,,,,,,,,,
9,0.36,0.3945,8.390273094177246,1.7684564347909616e-05,,,,,,,,,,,
10,0.4,0.4341,8.906645774841309,1.853256816058254e-05,,,,,,,,,,,
11,0.44,0.251,4.91810941696167,1.929968091962688e-05,,,,,,,,,,,
12,0.48,0.261,5.641388416290283,2e-05,,,,,,,,,,,
13,0.52,0.1433,4.273780345916748,2e-05,,,,,,,,,,,
14,0.56,0.3545,11.057345390319824,1.9930555555555556e-05,,,,,,,,,,,
15,0.6,0.156,4.505489349365234,1.9861111111111114e-05,,,,,,,,,,,
16,0.64,0.1471,5.478817462921143,1.979166666666667e-05,,,,,,,,,,,
17,0.68,0.1497,5.946692943572998,1.9722222222222224e-05,,,,,,,,,,,
18,0.72,0.1396,3.4341070652008057,1.9652777777777778e-05,,,,,,,,,,,
19,0.76,0.1582,4.88414192199707,1.9583333333333333e-05,,,,,,,,,,,
20,0.8,0.0949,2.576425552368164,1.951388888888889e-05,,,,,,,,,,,
21,0.84,0.1038,5.812522888183594,1.9444444444444445e-05,,,,,,,,,,,
22,0.88,0.1041,3.257089853286743,1.9375e-05,,,,,,,,,,,
23,0.92,0.0704,3.522517681121826,1.9305555555555558e-05,,,,,,,,,,,
24,0.96,0.0999,2.6238698959350586,1.9236111111111113e-05,,,,,,,,,,,
25,1.0,0.0771,2.9872894287109375,1.916666666666667e-05,,,,,,,,,,,
25,1.0,,,,0.2546816478992552,0.2546816478992552,7.4147,13.487,0.135,,,,,,
26,1.04,0.0456,1.447446346282959,1.9097222222222225e-05,,,,,,,,,,,
27,1.08,0.084,2.3994462490081787,1.902777777777778e-05,,,,,,,,,,,
28,1.12,0.0593,2.4220311641693115,1.8958333333333334e-05,,,,,,,,,,,
29,1.16,0.056,2.9687225818634033,1.888888888888889e-05,,,,,,,,,,,
30,1.2,0.0359,1.5553959608078003,1.8819444444444447e-05,,,,,,,,,,,
31,1.24,0.0408,2.8506429195404053,1.8750000000000002e-05,,,,,,,,,,,
32,1.28,0.0275,2.0355756282806396,1.8680555555555556e-05,,,,,,,,,,,
33,1.32,0.0572,2.097989559173584,1.8611111111111114e-05,,,,,,,,,,,
34,1.36,0.0528,4.30961799621582,1.854166666666667e-05,,,,,,,,,,,
35,1.4,0.1078,4.549933910369873,1.8472222222222224e-05,,,,,,,,,,,
36,1.44,0.071,2.662750482559204,1.8402777777777778e-05,,,,,,,,,,,
37,1.48,0.071,1.7365530729293823,1.8333333333333333e-05,,,,,,,,,,,
38,1.52,0.0264,1.9575278759002686,1.826388888888889e-05,,,,,,,,,,,
38,1.52,,,,0.5337159253448569,0.5337159253448569,7.6212,13.121,0.131,,,,,,
39,1.56,0.0799,3.6249208450317383,1.8194444444444445e-05,,,,,,,,,,,
40,1.6,0.0618,1.8845410346984863,1.8125e-05,,,,,,,,,,,
41,1.64,0.0711,2.4714605808258057,1.8055555555555558e-05,,,,,,,,,,,
42,1.68,0.0189,1.1128008365631104,1.7986111111111113e-05,,,,,,,,,,,
43,1.72,0.0434,4.0656304359436035,1.7916666666666667e-05,,,,,,,,,,,
44,1.76,0.0649,2.290252685546875,1.7847222222222225e-05,,,,,,,,,,,
45,1.8,0.093,4.767741680145264,1.7777777777777777e-05,,,,,,,,,,,
46,1.84,0.0446,2.238870143890381,1.7708333333333335e-05,,,,,,,,,,,
47,1.88,0.0581,2.418726682662964,1.763888888888889e-05,,,,,,,,,,,
48,1.92,0.0389,3.245903253555298,1.7569444444444447e-05,,,,,,,,,,,
49,1.96,0.0729,2.3916029930114746,1.7500000000000002e-05,,,,,,,,,,,
50,2.0,0.0545,1.6981103420257568,1.7430555555555556e-05,,,,,,,,,,,
50,2.0,,,,0.39672131142846656,0.39672131142846656,8.0386,12.44,0.124,,,,,,
51,2.04,0.061,3.196584701538086,1.7361111111111114e-05,,,,,,,,,,,
52,2.08,0.0381,1.1098443269729614,1.729166666666667e-05,,,,,,,,,,,
53,2.12,0.0547,3.9670870304107666,1.7222222222222224e-05,,,,,,,,,,,
54,2.16,0.0327,1.4067491292953491,1.715277777777778e-05,,,,,,,,,,,
55,2.2,0.1271,2.2497713565826416,1.7083333333333333e-05,,,,,,,,,,,
56,2.24,0.0278,1.9667472839355469,1.701388888888889e-05,,,,,,,,,,,
57,2.28,0.0331,1.0198850631713867,1.6944444444444446e-05,,,,,,,,,,,
58,2.32,0.048,1.390683889389038,1.6875e-05,,,,,,,,,,,
59,2.36,0.0083,0.598354697227478,1.6805555555555558e-05,,,,,,,,,,,
60,2.4,0.0437,2.176459550857544,1.6736111111111113e-05,,,,,,,,,,,
61,2.44,0.0375,21.823753356933594,1.6666666666666667e-05,,,,,,,,,,,
62,2.48,0.0154,0.892408549785614,1.6597222222222225e-05,,,,,,,,,,,
62,2.48,,,,0.5121951219011428,0.5121951219011428,5.3976,18.527,0.185,,,,,,
63,2.52,0.0547,2.3020195960998535,1.6527777777777777e-05,,,,,,,,,,,
64,2.56,0.0152,0.8539851307868958,1.6458333333333335e-05,,,,,,,,,,,
65,2.6,0.0103,1.3266006708145142,1.638888888888889e-05,,,,,,,,,,,
66,2.64,0.0281,3.08586049079895,1.6319444444444444e-05,,,,,,,,,,,
67,2.68,0.0211,1.282294750213623,1.6250000000000002e-05,,,,,,,,,,,
68,2.72,0.0446,1.366088628768921,1.6180555555555557e-05,,,,,,,,,,,
69,2.76,0.0184,1.2892333269119263,1.6111111111111115e-05,,,,,,,,,,,
70,2.8,0.0454,1.4112201929092407,1.604166666666667e-05,,,,,,,,,,,
