step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.083,1.7058,10.35562801361084,9.559230870669094e-06,,,,,,,,,,,
10,0.167,1.4758,5.303267002105713,1.3676167519877784e-05,,,,,,,,,,,
15,0.25,0.9143,2.1338353157043457,1.6084421077509477e-05,,,,,,,,,,,
20,0.333,0.5104,1.2681158781051636,1.779310416908647e-05,,,,,,,,,,,
25,0.417,0.3371,0.7344748973846436,1.9118461741338187e-05,,,,,,,,,,,
30,0.5,0.2366,0.5238196849822998,2e-05,,,,,,,,,,,
30,0.5,,,,0.3367875647170528,0.3367875647170528,27.5221,3.633,0.036,,,,,,
35,0.583,0.1932,0.5193144679069519,2e-05,,,,,,,,,,,
40,0.667,0.151,0.3768322169780731,2e-05,,,,,,,,,,,
45,0.75,0.1279,0.32888996601104736,2e-05,,,,,,,,,,,
50,0.833,0.1097,0.292558491230011,2e-05,,,,,,,,,,,
55,0.917,0.1024,0.361160010099411,2e-05,,,,,,,,,,,
60,1.0,0.0981,0.30190080404281616,2e-05,,,,,,,,,,,
60,1.0,,,,0.6535626535123834,0.6535626535123834,18.5434,5.393,0.054,,,,,,
65,1.083,0.0904,0.4234372079372406,2e-05,,,,,,,,,,,
70,1.167,0.0784,0.35343658924102783,2e-05,,,,,,,,,,,
75,1.25,0.0787,0.22776509821414948,2e-05,,,,,,,,,,,
80,1.333,0.0721,0.21542954444885254,2e-05,,,,,,,,,,,
85,1.417,0.0752,0.26551708579063416,2e-05,,,,,,,,,,,
90,1.5,0.0647,0.5896894931793213,2e-05,,,,,,,,,,,
90,1.5,,,,0.7153284671029605,0.7153284671029605,35.3767,2.827,0.028,,,,,,
95,1.583,0.069,0.19556201994419098,2e-05,,,,,,,,,,,
100,1.667,0.0628,0.23489125072956085,2e-05,,,,,,,,,,,
105,1.75,0.0632,0.25494030117988586,2e-05,,,,,,,,,,,
110,1.833,0.0614,0.17149262130260468,2e-05,,,,,,,,,,,
115,1.917,0.0579,0.21928638219833374,2e-05,,,,,,,,,,,
120,2.0,0.059,0.2085685282945633,2e-05,,,,,,,,,,,
120,2.0,,,,0.7347931872975983,0.7347931872975983,3.5384,28.261,0.283,,,,,,
125,2.083,0.0593,0.17129984498023987,2e-05,,,,,,,,,,,
130,2.167,0.0542,0.2681572735309601,2e-05,,,,,,,,,,,
135,2.25,0.0545,0.2344866842031479,2e-05,,,,,,,,,,,
140,2.333,0.0526,0.18127569556236267,2e-05,,,,,,,,,,,
145,2.417,0.0515,0.17758002877235413,2e-05,,,,,,,,,,,
150,2.5,0.0548,0.181162491440773,2e-05,,,,,,,,,,,
150,2.5,,,,0.7751196171745107,0.7751196171745107,3.5398,28.25,0.282,,,,,,
155,2.583,0.0498,0.18879590928554535,2e-05,,,,,,,,,,,
160,2.667,0.0491,0.15208759903907776,2e-05,,,,,,,,,,,
165,2.75,0.0518,0.18966570496559143,2e-05,,,,,,,,,,,
170,2.833,0.0488,0.15244606137275696,2e-05,,,,,,,,,,,
175,2.917,0.0517,0.2247106283903122,2e-05,,,,,,,,,,,
180,3.0,0.0441,0.1828092336654663,2e-05,,,,,,,,,,,
180,3.0,,,,0.756626505973739,0.756626505973739,21.8992,4.566,0.046,,,,,,
185,3.083,0.0452,0.1690005660057068,2e-05,,,,,,,,,,,
190,3.167,0.0472,0.13202469050884247,2e-05,,,,,,,,,,,
