step,epoch,loss,grad_norm,learning_rate,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.023,1.6918,8.902671813964844,6.8884950399405484e-06,,,,,,,,,,,
10,0.045,1.498,6.2673516273498535,9.855208374047785e-06,,,,,,,,,,,
15,0.068,1.093,3.352851629257202,1.159062442488995e-05,,,,,,,,,,,
20,0.09,0.7713,2.5540239810943604,1.2821921708155018e-05,,,,,,,,,,,
25,0.113,0.5546,1.4927164316177368,1.3776990079881097e-05,,,,,,,,,,,
30,0.135,0.3986,0.960777759552002,1.4557337758997188e-05,,,,,,,,,,,
35,0.158,0.3126,0.9554036855697632,1.521711232078042e-05,,,,,,,,,,,
40,0.18,0.2357,0.7688660621643066,1.5788635042262254e-05,,,,,,,,,,,
45,0.203,0.1971,0.5994124412536621,1.6292753809839353e-05,,,,,,,,,,,
50,0.225,0.1753,0.5537653565406799,1.6743703413988334e-05,,,,,,,,,,,
55,0.248,0.1502,0.3955833315849304,1.7151636951383997e-05,,,,,,,,,,,
60,0.27,0.1431,0.34726682305336,1.752405109310442e-05,,,,,,,,,,,
65,0.293,0.1241,0.45642736554145813,1.7866638893809745e-05,,,,,,,,,,,
70,0.315,0.1132,0.37362179160118103,1.818382565488766e-05,,,,,,,,,,,
75,0.338,0.1074,0.3137722313404083,1.8479119464830498e-05,,,,,,,,,,,
80,0.36,0.1086,0.32032862305641174,1.875534837636949e-05,,,,,,,,,,,
85,0.383,0.1028,0.37036991119384766,1.9014825553745778e-05,,,,,,,,,,,
90,0.405,0.1015,0.4006127715110779,1.9259467143946592e-05,,,,,,,,,,,
95,0.428,0.0912,0.25329533219337463,1.9490878236394627e-05,,,,,,,,,,,
100,0.45,0.0927,0.24542750418186188,1.971041674809557e-05,,,,,,,,,,,
105,0.473,0.0892,0.30621305108070374,1.9919241705729823e-05,,,,,,,,,,,
110,0.495,0.0789,0.2593182325363159,2e-05,,,,,,,,,,,
111,0.5,,,,0.013483146060895342,0.013483146060895342,113.5955,28.725,0.15,,,,,,
115,0.518,0.087,0.2856890559196472,2e-05,,,,,,,,,,,
120,0.541,0.083,0.36385565996170044,2e-05,,,,,,,,,,,
125,0.563,0.0839,0.37730661034584045,2e-05,,,,,,,,,,,
130,0.586,0.0784,0.21730069816112518,2e-05,,,,,,,,,,,
135,0.608,0.0778,0.2634872794151306,2e-05,,,,,,,,,,,
