step,epoch,loss,grad_norm,learning_rate,eval_crossner_literature,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
2,0.008,5.3066,330.86956787109375,2.9270191615172394e-06,,,,,,,,,,,
4,0.017,4.4094,407.7507019042969,5.854038323034479e-06,,,,,,,,,,,
6,0.025,1.8647,87.65106201171875,7.566234771414346e-06,,,,,,,,,,,
8,0.034,0.8553,23.283796310424805,8.781057484551718e-06,,,,,,,,,,,
10,0.042,0.5515,49.612945556640625,9.72334718691777e-06,,,,,,,,,,,
12,0.051,1.2897,46.12371063232422,1.0493253932931586e-05,,,,,,,,,,,
14,0.059,0.5732,17.924949645996094,1.1144200811559583e-05,,,,,,,,,,,
16,0.068,0.9529,199.43161010742188,1.1708076646068958e-05,,,,,,,,,,,
18,0.076,1.1109,23.03628158569336,1.220545038131145e-05,,,,,,,,,,,
20,0.084,0.7181,34.33180236816406,1.2650366348435008e-05,,,,,,,,,,,
22,0.093,0.8485,17.812496185302734,1.3052841797227209e-05,,,,,,,,,,,
24,0.101,0.7388,27.832555770874023,1.3420273094448826e-05,,,,,,,,,,,
26,0.11,0.4671,14.316215515136719,1.375827712255567e-05,,,,,,,,,,,
28,0.118,0.5223,20.61492156982422,1.4071219973076822e-05,,,,,,,,,,,
30,0.127,0.6012,30.011594772338867,1.4362562796814874e-05,,,,,,,,,,,
32,0.135,0.3445,18.276262283325195,1.4635095807586197e-05,,,,,,,,,,,
34,0.143,0.3654,19.590599060058594,1.4891101219846681e-05,,,,,,,,,,,
36,0.152,0.3633,26.266803741455078,1.5132469542828692e-05,,,,,,,,,,,
38,0.16,0.2796,8.422632217407227,1.5360784390102897e-05,,,,,,,,,,,
40,0.169,0.3562,34.68321228027344,1.557738550995225e-05,,,,,,,,,,,
42,0.177,0.5109,82.05778503417969,1.578341642145669e-05,,,,,,,,,,,
44,0.186,0.4324,29.74791717529297,1.597986095874445e-05,,,,,,,,,,,
46,0.194,0.428,34.142417907714844,1.616757168520652e-05,,,,,,,,,,,
48,0.203,0.2559,17.585927963256836,1.6347292255966065e-05,,,,,,,,,,,
50,0.211,0.6486,27.771320343017578,1.6519675212318297e-05,,,,,,,,,,,
52,0.219,0.4479,27.710067749023438,1.668529628407291e-05,,,,,,,,,,,
54,0.228,0.3818,19.293209075927734,1.684466599120856e-05,,,,,,,,,,,
56,0.236,0.1814,11.79472827911377,1.6998239134594067e-05,,,,,,,,,,,
58,0.245,0.5633,22.140167236328125,1.714642262054223e-05,,,,,,,,,,,
60,0.253,0.4573,42.914249420166016,1.7289581958332114e-05,,,,,,,,,,,
62,0.262,0.2513,101.2275161743164,1.7428046691937636e-05,,,,,,,,,,,
64,0.27,0.4784,17.37721061706543,1.7562114969103437e-05,,,,,,,,,,,
66,0.278,0.3367,13.15731430053711,1.769205740712431e-05,,,,,,,,,,,
