step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
5,0.009,3.9193,25.71592140197754,5.768873987190341e-06,,,,,,,,,,,
10,0.018,3.8578,24.026493072509766,8.253392779952611e-06,,,,,,,,,,,
15,0.027,3.2309,16.557350158691406,9.706743106055534e-06,,,,,,,,,,,
20,0.036,2.5679,9.218442916870117,1.0737911572714876e-05,,,,,,,,,,,
25,0.045,1.843,6.93408727645874,1.1537747974380681e-05,,,,,,,,,,,
30,0.054,1.5124,4.68580961227417,1.21912618988178e-05,,,,,,,,,,,
35,0.064,1.1096,3.5418713092803955,1.2743800048996109e-05,,,,,,,,,,,
40,0.073,0.8783,2.7519993782043457,1.3222430365477144e-05,,,,,,,,,,,
45,0.082,0.6654,1.9812140464782715,1.3644612224920727e-05,,,,,,,,,,,
50,0.091,0.4604,1.2616562843322754,1.4022266767142951e-05,,,,,,,,,,,
55,0.1,0.3522,0.9161080718040466,1.4363896855970699e-05,,,,,,,,,,,
60,0.109,0.3052,0.934487521648407,1.4675780691580068e-05,,,,,,,,,,,
65,0.118,0.2706,0.724026083946228,1.4962686008395792e-05,,,,,,,,,,,
70,0.127,0.2268,0.7639094591140747,1.522831884175838e-05,,,,,,,,,,,
75,0.136,0.2085,0.5715233683586121,1.5475617093245874e-05,,,,,,,,,,,
80,0.145,0.1877,0.533207893371582,1.570694915823941e-05,,,,,,,,,,,
85,0.154,0.1622,0.5613778829574585,1.5924252230994265e-05,,,,,,,,,,,
90,0.163,0.1551,0.583425760269165,1.6129131017682994e-05,,,,,,,,,,,
95,0.172,0.1321,0.5054081678390503,1.6322929724632822e-05,,,,,,,,,,,
100,0.181,0.1172,0.49323025345802307,1.6506785559905222e-05,,,,,,,,,,,
105,0.191,0.1055,0.5219778418540955,1.66816691678613e-05,,,,,,,,,,,
110,0.2,0.1006,0.44540661573410034,1.6848415648732967e-05,,,,,,,,,,,
115,0.209,0.0921,0.39741334319114685,1.7007748677238435e-05,,,,,,,,,,,
120,0.218,0.0963,0.5468521118164062,1.7160299484342336e-05,,,,,,,,,,,
125,0.227,0.0812,0.35701873898506165,1.7306621961571025e-05,,,,,,,,,,,
130,0.236,0.0763,0.39463943243026733,1.7447204801158062e-05,,,,,,,,,,,
135,0.245,0.0784,0.35511890053749084,1.7582481343785917e-05,,,,,,,,,,,
140,0.254,0.0743,0.35024160146713257,1.7712837634520643e-05,,,,,,,,,,,
145,0.263,0.0677,0.33245763182640076,1.7838619064466737e-05,,,,,,,,,,,
150,0.272,0.0732,0.3248699903488159,1.7960135886008142e-05,,,,,,,,,,,
155,0.281,0.065,0.30960026383399963,1.8077667823380024e-05,,,,,,,,,,,
160,0.29,0.0657,0.38856619596481323,1.819146795100168e-05,,,,,,,,,,,
165,0.299,0.0659,0.41993680596351624,1.8301765974835886e-05,,,,,,,,,,,
170,0.309,0.0643,0.31687620282173157,1.8408771023756533e-05,,,,,,,,,,,
175,0.318,0.0665,0.3316024839878082,1.8512674036186452e-05,,,,,,,,,,,
180,0.327,0.0623,0.29147663712501526,1.861364981044526e-05,,,,,,,,,,,
185,0.336,0.0567,0.21365460753440857,1.871185877411411e-05,,,,,,,,,,,
190,0.345,0.06,0.2598346173763275,1.8807448517395087e-05,,,,,,,,,,,
195,0.354,0.0608,0.286269873380661,1.8900555127260988e-05,,,,,,,,,,,
200,0.363,0.0569,0.31631964445114136,1.8991304352667487e-05,,,,,,,,,,,
205,0.372,0.0545,0.2547411322593689,1.907981262586513e-05,,,,,,,,,,,
210,0.381,0.0527,0.35153523087501526,1.916618796062357e-05,,,,,,,,,,,
215,0.39,0.0529,0.23810869455337524,1.925053074475124e-05,,,,,,,,,,,
220,0.399,0.0517,0.24536161124706268,1.9332934441495235e-05,,,,,,,,,,,
225,0.408,0.0526,0.25445127487182617,1.9413486212111068e-05,,,,,,,,,,,
230,0.417,0.0492,0.24851366877555847,1.9492267470000703e-05,,,,,,,,,,,
235,0.426,0.0469,0.3213919997215271,1.956935437525122e-05,,,,,,,,,,,
240,0.436,0.0486,0.2806529402732849,1.9644818277104604e-05,,,,,,,,,,,
245,0.445,0.052,0.26442259550094604,1.971872611080188e-05,,,,,,,,,,,
250,0.454,0.0521,0.24819344282150269,1.9791140754333293e-05,,,,,,,,,,,
255,0.463,0.0469,0.26867997646331787,1.9862121349859452e-05,,,,,,,,,,,
260,0.472,0.0489,0.2199929654598236,1.993172359392033e-05,,,,,,,,,,,
265,0.481,0.0431,0.30199140310287476,1.9999999999999998e-05,,,,,,,,,,,
270,0.49,0.0479,0.22582854330539703,2e-05,,,,,,,,,,,
275,0.499,0.0474,0.24429228901863098,2e-05,,,,,,,,,,,
276,0.501,,,,0.3263598325865829,0.3263598325865829,6.2534,151.118,0.8,,,,,,
280,0.508,0.0467,0.2583572268486023,2e-05,,,,,,,,,,,
285,0.517,0.0468,0.3792403042316437,2e-05,,,,,,,,,,,
290,0.526,0.0485,0.21383720636367798,2e-05,,,,,,,,,,,
295,0.535,0.044,0.1950421780347824,2e-05,,,,,,,,,,,
300,0.544,0.0463,0.16634038090705872,2e-05,,,,,,,,,,,
305,0.554,0.0419,0.2397518754005432,2e-05,,,,,,,,,,,
310,0.563,0.0436,0.18967659771442413,2e-05,,,,,,,,,,,
315,0.572,0.0435,0.22666142880916595,2e-05,,,,,,,,,,,
320,0.581,0.0393,0.1457107663154602,2e-05,,,,,,,,,,,
325,0.59,0.0385,0.2104049175977707,2e-05,,,,,,,,,,,
330,0.599,0.0403,0.2542521059513092,2e-05,,,,,,,,,,,
335,0.608,0.0381,0.16926231980323792,2e-05,,,,,,,,,,,
340,0.617,0.0411,0.21651504933834076,2e-05,,,,,,,,,,,
345,0.626,0.037,0.24070174992084503,2e-05,,,,,,,,,,,
350,0.635,0.0364,0.23259346187114716,2e-05,,,,,,,,,,,
355,0.644,0.0409,0.31468042731285095,2e-05,,,,,,,,,,,
360,0.653,0.0407,0.20332305133342743,2e-05,,,,,,,,,,,
365,0.662,0.0359,0.2840253412723541,2e-05,,,,,,,,,,,
370,0.672,0.0379,0.21893329918384552,2e-05,,,,,,,,,,,
375,0.681,0.0376,0.24519816040992737,2e-05,,,,,,,,,,,
380,0.69,0.0354,0.15495522320270538,2e-05,,,,,,,,,,,
385,0.699,0.0342,0.1836194097995758,2e-05,,,,,,,,,,,
390,0.708,0.0337,0.21042999625205994,2e-05,,,,,,,,,,,
395,0.717,0.04,0.2506962716579437,2e-05,,,,,,,,,,,
400,0.726,0.0385,0.1614694893360138,2e-05,,,,,,,,,,,
405,0.735,0.0352,0.3057747185230255,2e-05,,,,,,,,,,,
410,0.744,0.0344,0.193767711520195,2e-05,,,,,,,,,,,
415,0.753,0.0389,0.20015297830104828,2e-05,,,,,,,,,,,
420,0.762,0.0328,0.19709758460521698,2e-05,,,,,,,,,,,
425,0.771,0.0352,0.2705259621143341,2e-05,,,,,,,,,,,
430,0.78,0.0328,0.13377615809440613,2e-05,,,,,,,,,,,
435,0.789,0.0328,0.18462304770946503,2e-05,,,,,,,,,,,
440,0.799,0.0359,0.22474969923496246,2e-05,,,,,,,,,,,
445,0.808,0.0352,0.22254694998264313,2e-05,,,,,,,,,,,
450,0.817,0.0368,0.2106478065252304,2e-05,,,,,,,,,,,
455,0.826,0.0292,0.19309993088245392,2e-05,,,,,,,,,,,
460,0.835,0.0326,0.1816670000553131,2e-05,,,,,,,,,,,
465,0.844,0.0299,0.1850009560585022,2e-05,,,,,,,,,,,
470,0.853,0.0265,0.13766689598560333,2e-05,,,,,,,,,,,
475,0.862,0.0307,0.19325727224349976,2e-05,,,,,,,,,,,
480,0.871,0.034,0.16449908912181854,2e-05,,,,,,,,,,,
485,0.88,0.0317,0.20692570507526398,2e-05,,,,,,,,,,,
490,0.889,0.0316,0.2537837624549866,2e-05,,,,,,,,,,,
495,0.898,0.0318,0.1358017921447754,2e-05,,,,,,,,,,,
500,0.907,0.0331,0.17011813819408417,2e-05,,,,,,,,,,,
505,0.917,0.0308,0.16290971636772156,2e-05,,,,,,,,,,,
510,0.926,0.0293,0.14118728041648865,2e-05,,,,,,,,,,,
515,0.935,0.0301,0.1462690234184265,2e-05,,,,,,,,,,,
520,0.944,0.0271,0.13582395017147064,2e-05,,,,,,,,,,,
525,0.953,0.0279,0.19868548214435577,2e-05,,,,,,,,,,,
530,0.962,0.0278,0.22702868282794952,2e-05,,,,,,,,,,,
535,0.971,0.0304,0.2623477876186371,2e-05,,,,,,,,,,,
540,0.98,0.0289,0.1589755117893219,2e-05,,,,,,,,,,,
545,0.989,0.0305,0.1979997754096985,2e-05,,,,,,,,,,,
550,0.998,0.0314,0.16870619356632233,2e-05,,,,,,,,,,,
551,1.0,,,,0.4937238493229146,0.4937238493229146,5.9509,158.799,0.84,,,,,,
555,1.007,0.0293,0.16165290772914886,2e-05,,,,,,,,,,,
560,1.016,0.0311,0.155954048037529,2e-05,,,,,,,,,,,
565,1.025,0.0262,0.1743869185447693,2e-05,,,,,,,,,,,
570,1.034,0.0252,0.18785063922405243,2e-05,,,,,,,,,,,
575,1.044,0.0271,0.21327070891857147,2e-05,,,,,,,,,,,
580,1.053,0.0295,0.14887967705726624,2e-05,,,,,,,,,,,
585,1.062,0.025,0.1526355743408203,2e-05,,,,,,,,,,,
590,1.071,0.0281,0.2517245411872864,2e-05,,,,,,,,,,,
595,1.08,0.0266,0.2474023699760437,2e-05,,,,,,,,,,,
600,1.089,0.0272,0.2363893687725067,2e-05,,,,,,,,,,,
605,1.098,0.0281,0.18407224118709564,2e-05,,,,,,,,,,,
